Grasp124;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;12:59:02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;;*41;;;*42;;;*43;;;*44;;;*45;;;*46;;
10;740.254150;373.916992;26.962261;824.821533;363.369904;26.704058;847.661072;454.514740;58.643703;972.662842;696.626038;294.471130;942.048767;667.680420;206.008011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;740.265259;373.895203;26.968660;824.761292;363.358917;26.703863;847.629517;454.459869;58.696136;972.699036;696.705078;294.447693;942.025452;667.712524;205.989410;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;740.241882;373.903625;26.970592;824.733093;363.330048;26.719477;847.567932;454.501007;58.687031;972.698242;696.746521;294.420715;942.051636;667.692078;205.965424;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;740.231201;373.919128;27.007063;824.731567;363.356323;26.715086;847.578613;454.483795;58.710186;972.693054;696.747131;294.418762;942.055298;667.683350;206.036224;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;740.212463;373.966217;27.143814;824.733948;363.375946;26.778856;847.626587;454.593964;58.717861;973.242554;696.666992;294.267578;942.028320;667.586060;206.025040;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;740.191895;374.093628;27.202400;824.790100;363.347382;26.798178;847.603638;454.653168;58.746689;973.112427;696.789795;294.243622;942.070557;667.555237;206.059586;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;740.201477;374.104675;27.207853;824.824341;363.324951;26.795399;847.538086;454.628265;58.798859;972.962341;696.853088;294.336609;942.105286;667.559021;206.084061;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;740.200134;374.183685;27.174103;824.844360;363.344604;26.812231;847.546143;454.651031;58.844666;972.868835;696.862305;294.394684;942.161316;667.565247;206.204758;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;740.197510;374.227051;27.208096;824.843750;363.352264;26.815882;847.503357;454.749359;58.878273;973.019104;696.848389;294.417542;942.133179;667.645325;206.246414;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;740.144226;374.325409;27.295082;824.861938;363.322510;26.868523;847.479919;454.837799;58.883411;973.241211;696.934326;294.432190;942.120728;667.650635;206.395569;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;740.184082;374.439728;27.308218;824.975586;363.299225;26.972773;847.378052;454.902710;58.923073;973.390381;696.960083;294.414642;942.129822;667.740723;206.501572;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;740.123230;374.571442;27.339598;825.009338;363.321808;26.963064;847.289490;455.012390;59.104519;973.587036;696.945679;294.347412;942.179382;667.958862;206.636185;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;740.122009;374.782745;27.510578;825.098572;363.297913;27.113043;847.235901;455.218750;59.178810;973.966003;696.896545;294.387024;942.172668;668.110168;206.667694;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;740.118591;375.061798;27.765438;825.127686;363.345917;27.636488;847.180420;455.457520;59.269653;974.359070;696.851990;294.387634;942.271729;668.371399;206.712906;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;740.119019;375.371246;28.112316;825.310974;363.357117;27.987206;847.103760;455.621826;59.395233;974.757080;696.930054;294.254578;942.342102;668.555908;206.734848;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;740.182617;375.612183;28.518959;825.506348;363.313843;28.251953;847.132690;456.002075;59.576645;975.289490;696.958984;294.050476;942.417419;668.884949;206.243607;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;740.227966;375.752350;29.056383;825.627563;363.396118;28.624401;847.095703;456.393372;59.734077;975.727234;697.029846;293.922119;942.703064;669.292908;206.071945;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;740.489441;375.945343;29.708200;825.660767;363.391083;29.112612;847.111694;456.743958;60.182213;975.977478;697.127502;293.906830;943.039185;669.922241;206.280716;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;740.761475;376.088531;30.665651;825.718750;363.453339;29.855904;846.861572;457.101257;60.849953;976.182800;697.302368;293.991516;943.285583;670.757751;205.965378;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;741.075562;376.351898;32.029652;825.974976;363.852631;30.834263;846.660400;457.577423;61.814209;976.350525;697.621216;294.008301;943.528870;671.659546;205.722931;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;741.244324;376.538025;33.275017;826.319031;364.237976;32.328709;846.670532;458.063538;62.431206;976.382874;698.113892;294.180450;943.668579;672.577087;205.486801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;741.669922;376.753601;34.358456;826.432617;364.582825;33.281883;846.869446;458.633484;62.758190;976.802795;698.666565;294.281952;943.922302;673.333130;205.408829;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;742.455688;376.787445;36.196461;826.134827;365.146240;34.337803;847.007874;459.355713;63.294586;977.306885;699.194275;294.499146;944.058044;674.595154;205.164917;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;742.640564;377.066956;37.613728;826.664001;365.402283;36.064552;847.154114;460.123230;63.853321;977.883728;699.742065;294.318848;944.734924;676.182800;204.115402;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;743.325745;377.647125;38.806530;827.134888;365.825989;37.899323;847.495422;460.925812;65.158821;978.545715;700.703308;293.875732;945.596680;677.266785;203.725388;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;744.479919;378.330109;40.139500;827.540283;366.509277;39.463844;848.043762;462.104248;66.036568;979.396912;701.924683;293.484680;946.193787;678.886414;203.340988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;745.689026;379.062592;41.136089;828.130676;367.965118;41.247719;848.662659;463.413025;66.265984;980.027222;703.081238;293.252228;946.572571;680.309509;202.863342;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;747.036865;379.643463;43.102242;829.204895;368.361115;43.108158;849.425781;464.276276;67.641937;980.626160;704.184937;292.900085;947.364380;682.072388;202.365372;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;748.063477;380.178253;44.785282;830.329163;368.856476;44.824532;849.957581;465.107086;69.786453;981.792969;706.056702;292.522308;948.289795;683.960815;202.260895;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;749.461182;380.828979;46.207199;831.238464;369.780090;47.169689;851.178162;466.415436;70.729904;982.563416;707.439819;292.106598;949.025391;685.844666;202.310791;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;751.212158;381.800140;47.937134;832.802490;370.424408;48.930214;852.568054;468.017181;71.240219;983.509644;709.134094;291.982330;949.856445;687.997498;202.069534;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;752.772461;382.869446;49.971046;834.376526;371.283844;50.972881;853.515015;468.930420;72.900970;984.950745;710.772400;291.714417;950.850769;690.194031;201.759155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;754.763977;383.559631;51.396877;836.128784;372.295685;53.261497;854.788208;470.487915;74.659264;986.268433;712.778687;291.914337;951.916199;691.994385;201.586700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;756.684509;384.636108;53.699791;837.973450;373.170959;55.452045;856.637939;471.492706;75.883827;988.029358;714.736328;291.950531;953.480469;694.460693;201.041870;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;758.712708;385.792969;55.500740;840.179565;374.195526;57.837803;858.140869;472.829407;78.196190;988.930603;717.276550;291.692657;954.862488;696.892517;200.870422;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;761.154663;386.470612;57.429497;842.496521;375.239563;60.118656;859.774170;474.723053;80.025589;990.826721;719.380554;291.176117;956.005005;699.474243;201.076218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;763.850464;387.527649;60.052395;844.730896;376.638458;62.769569;861.328369;476.033295;82.116150;992.976501;721.467224;290.841980;957.149963;702.339050;200.580780;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;766.879761;388.664398;61.344296;847.788696;377.827820;65.464577;863.350220;478.069458;84.228287;995.244080;723.910706;290.899353;959.186218;704.988892;199.942001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;770.178833;389.640564;63.196072;849.915222;379.228485;68.278587;864.964417;479.902710;86.325882;997.231934;726.093018;290.823547;961.178528;707.644470;200.222458;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;773.562561;390.807526;65.708893;852.395569;380.694672;71.168701;867.085144;481.771851;88.377960;998.594604;728.687622;290.924866;962.678955;710.589172;200.469330;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;777.485657;391.754059;67.861435;854.981079;382.467438;74.241096;869.182800;483.696869;90.874619;1000.785522;731.208435;291.151825;964.342285;713.679993;199.957001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;781.221375;392.941864;69.481445;857.730164;384.084076;77.350784;871.205872;485.988495;93.390892;1002.813049;733.467957;291.208740;966.606323;717.209717;199.582809;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;785.302002;394.750122;71.057098;860.579834;385.987335;80.145134;873.335938;488.308685;96.332191;1004.418762;736.090149;291.450867;968.733032;720.434814;199.881226;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;789.897339;396.191986;73.324898;863.180237;387.932587;83.902084;875.432861;490.650848;98.692581;1007.190186;738.705444;291.420959;970.583679;723.871094;199.786072;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;794.758423;397.923431;75.419922;865.769958;390.139954;87.339890;877.912720;492.858154;101.169052;1009.843506;741.054443;291.110657;972.456482;727.113220;200.317459;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
