Grasp116;;;;;;;;;;;;;;;;;;
Date:;2025/04/28;;;;;;;;;;;;;;;;;
Time:;11:50:30;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;
24;827.951050;802.512451;96.294640;966.578430;808.836975;87.249527;1154.413452;827.563110;236.484268;1178.669922;731.023682;442.980774;886.753967;744.663757;74.773140;;;
25;827.209717;798.850525;100.478859;964.753418;805.812134;90.500198;1154.628052;826.868286;236.848587;1178.803711;731.125610;442.860199;885.764038;740.571045;78.578278;;;
26;825.686829;794.950439;105.108780;963.549744;802.990906;93.831009;1154.451294;826.370789;237.003876;1178.954834;731.230347;442.708282;885.363037;736.287659;81.834938;;;
27;824.039795;790.979492;110.322189;962.337769;799.925781;97.385689;1154.433350;825.831238;237.087051;1179.129272;731.349609;442.566010;884.610474;732.202759;85.625267;;;
28;822.683350;786.839905;115.487221;960.944031;796.954529;99.622887;1154.209961;825.255066;237.224396;1179.338013;731.399658;442.383881;883.648315;728.285034;89.994278;;;
29;821.269531;782.869080;120.365585;959.408569;794.202881;102.943092;1153.802979;824.619385;237.070328;1179.412109;731.507813;442.197052;882.543701;724.127319;94.468605;;;
30;819.618835;778.829529;125.167007;957.599243;790.918457;107.116455;1153.458252;823.932373;237.472351;1179.622803;731.627563;442.059570;881.366882;719.787598;98.594276;;;
31;818.169312;774.883911;129.801010;955.566833;787.615540;111.293053;1153.142700;823.422302;237.749481;1179.749268;731.692505;441.992096;880.648315;715.521118;103.074623;;;
32;816.685181;771.015442;134.254501;953.488708;784.723145;115.107292;1152.339722;822.958557;238.181183;1179.869141;731.706482;441.879852;879.728882;711.356750;107.444153;;;
33;815.088379;766.924194;139.101288;951.642212;781.843811;119.038033;1151.701782;822.500488;238.373657;1179.897583;731.791626;441.808136;878.432190;707.309875;112.089966;;;
34;812.834167;763.063538;143.831604;949.892883;778.773743;122.375725;1151.284668;822.020203;238.495895;1179.896606;731.808105;441.673981;877.238464;703.488770;116.950996;;;
35;810.735291;759.350586;148.832886;947.660706;775.813660;126.545433;1150.470215;821.395935;238.633804;1179.897217;731.853333;441.677307;876.249512;699.403320;120.930786;;;
36;808.579651;755.431213;153.112427;945.815063;772.969666;130.379669;1149.453491;820.837463;238.683121;1179.891602;731.910339;441.660858;874.478638;695.684631;125.611763;;;
37;806.630249;751.472107;157.113998;943.532654;769.733582;134.104004;1148.422485;820.256409;239.212311;1179.921875;731.906433;441.548462;873.371887;691.836182;129.865051;;;
38;804.491455;747.510742;160.962875;941.661255;766.751160;138.106812;1147.599487;819.783508;239.438812;1179.877563;731.931030;441.547974;872.519104;688.089478;133.240906;;;
39;802.210815;743.674255;164.689865;939.408264;764.046387;142.016571;1146.593872;819.236389;239.666946;1179.643799;731.876709;441.628876;871.502441;684.320679;136.675354;;;
40;800.311279;739.916138;167.973083;937.305359;760.979065;145.585938;1144.741211;818.803955;240.416580;1179.591187;731.926697;441.686310;870.017273;680.404602;140.023941;;;
41;798.368225;736.206177;171.393661;935.484985;758.308167;149.346863;1143.586914;818.439026;240.874588;1179.271118;731.893921;441.825226;869.024231;676.554443;143.191788;;;
42;796.330322;732.278625;174.329971;933.355957;755.584106;152.899048;1142.653198;818.051086;240.920898;1179.184326;731.881226;441.970703;867.748169;672.765564;146.019455;;;
43;794.114502;728.363220;177.234665;931.345825;752.728210;156.304489;1141.248291;817.556641;241.760315;1179.087769;731.866455;442.080139;866.967224;669.017700;148.539124;;;
44;792.263611;724.592590;180.446716;929.465515;749.962036;160.013138;1139.797119;817.277039;241.956772;1178.808105;731.830994;442.268005;865.922791;665.617310;151.532654;;;
45;790.508362;720.842590;183.220993;927.283325;747.279602;163.351913;1138.014526;817.007324;242.660202;1178.553955;731.763611;442.354156;864.669617;662.074524;154.359634;;;
46;788.293945;717.215332;185.813446;925.213257;744.406250;166.445175;1136.472656;816.662354;243.135864;1178.332764;731.745728;442.505219;863.693665;658.700867;157.342804;;;
47;786.287415;713.437622;188.209213;923.626953;741.877808;169.392319;1135.007202;816.113464;243.816086;1178.093628;731.706909;442.658813;862.669006;655.597107;160.301773;;;
48;784.765869;709.780884;189.730606;921.527710;739.540283;172.980576;1133.554810;816.060364;244.195282;1177.815552;731.694763;442.810303;861.844849;652.567505;162.480301;;;
49;782.892883;706.224487;191.966980;919.173340;736.793030;175.939590;1131.712524;815.898132;244.781189;1177.665771;731.631287;442.898468;861.080872;649.232666;164.456482;;;
50;781.090332;702.595947;193.771347;917.466248;734.404968;178.691483;1129.885254;815.593140;245.397263;1177.516113;731.584473;443.019379;860.410278;646.072998;166.114319;;;
51;779.150818;698.943359;194.880066;915.701233;732.167908;181.465744;1128.727905;815.514954;245.725433;1177.238770;731.604248;443.204224;859.414612;643.069824;167.818726;;;
52;777.377197;695.441467;195.742798;914.073914;729.884155;184.018127;1126.615356;815.205078;246.490875;1176.772705;731.600647;443.420013;858.623718;640.266663;168.757446;;;
53;775.561768;691.803101;196.471344;912.387390;727.519104;186.320663;1124.979004;815.243469;246.921600;1176.339233;731.602783;443.747040;857.796753;637.867188;169.593475;;;
54;774.185974;688.406616;196.308884;910.484985;725.107117;188.637146;1123.761963;815.090210;247.447769;1175.949219;731.613098;444.102020;856.820068;635.364624;170.187515;;;
55;772.860901;685.081970;195.669113;908.978699;723.053833;190.109192;1121.653809;814.942566;248.318283;1175.600586;731.545471;444.286102;855.951904;633.003906;170.846710;;;
56;771.434570;681.737488;195.190231;906.830994;720.890869;192.468613;1119.713867;814.817810;248.666153;1175.036865;731.393616;444.614014;855.080139;630.812988;170.467194;;;
57;769.771240;678.614868;194.652328;905.114441;718.821106;194.259171;1118.208008;814.741211;249.197769;1174.839966;731.390991;444.749237;853.979492;628.383606;169.940155;;;
58;768.016846;675.450378;194.079956;903.365601;716.618347;196.157394;1116.241699;814.502563;250.075165;1174.558350;731.333984;444.815491;853.056458;626.515930;169.255524;;;
59;766.947083;672.493469;192.899872;902.100037;714.432312;197.291550;1114.436279;814.447021;251.002563;1174.081665;731.382141;445.242493;852.170593;624.597107;168.192322;;;
60;766.069641;669.573547;191.963837;900.549988;712.465637;198.617752;1112.982056;814.228638;251.776611;1173.504395;731.413208;445.590424;851.657959;623.001770;166.543610;;;
61;765.260803;666.582703;190.732498;899.118286;710.357239;199.800461;1111.165527;814.230042;252.443939;1172.847412;731.374695;445.837830;851.206665;621.432495;164.733322;;;
62;764.315247;663.769409;190.141983;897.889221;708.483154;200.593719;1109.368652;814.078735;253.501343;1172.440186;731.269104;446.218292;850.826355;620.233582;162.849747;;;
63;763.945496;660.887939;188.570145;896.883850;706.590820;200.983322;1107.800415;814.048950;254.088989;1172.042358;731.159973;446.443665;850.570557;618.811279;160.776901;;;
64;763.372864;658.094116;187.598495;895.767456;704.913208;201.503403;1105.717529;813.778442;254.731613;1171.775513;731.115112;446.607208;850.529968;617.237122;158.600876;;;
65;762.875610;655.442505;186.152908;894.471741;702.789551;202.727905;1104.024902;814.106079;255.458267;1171.374023;731.101746;446.908142;850.779358;616.083862;156.726715;;;
66;762.380859;652.690491;185.122528;893.407043;701.423096;203.259781;1102.459351;813.871277;256.226105;1170.826904;731.140259;447.261536;850.831970;615.117798;154.796982;;;
67;762.181091;650.044495;183.989929;892.529175;699.908752;203.326431;1100.970459;813.765930;256.811890;1170.219360;731.112366;447.722626;850.634521;614.044006;152.616196;;;
68;762.285522;647.417358;181.927948;891.806824;698.504395;202.991364;1098.938721;813.881592;257.599274;1169.483276;731.038391;447.708221;850.752197;613.469971;150.584045;;;
69;762.289429;645.015015;180.163986;891.003479;697.227417;202.667114;1097.556885;813.908325;257.706116;1169.079224;730.937622;448.145386;850.530090;612.888123;148.357437;;;
70;762.211975;642.708801;178.489670;890.101746;695.746399;202.279449;1096.165527;813.951416;258.107056;1168.818970;730.873901;448.368652;850.449097;612.446289;146.411896;;;
71;762.398438;640.513550;176.525589;888.949402;694.567017;202.217087;1094.447998;813.720825;258.946564;1168.210449;730.848083;448.601532;850.276794;611.960754;143.768066;;;
72;762.374817;638.530945;174.314026;888.082214;693.536621;202.216217;1093.204712;813.878967;259.350372;1167.621216;730.896973;448.896301;849.906799;612.048096;141.965622;;;
73;762.759033;636.781555;172.261307;887.417053;692.314941;202.202225;1091.943970;814.024658;259.750153;1166.923340;730.846680;449.247284;849.857605;611.721924;139.395584;;;
74;762.620850;635.252014;169.879700;886.665039;691.297119;201.364105;1090.566406;813.707153;260.045197;1166.443604;730.848511;449.587891;849.393005;611.725220;137.284119;;;
75;762.863770;634.288025;166.556030;885.732971;690.370483;200.854126;1089.315186;814.063538;260.327118;1165.838135;730.866760;449.616852;849.015381;611.741211;135.459534;;;
76;762.690613;633.481689;163.959824;884.867981;689.172180;200.212830;1087.493530;813.972107;260.887085;1165.473267;730.876709;449.588959;848.476013;611.779541;133.172714;;;
77;762.447632;632.726379;160.887863;884.176941;688.179260;199.742203;1086.293579;813.924011;261.204987;1165.194336;730.875366;449.477112;847.994934;612.008484;131.213547;;;
78;762.025513;632.357727;158.451859;883.642212;687.613037;198.498291;1085.308716;813.969849;261.413483;1164.574097;730.819031;449.586395;847.298950;612.546143;129.088058;;;
79;761.817871;632.091736;155.269257;882.877747;686.816956;197.468338;1083.998779;814.149963;261.835693;1163.765747;730.797302;449.819092;846.783875;612.860352;126.895683;;;
80;761.386963;632.220825;152.348145;881.875183;685.684998;197.512909;1082.833008;814.051697;262.163116;1163.297119;730.784180;450.396667;845.966553;613.213196;124.471672;;;
81;761.140137;632.374573;149.654343;881.133362;684.980896;196.694107;1082.051147;814.084595;262.305298;1162.283813;730.760681;450.255432;845.748840;613.632385;122.556274;;;
82;760.585815;632.424683;146.868973;880.486328;684.543518;195.067886;1080.825806;814.257385;262.467682;1161.727661;730.746765;450.360321;844.996277;614.323975;120.090446;;;
83;760.518127;632.546204;144.127533;879.625244;683.868408;194.054855;1079.229858;814.059875;262.967102;1161.419067;730.729858;450.429413;844.288940;615.432190;117.872284;;;
84;760.469604;632.632690;140.932266;878.567810;683.086243;193.852966;1078.195679;814.109497;263.366058;1161.115479;730.738647;450.454926;843.711426;616.447937;115.463181;;;
85;761.073364;632.831177;137.992935;877.418030;682.457520;193.916336;1077.588867;814.211914;263.281433;1160.577881;730.784729;450.622925;843.211487;617.399048;113.478325;;;
86;760.969849;632.717041;135.516861;876.411438;681.886902;192.903793;1076.607422;814.289917;263.679077;1159.973389;730.790039;450.925049;842.396606;618.065063;111.804855;;;
87;760.752625;632.661621;134.105515;876.158325;681.807068;191.222672;1075.571411;814.289856;264.040771;1159.324097;730.675171;451.266418;841.689697;618.947205;109.872452;;;
88;760.776306;632.135132;133.639648;876.188599;681.796387;190.167358;1074.575562;814.111389;264.138031;1158.734375;730.646362;451.366852;840.847290;620.307190;107.508560;;;
89;761.411072;631.353577;132.488937;875.781311;681.681702;189.192581;1073.893188;814.295593;264.075867;1158.071777;730.603577;451.490753;840.230774;621.653198;105.896111;;;
90;761.795349;630.634949;131.384567;875.198425;681.381104;188.150131;1073.038208;814.518555;264.008850;1157.617310;730.633240;451.436676;839.208862;622.370850;104.654999;;;
91;762.042175;629.900696;130.866028;874.777100;680.978027;187.455963;1072.169556;814.705566;264.130554;1157.224243;730.664063;451.240326;837.829895;623.948608;103.273773;;;
92;762.272949;629.357300;130.260880;874.347473;680.802673;187.215027;1071.382813;814.785095;264.428009;1156.678223;730.624146;451.283234;836.555725;625.371643;102.208611;;;
93;762.516479;629.060730;129.999802;873.833435;680.650879;186.916855;1070.486328;814.537598;264.667999;1155.981201;730.597961;451.358337;835.471252;626.375305;101.605400;;;
94;762.583740;628.861877;129.445175;873.236023;680.691345;186.404282;1069.813354;814.543945;264.652893;1155.205078;730.546326;451.411346;834.493530;626.620605;101.300568;;;
95;762.952698;628.678467;128.393799;872.689880;680.586853;185.876404;1069.356201;814.551453;264.584167;1154.676392;730.539490;451.528992;833.510681;626.649109;101.154266;;;
96;763.398193;628.646545;127.316483;872.273499;680.445435;185.031143;1068.697388;814.763123;264.873718;1154.112061;730.512756;451.680603;832.865051;626.705322;101.085686;;;
97;763.953674;628.687805;126.329407;871.839844;680.464233;185.135681;1067.950317;815.019775;265.063293;1153.584106;730.548096;451.805267;832.567566;626.747559;100.887405;;;
98;764.189270;628.755920;125.793770;871.402527;680.345520;185.112625;1067.378052;815.189392;265.279480;1153.259033;730.480835;451.664398;832.650818;626.795044;100.705528;;;
99;764.272034;628.809631;125.456924;870.881042;680.152466;185.128342;1066.757080;815.144409;265.312378;1152.807007;730.486694;451.719574;832.694214;626.758362;100.557472;;;
100;764.329651;628.823059;125.361732;870.493042;680.038330;185.117935;1066.139526;814.978088;265.511871;1152.176270;730.394226;452.110931;832.654053;626.696289;100.485672;;;
101;764.369446;628.873779;125.183731;869.923523;679.771790;185.484192;1065.770508;814.908875;265.682281;1151.625000;730.361816;452.394012;832.494934;626.679993;100.436867;;;
102;764.428223;628.835266;125.044991;869.363098;679.607422;185.893555;1065.292358;814.867493;265.607880;1151.069824;730.341187;452.652771;832.427307;626.689819;100.519821;;;
103;764.512634;628.918274;124.969460;868.822876;679.568115;186.377914;1064.756958;814.970398;265.569641;1150.634155;730.404053;452.829132;832.218628;626.519531;100.250946;;;
104;764.526001;628.951294;124.813759;867.948730;679.811523;186.498199;1064.051880;815.193726;265.887939;1150.188843;730.432983;452.930145;832.296204;626.615723;100.493492;;;
105;764.555603;628.973572;124.659454;867.976440;679.939697;186.546783;1063.357666;815.428833;266.318085;1149.812378;730.375732;453.055206;832.279846;626.675049;100.662712;;;
106;764.643921;629.058472;124.565788;867.667480;679.874939;186.627518;1062.504395;815.394348;266.939850;1149.253906;730.337646;453.402405;832.222290;626.787903;100.745941;;;
107;764.752136;629.082520;124.433533;867.172180;679.843018;186.875046;1062.489624;815.403076;267.141296;1148.421631;730.320251;453.452942;832.258972;626.820251;100.780220;;;
108;764.897095;629.078613;124.295616;866.626892;679.864990;187.153763;1062.268433;815.555176;267.487335;1147.822754;730.191345;453.547333;832.330688;626.830872;100.883606;;;
109;764.997803;629.086060;124.180153;866.160645;679.891174;187.429947;1061.772095;815.841553;268.025146;1147.144653;730.164490;453.732666;832.376404;626.825256;101.044617;;;
110;765.060059;629.083496;124.132957;865.734131;679.986389;187.854340;1061.119629;816.075317;268.626373;1146.514282;730.155396;453.840485;832.467407;626.889954;101.242165;;;
111;765.201050;629.186096;124.027756;865.285583;680.020142;188.355270;1060.283813;816.064697;269.416870;1145.916504;730.161987;453.851593;832.605530;626.895447;101.428764;;;
112;765.294495;629.316711;124.062904;864.832886;680.098267;188.853531;1059.682251;816.326416;269.915192;1145.092285;730.125488;453.945038;832.696838;626.900024;101.692810;;;
113;765.276428;629.438904;124.096306;864.149597;680.097168;190.051346;1059.207153;816.661316;270.157928;1144.269165;730.157410;454.290009;832.771118;626.990845;102.060989;;;
114;765.150208;629.655823;124.270493;863.317749;680.269104;191.054138;1058.508667;817.169006;270.506561;1143.452881;730.038330;454.729218;832.698914;627.112854;102.505272;;;
115;764.876465;629.795776;124.722115;862.421265;680.641479;192.018784;1057.972778;817.283997;271.012177;1142.499512;730.058167;454.792023;832.645935;627.359009;103.406609;;;
116;764.647400;630.062866;125.181931;861.619324;681.362122;192.763718;1057.419800;817.350952;271.460205;1141.850708;730.110779;454.919037;832.383301;627.681885;104.909142;;;
117;764.271667;630.493713;126.097900;860.866943;681.833435;193.786392;1056.824951;817.621399;272.037445;1141.044312;730.085022;455.193726;831.868896;627.953735;106.387131;;;
118;763.336792;631.039917;127.729858;860.271973;682.230774;194.822403;1056.352661;818.144714;272.068451;1140.188599;730.147766;455.581024;831.018372;627.864868;107.550598;;;
119;762.308411;631.647705;129.265778;859.131653;682.686035;196.497009;1056.202515;818.225037;272.407196;1139.210327;730.173096;455.697052;829.709106;627.728149;108.923096;;;
120;761.365234;631.900024;130.294159;857.554077;682.928955;199.080231;1055.136963;818.612976;273.211334;1138.229614;730.109680;455.787476;828.612915;627.331116;111.267082;;;
121;760.021667;632.365173;133.062012;856.447205;683.417114;200.374466;1054.224487;818.959106;274.037872;1137.245605;730.144226;455.854156;827.754883;627.136841;113.932129;;;
122;758.105591;632.767395;135.563049;855.242493;684.440674;202.121613;1053.457642;819.090393;274.423248;1136.170776;730.339233;456.105499;826.326843;626.887512;116.427177;;;
123;756.815186;633.344055;137.655029;853.743652;685.247803;204.036880;1052.915527;819.242920;274.578125;1135.141846;730.342896;456.480530;824.413330;626.812988;118.812309;;;
124;755.361816;633.854736;139.843109;852.221863;685.497925;206.495468;1052.017212;819.540649;275.102081;1134.289795;730.389587;456.843109;822.986694;627.107178;121.605865;;;
125;753.341309;634.367615;142.608566;850.657532;686.103455;208.574829;1050.853760;819.593201;275.932678;1133.426514;730.402100;456.873260;821.041199;627.003845;124.375198;;;
126;751.362549;634.772034;145.986374;849.023438;686.753052;210.518799;1050.046875;819.846252;276.305847;1132.709961;730.519409;457.399292;818.673462;626.925110;126.878036;;;
127;749.120178;635.162109;148.835541;847.310669;687.300110;213.636658;1048.919189;820.287781;276.734985;1131.661255;730.620667;457.821228;816.677673;626.768188;129.901871;;;
128;746.825684;635.699463;151.795181;845.164124;687.751404;215.986557;1047.571899;820.305603;277.549164;1130.806396;730.758789;458.089172;814.234375;626.848694;133.080826;;;
129;744.446045;636.192749;154.858536;843.456421;688.546448;218.448593;1046.251953;820.350708;277.672546;1130.215942;730.836792;458.241699;811.826904;626.808289;136.267975;;;
130;741.769592;636.657227;158.178284;840.910461;688.743713;221.511429;1044.635864;820.880066;278.276794;1129.169434;730.933167;458.508423;809.186768;626.971191;139.935684;;;
131;739.374023;637.084290;161.452545;838.959656;689.423096;224.022766;1043.391357;820.775513;279.247955;1128.188843;730.987732;458.796753;806.287109;626.765930;142.913177;;;
132;736.438782;637.640381;164.930939;836.139526;689.877625;227.173111;1041.821289;820.801147;280.357330;1127.090820;731.042419;458.975159;803.573242;627.027283;146.186707;;;
133;733.449524;638.088928;168.389084;833.978394;690.533569;229.691238;1039.738892;820.887512;281.164215;1126.077026;731.201965;459.186951;800.167908;627.076050;149.168686;;;
134;730.652527;638.572998;171.545731;831.288086;690.887573;232.517532;1037.931885;821.235107;281.798767;1125.054688;731.304382;459.628754;797.025452;627.256165;152.308975;;;
135;727.235352;638.878296;174.936661;828.796875;691.258118;234.663086;1035.701660;820.923462;282.606171;1124.030273;731.413208;459.949280;793.838867;627.466614;155.107147;;;
136;723.626770;639.257568;178.574860;825.900940;691.577942;237.585297;1033.458252;821.149719;283.652374;1123.284668;731.464417;460.260437;790.153015;627.686401;158.486313;;;
137;720.528748;639.686462;181.725464;823.005676;691.908691;239.440399;1031.224365;820.981506;284.521820;1122.349365;731.562805;460.694397;786.690613;627.878967;161.341156;;;
138;717.158142;640.194214;184.904846;819.898010;691.939697;242.509201;1028.871704;820.846191;285.659698;1121.271118;731.524780;461.257111;783.110107;628.112244;164.005524;;;
139;713.394531;640.557373;187.826187;816.740356;692.100159;244.740356;1026.092773;820.935486;286.351715;1120.047974;731.785034;461.744324;779.092041;627.317871;167.405472;;;
140;709.489319;641.132080;191.073868;813.364197;692.464355;246.909439;1023.511841;820.977539;287.279968;1119.183960;731.828918;461.972565;775.313538;627.286743;170.318665;;;
141;705.236328;641.612671;193.867935;810.203430;692.494019;249.931641;1020.608704;820.702454;288.312347;1117.789673;731.848328;462.322266;771.409363;627.906372;172.432571;;;
142;701.425171;642.000916;196.849182;806.631836;692.542114;251.895889;1018.077759;820.888611;289.167389;1116.432129;731.975220;462.678772;767.115540;628.965759;174.691193;;;
143;697.201355;642.622192;199.484100;802.721924;692.536926;253.825958;1014.632263;820.804443;290.119080;1115.192505;731.959961;463.073700;762.932739;630.713928;176.855286;;;
144;693.397461;643.057617;201.499512;799.119812;692.806946;256.161621;1011.637085;820.581177;291.498138;1113.837402;731.934326;463.529877;757.692139;632.123718;178.129059;;;
145;688.594177;643.543518;204.568817;795.195435;692.747559;258.049774;1008.507874;820.477112;292.493469;1112.634155;732.110840;463.857422;752.588379;632.573608;179.829697;;;
146;683.997314;643.768799;207.036652;791.306458;692.727478;259.862366;1004.775696;820.303162;293.642181;1111.163818;732.149048;464.397980;748.090698;632.616516;181.584732;;;
147;679.332520;644.300415;209.083801;787.111267;692.694031;261.663849;1001.943787;819.949036;294.637634;1109.587402;732.136597;465.178864;743.878052;632.662415;183.579987;;;
148;674.933167;644.699646;210.872864;783.272278;692.825745;262.752411;998.326782;819.655212;295.446106;1108.284546;732.169128;465.486450;739.476196;632.947449;185.884750;;;
149;670.412659;645.233887;212.613098;778.860840;692.969055;263.919891;994.654602;819.217102;296.509460;1106.263428;732.187744;465.701630;735.083313;632.975220;187.794678;;;
150;665.301941;645.819092;214.572067;774.489502;692.941895;265.498138;990.854919;818.743225;297.700043;1104.591064;732.215881;466.074890;729.766235;633.061096;188.917007;;;
151;660.179443;646.140198;216.293320;769.986206;692.912659;266.982269;987.158020;818.444702;298.739136;1103.097534;732.192139;466.644928;724.432800;633.447693;189.806137;;;
152;655.438721;646.591919;217.522079;765.326538;693.042664;267.777435;983.248108;818.021362;299.836121;1101.320679;732.188782;467.272614;719.327576;633.889709;190.941025;;;
153;650.546936;647.194153;218.727829;760.619812;693.051941;268.603210;979.736450;817.537170;300.763947;1099.428467;732.187195;467.655548;714.202576;634.215515;192.019531;;;
154;645.722107;647.694092;219.687378;755.987488;692.929443;269.244934;975.655823;816.920837;301.979736;1097.564209;732.197937;467.987671;708.979187;634.612915;192.595535;;;
155;640.678284;648.296509;220.461700;751.101990;692.837891;269.940094;971.345093;816.459595;302.873627;1095.619019;732.191284;468.037018;703.755127;635.136230;192.997681;;;
156;635.412109;648.795532;221.256378;746.108093;692.805420;270.817444;967.458374;815.932129;303.924744;1093.690674;732.189209;468.654938;698.331238;636.031189;193.372650;;;
157;630.054443;649.407715;221.572388;741.275940;692.832581;271.369507;963.465271;815.534180;304.924042;1092.205688;732.142334;468.830048;693.111328;636.670654;193.725357;;;
158;624.570007;649.952698;222.049194;736.181030;693.037170;271.340912;959.186401;814.807556;306.353302;1089.538330;732.218811;469.223358;687.907654;637.110168;194.035019;;;
159;619.305115;650.415894;222.278885;731.215210;692.993652;271.501587;955.089172;814.080688;307.493134;1087.664185;732.150818;469.268005;682.492371;637.404236;193.821198;;;
160;614.145325;650.988708;221.841034;726.287415;692.805603;271.314819;950.982849;813.565613;308.431854;1085.445679;732.213562;469.708130;677.313538;637.725342;193.718277;;;
161;608.997742;651.689575;221.541519;721.131165;692.840820;271.198639;946.669312;812.944153;309.589172;1083.462524;732.093933;469.848969;672.019897;638.040588;193.619232;;;
162;603.585693;652.303894;221.888031;715.863281;693.037415;270.943329;942.538391;812.127380;310.340179;1081.091309;732.180054;469.911194;666.395630;638.553101;193.419891;;;
163;598.167297;652.868713;221.457321;710.680237;693.140137;270.904907;938.629517;811.230896;311.605804;1078.909424;732.131226;470.371735;660.988708;639.100220;192.905716;;;
164;592.900391;653.423828;220.331482;705.249512;692.871826;270.795258;934.204468;810.493225;312.376373;1076.645386;732.153320;470.485138;655.874878;639.541321;192.260101;;;
165;587.953491;653.978394;219.533722;700.287903;693.122192;269.954285;929.906372;809.678345;313.137695;1074.288696;732.013611;470.566956;650.736084;639.896973;191.612350;;;
166;582.923950;654.518860;218.894653;695.402954;693.308960;269.462921;925.697937;808.529358;314.192749;1072.291260;732.076599;470.809875;645.606934;640.391846;190.730957;;;
167;577.672913;655.042419;217.862335;690.279480;693.323364;268.538208;921.144409;807.846191;315.026031;1069.592163;732.128967;470.695251;640.769958;641.185120;189.573776;;;
