Grasp29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;14:07:24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
1;806.146057;468.179443;28.613249;870.172119;541.463989;56.889919;733.919556;519.031799;29.077515;1099.284302;691.150940;430.902008;1015.707214;679.295654;175.769318;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;806.109802;468.219330;28.694748;870.138916;541.438477;56.916904;733.863708;519.072937;28.947905;1099.209839;691.179199;430.886658;1015.655334;679.303772;175.713776;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;805.761902;469.203400;27.884035;870.181763;541.521912;56.891567;733.942383;519.072754;29.164345;1099.189209;691.175476;430.825592;1015.716309;679.286438;175.719666;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;806.134705;468.490570;28.520201;870.175781;541.457581;56.922157;733.883423;519.031982;29.044094;1099.245972;691.157104;430.900818;1015.727539;679.293213;175.752274;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;806.178955;468.114838;28.727629;870.157898;541.459290;56.944878;733.932373;519.075195;29.097330;1099.292114;691.145081;430.926392;1015.791138;679.186646;175.806580;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;806.091614;468.146179;28.733595;870.126282;541.442749;56.932465;733.923157;519.040771;29.084919;1099.351929;691.134277;430.861664;1015.690918;679.254517;175.795197;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;806.090393;468.167633;28.664701;870.159180;541.529236;56.866478;733.969910;519.036133;29.101318;1099.408325;691.106262;430.856110;1015.703796;679.194458;175.763596;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;806.171570;468.184570;28.700811;870.184631;541.475281;56.842453;733.863220;519.044373;29.018152;1099.358398;691.124878;430.833740;1015.773315;679.167542;175.764664;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;806.110413;468.151428;28.720234;870.152344;541.440063;56.899208;733.858032;519.057983;28.912743;1099.331909;691.111328;430.836273;1015.700928;679.012085;175.632950;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;806.099182;468.166290;28.798401;870.134521;541.432617;56.924877;733.903320;519.053162;29.035624;1099.185547;691.164795;430.872589;1015.821167;679.122803;175.775024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;806.128113;468.171234;28.661640;870.136841;541.427734;56.892574;733.932434;519.021606;29.054052;1099.137207;691.152527;430.879944;1015.798157;679.190857;175.851212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;806.190735;468.114990;28.744791;870.171387;541.455322;56.891464;733.925537;519.027649;28.983217;1099.234863;691.161255;430.822723;1015.759827;679.192505;175.871536;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;806.163879;468.165894;28.685102;870.168335;541.465698;56.899685;733.898376;519.031799;28.974169;1099.280762;691.144165;430.788513;1015.649414;679.255798;175.742691;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;806.185181;468.116241;28.758724;870.143738;541.421509;56.838409;733.904602;519.068787;29.138254;1099.486816;691.022827;430.770081;1015.626099;679.288086;175.749252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;806.139099;468.096466;28.678476;870.215088;541.394287;56.906780;733.894104;519.040710;29.066568;1099.470459;691.066589;430.758942;1015.493958;679.361816;175.736801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;806.140686;468.098206;28.683611;870.245178;541.320679;56.936874;733.945740;519.031860;28.997025;1099.391846;691.087158;430.704285;1015.346924;679.397278;175.731400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;806.160339;468.108704;28.703943;870.194031;541.383240;56.991714;733.952759;519.020874;29.013689;1099.290405;691.114624;430.324188;1015.162964;679.566345;175.758820;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;806.184753;468.016479;28.772202;870.164368;541.334961;57.071823;733.893860;518.948914;29.061213;1099.350342;691.119507;430.204407;1014.940613;679.708130;175.736450;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;806.182129;467.984009;28.796860;870.157471;541.310486;57.093754;733.922363;518.928650;29.123970;1099.569458;691.086426;430.141937;1014.759888;679.898438;175.716934;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
