Präzision54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;15:46:06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
33;786.173645;867.146057;188.413193;789.848022;1195.311279;406.296295;762.668640;1122.290527;256.635010;782.722839;768.419739;161.883759;750.794189;759.742065;155.593597;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;784.029663;870.704529;190.073410;789.894836;1197.767944;406.825256;761.924133;1126.350952;257.362946;780.397400;772.121460;163.789703;748.700439;763.476868;157.673019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;781.860840;874.637329;192.216400;789.801880;1200.200073;407.728363;761.294678;1130.660889;257.927124;778.208801;775.829529;166.103958;746.492371;767.111877;159.263947;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;779.851318;878.438477;194.100403;789.617737;1202.903076;408.602234;760.135193;1134.769775;258.178070;776.017761;779.466125;167.784256;743.939026;771.079468;161.139359;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;777.511658;882.367676;195.739441;789.854431;1205.315552;409.308014;759.621582;1138.597412;259.031586;774.014343;783.185608;169.252457;741.982849;775.028259;162.627808;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;775.050476;886.313965;196.762650;790.129639;1207.591553;410.280884;758.603271;1142.841187;259.224091;771.765381;786.909302;171.055588;739.596802;778.885559;164.265991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;772.747192;890.078064;198.106613;790.248779;1210.112793;411.132202;758.287964;1146.638428;259.452026;768.600281;790.939392;172.781250;736.817871;782.811768;165.610321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;770.692871;893.770447;198.984573;790.763672;1212.673218;411.721771;757.504089;1150.365234;260.282959;765.978943;794.987488;173.848282;734.649597;786.641479;167.321121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;768.349060;897.741516;200.598831;790.960083;1214.965088;412.770599;757.105469;1154.084839;261.170654;763.352173;798.886780;174.956711;732.151733;790.459045;167.912460;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;766.061646;901.144592;201.862640;791.058472;1217.263306;413.813232;756.683655;1157.915161;261.488678;760.681335;802.763550;176.086670;729.434204;794.392761;169.299728;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;763.325867;904.934143;202.294769;791.166260;1219.716797;414.494080;756.309814;1161.647583;262.122833;758.678223;806.473816;176.951752;726.687195;798.039551;170.044861;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;760.616943;908.678772;203.557037;791.877197;1221.713501;415.493713;755.854065;1165.194092;263.147095;755.891418;810.098022;177.679001;723.964600;801.773743;170.642715;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;758.127441;912.244263;204.448883;792.071533;1223.680664;416.965485;754.865967;1168.941406;264.265411;753.433228;813.501770;178.378357;721.068176;805.578247;171.598618;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;755.571106;916.018921;205.176376;792.282532;1225.984619;417.760895;754.772705;1172.561157;264.802521;750.785400;817.264526;178.985214;718.230713;809.136963;172.241348;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;752.801208;919.621460;205.932892;792.852051;1228.020874;418.527222;754.771118;1176.121338;265.061218;747.655579;820.786560;179.624481;715.858643;812.934814;172.386887;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;750.143188;922.922729;206.705795;793.014709;1229.908936;419.648071;753.988831;1179.510254;266.476257;744.831726;824.825439;179.886536;713.496277;816.567688;172.135712;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;747.259216;926.596802;207.415558;793.163574;1231.612793;420.833221;753.656738;1182.727295;267.581329;742.011658;828.522217;180.705215;710.749084;820.407104;172.452545;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;744.410034;930.219482;207.784576;793.612427;1233.619995;421.693634;753.660583;1186.165771;267.940857;739.438110;832.100830;181.017029;708.363770;823.924438;172.406876;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;741.650085;933.861938;208.541824;793.830933;1235.660278;422.715027;753.029175;1189.714600;268.780365;736.576782;835.488159;181.864349;705.642883;827.502991;172.716797;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;738.972290;937.326477;209.307739;794.142151;1237.350830;423.491547;752.842529;1192.798584;269.440247;734.038147;838.548645;181.980576;702.722961;831.118164;173.076096;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;735.845886;940.689636;209.302979;794.656738;1238.968384;424.504181;753.024841;1195.850830;270.178192;731.398560;842.149353;182.820313;699.819824;834.767029;173.463501;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;733.629395;943.850220;209.802490;795.248169;1240.605713;425.374603;752.240112;1199.155518;271.561676;728.239502;845.743896;183.584091;696.901489;838.310364;173.409821;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;730.795044;947.587036;210.467636;795.540405;1242.471924;426.113922;751.622437;1202.316650;272.364166;725.277100;849.169739;183.244324;694.135071;842.015442;173.133133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;728.116943;950.511841;210.886505;795.847290;1244.045898;426.948761;751.710693;1205.259888;272.379425;722.286499;852.210815;183.442307;691.254272;845.414734;172.918427;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;725.618896;953.602173;210.974701;796.405457;1245.581177;427.492615;751.806702;1208.039307;273.270996;719.609009;855.640137;183.642914;688.778564;848.837036;172.595642;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;722.980225;956.885315;210.602676;797.034424;1247.051758;428.254089;751.495728;1210.706543;273.905762;716.128784;859.021301;183.779877;685.744507;852.330505;171.993683;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;720.745056;959.871094;211.340195;797.114258;1248.654907;429.266602;751.079285;1213.307007;274.629974;713.411682;862.014587;183.618362;682.881653;855.660034;171.444382;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;717.997009;962.813721;211.142700;797.644714;1249.944336;429.924927;751.135437;1215.999512;275.695526;710.823669;865.006592;183.365143;680.149414;858.804565;171.139389;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;715.645935;965.722046;211.314545;798.334717;1251.572388;430.376801;751.140686;1218.235962;276.255646;708.144104;868.266418;183.023514;677.147217;861.809692;171.254944;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;713.378906;968.644592;211.164001;798.510132;1253.129150;430.706604;750.805481;1220.569946;276.849365;705.937012;870.852661;182.880066;674.629639;864.901428;170.597931;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;711.329468;971.172974;210.759460;798.706116;1254.430908;431.417908;750.511658;1223.164307;277.463287;703.494629;873.643921;182.622787;672.752502;868.018433;169.699402;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;709.018860;974.185974;210.867767;799.242981;1255.829346;432.064148;750.403442;1225.442627;277.834778;700.889648;876.725098;181.956955;671.713318;871.317322;168.248749;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;707.018005;976.802917;210.339020;799.822449;1256.919067;432.598633;750.911682;1227.484741;278.109741;699.103394;879.280212;181.332672;669.319214;873.782043;167.740128;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;705.140198;979.436951;210.517120;800.183655;1258.184326;433.161987;750.955688;1229.605103;278.459076;696.842041;882.628357;180.226563;667.662109;876.532776;167.273438;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;703.136353;981.821106;210.029846;800.321472;1259.394531;433.685913;;;;695.019775;885.264648;179.555832;665.928223;879.559326;166.106140;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;701.411499;984.410156;209.362473;800.633118;1260.350220;434.403320;;;;693.344666;887.247314;179.628296;663.512634;881.746155;166.159027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;699.697449;986.816772;209.153076;801.275635;1261.555298;434.664520;;;;691.262573;890.029724;179.122711;662.129517;884.415283;165.443314;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;698.143677;989.073303;208.673920;801.759216;1262.644897;434.942444;;;;689.766724;892.386292;178.637527;660.037964;886.665283;164.902908;750.296143;1237.060303;280.797455;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;696.490356;991.061035;208.344650;802.133789;1263.607300;435.542694;;;;687.750610;894.828125;177.665512;658.024475;888.934143;164.954590;750.309875;1238.268555;281.127808;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;695.032288;993.391479;207.689575;802.664978;1264.443481;435.999054;;;;686.325562;896.694580;177.125076;656.505981;891.356262;163.422363;750.494263;1239.929199;281.495117;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;693.601379;995.168945;207.155548;803.032104;1265.448608;436.499847;;;;684.292114;899.043823;176.150116;654.601196;893.633728;162.736404;750.035950;1241.510986;282.187622;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;692.045654;997.120056;206.939484;803.493896;1266.332397;436.723602;;;;682.583496;900.704834;175.262329;652.245361;895.526672;162.157791;749.595093;1242.964233;282.836243;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;690.801636;999.029175;206.328125;803.741394;1267.085693;436.860321;;;;680.554749;902.867371;174.763519;651.526306;898.039307;160.468079;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;689.189819;1000.782471;205.549225;804.075928;1267.844116;437.179565;;;;679.132935;904.947815;173.261902;650.614014;900.305054;158.590454;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;688.078857;1002.397949;205.355728;804.284119;1268.482788;437.452850;;;;677.804443;906.475037;172.661880;648.510681;902.102234;158.517960;;;;749.143188;1246.683105;283.709351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
