Präzision37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;14:20:03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
1;797.177307;747.494568;112.991417;808.079529;1046.657715;421.777802;772.842712;654.180542;50.443932;783.689026;1008.344238;284.334503;801.650208;671.424377;47.230839;;;;;;;;;;;;;;;
2;797.268677;747.452087;113.117989;808.132996;1046.676147;421.795898;772.873291;654.175964;50.472538;783.672607;1008.347961;284.363922;801.798584;671.560730;47.126411;;;;;;;;;;;;;;;
3;797.263672;747.477722;113.076103;808.158936;1046.687744;421.734100;772.882996;654.272156;50.417244;783.638733;1008.350830;284.311707;801.790771;671.591492;47.135479;;;;;;;;;;;;;;;
4;797.282349;747.469177;113.120255;808.157471;1046.674072;421.753113;772.980042;654.287903;50.387306;783.565857;1008.345459;284.382233;801.779236;671.571411;47.084927;;;;;;;;;;;;;;;
5;797.264038;747.485901;113.090347;808.149719;1046.669800;421.765930;772.990723;654.297058;50.315872;783.632019;1008.344238;284.397675;801.732178;671.574463;47.059914;;;;;;;;;;;;;;;
6;797.249146;747.491882;113.070946;808.171692;1046.683105;421.806030;772.940308;654.211548;50.362686;783.546875;1008.370361;284.335846;801.719971;671.565186;46.996204;;;;;;;;;;;;;;;
7;797.274658;747.491760;113.039299;808.202759;1046.743530;421.818573;772.934631;654.247314;50.348942;783.598022;1008.337341;284.393738;801.756104;671.679504;46.965965;;;;;;;;;;;;;;;
8;797.304504;747.520813;113.093117;808.173767;1046.780029;421.736877;772.948975;654.276794;50.323730;783.210754;1008.444397;284.610443;801.738953;671.712036;46.955063;;;;;;;;;;;;;;;
9;797.251160;747.473206;113.056595;808.141724;1046.766602;421.763702;772.957458;654.282898;50.312855;783.434692;1008.368774;284.593231;801.662720;671.814514;46.965042;;;;;;;;;;;;;;;
10;797.214966;747.498779;112.961441;808.153564;1046.760620;421.772980;772.955017;654.294067;50.387432;783.685486;1008.325623;284.422302;801.639038;671.833252;46.897186;;;;;;;;;;;;;;;
