Präzision01115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;16:09:47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;
10;833.095154;985.211304;262.967957;812.466980;683.097107;48.919460;828.613281;790.760803;93.884857;799.104004;1036.335083;442.632629;830.496704;704.315186;40.329586;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;833.168335;985.275269;262.893860;812.478638;683.129150;48.954971;828.631470;790.714111;93.932671;799.221741;1036.470337;442.565857;830.514709;704.449524;40.247616;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;833.181396;985.350342;262.858978;812.493408;683.170532;49.018124;828.756348;790.706177;94.052696;799.305420;1036.574219;442.583008;830.614319;704.416199;40.329826;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;833.102234;985.444336;262.817902;812.509399;683.181030;49.098351;828.784302;790.663269;94.215439;799.304382;1036.781128;442.499573;830.461243;704.464783;40.301281;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;833.175293;985.589417;262.763611;812.657410;683.221985;49.325336;829.046326;790.866638;94.063446;799.310669;1037.005737;442.503143;830.318848;704.523926;40.249382;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;833.205139;985.812622;262.800140;812.397278;683.350586;49.887619;829.018555;790.752869;94.753052;799.397339;1037.212524;442.531799;830.258972;704.563599;40.386799;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;833.190674;986.087341;262.809784;812.055725;683.309509;50.673870;828.857605;790.720886;95.245529;799.481567;1037.409180;442.471222;830.098145;704.461487;40.882870;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;833.144104;986.418396;263.006989;812.062073;683.261414;51.684502;828.751465;790.847595;95.634193;799.493225;1037.634521;442.384460;830.084778;704.312561;41.951599;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;833.097351;986.830566;263.179504;812.171936;683.095276;52.389336;828.838928;791.041809;96.120476;799.582703;1037.748901;442.415405;829.042236;703.988159;42.169693;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;833.027588;987.313782;263.264221;812.071716;682.889771;53.075314;828.958984;791.180359;96.657661;799.632690;1037.960815;442.401764;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;833.295532;987.738098;263.642456;812.007446;682.844116;53.769581;828.937256;791.390564;97.249565;799.642273;1038.155396;442.438416;;;;837.665405;701.898743;51.575546;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;833.295898;988.265686;263.849640;811.890381;682.779236;54.818417;828.852905;791.625977;97.770287;799.670227;1038.373413;442.422241;;;;837.451172;702.039612;52.515884;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;833.217529;988.661804;263.838074;811.050659;683.105408;56.576302;828.982178;791.817322;98.417381;799.834229;1038.716431;442.483887;;;;837.391907;701.946533;53.607143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;833.056763;989.098999;264.062653;810.908691;682.878174;58.070366;829.189026;791.874573;99.823349;799.838318;1039.182983;442.449280;;;;837.221375;701.806274;55.226620;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;832.937622;989.662537;264.319763;811.183716;682.627014;59.090717;829.071899;792.136536;101.054634;800.022583;1039.515747;442.591339;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;832.929810;990.540649;264.685822;810.723572;683.095215;60.940884;829.015381;792.329407;102.266678;800.119324;1039.822266;442.733002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;832.684814;991.264221;265.114197;810.267578;683.039063;63.128841;828.947205;792.612793;103.177002;800.103821;1040.320923;442.978180;;;;;;;837.724670;701.648560;60.869278;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;832.561829;991.918945;265.255066;810.335449;682.740479;64.644180;828.916016;792.930542;104.219551;799.956848;1040.903564;443.168976;;;;;;;837.033081;701.553040;61.611492;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;832.391663;992.663391;265.057983;810.385071;683.144531;66.385941;829.112000;793.208557;105.940598;800.219543;1041.404175;443.130219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;832.645813;993.501221;265.384247;810.284424;683.363037;68.553474;829.149292;793.247620;107.793297;800.461426;1042.014893;443.108978;;;;;;;;;;837.469604;701.578247;66.605659;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;832.796753;994.494080;265.878174;810.345032;683.251465;70.355705;828.998657;793.495728;108.984627;800.570984;1042.733887;443.308105;;;;;;;;;;836.654663;701.691650;67.311424;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;832.667358;995.333862;266.303375;810.173584;683.415833;72.654716;828.678772;793.840942;110.014839;800.668274;1043.379272;443.470032;;;;;;;;;;835.739075;701.942688;68.897911;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;832.180908;995.750854;267.174591;809.880554;683.536804;75.020020;828.746704;793.881775;112.274452;800.764954;1044.159668;443.469452;;;;;;;;;;835.566345;702.005127;71.134369;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;832.027588;996.721924;267.648438;810.186279;683.712769;77.128746;828.955444;794.173950;114.449463;800.844849;1044.990967;443.604614;;;;;;;;;;836.076294;701.907837;73.531235;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;832.049866;997.647705;267.688202;809.844543;683.828491;79.192101;828.524353;794.597229;115.387405;800.839722;1045.721558;443.691956;;;;;;;;;;836.246643;701.952576;76.214233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;832.071838;998.705139;267.287781;809.797913;684.235046;81.783867;828.312439;795.248474;117.542244;800.557251;1046.482422;444.101074;;;;;;;;;;836.510986;702.072754;78.841293;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;832.319946;1000.157837;267.186615;809.749084;684.132996;84.057816;828.342102;795.668396;119.795914;800.417419;1047.275513;444.448242;;;;;;;;;;836.489319;702.124939;81.093872;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;832.160522;1001.360962;267.675049;809.452209;684.555542;86.604530;828.194702;796.363708;121.067749;800.379089;1048.180908;444.510742;;;;;;;;;;836.195313;702.382996;83.379723;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;831.747437;1002.426636;269.037903;808.941345;684.820618;89.072090;827.714172;796.976685;123.192993;800.307739;1048.994629;444.765228;;;;;;;;;;835.985413;702.567444;85.672455;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;831.363708;1003.831482;269.953308;808.860718;685.239563;91.852776;827.491150;797.362427;125.001808;800.095032;1049.964233;445.477234;;;;;;;;;;835.331543;703.227844;87.937218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;831.457642;1005.067688;270.427826;808.150879;685.478455;94.483307;827.367126;797.614624;126.926392;800.126526;1050.952637;445.688721;;;;;;;;;;835.254578;703.745056;90.177597;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;831.160889;1006.548157;270.699432;807.592834;686.078796;97.402115;826.869629;798.368713;129.092133;800.267822;1051.876343;445.734009;;;;;;;;;;834.548035;704.235779;92.822975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;831.207581;1008.223328;271.414978;807.032349;686.531311;99.939369;826.473633;799.261353;130.869370;800.453918;1052.898804;445.934906;;;;;;;;;;834.358765;705.044983;94.977303;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;830.916138;1009.548889;271.836700;806.699585;687.516174;102.541077;825.872009;800.097473;132.857269;800.536011;1053.895752;446.056671;;;;;;;;;;833.592896;705.463074;97.764931;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;830.600830;1010.962280;271.990997;806.494934;687.902588;104.914223;825.745972;800.922974;134.923050;800.449768;1054.915771;446.233795;;;;;;;;;;833.070251;705.857788;100.455208;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;830.422913;1012.279907;272.486450;806.457275;688.530457;107.393372;825.153748;801.481567;137.279800;800.446411;1055.805908;446.508636;;;;;;;;;;832.744751;706.271790;103.408028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;830.334961;1013.708008;272.913788;805.671936;689.277954;110.086037;824.629150;802.320251;138.759521;800.226807;1056.750977;446.629272;;;;;;;;;;832.081116;706.697205;106.397255;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;829.782837;1015.273865;274.062317;804.964539;689.987488;113.040886;824.058716;803.387390;140.867584;800.226929;1057.670288;447.172302;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;828.971252;1016.612122;274.893250;804.375610;690.741394;115.264801;823.905945;804.327026;143.286163;799.889404;1058.751465;447.696960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;828.667664;1018.434814;275.284576;803.149109;691.754395;118.116890;823.339722;805.088501;145.112946;799.697021;1059.731445;448.119598;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;828.774658;1019.866028;275.525757;802.622437;692.596924;120.405609;822.469360;806.223694;147.035461;799.421082;1060.741577;448.458191;;;;;;;;;;;;;829.035950;710.041931;115.760849;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;828.740845;1021.499329;275.890991;801.786011;693.367493;123.093277;821.867737;807.377747;148.606705;799.069458;1061.733032;448.831329;;;;;;;;;;;;;828.901306;710.592285;117.698608;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;828.004761;1023.162598;277.060364;800.487366;694.407166;126.121460;821.063110;808.516907;151.287506;798.972900;1062.748169;449.135223;;;;;;;;;;;;;827.950867;711.871033;120.539886;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;827.258057;1024.786133;277.661163;799.882568;695.390137;128.055130;820.714417;809.320557;153.211487;798.934387;1063.849609;449.386627;;;;;;;;;;;;;826.692200;713.179932;123.091095;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;826.987915;1026.281982;278.017487;799.021729;696.824585;130.652695;819.705261;810.465576;155.113998;799.073242;1064.850586;449.570435;;;;;;;;;;;;;825.794861;713.969604;125.522545;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;826.879700;1028.026245;278.363800;798.440918;697.652954;132.830704;818.889832;811.998413;156.804688;799.254883;1065.968506;450.050110;;;;;;;;;;;;;824.800720;714.779114;128.272125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;826.140808;1029.794678;279.769592;797.306335;698.701355;135.525024;817.962036;813.172913;158.966339;798.996460;1067.178345;450.625916;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;825.337341;1031.622925;280.541565;796.148438;700.316040;137.663651;817.281799;813.994202;160.570709;798.978516;1068.273926;450.928558;;;;;;;;;;;;;;;;822.684875;717.423645;132.510056;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;824.991150;1033.204224;280.815857;795.047913;701.487488;139.953568;816.149109;815.566528;162.882278;798.799438;1069.394287;451.218109;;;;;;;;;;;;;;;;822.504150;718.067871;134.433014;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;825.054199;1034.869507;281.030090;794.365234;702.506165;142.233047;815.582397;816.974487;164.671997;798.446899;1070.681641;451.804596;;;;;;;;;;;;;;;;821.501587;719.380798;137.061279;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;824.748047;1036.700195;281.801819;793.436523;704.143921;144.628754;814.495178;818.148682;166.776932;798.131653;1071.716919;452.290222;;;;;;;;;;;;;;;;820.065247;721.000549;139.261642;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;823.957458;1038.595581;282.431305;792.335205;705.215881;146.723145;813.809570;819.646851;168.372696;798.060120;1072.775879;452.591858;;;;;;;;;;;;;;;;818.902893;722.251831;141.379898;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;823.420776;1040.145020;283.254822;790.749634;706.582764;149.405731;812.743958;821.176880;170.089233;798.160767;1073.944580;452.863159;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;823.234375;1041.969116;283.568268;789.511963;708.127869;151.369675;811.950195;822.527344;171.536163;798.244751;1075.151978;453.177094;;;;;;;;;;;;;;;;;;;817.046631;725.415466;145.715607;;;;;;;;;;;;;;;;;;;;;;;;
64;822.829651;1043.632080;283.836700;788.716431;709.526062;153.141006;810.812805;824.434204;173.317093;798.263123;1076.354614;453.636017;;;;;;;;;;;;;;;;;;;815.659424;726.147156;147.834885;;;;;;;;;;;;;;;;;;;;;;;;
65;822.239014;1045.591553;284.481049;787.081543;711.335266;155.204422;809.893555;825.774597;174.536316;797.903381;1077.564819;454.201996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;;;;786.027161;713.153015;157.361588;808.916809;827.440002;176.498932;797.737244;1078.715332;454.635559;;;;;;;;;;;;;;;;;;;;;;813.721069;729.470825;152.173080;;;;;;;;;;;;;;;;;;;;;
67;;;;785.205627;714.386475;159.216675;808.032837;829.167236;177.862793;797.474670;1079.879883;455.162537;;;;;;;;;;;;;;;;;;;;;;812.094177;730.502869;153.744202;821.099365;1049.240356;285.980560;;;;;;;;;;;;;;;;;;
68;;;;783.795349;716.100403;161.074448;807.088623;830.308289;179.629395;797.335510;1080.950562;455.697388;;;;;;;;;;;;;;;;;;;;;;811.004639;732.282532;155.538422;820.496033;1050.835571;286.540680;;;;;;;;;;;;;;;;;;
69;;;;782.696411;717.606995;162.679214;805.968506;832.285461;181.406174;797.268860;1082.121704;456.105743;;;;;;;;;;;;;;;;;;;;;;809.590332;733.977478;157.275864;819.863037;1052.764771;287.157990;;;;;;;;;;;;;;;;;;
70;;;;781.564392;719.319031;164.744507;805.094116;833.481445;182.622574;797.373108;1083.342529;456.624451;;;;;;;;;;;;;;;;;;;;;;808.684082;735.179077;158.691727;819.426453;1054.521851;287.961578;;;;;;;;;;;;;;;;;;
71;;;;779.939331;721.052002;166.479904;803.869019;835.453430;184.328018;797.212524;1084.439331;457.090607;;;;;;;;;;;;;;;;;;;;;;807.145874;737.159607;160.733475;818.933472;1056.371582;288.907288;;;;;;;;;;;;;;;;;;
72;;;;778.433105;722.729004;168.792542;802.762390;837.182190;185.682861;796.926331;1085.736328;457.536469;;;;;;;;;;;;;;;;;;;;;;805.878174;738.778625;162.645325;818.338684;1058.090576;289.735107;;;;;;;;;;;;;;;;;;
73;;;;776.894226;724.351501;169.955505;801.445129;838.896912;187.234558;796.701050;1087.009888;458.102020;;;;;;;;;;;;;;;;;;;;;;804.408020;740.535583;164.484940;817.871033;1060.060913;290.405518;;;;;;;;;;;;;;;;;;
74;;;;776.264038;726.168457;171.269592;800.485840;840.865417;188.522980;796.559937;1088.215332;458.686310;;;;;;;;;;;;;;;;;;;;;;803.407227;742.318542;165.900131;817.747498;1062.051392;290.715179;;;;;;;;;;;;;;;;;;
75;;;;774.833435;727.908020;172.751373;799.240234;842.355774;189.865814;796.627319;1089.438232;458.848511;;;;;;;;;;;;;;;;;;;;;;802.033691;743.691589;167.168976;817.427612;1063.794189;291.280304;;;;;;;;;;;;;;;;;;
76;;;;773.766846;729.913330;173.780518;798.354126;844.381714;190.883286;796.864685;1090.724976;459.161102;;;;;;;;;;;;;;;;;;;;;;801.049683;745.939209;168.848267;816.744934;1065.883667;292.585602;;;;;;;;;;;;;;;;;;
77;;;;772.181152;731.784485;175.608536;797.135498;846.012451;192.394501;796.755188;1091.944092;459.871979;;;;;;;;;;;;;;;;;;;;;;799.398499;747.374023;170.416946;816.325378;1067.578491;293.057648;;;;;;;;;;;;;;;;;;
78;;;;770.626587;733.635498;176.738464;796.041565;848.061951;193.574905;796.748230;1093.151001;460.409546;;;;;;;;;;;;;;;;;;;;;;798.152710;749.474915;170.925430;816.053345;1069.539917;293.317596;;;;;;;;;;;;;;;;;;
79;;;;768.935303;735.570007;178.282822;794.883728;849.873352;194.316406;796.625977;1094.416016;461.007629;;;;;;;;;;;;;;;;;;;;;;796.656067;751.057800;172.428421;815.868164;1071.181396;293.868134;;;;;;;;;;;;;;;;;;
80;;;;767.767944;737.388672;179.542084;793.622498;851.855591;195.576080;796.268311;1095.589355;461.495514;;;;;;;;;;;;;;;;;;;;;;795.351929;752.926819;173.376114;815.048035;1073.279907;294.885071;;;;;;;;;;;;;;;;;;
81;;;;766.046082;739.429199;181.176880;792.538818;853.844788;196.868896;795.969360;1096.889771;462.348938;;;;;;;;;;;;;;;;;;;;;;793.356628;754.865662;174.628830;814.241028;1074.925537;295.660095;;;;;;;;;;;;;;;;;;
82;;;;764.947266;740.962769;181.852219;791.260620;855.450806;197.985413;795.933228;1098.225464;462.587677;;;;;;;;;;;;;;;;;;;;;;;;;813.568848;1076.896118;296.387909;;;;;;;;;;;;;;;;;;
83;;;;763.137634;743.369751;183.316238;790.560547;857.443542;198.716141;796.051697;1099.607910;462.981262;;;;;;;;;;;;;;;;;;;;;;;;;813.340332;1078.713623;296.914459;;;;;;;;;;;;;;;;;;
84;;;;761.648560;745.424255;184.156021;789.321472;859.245728;199.896851;796.137024;1100.754761;463.533752;;;;;;;;;;;;;;;;;;;;;;;;;812.879639;1080.604614;297.389313;789.287781;760.488770;177.693512;;;;;;;;;;;;;;;
85;;;;760.196411;747.608032;184.755997;787.663269;861.341187;200.912216;796.205750;1101.995972;464.221588;;;;;;;;;;;;;;;;;;;;;;;;;812.554382;1082.476074;297.958099;787.609253;762.570007;178.775101;;;;;;;;;;;;;;;
86;;;;758.475769;749.652344;186.231110;786.539307;863.275696;201.364929;796.303955;1103.267822;464.723511;;;;;;;;;;;;;;;;;;;;;;;;;812.250854;1084.243652;298.494934;785.995850;764.482849;179.903824;;;;;;;;;;;;;;;
87;;;;756.851257;751.621643;187.332764;785.209717;865.440552;202.331940;796.231445;1104.638428;465.231079;;;;;;;;;;;;;;;;;;;;;;;;;812.055969;1086.202026;299.309021;784.642517;766.708130;180.333389;;;;;;;;;;;;;;;
88;;;;755.350342;753.676270;187.750229;783.695007;867.242798;203.157394;796.061340;1105.811523;465.872467;;;;;;;;;;;;;;;;;;;;;;;;;811.640930;1087.924683;299.745514;783.075256;768.230957;181.265671;;;;;;;;;;;;;;;
89;;;;754.019958;755.803345;187.873199;782.871704;869.418213;203.834793;795.838867;1106.995361;466.322052;;;;;;;;;;;;;;;;;;;;;;;;;811.256287;1089.868042;300.346405;781.648560;770.578857;182.177673;;;;;;;;;;;;;;;
90;;;;752.012939;758.076721;189.357849;781.627563;870.960449;204.770737;795.708496;1108.295288;466.722900;;;;;;;;;;;;;;;;;;;;;;;;;810.935913;1091.456665;300.897247;;;;;;;;;;;;;;;;;;
91;;;;750.241211;759.581543;190.109772;780.441895;873.381836;205.502426;795.864136;1109.658813;467.136200;;;;;;;;;;;;;;;;;;;;;;;;;810.505005;1093.395752;301.693115;;;;777.578003;774.587036;182.799728;;;;;;;;;;;;
92;;;;748.778931;762.183716;190.668045;779.152771;875.345337;205.393860;795.993591;1110.914917;467.540192;;;;;;;;;;;;;;;;;;;;;;;;;810.025696;1094.981201;302.712433;;;;;;;;;;;;;;;;;;
93;;;;747.201782;764.102051;190.572128;777.584106;877.864502;206.265045;796.142822;1112.190308;467.876984;;;;;;;;;;;;;;;;;;;;;;;;;809.479858;1096.967896;303.179962;;;;;;;775.049255;778.747375;185.672424;;;;;;;;;
94;;;;745.583191;766.522766;191.320953;776.388000;879.456177;206.994278;796.122986;1113.465210;468.429413;;;;;;;;;;;;;;;;;;;;;;;;;809.513855;1098.553223;303.121124;;;;;;;773.932495;780.190796;185.704498;;;;;;;;;
95;;;;743.809753;768.538452;192.011642;775.348633;881.470520;207.612503;796.099854;1114.735107;468.893341;;;;;;;;;;;;;;;;;;;;;;;;;809.456177;1100.645264;303.480103;;;;;;;771.848694;782.652893;185.752090;;;;;;;;;
96;;;;742.002808;770.763855;192.290802;774.260315;883.115173;208.211716;795.990234;1115.912842;469.475311;;;;;;;;;;;;;;;;;;;;;;;;;809.296814;1102.264404;304.254425;;;;;;;769.862183;784.555237;185.861664;;;;;;;;;
97;;;;740.737061;772.884277;192.086105;772.325012;885.510315;208.768585;796.101135;1117.104248;470.251404;;;;;;;;;;;;;;;;;;;;;;;;;808.919312;1104.173096;304.767456;;;;;;;768.065369;786.819885;185.766403;;;;;;;;;
98;;;;738.492188;774.975342;192.959503;770.893860;887.650085;208.530106;796.319946;1118.322998;470.604919;;;;;;;;;;;;;;;;;;;;;;;;;808.553894;1105.776611;305.008484;;;;;;;766.105835;788.827576;186.534760;;;;;;;;;
99;;;;736.605530;777.100769;192.956741;769.829590;889.606812;208.534241;796.508423;1119.560181;470.921814;;;;;;;;;;;;;;;;;;;;;;;;;808.209839;1107.620117;305.259216;;;;;;;764.597290;790.876831;187.024033;;;;;;;;;
100;;;;735.100830;779.227234;193.445145;768.574768;891.608643;209.448349;796.652832;1120.917969;471.253723;;;;;;;;;;;;;;;;;;;;;;;;;808.046631;1109.169922;305.676331;;;;;;;763.277710;792.862732;187.334274;;;;;;;;;
101;;;;733.668091;781.635498;193.240112;767.124390;893.519714;209.933731;796.665771;1122.232300;471.970154;;;;;;;;;;;;;;;;;;;;;;;;;807.962158;1111.208618;306.848022;;;;;;;761.202026;794.940063;187.790787;;;;;;;;;
102;;;;731.514771;783.992859;193.644333;766.322205;895.838745;210.103027;796.438843;1123.431396;472.334106;;;;;;;;;;;;;;;;;;;;;;;;;807.696228;1112.662598;307.568634;;;;;;;759.714294;796.971375;187.745682;;;;;;;;;
103;;;;729.820251;785.804626;194.097015;764.916382;897.581543;210.339096;796.402466;1124.591797;472.701904;;;;;;;;;;;;;;;;;;;;;;;;;807.407349;1114.437866;307.897522;;;;;;;758.302002;798.932800;187.502686;;;;;;;;;
104;;;;727.798157;788.388306;194.263855;763.453613;899.894897;210.401855;796.586670;1125.771240;473.159943;;;;;;;;;;;;;;;;;;;;;;;;;807.389709;1115.937622;307.855865;;;;;;;756.305237;801.227966;188.138489;;;;;;;;;
105;;;;726.277893;790.287659;193.954758;762.181335;901.835449;210.485168;796.868530;1126.997070;473.472626;;;;;;;;;;;;;;;;;;;;;;;;;807.252808;1117.734863;308.137390;;;;;;;754.231140;803.372253;188.452148;;;;;;;;;
106;;;;724.524170;792.575378;193.925354;761.015686;903.999084;210.712143;797.216370;1128.231079;473.792786;;;;;;;;;;;;;;;;;;;;;;;;;806.964905;1119.061890;308.661469;;;;;;;752.543823;805.475952;187.937561;;;;;;;;;
