Präzision01160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;14:18:16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
1;742.894470;1034.284546;332.485596;802.319153;758.990295;87.329300;788.813965;643.723145;68.752541;748.111206;1009.286255;188.427887;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;743.063110;1034.832153;332.789581;802.465149;759.302124;87.903091;788.740540;644.330200;69.872269;747.730957;1010.013672;188.612366;805.813721;663.586731;64.936508;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;743.041138;1035.355469;332.842712;802.369568;759.792969;88.800140;788.665588;644.733093;70.781982;;;;805.919312;664.118591;66.064919;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;743.101318;1035.899170;332.940979;802.250488;760.265564;89.683823;788.468872;645.028442;71.737251;;;;805.312317;664.496521;66.612335;747.520996;1011.251831;188.815384;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;743.029053;1036.457520;332.935791;802.386658;760.885864;90.587479;787.906128;645.698425;73.283150;;;;804.075928;664.906921;66.707260;747.432373;1011.976196;188.831345;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;742.928955;1037.098267;333.050751;802.179260;761.465393;91.917168;787.848694;646.350769;75.088524;;;;803.368469;665.723511;68.013519;747.868103;1012.754150;188.407547;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;742.808533;1037.854858;333.168701;802.292358;761.863220;93.260071;787.888245;646.836914;76.784218;;;;803.261169;666.510132;69.730263;748.184082;1013.698730;187.872452;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;742.784241;1038.696533;333.312317;802.232056;762.621399;94.143059;787.919373;647.307373;77.540466;;;;809.954407;665.449463;77.414238;748.204956;1014.712769;187.580536;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;742.738770;1039.424927;333.170380;802.275208;763.368713;95.463211;787.976013;648.299377;79.675766;;;;813.458557;664.894348;82.889305;748.368408;1015.779419;187.531311;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
