Präzision34;;;;;;;;;;;;;;;;;;
Date:;2025/04/16;;;;;;;;;;;;;;;;;
Time:;14:19:42;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
28;801.931580;752.892822;113.249733;828.973999;1035.925415;425.038269;796.907837;1008.670532;288.143402;808.767578;674.011230;51.950119;778.832458;658.820618;50.309868;;;
29;801.865601;752.864624;113.275146;828.961243;1035.954102;424.993622;796.939087;1008.703308;288.167389;808.748718;674.013000;51.893066;778.842834;658.809326;50.315720;;;
30;801.818604;752.862610;113.251686;828.985901;1035.990479;425.012482;796.977783;1008.705566;288.130676;808.762878;674.022095;51.919815;778.877319;658.734680;49.960953;;;
31;801.795288;752.857788;113.244751;829.030029;1035.992920;425.040863;796.924805;1008.804077;288.141266;808.772400;674.008667;51.904202;778.881348;658.756958;49.678619;;;
32;801.796448;752.761536;113.248405;829.000977;1036.051880;424.963257;796.949951;1008.795715;288.119537;808.813232;673.904907;51.702415;779.092712;658.788025;49.809040;;;
33;801.756409;752.799133;113.209717;829.049011;1036.099731;425.078918;796.954102;1008.791138;288.135803;808.790649;673.889832;51.620102;778.937622;658.784851;50.186680;;;
34;801.662109;752.752075;113.245911;829.061951;1036.106934;425.061279;796.924988;1008.797119;288.154541;808.602844;674.006836;51.864738;778.463684;658.905701;50.763283;;;
35;801.697388;752.734863;113.308289;829.057861;1036.056641;424.975983;796.904907;1008.811646;288.157928;808.734131;673.849060;51.756313;778.231323;658.822632;50.625454;;;
36;801.647705;752.742798;113.279266;829.044861;1036.078491;425.068390;796.882019;1008.783142;288.120728;808.761108;673.767761;51.698124;778.229004;658.915344;50.886600;;;
37;801.586243;752.761292;113.205276;829.067993;1036.098755;425.036530;796.895874;1008.768005;288.164276;808.750122;673.872314;51.984444;778.041260;658.924561;51.199341;;;
38;801.566467;752.770447;113.190475;829.113342;1036.077637;425.070251;796.861328;1008.787659;288.186249;808.738708;673.777771;51.843632;778.468018;658.662476;50.737232;;;
39;801.556030;752.760193;113.280708;829.105286;1036.165161;425.109772;796.850647;1008.792542;288.190338;808.676331;673.759827;51.708359;778.230164;658.891418;50.967163;;;
40;801.486511;752.708557;113.274529;829.076294;1036.179565;425.140808;796.851746;1008.790833;288.235535;808.622070;673.779663;51.716770;778.570984;658.736755;50.600128;;;
41;801.514648;752.735535;113.292503;829.137939;1036.193115;425.094086;796.798523;1008.808899;288.315643;808.537231;673.900391;52.067787;778.121765;658.932983;51.098576;;;
42;801.436768;752.743530;113.348831;829.149048;1036.189819;425.101868;796.709961;1008.907593;288.360199;808.611267;673.904480;52.251007;777.833679;658.922241;51.413345;;;
43;801.371460;752.795227;113.283112;829.168884;1036.191650;425.129761;796.681396;1008.919556;288.317444;808.639465;673.879944;52.447670;777.695007;658.827271;51.606991;;;
44;801.264771;752.766479;113.265114;829.185486;1036.297119;425.132660;796.616699;1008.905334;288.368622;808.670654;673.859131;52.512291;777.677734;658.840515;51.755943;;;
45;801.213440;752.781738;113.395943;829.157288;1036.280273;425.170959;796.572205;1008.985901;288.452362;808.585754;673.856079;52.582989;777.775879;658.619995;51.777351;;;
46;801.152466;752.777954;113.481964;829.201965;1036.376953;425.261353;796.513123;1009.105957;288.443268;808.555847;673.872314;52.624184;777.808655;658.695007;51.644001;;;
47;801.179504;752.610901;113.879128;829.234436;1036.390259;425.256836;796.427185;1009.123108;288.459351;808.487488;673.975464;52.657032;777.864624;658.567505;51.754238;;;
48;801.033936;752.567627;114.149406;829.140869;1036.463989;425.287140;796.323303;1009.191895;288.550659;808.364197;674.012451;52.721638;778.295837;658.694214;51.853771;;;
49;800.904297;752.534973;114.454361;829.159912;1036.502197;425.297974;796.234741;1009.307251;288.615143;808.190247;674.015259;53.020641;778.401184;658.723389;51.956631;;;
50;800.710571;752.508606;114.767853;829.132019;1036.552124;425.407288;796.104126;1009.537415;288.684998;808.090210;674.009583;53.321316;778.502563;658.715149;52.019508;;;
51;800.628296;752.501099;115.042519;829.123779;1036.563477;425.430542;795.968323;1009.685364;288.739532;808.079163;673.998840;53.681305;778.565857;658.700317;52.160881;;;
52;800.514587;752.451538;115.297020;829.105774;1036.678345;425.366150;795.776611;1009.892029;288.809509;808.010315;673.886169;54.051041;778.721863;658.742981;52.211086;;;
53;800.374146;752.419128;115.645233;829.150940;1036.798706;425.460571;795.578857;1010.119995;288.927643;808.008118;673.850342;54.356350;778.719482;658.656006;52.469734;;;
54;800.212952;752.384094;115.894119;828.966125;1036.850220;425.675079;795.245911;1010.375732;289.055573;808.377197;673.670044;54.762272;778.431396;658.578247;53.102345;;;
55;800.098145;752.394165;116.244728;829.116333;1036.873413;425.596558;794.999023;1010.677979;289.083832;808.238831;673.545349;55.183285;778.254272;658.527710;53.597733;;;
56;799.922302;752.388123;116.425911;829.106995;1036.958008;425.610931;794.785278;1011.021606;289.231842;808.107361;673.465576;55.514011;778.203430;658.532654;54.032509;;;
57;799.759277;752.418518;116.746132;829.086426;1037.077759;425.656799;794.505066;1011.363708;289.240021;808.175049;673.434326;55.989765;778.196045;658.514282;54.288357;;;
58;799.751343;752.437256;117.467102;829.100525;1037.168213;425.780212;794.366150;1011.668030;289.306732;808.216187;673.392639;56.476437;778.192444;658.493225;54.491581;;;
59;799.584656;752.513428;118.128304;829.048462;1037.383667;425.914581;794.217590;1011.973877;289.394409;808.346252;673.329163;56.709427;778.229370;658.496277;54.815941;;;
60;799.376526;752.439819;119.079597;828.966797;1037.590820;425.979126;794.150513;1012.291870;289.399384;808.026794;673.572449;57.509090;778.242554;658.713989;55.852478;;;
61;799.239502;752.338806;120.037819;828.947815;1037.685669;426.034241;794.164978;1012.688232;289.462555;807.666321;673.575378;58.721676;778.086975;658.658936;56.556538;;;
62;799.097534;752.182861;120.828568;828.833679;1037.906128;425.935364;794.123413;1013.166748;289.627045;807.528381;673.299805;59.768219;777.943054;658.612671;57.159927;;;
63;798.902710;752.244446;121.289009;828.721252;1038.202881;425.969696;793.787598;1013.866394;289.621796;807.407715;673.085999;60.538033;777.909180;658.493835;57.816360;;;
64;798.942017;752.456909;122.178238;828.600464;1038.497803;426.060150;793.522705;1014.343811;289.667053;807.415710;673.067444;61.500820;777.688965;658.335510;59.138969;;;
65;798.526062;752.538147;123.513481;828.526978;1038.814331;426.209259;793.330933;1014.970276;289.907135;807.540100;673.263489;62.883148;777.612610;658.263916;60.550617;;;
66;798.091309;752.544800;124.389763;828.437439;1039.203003;426.344543;793.314087;1015.423584;289.869354;807.435425;673.341614;64.104332;777.470703;658.471375;61.823460;;;
67;797.980103;752.665222;125.123833;828.351013;1039.620239;426.509369;793.206238;1016.039368;289.894745;807.015930;673.087097;65.105644;777.341919;658.503418;62.737598;;;
68;797.825745;752.809021;125.907890;828.404602;1040.081177;426.767242;792.789490;1016.917114;290.068054;806.828308;672.854309;66.183693;777.056152;658.416199;63.781731;;;
69;797.712708;752.785950;127.290543;828.394287;1040.611572;427.083069;792.080383;1017.978943;290.794678;806.562439;673.056152;67.391586;776.850098;658.163635;64.987022;;;
70;797.244751;753.118408;128.894104;828.392883;1041.026489;427.400879;791.702026;1018.715698;291.230042;806.191101;673.339233;68.823280;776.546570;658.117554;67.031738;;;
71;796.926697;753.321960;129.863235;828.221680;1041.563477;427.487335;791.648132;1019.365295;291.259888;806.059326;673.223999;70.551224;776.023193;658.069580;68.772255;;;
72;796.538818;753.695679;130.802811;828.101135;1042.171631;427.610596;791.524841;1020.392700;291.167236;806.133240;673.192078;71.989708;775.811523;658.107727;69.828682;;;
73;796.188721;753.707031;132.373154;827.875854;1042.744141;427.870392;791.568298;1021.473877;291.311157;805.707092;673.606262;73.447464;775.653931;658.199524;71.265671;;;
74;795.923828;754.024353;133.937881;827.837646;1043.433228;428.114685;791.179688;1022.402710;291.448212;805.257263;673.553101;75.434456;775.636536;658.465698;73.168999;;;
75;795.683044;754.471313;135.256531;827.879639;1044.141846;428.339355;790.384033;1023.420593;291.686401;805.121948;673.617432;77.110229;775.145081;658.350403;75.164635;;;
76;795.258362;754.520630;136.745789;827.828003;1044.899414;428.409668;789.645630;1024.558472;292.006805;804.705811;673.823792;78.795685;774.409058;658.627747;77.431931;;;
77;794.820923;754.991028;138.710419;827.725098;1045.585327;428.418121;789.277466;1025.573120;292.400452;804.126526;673.908569;80.850952;774.305725;658.902405;78.773094;;;
78;794.464783;755.273499;140.020599;828.053284;1046.416138;428.120209;789.515869;1026.249146;292.293518;803.883606;673.993286;82.541641;773.875122;659.116577;80.223969;;;
79;793.698120;755.750732;141.589081;827.732239;1047.286987;428.615570;789.077698;1027.506592;292.473969;803.433533;674.227356;85.012787;773.277710;659.605591;82.860451;;;
80;793.000366;756.302612;143.009354;827.522522;1048.028564;428.968842;788.914795;1028.876343;292.751801;803.075256;674.293030;86.853851;772.919189;659.638672;84.346466;;;
81;792.762024;756.840881;144.887527;827.383240;1048.780518;429.247986;788.298767;1030.122559;293.145020;802.663757;674.341980;88.463852;772.778809;659.730774;85.920563;;;
82;792.020752;757.331543;146.735901;827.273743;1049.687378;429.769073;787.470154;1031.422607;293.537567;802.025269;674.613586;90.523827;772.134705;660.377197;87.966446;;;
83;791.564392;757.775269;148.538834;827.074890;1050.565918;430.162323;787.497620;1032.395508;294.110901;801.717590;674.692871;92.401779;771.669250;660.573120;89.605537;;;
84;790.918457;757.973694;150.146713;826.836060;1051.362305;430.494293;787.091248;1033.892944;294.397095;801.121643;675.194275;94.774529;770.997925;660.850586;92.112549;;;
85;790.057617;758.545776;151.881088;826.793884;1052.278076;430.992676;786.881531;1035.324829;294.390289;800.899109;675.540283;96.631134;770.256042;661.274475;94.248955;;;
86;789.358643;759.240845;153.663788;826.777039;1053.222168;431.296906;786.771118;1036.796753;294.102112;799.986511;676.305420;98.751495;769.773438;661.681946;95.728889;;;
87;788.668518;760.168274;155.511978;826.633484;1054.252930;431.497223;786.536499;1038.129028;294.325989;799.551331;677.201782;100.673340;769.427917;662.516418;97.775978;;;
88;788.332520;761.127075;157.490433;826.398743;1055.241577;431.845367;785.865601;1039.822388;294.849274;798.706360;677.817444;102.972168;768.490234;662.810120;100.204491;;;
89;787.579773;761.630188;159.554276;826.412415;1056.253296;432.085175;785.464111;1041.195313;295.387115;797.944458;678.300171;104.950684;768.029419;663.526733;102.348038;;;
90;786.626221;762.266113;161.031586;826.439453;1057.207397;432.189148;785.354004;1042.778320;295.873810;797.161194;678.660339;107.595459;767.327515;664.297241;104.236946;;;
91;785.748779;763.253174;163.082199;826.201172;1058.157715;432.832550;785.481262;1043.947998;295.726807;796.628479;679.030518;109.988579;766.856628;665.097107;106.275352;;;
92;785.293579;764.424377;164.627609;825.981201;1059.268677;433.280853;784.399292;1045.853882;296.278076;795.864319;679.833801;112.131943;766.210815;665.720703;108.389565;;;
93;784.573975;765.367615;166.894928;825.952881;1060.399048;433.700958;783.540527;1047.338379;297.127838;795.247131;681.008179;113.791245;765.427490;666.541443;111.008423;;;
94;783.841309;766.066650;169.040359;825.861511;1061.442993;434.229675;783.559570;1048.779907;297.860809;794.190002;682.097656;115.996788;763.781433;667.290894;113.380867;;;
95;782.930176;767.252319;171.017395;825.629456;1062.558960;434.793793;783.384583;1050.487793;298.148163;793.688232;682.812988;118.316864;762.774475;668.194824;116.054543;;;
96;782.242554;768.419922;172.428085;825.302063;1063.654907;435.354095;782.825867;1052.272217;298.626770;792.929749;683.251770;120.735901;762.607239;669.170959;117.457916;;;
97;781.265381;769.633667;174.280060;825.066589;1064.775391;435.875488;782.609436;1053.809448;299.133453;792.292725;684.174072;123.223816;762.392456;670.300110;119.818192;;;
98;780.633789;770.933594;176.252274;825.094421;1065.890137;435.964264;782.193298;1055.593628;299.360565;791.524048;685.755981;126.116211;761.411377;671.366333;121.938660;;;
99;779.605835;772.150330;177.980743;825.335205;1067.065796;436.243256;782.393066;1057.319824;299.695618;790.161804;686.706238;127.751205;760.571838;672.388550;124.270782;;;
100;779.326599;773.569702;180.011063;825.806824;1068.346313;436.303162;782.203003;1059.124512;299.880371;790.278748;686.671692;130.690018;759.756348;673.786011;126.061974;;;
101;778.499084;774.260681;181.848969;825.626587;1069.840332;437.097717;781.715576;1060.826904;300.201447;788.975159;688.242981;132.823486;758.762573;674.897461;127.742577;;;
102;777.721130;775.975647;183.840836;825.438782;1071.152100;437.766937;781.034241;1062.776611;300.842163;787.773132;690.241028;134.097122;757.370178;675.881836;130.726685;;;
103;776.929382;777.573792;185.575928;825.128723;1072.408691;438.252319;780.740234;1064.404053;301.316986;786.471130;691.298218;135.812820;756.622192;677.056458;133.177231;;;
104;775.907715;778.862793;187.129639;824.730896;1073.663818;438.782043;780.044922;1066.306519;302.035156;785.759949;692.456421;137.909836;755.819946;678.231689;134.993805;;;
105;775.055054;780.673706;188.992722;824.959473;1074.995239;438.734436;779.850647;1067.971191;302.743500;784.758911;694.184692;140.168045;754.146851;679.782715;137.746460;;;
106;774.209839;782.136475;191.106918;824.815918;1076.357666;439.163055;779.436768;1070.156006;303.279724;785.167542;694.618164;143.427719;753.374817;681.510742;139.210464;;;
107;773.405518;783.358521;192.792953;824.800476;1077.693237;439.657532;778.985229;1072.008423;303.898743;783.917114;696.250854;145.382095;752.826416;682.674194;140.943802;;;
108;772.242126;785.188477;194.529114;824.786377;1079.149170;440.610016;779.497314;1073.667236;304.532715;782.501160;698.564941;146.396317;752.514954;684.390625;142.239899;;;
109;771.629333;786.693115;196.312439;824.782349;1080.657349;441.050659;779.039429;1076.053345;304.639740;781.175171;699.761963;148.172607;751.346436;685.995117;144.901596;;;
110;770.468872;788.463257;198.179535;824.682251;1082.041260;441.294891;778.631042;1078.143188;304.986572;780.224487;701.452454;149.989151;750.265503;687.552856;146.896286;;;
111;769.560120;790.349854;199.696686;824.599915;1083.437378;441.628174;778.003540;1080.245605;305.507721;779.089111;703.131897;152.148727;748.934265;689.084351;149.314575;;;
112;768.554199;791.950684;201.045227;824.550415;1084.899414;441.863617;777.841675;1082.101196;306.043091;778.278442;704.428833;154.529373;748.353821;690.723328;150.800690;;;
113;767.344177;794.115540;202.638565;824.547241;1086.399658;442.269653;777.842041;1084.272949;306.921112;778.483582;705.755066;157.963547;746.869202;692.538513;152.816162;;;
114;766.565735;795.578979;204.521713;824.657532;1087.969971;442.824951;777.499329;1086.360596;307.515320;777.362793;707.165833;158.873123;746.024536;694.524719;154.444611;;;
115;765.524841;797.750610;205.893448;824.242065;1089.577393;443.872833;777.197937;1088.432495;308.067352;776.351685;708.838257;161.087326;744.873901;696.125061;155.738770;;;
116;764.475647;799.316467;207.373978;824.576843;1091.044800;443.900543;777.056396;1090.622559;308.535675;774.610962;711.011597;162.553787;743.683105;698.270874;157.716614;;;
117;763.741821;801.634644;208.856049;824.758789;1092.508179;444.145599;776.932129;1092.760986;309.377594;773.862793;712.599731;164.229599;742.573547;699.971375;159.145706;;;
118;762.664612;803.314453;209.955063;824.639832;1094.206177;444.930908;777.005127;1094.891235;310.020905;772.537170;714.772156;166.084015;741.373779;702.131226;160.908752;;;
119;761.637024;805.745850;211.875168;824.771301;1095.643799;445.385132;776.789978;1097.100098;310.121033;771.588379;716.329407;167.601318;740.489685;703.776428;162.253754;;;
120;760.520203;807.586853;212.846802;824.908630;1097.356323;445.726746;776.709839;1099.393311;310.227081;770.538757;718.623840;168.961044;739.136963;706.104553;163.969574;;;
121;759.711609;809.877563;214.390640;825.090332;1098.877075;446.079071;776.860840;1101.702271;311.435303;769.357117;720.394531;170.564285;738.134399;707.860474;165.276016;;;
122;758.813843;811.946716;215.587952;825.209534;1100.607666;446.462341;776.678955;1104.092651;311.884644;768.713745;722.506470;171.997879;736.527405;710.213135;166.779327;;;
123;757.539734;814.235046;216.722595;825.171021;1102.152466;447.231598;776.488098;1105.972168;312.183960;766.990967;724.807495;173.401123;735.505310;712.207336;168.140488;;;
124;756.671204;816.291626;218.254150;824.769897;1103.689697;448.285004;776.326538;1108.398193;312.828094;766.130493;726.887695;174.703293;734.154602;714.449402;169.714661;;;
125;755.456421;818.554932;219.113800;824.868530;1105.198975;448.707123;776.223572;1110.892578;313.476257;763.818054;729.546753;175.233246;732.951172;716.729004;171.356018;;;
126;754.495117;820.859375;220.716248;825.345825;1106.973511;448.880066;776.330322;1113.049805;314.132111;763.426208;731.344727;176.938858;731.889099;718.764038;171.792953;;;
127;753.650024;823.085815;221.785141;825.755859;1108.648682;448.843262;776.391235;1115.362061;314.526550;762.672729;732.971130;178.855637;730.589600;721.229858;172.977905;;;
128;752.362976;825.698792;222.872910;825.570068;1110.316284;449.460693;776.047485;1117.901001;315.552887;760.747498;735.898926;179.141495;729.196716;723.840698;174.068558;;;
129;751.866333;826.831421;224.354279;825.678040;1111.814087;450.135376;776.242004;1120.093140;315.882172;759.076294;738.516479;180.103683;728.018433;726.149414;175.133377;;;
130;750.330383;830.081909;224.728363;825.783875;1113.382324;450.954132;776.311768;1122.630981;316.509521;757.750854;740.406738;181.275925;726.679688;728.720459;176.390121;;;
131;748.970825;832.740906;226.378601;826.393799;1115.016235;451.091705;776.917297;1124.734497;316.785614;756.940247;743.012085;182.372818;725.044128;731.229919;177.552673;;;
132;747.724548;835.160095;226.706894;826.692566;1116.824097;451.507385;777.230469;1127.150024;317.292908;755.202698;745.038452;183.991562;724.015442;733.434082;178.465256;;;
133;747.151428;837.568237;227.431961;826.647034;1118.500488;452.043793;777.501831;1129.500610;317.684540;754.585876;747.553589;185.163849;722.807739;735.889099;179.437561;;;
134;745.692505;840.075928;228.322311;826.843567;1120.286865;452.609528;777.876160;1131.727783;318.021729;753.410400;749.950928;186.741699;721.452271;738.664917;180.192139;;;
135;744.817810;842.720459;229.106796;827.039063;1122.005859;452.872681;777.121643;1134.097900;319.408997;751.762634;751.888855;187.600174;720.098572;740.943420;180.813416;;;
136;743.657227;845.092285;229.608673;827.467102;1123.619263;453.042969;777.163086;1136.670166;320.297119;750.234741;755.072632;187.045471;718.503540;744.143494;181.276215;;;
137;742.513123;847.595154;230.785782;827.355896;1125.309570;453.247803;777.719971;1139.177490;320.439362;748.548950;757.017517;187.927643;716.943848;746.546143;183.006927;;;
138;741.457275;850.183716;231.550735;827.380371;1126.972168;453.672180;777.992676;1141.329346;320.631165;747.784729;759.698792;189.410019;715.565369;748.911011;183.290176;;;
139;740.208008;852.461426;231.952545;827.855469;1128.826294;453.903473;778.283020;1143.816162;321.284393;745.862671;762.576416;189.207153;714.571289;751.574829;183.599899;;;
140;739.047058;855.186096;232.697922;828.367065;1130.623047;454.109833;778.185791;1146.464844;321.861938;743.538269;765.080994;189.362305;713.591919;754.846680;183.556870;;;
141;737.841370;857.830017;233.148911;828.645020;1132.291992;454.512878;778.308289;1148.621826;321.987000;742.891052;767.575867;190.250778;712.190979;757.146790;184.215057;;;
142;737.070007;860.352295;233.701050;828.654236;1133.864014;454.970428;778.381348;1150.944214;322.405579;742.299988;769.713623;191.308838;710.540405;759.492126;185.127319;;;
143;735.739746;862.947266;234.353348;829.159241;1135.487061;455.757172;778.932678;1153.345459;323.115082;740.814026;772.479980;192.126297;708.723389;761.973572;185.939926;;;
144;734.652710;865.239136;234.960281;829.446533;1137.368652;456.319824;779.170654;1155.454346;323.686493;738.916565;775.258728;191.974686;707.173950;764.983093;186.467178;;;
145;733.408142;867.954407;235.359833;829.628296;1138.984741;456.555542;779.619446;1157.754395;324.159149;737.687561;777.387573;192.085922;706.351624;767.793091;186.494293;;;
146;732.515015;870.674438;235.438736;829.776978;1140.520996;457.025330;780.154480;1160.196167;324.511841;736.442871;780.245728;193.328583;704.784180;770.414307;186.820084;;;
147;731.197388;873.005737;235.737762;830.177979;1142.020020;457.339386;780.332886;1162.487061;325.056213;734.980042;782.461609;193.913803;702.938049;773.196716;186.908890;;;
148;730.170410;875.756409;236.203918;830.671082;1143.767822;457.522522;780.910339;1164.613281;325.530365;734.166138;784.929932;193.621994;701.953491;775.851501;187.364990;;;
149;728.806641;878.189270;236.648468;830.857727;1145.413940;457.572021;781.252747;1167.051514;326.062592;732.011169;788.085388;194.179535;700.167236;778.638550;187.560287;;;
150;727.818848;880.722412;237.358597;830.991699;1146.898315;457.957031;781.619202;1169.166138;326.372559;729.808594;790.333984;194.255600;698.946838;781.200562;187.239563;;;
151;726.636536;883.466797;237.367905;831.320190;1148.476196;458.637604;781.817017;1171.514038;326.733795;728.638855;793.381653;194.069138;697.183777;783.897949;187.605774;;;
152;725.444702;885.970032;237.336182;831.814087;1150.100586;458.820526;782.648987;1173.558838;327.162231;727.492371;796.109558;194.529327;695.463013;786.967651;187.891403;;;
153;724.180237;888.555908;237.706772;832.289429;1151.506714;458.998749;783.087158;1175.790039;327.466522;725.850647;798.052063;194.911072;694.180481;789.772034;187.801224;;;
154;722.875732;890.947571;237.928482;832.793152;1152.841553;459.450287;783.475952;1177.992554;327.776825;723.941284;801.066345;194.414169;693.300903;792.528748;186.646698;;;
155;721.812256;893.622620;237.972824;833.176208;1154.418823;459.922089;784.475220;1180.042358;328.415405;723.196472;803.344482;194.803238;691.368713;795.147522;187.134262;;;
156;720.457947;896.272095;238.044159;833.588562;1156.121704;459.778320;785.237244;1182.199463;328.869965;721.199646;806.106262;194.909302;689.323181;798.016052;187.763229;;;
157;719.267639;898.719910;238.312759;834.044861;1157.404053;460.090363;785.553894;1184.187988;329.113831;719.376221;808.809326;194.977036;688.518494;801.047913;186.745789;;;
158;718.126953;901.222046;238.484680;834.372131;1158.666870;460.450745;785.845398;1186.205811;329.535675;718.299683;810.856323;194.735886;686.625732;803.560425;186.826462;;;
159;716.922058;903.552246;238.131653;834.605164;1160.005737;460.448212;785.989746;1188.357422;330.065582;717.002136;813.984680;194.177505;685.024414;805.968933;186.486572;;;
160;715.448059;906.193970;238.138214;835.034302;1161.557617;460.879456;786.333130;1190.443970;330.349609;715.025757;816.327820;194.691162;683.797546;808.949524;185.606323;;;
