Präzision01119;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;16:10:15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
1;824.614502;785.398865;95.329391;846.848206;977.658447;276.391266;818.900574;1045.176880;455.259125;788.002747;686.547180;37.453026;813.824036;701.587280;35.848618;;;;;;;;;;;;;;;
2;824.651489;785.383240;95.344231;846.911987;977.682800;276.337250;818.943481;1045.176758;455.263062;787.990540;686.585571;37.275345;808.032410;703.394775;30.863800;;;;;;;;;;;;;;;
3;824.632751;785.332397;95.328674;846.918518;977.684937;276.331451;818.949036;1045.196533;455.244171;788.015747;686.587158;37.288712;804.935852;704.508118;28.165546;;;;;;;;;;;;;;;
4;824.614990;785.324402;95.354454;846.988037;977.658875;276.374634;818.924866;1045.268433;455.350952;788.035828;686.581299;37.321419;804.180908;704.629089;27.638065;;;;;;;;;;;;;;;
5;824.609741;785.333435;95.332596;846.935486;977.616333;276.321075;818.890991;1045.309570;455.235687;788.035034;686.565674;37.264130;805.324402;704.135681;28.586060;;;;;;;;;;;;;;;
6;824.602966;785.347046;95.286285;846.956055;977.663330;276.324951;818.933289;1045.315918;455.240875;787.945801;686.564148;37.276279;806.952209;703.604980;29.969898;;;;;;;;;;;;;;;
7;824.629211;785.331726;95.317932;847.029114;977.650879;276.390289;818.982239;1045.398682;455.252655;787.966797;686.578247;37.288250;808.198669;703.161194;31.058857;;;;;;;;;;;;;;;
8;824.616516;785.290771;95.332291;846.963501;977.605896;276.361877;818.933899;1045.422119;455.253326;788.050964;686.562988;37.298241;809.708008;702.720825;32.371971;;;;;;;;;;;;;;;
9;824.623352;785.226257;95.334778;846.946594;977.608521;276.345764;818.962585;1045.537476;455.166168;788.000305;686.569580;37.272060;812.658813;701.840515;34.860207;;;;;;;;;;;;;;;
