Präzision01159;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/24;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;14:50:24;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;
25;799.549377;768.117981;126.538292;787.382874;666.311218;74.358734;814.362793;677.103516;75.617836;759.344238;960.720642;287.635712;754.709961;1065.574219;448.621826;;;;;;;;;;;;
26;799.425476;768.291138;127.027992;787.085815;666.585876;75.572289;814.101196;676.952515;76.373756;759.044006;961.395447;287.588013;754.683838;1065.848022;448.638611;;;;;;;;;;;;
27;799.538635;768.499817;127.482635;786.642944;666.678894;76.775963;814.412598;676.899902;77.793190;758.709106;962.091309;287.706787;754.602112;1066.150391;448.747223;;;;;;;;;;;;
28;799.365295;768.934692;128.445236;786.387268;666.538208;77.946915;814.505310;676.467102;79.282089;758.459534;962.806091;287.474579;754.500122;1066.459839;448.817749;;;;;;;;;;;;
29;799.007690;769.355408;129.866653;786.369446;666.403931;79.314796;814.447144;676.282959;80.755966;758.232849;963.369995;287.530121;754.486938;1066.744873;449.055359;;;;;;;;;;;;
30;798.672546;769.699951;130.691086;786.263672;666.544922;80.758713;814.057129;676.497009;82.240883;757.869873;964.270569;287.862000;754.317993;1067.068115;449.190613;;;;;;;;;;;;
31;798.509277;769.917480;131.526886;785.856140;666.701294;82.295601;813.602356;676.902771;84.300468;757.801086;965.479492;288.522186;754.258850;1067.456299;449.347321;;;;;;;;;;;;
32;798.511414;770.031555;132.590683;785.331787;666.765198;83.943802;813.316284;676.530884;85.683853;757.162170;966.321228;288.687469;754.184814;1067.833374;449.572632;;;;;;;;;;;;
33;798.306702;770.272034;134.281235;784.993652;666.660706;86.169472;812.900635;676.492920;87.667603;756.437073;967.258789;288.454376;753.800476;1068.369141;449.478760;;;;;;;;;;;;
34;797.762878;770.828735;135.902008;784.863525;666.687256;88.058296;812.453430;676.869507;89.690453;755.955322;968.395691;288.570068;753.618652;1068.837891;449.357635;;;;;;;;;;;;
35;797.527222;771.171631;136.976868;784.307129;666.943054;90.622375;811.805542;676.913818;91.484055;755.591797;969.671570;288.602753;753.348572;1069.429443;449.302002;;;;;;;;;;;;
36;797.197998;771.614868;138.925293;783.830872;667.045105;93.063126;811.768799;677.007324;94.163391;755.246216;971.188232;288.760742;753.066162;1070.011475;449.461975;;;;;;;;;;;;
37;796.773987;772.347717;140.755066;784.015625;667.185974;94.883842;811.781128;677.108398;96.692902;754.717285;972.690491;288.790192;752.890076;1070.634033;449.556885;;;;;;;;;;;;
38;796.285767;773.045898;142.080292;783.325928;667.865051;97.818329;810.907104;677.597473;98.862701;754.169250;974.198364;288.856110;752.633301;1071.442139;449.688324;;;;;;;;;;;;
39;795.805298;773.577881;143.796234;783.188416;667.928162;100.068695;810.814941;677.687744;101.534920;753.458008;975.780273;289.266663;752.266602;1072.112915;449.755066;;;;;;;;;;;;
40;795.580444;774.046570;146.424057;782.638062;668.551819;103.142250;810.768066;678.158508;104.498459;752.831299;977.041504;289.819366;752.125427;1072.886353;449.839813;;;;;;;;;;;;
41;795.294434;774.556030;148.572388;782.431030;668.858337;105.704712;810.369080;678.343445;107.349548;751.983337;978.718872;290.180878;751.843567;1073.773804;449.766296;;;;;;;;;;;;
42;794.535278;775.514343;150.324814;782.333618;669.187073;108.534813;810.085815;678.943665;110.204262;751.149963;980.405273;290.474365;751.551208;1074.805542;449.930389;;;;;;;;;;;;
43;793.622009;776.299561;152.716293;781.913757;669.779236;111.160370;808.576538;679.932129;112.841187;750.607178;982.107849;290.557343;751.197327;1075.671143;450.077698;;;;;;;;;;;;
44;793.204895;777.134399;154.988663;781.306396;670.191650;114.273956;808.502991;680.304199;115.605904;749.926514;983.984131;290.640991;750.737000;1076.710449;450.368958;;;;;;;;;;;;
45;792.669373;778.103760;157.097198;780.550842;670.636841;117.464638;807.885986;680.951599;118.841637;748.914246;986.249268;290.986725;750.585815;1077.837524;450.783936;;;;;;;;;;;;
46;792.217896;779.190857;159.545120;779.070801;671.484863;121.925743;807.956909;681.259155;122.705101;747.911682;988.085510;291.412537;750.507568;1078.889160;450.822845;;;;;;;;;;;;
47;791.052124;780.267578;162.212555;778.983826;672.111389;124.777367;807.806763;681.958496;125.782135;747.147034;990.014709;292.035370;750.419739;1079.948486;450.904602;;;;;;;;;;;;
48;790.263550;781.583679;164.635529;778.772583;673.006531;127.552895;806.202759;683.301086;128.164429;746.293640;992.029968;292.185577;750.323364;1081.044678;451.084167;;;;;;;;;;;;
49;789.723328;782.715637;167.252151;778.621155;674.016968;130.856476;805.632080;684.414429;131.947861;745.568298;994.029175;292.594666;750.150452;1082.226318;451.252899;;;;;;;;;;;;
50;788.943298;783.872742;169.977707;777.017761;675.475525;134.990265;805.116272;685.283569;135.340576;744.091614;996.358826;293.227692;749.623657;1083.577759;451.706329;;;;;;;;;;;;
51;788.089050;785.523682;171.998383;776.653015;676.324097;138.631500;804.824219;686.050781;139.044159;743.178528;998.691650;293.895355;749.169189;1084.854492;451.957703;;;;;;;;;;;;
52;787.241272;786.825073;174.913177;776.214661;677.094238;140.996246;803.265320;687.695190;142.238129;742.635742;1000.948975;293.875244;748.862122;1086.061157;452.168610;;;;;;;;;;;;
53;786.162170;788.526184;177.701736;775.048401;678.865051;144.668961;802.253479;688.964539;146.297211;741.661194;1003.295105;294.008148;748.790344;1087.325317;452.463165;;;;;;;;;;;;
54;785.099731;790.135986;179.975555;773.874878;680.206604;148.676971;801.853394;689.649109;149.521988;740.306702;1005.411499;294.937592;748.497375;1088.664551;452.795471;;;;;;;;;;;;
55;784.312866;791.618591;182.948059;772.565857;681.509888;151.967651;800.620544;691.788757;152.581467;739.175049;1007.892029;295.660492;748.097229;1090.091187;453.120972;;;;;;;;;;;;
56;782.978516;793.370117;185.791443;771.825806;682.989380;155.234940;799.728943;692.973694;156.135284;738.468323;1010.497131;295.812012;747.860718;1091.426147;453.229706;;;;;;;;;;;;
57;781.641235;795.265869;188.091309;770.476074;684.598816;158.799271;798.195557;694.514709;159.287735;737.520508;1013.248352;296.078888;747.481873;1092.806885;453.347260;;;;;;;;;;;;
58;780.501953;797.245422;190.345200;769.388733;686.395874;161.878036;796.766907;696.436096;162.754669;736.028992;1015.551392;297.104065;747.066833;1094.169678;453.873230;;;;;;;;;;;;
59;779.154602;798.797546;193.169281;767.947510;688.216064;165.759903;796.148010;697.703857;165.975677;735.298767;1017.843506;297.562042;746.570496;1095.443970;454.515198;;;;;;;;;;;;
60;777.891663;800.936462;195.634903;766.973145;690.058167;168.498901;794.904968;700.027649;168.933823;734.348206;1020.530884;297.836945;746.034973;1096.913086;455.544312;;;;;;;;;;;;
61;776.754761;803.091125;198.316605;765.451233;691.743469;171.446976;793.548462;701.924500;172.370667;733.303467;1023.201355;298.402252;745.666687;1098.310547;455.967560;;;;;;;;;;;;
62;775.910583;805.284912;200.544434;764.338501;693.782410;174.454132;791.777588;703.676392;175.189285;731.951111;1025.822998;299.255219;745.591553;1099.789063;456.039154;;;;;;;;;;;;
63;774.318237;807.256836;203.057037;762.556152;695.817078;177.755447;790.482849;705.387207;178.377411;731.119751;1028.479248;299.475098;745.577087;1101.319092;456.291138;;;;;;;;;;;;
64;772.701843;809.508240;205.811295;761.029846;697.522949;180.634674;788.815186;707.729187;181.012634;730.218140;1031.173706;300.435242;745.388245;1102.848389;456.750244;;;;;;;;;;;;
65;770.677124;811.615601;207.902420;759.689148;699.974182;183.280014;787.706299;709.729858;183.501053;728.888245;1033.916016;301.558777;745.438477;1104.324219;457.058685;;;;;;;;;;;;
66;769.067627;814.057434;209.583847;758.110535;702.128052;186.050446;785.884338;712.137695;186.263351;728.000122;1036.488647;302.156372;744.929504;1105.994873;458.005951;;;;;;;;;;;;
67;767.350952;816.485535;211.750626;756.222900;704.670654;188.920517;783.701355;714.231140;189.035370;727.044312;1039.295166;302.406128;744.341064;1107.484253;458.602966;;;;;;;;;;;;
68;765.912476;818.806519;213.662979;754.283142;707.104431;191.549835;781.959656;717.057739;191.743973;725.864258;1042.099243;303.465942;744.017578;1108.986206;458.875854;;;;;;;;;;;;
69;764.386841;821.575562;216.041809;752.701904;709.115356;193.799530;780.498901;718.996460;193.569489;724.756958;1044.935425;303.786316;743.941711;1110.485596;459.466187;;;;;;;;;;;;
70;762.723511;823.844238;218.000717;751.385620;711.648560;195.804810;779.007568;721.368835;195.853241;724.150330;1047.889038;304.306061;743.733826;1111.972168;460.019470;;;;;;;;;;;;
71;761.326294;826.505920;219.967529;749.371155;714.405396;198.407440;776.828796;724.021423;198.714142;722.936096;1050.861816;305.886475;743.553406;1113.550659;460.908203;;;;;;;;;;;;
72;759.265930;829.063416;221.936676;746.861145;716.688232;201.142242;774.832336;726.272156;201.070862;721.725281;1053.627319;306.451935;743.144409;1115.059448;461.523773;;;;;;;;;;;;
73;757.217957;831.695801;223.885422;745.031677;719.058655;203.337692;773.259888;729.145996;203.096634;721.008484;1056.541382;306.693298;742.773987;1116.591431;462.134247;;;;;;;;;;;;
74;755.251953;834.329407;225.284897;743.183350;721.983276;205.196198;771.024231;731.667542;205.315582;719.854858;1059.306641;307.470215;742.803406;1118.199219;462.287506;;;;;;;;;;;;
75;753.387817;837.018799;226.683746;741.015747;724.698730;207.551300;769.051514;733.950928;207.293304;718.613892;1061.914551;308.168243;743.027039;1119.901733;462.610168;;;;;;;;;;;;
76;751.498657;839.780823;228.209167;739.511780;727.109375;208.949066;767.792175;736.729858;209.217499;717.666321;1064.665649;308.325623;742.907959;1121.620239;463.083984;;;;;;;;;;;;
77;749.468140;842.644531;229.736862;737.070984;729.882813;210.632202;765.049744;739.317749;211.221268;717.090576;1067.419922;309.728027;742.536011;1123.280518;463.803375;;;;;;;;;;;;
78;747.842224;845.378235;231.263672;734.504761;732.780579;212.268127;762.417175;742.116272;212.462311;715.722107;1069.824585;310.488373;741.973511;1124.872925;464.487274;;;;;;;;;;;;
79;745.939087;847.782593;232.338654;732.552246;735.511353;213.630219;760.836548;744.649902;213.438065;714.409973;1072.540527;311.719940;741.694092;1126.576294;464.735016;;;;;;;;;;;;
80;744.016418;850.951111;233.657318;730.108337;738.206116;214.919830;758.429932;747.226318;214.976425;;;;741.672363;1128.276611;465.115143;;;;;;;;;;;;
81;742.055908;853.820801;234.135056;727.649170;741.199402;216.519119;755.710571;750.137268;216.237503;;;;741.922607;1130.033813;465.463196;712.196045;1078.432007;312.820221;;;;;;;;;
82;740.178894;856.447388;235.388855;725.611328;743.999329;217.291946;753.366699;752.427490;216.978531;;;;742.151245;1131.811401;465.976593;711.530273;1081.091797;313.466278;;;;;;;;;
83;738.452637;859.296082;236.731491;723.130432;746.811890;218.110397;750.791626;755.294922;218.353378;;;;742.063660;1133.560547;466.301117;710.825806;1083.763184;314.115326;;;;;;;;;
84;736.398315;861.970642;237.516220;720.088623;749.637756;219.857986;749.202209;758.287231;218.789734;;;;741.526001;1135.221313;467.091949;710.311951;1086.699707;315.209534;;;;;;;;;
85;734.529663;864.584717;238.121704;718.296021;752.349243;220.000473;746.515259;761.203613;219.868484;;;;740.845093;1136.792236;468.020081;709.514648;1089.584473;315.851593;;;;;;;;;
86;732.585815;867.646545;238.978256;716.006165;755.386047;220.785141;744.295654;763.842651;220.121841;;;;740.930481;1138.565063;468.665100;708.539063;1092.525024;316.422791;;;;;;;;;
87;730.531799;870.356384;239.315384;713.634705;758.386292;221.233917;741.671997;766.708008;220.748947;;;;741.271790;1140.338989;468.969574;707.823425;1095.112549;316.601898;;;;;;;;;
88;728.679932;873.015808;239.977936;711.196167;761.260315;221.992905;739.682068;769.129700;221.377136;;;;741.736450;1142.036255;469.384949;706.612915;1097.729858;317.545410;;;;;;;;;
89;726.989685;875.792786;240.745865;708.355835;763.966003;222.568253;737.013306;771.884766;221.853500;;;;741.838806;1143.786377;469.696228;705.859314;1100.220215;318.587402;;;;;;;;;
90;725.005676;878.539917;241.288330;705.758301;766.787842;223.044754;734.741333;775.009705;221.512161;;;;741.366638;1145.439209;470.937958;;;;;;;;;;;;
91;723.332825;881.483521;241.658676;704.261292;769.512878;222.325806;732.366394;776.958557;221.974655;;;;740.946411;1146.928589;471.731384;;;;;;;;;;;;
92;721.385742;884.106750;241.795319;701.848572;772.667786;222.292801;730.110962;779.911255;222.049683;;;;741.000061;1148.661987;472.280396;;;;704.236206;1108.274170;320.546143;;;;;;
93;719.193359;886.499878;242.213623;699.090393;775.524109;222.757065;727.413025;783.219421;222.320114;;;;741.359924;1150.321899;472.408875;;;;703.666870;1110.736328;320.880615;;;;;;
94;717.343445;889.370483;242.281265;696.687744;778.207275;222.350113;724.893005;785.490295;222.326920;;;;741.725891;1151.992798;472.749756;;;;703.398926;1113.482788;320.931549;;;;;;
95;715.439636;892.148743;242.188522;694.545593;780.957397;222.563965;723.283081;788.259155;222.241898;;;;741.762634;1153.455566;473.156982;;;;703.233643;1116.161133;321.617096;;;;;;
96;713.973999;894.626831;242.800568;691.682251;783.794800;222.933914;720.338745;790.865051;222.282639;;;;741.674500;1154.854980;474.170197;;;;702.238098;1118.437500;322.551483;;;;;;
97;712.000488;897.303345;242.632080;689.064697;786.542175;222.580170;717.921021;793.438782;221.691986;;;;741.566040;1156.228516;474.814636;;;;701.364502;1120.577637;323.526154;;;;;;
98;710.416626;899.647583;242.569336;687.368591;789.278015;221.559952;716.151855;796.200562;221.340439;;;;741.834412;1157.741821;475.049255;;;;700.593872;1122.841309;324.565369;;;;;;
99;708.323975;902.496460;243.134750;685.231750;792.240967;221.225220;713.580078;798.190002;221.680862;;;;742.203613;1159.178589;475.333893;;;;700.447266;1125.197388;325.160858;;;;;;
100;706.448547;904.911377;243.064407;682.555237;795.148743;221.292923;710.991333;801.195190;221.083130;;;;742.363525;1160.747314;475.897552;;;;700.317322;1127.544800;325.052124;;;;;;
101;704.939026;907.542175;242.960938;680.340576;797.719910;220.789688;708.921997;803.709534;220.393784;;;;742.309082;1161.985352;476.659088;;;;700.164551;1130.036621;325.640991;;;;;;
102;703.423401;910.122131;242.746994;678.103577;800.126038;220.235794;706.786133;805.942139;220.438293;;;;742.072021;1163.244385;477.278381;;;;699.964844;1132.456055;325.636688;;;;;;
103;702.047852;912.344666;242.721680;675.491638;802.727112;220.327698;704.653625;808.730530;220.122437;;;;742.200134;1164.651123;477.672272;;;;699.746887;1134.586426;326.303406;;;;;;
104;700.295166;914.949951;242.243286;673.772339;805.500305;219.381165;702.489929;811.055542;219.325653;;;;742.422974;1165.895630;478.063568;;;;699.248169;1136.653809;327.031128;;;;;;
105;698.932739;917.228699;242.242752;671.888184;808.081787;218.639618;700.569336;813.805115;218.787567;;;;742.803467;1167.300537;478.373657;;;;698.856323;1138.665283;327.689423;;;;;;
106;697.642090;919.690979;242.474350;670.120911;810.728088;217.896576;698.209900;815.837463;218.596298;;;;743.148132;1168.446533;478.737457;;;;698.477173;1140.684814;328.483185;;;;;;
107;695.961487;921.708130;241.936874;668.145386;813.405029;217.313217;696.427185;818.439270;218.040833;;;;743.215759;1169.635010;479.084167;;;;698.414001;1142.896729;328.933105;;;;;;
108;694.597656;924.296692;242.114548;665.962036;815.766724;217.177917;694.544861;820.894104;217.546371;;;;743.266785;1170.707031;479.788208;;;;698.422180;1144.736206;329.145874;;;;;;
109;693.141174;926.365479;241.532501;664.322693;818.195618;216.215073;692.808594;823.294556;216.460022;;;;743.427979;1171.923706;479.975830;;;;698.425964;1146.769165;329.203003;;;;;;
110;691.937683;928.784058;241.028122;662.524902;820.585327;215.698013;691.571594;825.424316;215.779800;;;;743.554626;1173.154053;480.473236;;;;698.400269;1148.798706;329.088013;;;;;;
111;690.978210;930.666931;240.932022;661.092041;823.072937;214.772369;689.682068;827.827576;214.900085;;;;743.933472;1174.275513;480.700775;;;;698.502747;1150.592407;329.557831;;;;;;
112;689.603149;932.975220;240.349091;659.437988;825.557068;213.994949;688.124023;829.947266;214.691467;;;;744.123718;1175.498657;481.464783;;;;698.311646;1152.498291;330.535553;;;;;;
113;688.448303;934.936401;239.716019;657.972656;827.830627;213.207413;686.256775;832.229370;213.845642;;;;744.291870;1176.605957;481.779816;;;;698.216614;1154.094238;331.033875;;;;;;
114;687.401794;937.037903;239.769363;656.177673;829.929626;212.723389;685.046753;834.048401;213.190323;;;;744.468750;1177.665649;482.125427;;;;697.873779;1155.961548;331.260040;;;;;;
115;686.070313;939.033569;239.150497;654.821289;832.296448;211.819473;683.513428;836.527344;212.109177;;;;744.428650;1178.582275;482.534027;;;;697.585571;1157.404541;331.696472;;;;;;
116;685.142883;941.304810;238.664017;653.037537;834.531128;211.508926;682.460693;839.320984;211.183517;;;;744.577881;1179.687744;482.841888;;;;697.774414;1159.162720;331.927643;;;;;;
117;684.359192;943.039368;238.422653;652.162048;836.629517;210.346497;680.864136;840.976440;210.263138;;;;744.805786;1180.995117;483.153595;;;;698.242737;1160.608154;331.980316;;;;;;
118;683.164246;945.288025;237.928986;650.642456;838.791199;209.645935;679.833740;843.201355;209.544144;;;;745.096008;1181.954956;483.278778;;;;698.375916;1162.461792;332.206024;;;;;;
119;682.579468;947.228638;237.296310;649.458923;840.898865;208.734222;678.509033;845.109009;208.542908;;;;745.199402;1182.913330;483.506195;;;;698.289185;1164.047729;332.873901;;;;;;
120;681.837036;948.924927;237.052109;648.084351;842.849243;208.034302;677.416199;847.020020;207.703049;;;;745.458557;1183.888794;483.726715;;;;697.916931;1165.481445;333.049316;;;;;;
121;680.982727;950.976318;236.371872;647.241272;845.007324;206.809555;676.779785;848.845398;206.705643;;;;745.699585;1184.754639;484.026642;;;;698.002380;1166.995850;333.034241;;;;;;
122;680.237244;952.646179;235.579163;646.296387;846.994263;205.877533;675.263000;850.725464;205.903320;;;;745.830566;1185.543091;484.280884;;;;697.752747;1168.165039;333.094910;;;;;;
123;679.800110;954.275208;235.335098;645.431641;849.072815;204.565781;673.961792;852.718567;204.795822;;;;746.320923;1186.463135;484.325928;;;;697.670532;1169.596191;333.640350;;;;;;
124;679.049744;956.001343;234.848099;644.719727;851.094727;203.219666;673.367065;854.468018;204.039948;;;;746.775696;1187.347778;484.540802;;;;697.955200;1170.930420;333.826569;;;;;;
125;678.327087;957.796570;233.840042;643.530701;852.874939;202.632843;672.615051;856.166748;203.347809;;;;747.011597;1188.230713;484.791992;;;;698.389771;1172.165649;333.655396;;;;;;
126;677.980652;959.392273;233.445496;642.502258;854.778076;202.615387;671.597595;858.330078;202.336655;;;;747.026855;1188.941040;485.164124;;;;698.677979;1173.783813;333.864532;;;;;;
127;677.713257;960.790588;233.224777;641.188171;856.365234;202.060989;671.172485;859.540833;201.656860;;;;747.170349;1189.757446;485.344635;;;;698.570923;1174.867188;334.295807;;;;;;
128;677.010132;962.403259;232.515732;641.039001;858.188843;200.496063;670.519836;861.940491;200.750885;;;;747.336487;1190.538818;485.535370;;;;698.433533;1175.992310;334.649475;;;;;;
129;676.535522;964.290588;231.511139;640.722168;859.994995;199.501816;669.418579;863.227173;199.703934;;;;747.619629;1191.169312;485.822632;;;;698.325500;1177.228638;335.054474;;;;;;
130;676.224915;965.468445;231.192902;640.220276;861.805054;198.556168;669.083374;864.404419;199.110474;;;;747.841919;1191.790405;485.901459;;;;698.201294;1178.210327;335.124969;;;;;;
131;676.078552;966.847900;230.959045;639.930054;863.421997;197.240158;668.543823;866.160583;198.359055;;;;748.189087;1192.625977;485.800140;;;;698.667786;1179.461914;334.613953;;;;;;
132;675.779663;968.581665;230.184952;638.764587;864.814880;197.452454;667.821533;867.569031;197.313171;;;;748.424683;1193.398926;485.975433;;;;699.330933;1180.642456;334.759186;;;;;;
133;675.575989;969.775818;229.155884;638.688721;866.333435;196.246674;667.216858;869.118713;196.836929;;;;748.524597;1194.083374;486.513611;;;;699.778625;1181.686646;334.979858;;;;;;
134;675.217041;971.115967;228.544617;638.800720;867.896851;194.961441;667.245789;870.820984;196.052933;;;;748.600708;1194.620361;486.606537;;;;699.999878;1182.555176;334.828522;;;;;;
135;674.985352;972.577148;228.391022;638.476196;869.415100;194.024338;667.305542;871.940613;195.247940;;;;748.794250;1195.138184;486.660339;;;;700.119385;1183.731934;334.729065;;;;;;
136;674.995972;973.742859;227.744720;637.657043;870.652710;193.886292;667.226929;873.313110;193.914505;;;;748.948914;1195.694458;486.758545;;;;700.164001;1184.571655;334.941772;;;;;;
137;674.947205;974.847473;227.051590;637.435730;872.095703;192.865753;666.799988;874.859314;192.730927;;;;748.891174;1196.295654;486.936432;;;;699.959290;1185.229248;335.409424;;;;;;
138;674.847229;976.128601;226.642105;637.458984;873.497864;191.677872;666.303467;876.257202;192.235107;;;;748.797363;1196.947998;487.118774;;;;700.076782;1186.006958;335.640259;;;;;;
139;674.672852;977.379395;226.221756;636.978577;874.686890;191.218399;665.814270;877.734497;191.586166;;;;749.078796;1197.496948;487.243683;;;;700.290283;1186.925049;335.491669;;;;;;
140;674.461548;978.662964;225.186737;637.019470;875.992371;189.947174;665.347351;878.586853;190.616440;;;;749.236755;1198.063232;487.402283;;;;700.589539;1187.751953;335.308014;;;;;;
141;674.533875;979.614258;224.894775;636.566467;877.259705;189.478333;665.401611;879.609131;189.807877;;;;749.165710;1198.660889;487.629486;;;;700.852417;1188.436523;335.260620;;;;;;
142;674.503235;980.630676;224.622772;635.940125;878.426270;189.044891;665.465942;880.644409;189.085266;;;;749.356934;1199.287964;487.559570;;;;701.185364;1189.098511;335.171234;;;;;;
143;674.549927;981.666138;223.947601;636.210876;879.329834;187.417175;665.452515;881.508057;188.387955;;;;749.877014;1199.863525;487.666809;;;;701.543152;1189.937744;335.043152;;;;;;
144;674.652771;982.394470;223.187042;636.641663;880.520447;185.936218;665.374939;882.693054;187.235107;;;;750.114319;1200.353027;487.670349;;;;701.728088;1190.642700;334.976715;;;;;;
145;674.370422;983.307678;222.184555;636.837036;881.616272;184.937347;665.303101;884.058777;186.154648;;;;749.924561;1200.874146;487.457245;;;;702.031494;1191.310669;334.767487;;;;;;
146;674.271301;984.331116;221.418747;636.354858;882.455200;184.579788;665.145996;885.196716;185.363647;;;;750.289001;1201.222534;487.575653;;;;702.411560;1192.128296;334.330872;;;;;;
