Präzision39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;14:29:45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;
48;806.283813;714.609741;138.816315;779.264221;694.633179;141.350800;685.705994;1050.468018;210.230652;693.026123;1139.078979;366.069550;775.691284;811.687012;143.838867;;;;;;;;;;;;;;;;;;;;;
49;805.743469;715.981628;142.290680;779.105957;695.473511;144.384308;685.306702;1052.327515;210.494965;692.932068;1140.369995;366.091400;775.355469;812.979797;146.611084;;;;;;;;;;;;;;;;;;;;;
50;805.646790;717.332520;145.555084;778.516418;696.884155;148.012009;684.908752;1053.930420;210.847504;692.919373;1141.669189;366.633270;774.577881;814.161377;149.242676;;;;;;;;;;;;;;;;;;;;;
51;805.110291;718.432556;149.101273;778.263550;698.463928;151.375870;684.141968;1055.917480;210.939972;692.789856;1142.988159;367.214355;774.203064;815.546387;151.936111;;;;;;;;;;;;;;;;;;;;;
52;804.734314;719.843201;152.223373;778.086609;699.269165;154.906891;683.437866;1057.853271;210.898621;692.585815;1144.415649;367.671356;773.690979;816.847778;154.446823;;;;;;;;;;;;;;;;;;;;;
53;804.456848;721.415222;155.393387;777.526978;701.045532;158.443451;682.994507;1059.887817;211.360214;692.830322;1145.628662;368.105957;773.183655;818.231934;157.404602;;;;;;;;;;;;;;;;;;;;;
54;803.792847;722.674622;158.828384;777.268738;702.475525;161.414886;682.054749;1061.520264;211.624527;692.369080;1147.226074;368.605957;772.869385;819.708313;160.007050;;;;;;;;;;;;;;;;;;;;;
55;803.301575;724.450928;162.474503;776.963135;703.931763;164.725571;680.980713;1063.736084;212.111450;692.103210;1148.631104;368.768219;772.287903;821.153015;162.981445;;;;;;;;;;;;;;;;;;;;;
56;803.079163;725.892700;165.346680;776.341675;705.463867;168.259033;680.436646;1065.513306;212.626755;691.951660;1150.022583;368.801880;771.248108;822.948730;165.679367;;;;;;;;;;;;;;;;;;;;;
57;802.586060;727.576416;168.996353;776.057373;707.200439;171.607513;679.636841;1067.462036;212.945267;691.796387;1151.564453;369.085876;770.583862;824.307129;168.328857;;;;;;;;;;;;;;;;;;;;;
58;801.700867;729.447449;172.288910;775.640564;708.747559;174.617828;678.834839;1069.754150;212.720825;691.525513;1153.065430;369.406616;770.182922;826.223206;171.169266;;;;;;;;;;;;;;;;;;;;;
59;801.736633;730.894226;175.140594;775.064514;710.459595;177.782303;678.088135;1071.884155;213.313644;691.435120;1154.487061;369.838776;769.461792;827.866150;173.501328;;;;;;;;;;;;;;;;;;;;;
60;800.804810;732.922241;178.061157;774.395935;712.186096;180.804672;677.175110;1073.940308;213.895386;690.906677;1156.004272;370.745667;768.107483;829.544312;176.072144;;;;;;;;;;;;;;;;;;;;;
61;800.194153;734.472473;181.252640;773.788391;714.093689;184.127609;676.229004;1075.815674;214.326050;690.570984;1157.447388;371.190002;767.797119;831.437988;178.800095;;;;;;;;;;;;;;;;;;;;;
62;799.718750;736.542542;184.188583;773.119690;715.728943;187.135010;675.473267;1077.809937;214.868896;690.429932;1158.901367;371.427032;767.083374;832.982605;181.395523;;;;;;;;;;;;;;;;;;;;;
63;798.610046;738.303650;186.580582;772.249634;717.838684;190.048843;674.113586;1080.209473;215.400116;690.242126;1160.401489;371.737518;765.895691;835.096558;183.453201;;;;;;;;;;;;;;;;;;;;;
64;797.844910;740.176025;188.895508;771.833374;719.432617;192.805771;673.226379;1082.166016;215.605515;690.066040;1161.909058;372.419525;765.258789;836.848572;185.809311;;;;;;;;;;;;;;;;;;;;;
65;797.331177;741.895508;192.101547;770.778381;721.704041;195.813217;672.640747;1084.429077;216.071594;689.788086;1163.479736;373.418488;764.297485;838.618286;188.719406;;;;;;;;;;;;;;;;;;;;;
66;796.318359;743.954224;194.913910;770.091797;723.281311;198.023865;671.620056;1086.573364;216.441360;689.573181;1165.077148;374.146851;763.682129;840.440430;190.990952;;;;;;;;;;;;;;;;;;;;;
67;795.452759;745.934570;196.733521;768.978149;725.329041;200.962601;670.742859;1088.587891;216.862457;689.427429;1166.636108;374.246552;762.634399;842.515747;193.086929;;;;;;;;;;;;;;;;;;;;;
68;794.669067;747.767212;199.981888;768.414978;727.053833;203.234558;669.843994;1090.954468;218.032516;689.292969;1168.213745;374.520355;761.308350;844.559448;195.026291;;;;;;;;;;;;;;;;;;;;;
69;793.389099;749.466553;202.397629;767.531616;729.172058;205.696274;668.662537;1093.272461;218.208725;689.137756;1169.714233;375.049561;760.247681;846.563171;197.460144;;;;;;;;;;;;;;;;;;;;;
70;792.519897;751.710022;204.237854;766.041321;730.942810;208.064438;668.002441;1095.515137;218.584579;689.109131;1171.198975;375.800507;758.888611;848.335144;199.740005;;;;;;;;;;;;;;;;;;;;;
71;791.031250;753.681396;206.586746;765.054810;732.857056;210.497284;666.888550;1097.939819;219.042252;688.925842;1172.666992;377.041962;757.624451;850.344727;202.063934;;;;;;;;;;;;;;;;;;;;;
72;789.930481;755.865784;208.875412;763.972290;735.091431;212.458893;665.761902;1100.290161;219.676315;689.055664;1174.207031;377.737823;756.155701;852.080505;203.880280;;;;;;;;;;;;;;;;;;;;;
73;788.580994;757.869385;211.080582;762.814270;737.338013;214.392365;664.862183;1102.400513;220.762177;688.940002;1175.792480;378.123047;754.711975;854.161316;205.819016;;;;;;;;;;;;;;;;;;;;;
74;786.945679;760.205750;213.200958;761.566040;739.232727;217.063278;663.848694;1104.958618;221.221115;689.129883;1177.401855;378.571320;753.452942;856.386841;207.684708;;;;;;;;;;;;;;;;;;;;;
75;785.980103;762.071472;214.603607;759.983337;741.155151;218.979736;663.107483;1107.617920;221.423965;689.191284;1178.920654;379.118744;751.885315;858.353821;209.826050;;;;;;;;;;;;;;;;;;;;;
76;784.339966;764.151917;216.236328;758.526672;743.388550;220.503021;662.307129;1109.864624;221.972565;689.076782;1180.466675;379.959473;750.773315;860.504028;211.343048;;;;;;;;;;;;;;;;;;;;;
77;782.973938;766.167358;217.823288;756.991638;745.507080;222.133835;661.296265;1112.315186;222.576569;688.881653;1181.921509;380.728180;749.400391;862.539795;212.851059;;;;;;;;;;;;;;;;;;;;;
78;781.436279;768.322876;219.499649;755.405823;747.515442;224.236450;660.393738;1114.867065;223.362076;688.648621;1183.508301;381.447693;747.717468;864.778015;214.602783;;;;;;;;;;;;;;;;;;;;;
79;779.335449;770.207336;221.755493;753.411621;749.632385;226.135849;658.942444;1117.335449;224.198395;688.782043;1184.984253;382.320404;746.114319;866.831421;216.300858;;;;;;;;;;;;;;;;;;;;;
80;777.947144;772.413086;223.009705;751.528198;751.833008;227.381348;658.098145;1119.724121;225.061035;688.787781;1186.467773;382.788818;744.322754;869.012390;217.722580;;;;;;;;;;;;;;;;;;;;;
81;775.857361;774.446594;224.776611;749.891907;754.232910;228.645477;657.278259;1122.254028;225.808929;688.930908;1188.071777;383.052734;742.872314;871.270386;219.400787;;;;;;;;;;;;;;;;;;;;;
82;774.502808;776.923584;226.022751;748.448425;756.375549;229.973129;656.296570;1125.082275;225.658020;688.858154;1189.684326;383.667877;741.361572;873.561768;220.961258;;;;;;;;;;;;;;;;;;;;;
83;772.185059;778.870239;226.882034;746.213928;758.397827;231.700974;655.716431;1127.556641;225.870377;688.590576;1191.237549;384.579163;739.956665;875.690674;222.305313;;;;;;;;;;;;;;;;;;;;;
84;770.330261;781.237244;228.197830;744.473206;760.316833;232.718826;654.773926;1129.917847;226.975464;688.488831;1192.624146;385.367432;738.146606;877.812927;223.436356;;;;;;;;;;;;;;;;;;;;;
85;768.394592;782.951538;229.631073;742.102661;762.776550;233.918320;653.470154;1132.409424;228.066116;688.689453;1194.175293;386.210388;736.346741;880.211121;224.658951;;;;;;;;;;;;;;;;;;;;;
86;766.572815;785.210571;230.679718;740.351318;764.976318;234.647705;652.493896;1135.052856;228.766403;688.769226;1195.699097;386.798035;734.380920;882.311279;225.730103;;;;;;;;;;;;;;;;;;;;;
87;764.483521;787.271606;231.261017;738.337097;767.302368;235.718460;651.514893;1137.708130;229.357330;689.126160;1197.272217;387.395782;732.782593;884.546753;226.827713;;;;;;;;;;;;;;;;;;;;;
88;762.122864;789.699402;232.543091;736.432983;769.421082;236.409683;650.785828;1140.168823;230.301865;689.173157;1198.900757;388.236267;731.149231;886.854797;227.907272;;;;;;;;;;;;;;;;;;;;;
89;760.480591;791.501709;233.391068;734.231323;771.598755;237.764465;649.951904;1142.655762;230.931580;689.064941;1200.462280;388.925507;729.439453;889.056152;228.371964;;;;;;;;;;;;;;;;;;;;;
90;758.750610;793.855103;234.169998;732.421875;773.858826;237.894867;649.006653;1145.585083;231.251328;688.856201;1201.974121;389.342712;727.474060;891.381897;229.232468;;;;;;;;;;;;;;;;;;;;;
91;756.452454;796.043152;234.294800;729.798096;776.036926;238.593597;648.570679;1148.065552;232.434830;689.042603;1203.568237;389.948486;725.695984;893.579651;230.353851;;;;;;;;;;;;;;;;;;;;;
92;754.569275;798.455688;234.690201;728.087524;778.205627;239.517853;647.679626;1150.515869;233.102707;689.165161;1205.092285;390.941711;723.771606;895.739502;231.129318;;;;;;;;;;;;;;;;;;;;;
93;751.890198;800.281860;235.460556;725.880066;780.392944;240.067505;646.973145;1153.239380;233.471756;689.277710;1206.709961;391.529297;721.879578;897.997559;231.675781;;;;;;;;;;;;;;;;;;;;;
94;750.394958;802.631836;235.821533;723.761658;782.681152;240.547897;646.578735;1155.980469;233.864105;689.222717;1208.237305;392.381165;720.150208;900.203430;231.931381;;;;;;;;;;;;;;;;;;;;;
95;748.558777;804.490784;236.607758;721.836975;785.196045;240.164413;645.480591;1158.706055;234.546417;689.210510;1209.746948;393.294464;718.445984;902.606995;232.250748;;;;;;;;;;;;;;;;;;;;;
96;746.575256;807.190491;235.941406;719.513428;787.379333;240.708267;644.770203;1161.332764;235.701233;689.508362;1211.237427;394.131165;716.638733;904.776184;232.792587;;;;;;;;;;;;;;;;;;;;;
97;744.285278;809.053284;236.399979;717.495117;789.327637;241.268112;644.120117;1163.660522;236.369965;689.788086;1212.708618;394.769165;714.805847;907.150208;233.736221;;;;;;;;;;;;;;;;;;;;;
98;741.807922;811.391479;236.778351;715.384033;791.520630;241.021667;643.134460;1166.375610;236.746735;689.959167;1214.178101;395.013519;712.523071;909.032532;233.886063;;;;;;;;;;;;;;;;;;;;;
99;740.160278;813.262268;236.609558;713.080811;793.819824;240.532883;642.737915;1169.083740;237.747482;689.917786;1215.839355;395.663177;710.823364;911.637451;233.759689;;;;;;;;;;;;;;;;;;;;;
100;737.822266;815.915222;236.498230;711.049927;796.460449;239.890884;642.307739;1171.684937;238.492615;689.749023;1217.291870;396.534241;709.267517;913.996155;233.876205;;;;;;;;;;;;;;;;;;;;;
101;735.505371;817.886230;236.847824;709.180176;798.554199;239.565613;641.448181;1174.212158;239.015900;689.990173;1218.572754;397.548462;707.536377;916.240112;233.977783;;;;;;;;;;;;;;;;;;;;;
102;733.683289;820.071777;236.173294;706.569275;800.980286;239.791367;641.091492;1176.628052;239.879135;690.094788;1219.984131;398.214722;705.997131;918.451477;234.163177;;;;;;;;;;;;;;;;;;;;;
103;731.835632;821.957825;235.922409;704.604431;803.010315;239.456329;640.703674;1179.207031;240.718201;;;;704.035278;920.742676;233.941147;;;;;;;;;;;;;;;;;;;;;
104;729.471497;824.580444;235.887253;702.362915;805.408752;239.449783;639.980713;1181.894165;241.404251;;;;702.296997;923.030090;234.081558;690.547974;1222.912109;399.459656;;;;;;;;;;;;;;;;;;
105;727.529663;826.636230;235.400162;700.131714;807.369446;239.184937;639.437561;1184.287109;241.990036;;;;700.518982;925.408081;234.049606;690.671692;1224.341675;399.777893;;;;;;;;;;;;;;;;;;
106;725.522461;828.901367;234.613892;698.420471;809.888977;238.306732;639.343018;1186.731567;242.469467;;;;698.755005;927.597595;233.388504;691.051331;1225.671997;400.305969;;;;;;;;;;;;;;;;;;
107;724.058533;830.826965;234.449402;696.565308;812.142700;237.242462;639.058289;1189.398315;242.792908;;;;697.425781;929.857849;233.402237;691.590271;1226.807617;400.953247;;;;;;;;;;;;;;;;;;
108;721.933228;833.046387;233.719910;694.517639;814.443848;236.657242;638.236816;1192.013550;243.658798;;;;695.826416;932.147400;233.231567;691.969238;1228.100098;401.529358;;;;;;;;;;;;;;;;;;
109;719.725159;835.323914;232.945450;692.723083;816.528076;236.018799;637.993835;1194.137207;244.575958;;;;694.406494;934.387268;232.919052;692.491028;1229.391357;402.338074;;;;;;;;;;;;;;;;;;
110;717.925720;837.458679;232.247635;690.355225;818.701172;236.281265;637.925293;1196.474854;245.176498;;;;692.665344;936.517273;232.820633;692.689819;1230.662720;402.836639;;;;;;;;;;;;;;;;;;
111;716.232727;839.683411;231.479706;688.585205;820.720459;235.200653;637.644470;1198.935303;245.607635;;;;691.266418;938.691345;232.420151;692.802307;1231.982910;403.423309;;;;;;;;;;;;;;;;;;
112;715.170166;841.772766;231.131500;686.776428;823.271973;234.096375;637.138977;1201.396606;246.420914;;;;689.857178;940.907227;231.691269;692.928711;1233.041382;403.846191;;;;;;;;;;;;;;;;;;
113;712.962158;843.779480;230.089981;685.462891;825.316895;233.381454;636.881165;1203.762085;246.842728;;;;688.408936;943.300842;231.532104;693.093689;1234.218872;404.299744;;;;;;;;;;;;;;;;;;
114;711.210144;846.270142;230.155350;683.661621;827.763794;232.542938;636.921021;1206.253662;246.963638;;;;687.210815;945.342896;231.247284;693.317749;1235.521851;405.018005;;;;;;;;;;;;;;;;;;
115;709.301208;848.002502;229.355637;682.388245;829.767334;231.357086;637.018066;1208.428223;247.515045;;;;685.705139;947.454712;230.307602;693.678772;1236.646484;405.518280;;;;;;;;;;;;;;;;;;
116;708.286865;850.177551;228.043228;680.557922;832.085022;230.790695;636.682983;1210.573853;248.474197;;;;684.814697;949.597046;230.087906;693.955750;1237.744263;406.138245;;;;;;;;;;;;;;;;;;
117;706.528442;852.202698;226.571899;679.076904;833.989563;229.973053;635.992371;1212.774292;249.456085;;;;683.416260;951.784363;229.366852;694.050537;1238.859009;406.736908;;;;;;;;;;;;;;;;;;
118;705.149536;854.454346;225.892105;677.525391;836.434448;229.077408;635.991516;1214.709595;250.074326;;;;682.092102;953.847107;228.874252;694.029236;1239.873535;407.430847;;;;;;;;;;;;;;;;;;
119;703.826172;856.194702;225.210495;675.810242;838.405090;228.002518;636.358032;1216.654419;250.233154;;;;681.260498;955.905701;228.149124;694.142456;1241.120850;408.207489;;;;;;;;;;;;;;;;;;
120;702.603577;858.666931;223.673325;674.541382;840.589294;226.993729;636.526550;1218.831299;250.819260;;;;679.877991;957.877441;227.185303;694.362732;1242.288330;408.290680;;;;;;;;;;;;;;;;;;
121;701.176270;860.136169;222.805511;673.129211;842.434326;225.878510;636.364441;1220.811768;251.285751;;;;679.215393;959.982971;226.758636;694.703430;1243.165527;408.680298;;;;;;;;;;;;;;;;;;
122;700.040039;862.053467;221.744202;671.853760;844.443115;225.119324;636.023254;1223.166870;251.573807;;;;678.165527;961.880127;225.938141;694.997559;1244.314819;409.243652;;;;;;;;;;;;;;;;;;
123;698.841553;864.089172;221.116119;670.664734;846.466187;223.868423;635.753235;1224.914307;251.920319;;;;677.259521;964.002930;224.977661;695.063599;1245.316528;409.870941;;;;;;;;;;;;;;;;;;
124;697.804321;866.206238;219.596619;669.543762;848.401306;222.658676;635.944397;1226.607056;252.515167;;;;676.611572;965.835083;224.321060;;;;;;;;;;;;;;;;;;;;;
125;696.622864;867.949951;218.799835;668.216064;850.317810;221.710831;636.107178;1228.323853;252.791641;;;;675.506531;967.679871;223.101456;;;;;;;;;;;;;;;;;;;;;
126;695.868164;869.533752;218.059738;667.280334;851.644165;220.382660;636.408936;1230.144653;253.186539;;;;675.019714;969.566528;222.509659;;;;;;;;;;;;;;;;;;;;;
127;694.587341;871.444458;216.614136;666.346741;854.035461;219.205765;636.608887;1231.644409;253.324722;;;;674.351257;971.307190;221.556824;;;;696.386658;1249.041138;411.770325;;;;;;;;;;;;;;;
128;693.934631;873.265198;215.765305;665.659790;855.946899;217.918503;636.726257;1233.335938;253.815094;;;;673.233093;973.199402;220.798386;;;;696.647278;1249.987183;411.969025;;;;;;;;;;;;;;;
129;692.696533;874.905212;214.457443;665.180664;857.490662;216.178131;636.807617;1234.805176;254.276840;;;;673.068054;974.958069;219.945435;;;;696.718323;1250.969727;412.371216;;;;;;;;;;;;;;;
130;692.276794;876.796814;213.686600;664.223877;859.338196;215.181900;636.743835;1236.568359;254.908279;;;;672.192017;976.682007;218.756973;;;;696.845276;1251.698608;412.751343;;;;;;;;;;;;;;;
131;691.351196;878.269714;212.688995;663.576111;860.959412;213.977234;637.015137;1237.964600;254.843170;;;;671.534180;978.443481;217.827927;;;;697.077881;1252.475342;413.072998;;;;;;;;;;;;;;;
