Präzision23;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/16;;;;;;;;;;;;;;;;;;;;;;;
Time:;10:47:23;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
1;792.620483;787.419006;103.240341;798.966187;698.091980;47.757580;818.309692;1078.810059;348.357605;782.339111;1000.418762;226.418808;775.318604;702.932678;32.713764;;;;;;;;;
2;792.480591;787.291077;102.927147;798.926636;698.075745;47.763794;818.365112;1078.707153;348.352112;782.339111;1000.418762;226.418808;;;;;;;;;;;;
3;792.580627;787.379761;103.138016;798.852905;698.197510;47.830399;818.435608;1078.669312;348.438416;782.391113;1000.411194;226.466370;;;;766.697632;690.649414;42.677029;;;;;;
4;792.639587;787.321289;103.262398;798.899536;698.126221;47.695248;818.479187;1078.568359;348.474792;782.343811;1000.403564;226.474365;;;;766.721069;690.564026;42.684280;;;;;;
5;792.619507;787.297424;103.233765;798.783203;698.238403;47.716698;818.382202;1078.589355;348.721954;782.168396;1000.329285;226.722992;;;;766.722046;690.544373;42.690708;;;;;;
6;792.594849;787.270813;103.310173;798.874146;698.115173;47.710926;818.317749;1078.499268;348.830048;782.076416;1000.315308;226.853958;;;;766.851868;690.602295;42.592957;;;;;;
7;792.573242;787.228882;103.297981;798.950317;697.977112;47.754669;818.348206;1078.453491;348.919434;782.074341;1000.321228;226.890121;;;;766.860535;690.612732;42.598080;;;;;;
8;792.617493;787.177368;103.321899;798.627441;698.307373;47.869465;818.475281;1078.373535;348.940369;782.129211;1000.213074;226.908798;;;;766.817505;690.557129;42.649773;;;;;;
9;792.624207;787.151123;103.462921;798.877136;698.140747;47.689800;818.588440;1078.359375;348.924072;782.141113;1000.184814;226.899963;;;;766.833923;690.517639;42.665955;;;;;;
10;792.601868;787.081665;103.473969;799.035706;697.979248;47.680862;818.680115;1078.254883;348.934052;782.156067;1000.163452;226.996521;;;;766.824890;690.427673;42.684624;;;;;;
11;792.605774;787.004578;103.554192;799.022827;697.907410;47.751591;818.812195;1078.216064;349.007111;782.135315;1000.050171;227.105118;;;;766.802551;690.411499;42.750217;;;;;;
12;792.542175;786.921265;103.657997;798.996582;697.899963;47.781502;818.843628;1078.225708;349.018677;781.885193;999.999329;227.249268;;;;766.846680;690.414551;42.693611;;;;;;
13;792.590210;786.876892;103.776405;798.998413;697.894836;47.849796;818.891113;1078.126465;349.081085;781.888489;999.988892;227.373535;;;;766.941711;690.423523;42.773064;;;;;;
14;792.472107;786.959290;104.154808;799.007935;697.801758;47.889519;819.127747;1078.137207;349.099640;781.830811;999.870972;227.416183;;;;766.926025;690.329163;42.836426;;;;;;
15;792.480530;786.736633;104.035812;799.054993;697.704834;48.067944;819.286133;1078.118774;349.184296;781.923035;999.876770;227.548203;;;;766.926086;690.286682;42.964363;;;;;;
16;792.503418;786.645996;104.175140;798.994385;697.760071;48.139164;819.455872;1077.993774;349.296082;781.968262;999.850708;227.479889;;;;766.885010;690.292969;43.103516;;;;;;
17;792.486328;786.544067;104.410774;798.933655;697.383972;48.455544;819.618713;1077.997192;349.369019;781.990295;999.836487;227.524216;;;;766.911560;690.312378;43.311176;;;;;;
18;792.380737;786.513611;104.862442;798.772644;697.683655;48.835136;819.762451;1077.980347;349.531891;781.708984;999.939697;227.802643;;;;766.891724;690.339539;43.913967;;;;;;
19;792.541382;786.341797;105.524788;798.640442;698.046875;49.042267;819.999878;1077.971924;349.658783;781.455811;1000.023865;228.059402;;;;766.557556;690.148926;44.626362;;;;;;
20;792.384338;786.459167;106.188530;798.428406;697.903503;49.729225;820.092163;1078.039917;349.885742;781.570251;1000.179871;228.384003;;;;766.596680;689.859192;45.487827;;;;;;
21;792.274292;786.596130;106.692970;798.556213;697.484924;50.965633;820.371826;1078.113037;350.152618;781.348450;1000.428040;228.639114;;;;766.788757;689.706787;46.370205;;;;;;
22;792.150940;786.741943;107.314079;798.944275;696.795898;52.934170;820.595398;1078.201294;350.396942;781.160278;1000.743408;228.948578;;;;767.026306;689.789978;47.173901;;;;;;
23;791.754761;786.932800;108.160912;798.665283;697.078857;54.285641;820.746643;1078.347778;350.652374;781.093567;1001.157532;229.162582;;;;767.122925;689.785461;48.508194;;;;;;
24;791.148926;786.980835;109.659042;798.370422;696.886658;55.721134;820.837036;1078.462646;350.774963;781.076477;1001.616821;229.570129;;;;766.882568;689.795105;49.949032;;;;;;
25;791.131897;787.189514;110.869980;798.217041;696.639099;57.690910;821.140015;1078.920898;350.924866;780.919617;1002.180359;230.134247;;;;766.927429;689.692749;51.912716;;;;;;
26;791.201721;787.111633;112.752060;798.044495;696.460876;60.104259;821.387695;1079.338013;350.972687;780.525085;1002.919006;230.829010;;;;766.791626;689.502808;54.114452;;;;;;
27;790.779114;787.146606;114.918655;798.133972;696.137329;62.366680;821.722778;1079.699707;351.263947;780.399109;1003.750671;231.297180;;;;766.526428;689.357483;55.996510;;;;;;
28;790.471802;787.554871;116.614204;797.736694;695.867188;65.443275;821.989014;1080.379517;351.505493;780.496033;1004.837402;231.713257;;;;766.313171;689.237610;59.081932;;;;;;
29;790.434570;787.599182;118.934776;797.651855;695.825317;68.135208;822.090149;1080.952759;352.513794;780.504150;1005.726929;231.957230;;;;766.004211;689.056274;61.639557;;;;;;
30;790.040405;788.085693;121.386711;796.979309;695.720947;71.478165;822.159851;1081.673950;353.489441;780.524536;1006.768250;232.376221;;;;765.808716;689.012024;65.110786;;;;;;
31;789.774780;788.553711;123.973129;796.934570;696.041626;74.807793;822.253906;1082.388794;354.024109;780.245422;1008.351563;233.098801;;;;764.971558;688.993286;68.660400;;;;;;
32;789.425232;789.229370;126.763664;796.369934;695.852661;78.316193;822.580994;1083.338745;354.529633;779.391846;1009.606934;234.101471;;;;765.158447;688.930969;72.157822;;;;;;
33;788.860046;789.777527;129.784927;795.717590;696.099243;81.958984;822.794006;1084.638062;354.896606;778.923828;1011.220215;234.842819;;;;765.015015;689.229492;75.485329;;;;;;
34;788.423035;790.297180;132.457520;795.646362;696.572510;85.889740;823.028870;1085.779297;355.351929;778.840942;1012.579651;235.330399;;;;764.456177;689.625793;80.057121;;;;;;
35;788.255493;790.764343;135.995941;795.697571;696.659790;90.188797;823.291016;1087.357910;355.941162;778.731445;1014.280273;236.443268;;;;764.637390;689.732483;83.651253;;;;;;
36;787.891785;791.411499;139.599823;795.443604;697.007629;94.381271;823.208130;1088.816284;356.729156;778.659790;1015.945801;237.277924;;;;764.469238;689.970764;87.308678;;;;;;
37;787.559753;792.390076;143.162720;795.582947;696.614380;99.050041;823.155212;1090.162109;357.419159;778.285034;1017.884583;238.486298;;;;764.107117;690.258728;92.023010;;;;;;
