;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
57;787.856079;900.749939;173.608887;748.446289;810.959717;158.985031;872.562683;1139.136108;242.977112;888.698914;1135.352417;332.340302;720.709045;809.660339;156.174271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;786.420959;904.276367;174.355484;746.006836;814.526001;158.955704;873.115112;1142.125366;243.182419;889.423462;1137.239258;332.779724;718.140076;813.503174;156.470703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;785.069031;907.767395;174.717346;744.259644;818.249329;159.292343;874.012085;1144.507446;243.749283;890.347656;1138.948853;333.037567;715.604004;817.526489;157.674133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;783.436646;911.335205;174.499908;742.013977;822.109863;159.726349;875.166077;1146.708740;244.232025;890.698547;1140.998657;333.828552;712.949585;821.328064;158.455215;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;782.134827;914.516968;174.834259;740.010559;825.884277;159.585556;875.453186;1149.227539;245.025192;890.869019;1142.563232;334.350555;710.460205;825.263550;158.375854;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;780.837402;917.614319;175.005707;736.664856;829.702698;159.709946;875.703857;1151.434326;245.884094;891.476440;1144.540405;334.061584;708.850952;829.443420;157.738358;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;778.896790;921.199219;174.775085;734.393372;833.657837;159.317734;876.306213;1154.000244;246.040192;892.346008;1146.100220;334.272369;706.814209;833.771484;157.390060;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;777.264954;924.619690;175.031937;732.478333;837.561951;159.703705;877.003540;1156.008545;246.426346;892.779236;1147.601807;334.634674;704.454956;837.765503;157.517395;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;775.959045;927.926453;174.643753;729.983826;840.738281;159.684616;877.913818;1158.098022;247.149918;893.430603;1149.078613;335.109070;702.030823;841.770142;157.227661;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;774.213501;930.713257;174.805222;727.531799;844.285583;159.107559;878.742371;1160.209717;247.765915;894.032715;1150.557495;335.455231;699.395386;845.662903;157.229263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
