Präzision38;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/16;;;;;;;;;;;;;;;;;;;;;;;
Time:;14:29:41;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
36;773.687439;857.131287;203.155518;800.512756;758.980042;209.951294;772.384094;740.848999;212.039047;669.598022;1095.988403;216.615952;680.315796;1171.722534;377.171844;;;;;;;;;
37;772.255676;859.476563;206.172714;799.520569;761.029968;213.834045;771.185303;742.838440;214.828766;668.600403;1098.395142;217.502670;680.113953;1173.439453;377.895813;;;;;;;;;
38;770.702942;861.797791;208.732376;798.049988;763.742920;217.011063;770.401917;745.203552;217.980545;667.271179;1100.856079;218.120499;680.203003;1175.125732;378.407410;;;;;;;;;
39;769.056824;863.901184;210.751831;796.987671;765.773132;219.464615;769.076294;747.440369;221.584885;666.371460;1103.142456;218.915268;680.302368;1176.967651;378.921814;;;;;;;;;
40;767.597656;866.351563;213.311646;795.712952;768.322388;222.799835;767.617004;750.030762;224.102448;664.921204;1105.766113;219.367813;680.017578;1178.862915;379.434845;;;;;;;;;
41;766.143372;868.575867;215.888382;794.000854;770.617859;225.765945;766.641724;752.225708;227.052963;663.931580;1108.565308;219.710953;679.798889;1180.699341;380.167877;;;;;;;;;
42;764.752747;870.849487;218.048813;792.455872;772.936768;228.423279;765.346252;754.280457;229.351288;662.805664;1111.009277;220.233887;679.341553;1182.491821;381.029144;;;;;;;;;
43;762.856201;872.919067;220.364151;791.481262;775.673767;230.146286;763.537842;756.934448;231.760635;661.424377;1113.432983;221.228012;679.471802;1184.314087;381.470734;;;;;;;;;
44;760.748779;875.373230;222.460449;789.903687;777.629578;232.607361;761.792419;759.151428;234.193771;660.017212;1116.103882;222.355408;679.279968;1186.199585;382.046051;;;;;;;;;
45;759.069641;877.686523;223.988647;787.929199;780.137878;234.869385;760.239197;761.373474;236.578323;658.884399;1118.976318;222.616455;679.181885;1188.070679;382.916016;;;;;;;;;
46;757.440613;879.969482;225.812225;786.422913;782.269409;236.785721;758.327637;763.716553;238.062988;657.894653;1121.850342;222.860458;679.014038;1189.988770;383.513580;;;;;;;;;
47;755.419495;882.424622;227.938507;784.504944;784.440369;238.454788;756.468567;766.145813;240.661377;656.391785;1124.611938;223.773972;678.590454;1191.942017;384.029541;;;;;;;;;
48;753.556213;884.507874;229.391113;781.848694;787.119873;240.478607;754.912781;768.212097;242.000580;655.209106;1127.251343;224.790146;678.308655;1193.754883;384.877045;;;;;;;;;
49;751.226257;886.929382;231.102386;780.124939;789.423645;241.612793;752.630493;770.746277;243.676819;654.054504;1129.990479;225.348755;678.203735;1195.583374;385.724030;;;;;;;;;
50;748.440369;889.097290;232.608383;777.987610;791.965820;243.060272;750.571533;773.248169;244.709686;653.231750;1132.913086;226.215469;678.627930;1197.404907;386.437164;;;;;;;;;
51;746.976135;891.690430;233.562851;775.594971;793.849365;244.613586;748.431152;775.267090;246.057648;651.607605;1135.879761;226.551270;678.474609;1199.238892;387.240417;;;;;;;;;
52;744.783386;893.794067;235.307327;773.510071;796.502502;245.689148;745.756348;777.765808;247.885803;650.221313;1138.676147;227.412292;678.329468;1201.246338;387.781586;;;;;;;;;
53;742.407166;896.464600;236.307434;770.707642;798.780334;246.895508;743.428467;780.108337;248.379318;648.806946;1141.618652;228.206055;678.237305;1203.248169;388.395813;;;;;;;;;
54;740.087463;898.739319;237.182297;768.351990;801.156738;247.796844;740.838440;782.452515;249.291519;647.975708;1144.421143;229.090286;678.247864;1205.038940;389.041016;;;;;;;;;
55;738.157471;901.152100;238.162277;765.970886;803.233398;248.117661;738.119202;784.782715;250.262268;646.628052;1147.329468;229.332901;678.317871;1206.828613;389.827606;;;;;;;;;
56;735.673340;903.570740;238.887985;763.285645;805.569519;248.683899;735.544556;787.294189;250.554276;645.689331;1150.212769;229.892715;678.439026;1208.987305;390.424377;;;;;;;;;
57;733.068237;905.999390;239.619888;760.870117;807.855103;249.448227;733.032898;789.490051;251.190704;644.170898;1153.144775;231.406784;678.719910;1210.904663;391.078888;;;;;;;;;
58;730.944824;908.212708;240.007233;757.888611;809.950806;250.338577;730.613098;791.827515;251.634445;642.728760;1156.031372;232.222839;678.711670;1212.729736;391.594696;;;;;;;;;
59;728.599426;910.672058;240.703751;755.626770;812.340698;249.769577;727.487000;794.285522;251.906982;641.997070;1159.192017;232.305115;678.631287;1214.505249;392.046814;;;;;;;;;
60;726.302307;912.844543;241.177551;752.656616;814.484802;250.424988;724.638000;796.357666;252.082596;641.160461;1162.109741;232.847610;678.466370;1216.262939;392.941620;;;;;;;;;
61;723.621094;915.274475;241.175034;749.640991;816.734192;250.344849;722.028625;798.833069;252.168716;640.148499;1164.826782;234.055939;678.666931;1218.145508;393.825562;;;;;;;;;
62;721.621521;917.528931;241.352249;747.267944;819.167908;249.906998;719.105164;800.985107;251.767761;638.931335;1167.557739;234.941299;678.949158;1219.980103;394.467255;;;;;;;;;
63;719.385315;919.706787;241.284790;744.475098;821.096008;249.964264;716.323120;803.259216;251.544876;637.978638;1170.484009;235.714508;679.102966;1221.721069;395.071167;;;;;;;;;
64;716.906006;922.113342;241.338959;741.640137;823.341064;249.484802;713.483459;805.717407;250.864029;637.497986;1173.505615;236.089066;679.121704;1223.275635;395.794373;;;;;;;;;
65;714.583130;924.220398;241.430130;738.733154;825.613281;249.326935;710.792480;807.981384;250.759598;636.613892;1176.400146;236.766174;679.430725;1225.001831;396.868896;;;;;;;;;
66;712.136292;926.768127;241.327591;736.072754;827.622131;249.134979;707.834839;810.118958;250.690765;636.024902;1179.281372;237.264816;679.721497;1226.559570;397.464172;;;;;;;;;
67;709.312744;928.793274;241.406631;733.603149;829.773071;247.705795;704.929871;812.451599;249.516953;634.997742;1182.236206;238.411240;679.788269;1228.365234;398.123749;;;;;;;;;
68;707.252258;931.180664;240.689133;730.607300;832.037292;247.469925;702.578308;814.759033;248.239929;634.204102;1184.897949;239.655289;679.752563;1229.834595;398.729218;;;;;;;;;
69;705.044434;933.323181;240.617859;727.955139;834.060120;246.634430;699.778748;816.870300;247.854904;633.687988;1187.463379;240.077881;679.746338;1231.434448;399.450653;;;;;;;;;
70;702.560486;935.524963;240.608292;725.983948;836.225586;245.519394;696.932007;819.002747;247.367889;632.883667;1190.290283;240.499985;679.956848;1233.038818;400.117493;;;;;;;;;
71;700.120605;937.558838;239.938660;723.271545;838.314453;244.443649;694.538147;820.928894;246.424820;632.365112;1193.124878;241.276321;680.402710;1234.699585;400.819885;;;;;;;;;
72;697.846924;939.937195;239.407730;720.328979;840.383911;243.970642;692.368408;823.112000;245.058685;632.068726;1195.815308;242.224365;680.689392;1236.190430;401.425446;;;;;;;;;
73;695.809326;942.245056;239.061981;717.944336;842.415894;242.839325;690.233948;825.348145;243.221695;631.173218;1198.455200;243.218918;680.691162;1237.737793;402.392700;;;;;;;;;
74;693.510925;943.923279;238.617706;716.330750;844.598511;241.523422;687.433899;827.417725;242.531967;630.750244;1201.075684;243.619034;680.756653;1239.222290;403.027374;;;;;;;;;
75;691.564819;945.956360;238.058716;713.834229;846.588562;239.864899;684.964783;829.259583;241.872818;630.501953;1203.652222;244.206955;681.096619;1240.689331;403.454407;;;;;;;;;
76;689.598022;948.105042;237.221619;711.602051;848.598328;238.688721;682.730652;831.668152;239.894257;629.836731;1206.277466;244.969101;681.556274;1242.160767;403.759705;;;;;;;;;
77;687.825378;950.408813;236.605942;709.572266;850.641968;237.357147;680.749756;833.664978;238.374817;629.225769;1208.758423;245.712280;681.761963;1243.786499;404.723022;;;;;;;;;
78;685.940796;952.435181;236.028214;707.448486;852.534119;236.482559;678.528320;835.595215;237.565475;629.028076;1211.016357;246.347778;681.852600;1245.284302;405.474945;;;;;;;;;
79;684.097839;954.477783;235.182205;704.900818;854.845093;235.387207;676.765503;837.593506;236.238312;628.633667;1213.341553;247.105560;681.977356;1246.558472;405.926331;;;;;;;;;
80;682.184937;956.397583;234.615829;702.614746;856.514221;234.153000;674.505127;839.964600;234.468964;627.850708;1215.891235;248.228271;682.439514;1248.051025;406.450226;;;;;;;;;
81;680.599915;958.478333;233.648590;700.959106;858.700989;232.669418;672.559570;841.957581;232.781830;627.391907;1218.156250;248.918839;682.592346;1249.426514;406.825958;;;;;;;;;
82;679.366394;960.496948;232.348694;698.891785;860.732300;231.205917;670.828552;844.030090;231.291000;627.612549;1220.328247;249.138916;682.713013;1250.936890;407.374634;;;;;;;;;
83;677.820007;962.506104;231.398041;697.049561;862.978027;229.721085;668.935425;846.077942;229.862900;627.554810;1222.609253;249.490280;682.922791;1252.116089;407.955566;;;;;;;;;
84;676.322327;964.619995;231.101074;695.397888;864.813660;228.439789;667.109985;847.705322;228.941406;627.040222;1224.784180;250.432770;683.276367;1253.199097;408.861633;;;;;;;;;
85;674.778137;966.548645;230.442642;693.763672;866.401306;227.050903;665.302917;850.047058;227.290207;626.591797;1227.073120;250.684708;683.643066;1254.593628;409.154602;;;;;;;;;
86;673.106506;968.588318;229.332611;691.724121;868.563843;225.757690;663.832886;851.980225;225.878799;626.364014;1229.171997;251.225555;684.060181;1255.754639;409.545380;;;;;;;;;
87;671.527344;970.384583;228.185257;690.496033;870.223022;224.278442;661.898743;853.960022;224.202621;626.558533;1230.909058;251.751053;684.513489;1256.969238;409.831055;;;;;;;;;
88;670.119446;972.193359;227.404404;689.204590;872.219116;222.384064;660.356140;855.690063;222.783112;626.684143;1232.867676;252.471390;684.764221;1258.043457;410.347107;;;;;;;;;
89;668.717224;974.072144;226.371735;687.688232;873.984680;221.102051;658.699219;857.269775;222.174332;626.423218;1234.676758;253.202606;684.923950;1258.949585;410.679047;;;;;;;;;
90;667.389282;975.802734;225.507217;686.335388;875.673767;220.070480;657.261169;859.464600;220.418701;626.361511;1236.631348;253.634399;685.114990;1260.109375;411.114624;;;;;;;;;
91;665.651062;977.424561;224.735748;684.362366;877.789551;218.578384;655.811462;861.195374;218.998795;626.181763;1238.298218;253.818893;685.514893;1261.167358;411.515747;;;;;;;;;
92;664.900024;979.145020;223.695282;682.980713;879.126282;217.678558;654.219727;862.654297;218.302689;626.206787;1240.122314;254.069733;685.958618;1262.077637;411.890198;;;;;;;;;
93;663.561829;980.901062;222.471481;681.665771;880.903992;216.490616;652.760010;864.560852;216.454529;626.329529;1241.824341;254.203293;686.071167;1263.135498;412.507904;;;;;;;;;
94;662.334106;982.295349;221.919342;680.373718;882.564697;215.266296;651.811035;866.240356;214.755569;626.454407;1243.501221;254.701385;686.249268;1264.121094;413.080902;;;;;;;;;
95;661.429077;984.016235;220.786255;679.207947;883.998962;214.289978;650.731506;867.843506;213.415146;626.354492;1244.998779;255.140640;686.566345;1264.955444;413.463409;;;;;;;;;
96;660.351685;985.515808;220.072952;677.927979;885.753418;213.234665;649.539001;869.356812;211.908127;626.412659;1246.668823;255.418152;686.969543;1265.644287;413.727966;;;;;;;;;
97;659.032043;986.869019;219.254700;677.050537;887.292847;211.903732;648.278015;870.839539;210.881561;626.519287;1247.895020;255.596588;687.357178;1266.546753;414.005341;;;;;;;;;
98;658.512939;988.560425;217.940994;676.151672;888.484863;210.861313;647.196594;872.353271;209.706726;626.609131;1249.319580;255.740891;687.642212;1267.489990;414.186859;;;;;;;;;
99;657.992554;989.865295;217.018890;675.319275;890.101074;209.058899;646.129700;873.644470;209.091629;626.720032;1250.609131;256.016754;687.908569;1268.167480;414.279266;;;;;;;;;
100;657.305603;991.256226;216.157181;674.818176;891.238403;208.140656;645.182800;875.213379;207.784149;626.732422;1252.142822;255.721695;687.871033;1268.902710;414.540771;;;;;;;;;
101;656.769165;992.746338;215.268341;674.046814;892.536621;206.166443;644.770447;876.889282;206.140732;626.775940;1253.549438;255.872528;687.919006;1269.690796;414.925232;;;;;;;;;
102;656.605591;993.926453;214.381546;673.458984;893.806763;205.293701;643.745728;877.836182;205.885117;626.961731;1254.585938;256.040039;688.081177;1270.441162;415.239258;;;;;;;;;
103;656.108398;995.015076;213.692627;672.924866;895.217529;204.536652;643.315735;879.313232;204.219513;627.050232;1255.557861;256.079498;688.352112;1271.189941;415.568542;;;;;;;;;
104;655.503784;996.450867;212.798752;672.372498;896.520386;203.680084;642.999939;880.562256;202.674622;627.369873;1256.928955;255.890198;688.730164;1271.898682;415.721893;;;;;;;;;
105;655.143860;997.535156;211.855515;671.638367;897.643860;202.954147;642.402832;881.571228;202.289917;627.729980;1257.991577;255.876541;689.181946;1272.600220;415.503021;;;;;;;;;
106;654.847046;998.453735;211.107147;671.142273;898.631836;202.223160;641.869934;882.874817;201.077240;627.964783;1258.772583;255.873627;689.474792;1273.289795;415.458160;;;;;;;;;
107;654.281860;999.370789;210.004684;670.395874;899.919067;201.155762;641.452698;883.920166;200.041275;628.098755;1259.663940;255.945709;689.746094;1273.924194;415.526276;;;;;;;;;
108;653.775269;1000.499512;209.481155;669.984924;900.909973;200.533813;640.862671;884.544678;199.742310;628.037354;1260.648315;256.411163;689.938782;1274.535034;415.681122;;;;;;;;;
109;653.367493;1001.603333;209.110565;669.809753;901.712463;199.958939;640.540222;885.810852;198.711288;628.348022;1261.451538;256.655609;690.132996;1275.112549;415.777039;;;;;;;;;
110;653.157715;1002.533875;208.449646;669.499695;902.391052;199.295181;640.622620;887.028076;197.127716;628.848694;1262.010010;256.516113;690.440857;1275.568115;415.876251;;;;;;;;;
111;652.944946;1003.346863;207.683258;669.076294;903.368652;198.545166;640.053772;887.736511;197.264526;629.178101;1262.889771;256.119415;690.602051;1275.994751;415.834686;;;;;;;;;
112;652.749573;1004.128235;206.894867;669.018616;904.490906;197.525131;639.794556;888.509766;196.294525;629.248230;1263.907227;255.980209;690.834595;1276.468628;415.719177;;;;;;;;;
113;652.655273;1004.894409;206.282639;669.141357;905.267273;196.585297;640.227173;889.165100;194.759033;629.446960;1264.655273;255.926865;691.104126;1276.962036;415.482635;;;;;;;;;
114;652.651245;1005.716675;205.673874;669.213440;905.738281;195.896683;640.405273;889.923523;193.695633;629.711487;1265.257813;255.856384;691.357788;1277.334717;415.558685;;;;;;;;;
115;652.717773;1006.331726;204.909714;669.224121;906.216614;195.460388;640.272949;890.767639;192.980392;629.970581;1265.771118;255.746643;691.766846;1277.759155;415.426880;;;;;;;;;
116;652.829163;1006.862793;204.160492;669.084045;906.806824;194.322601;640.173645;891.417847;192.386826;630.349976;1265.990601;255.718781;691.937500;1278.311401;415.197571;;;;;;;;;
117;652.873901;1007.335388;203.799179;668.813049;907.465637;193.778015;640.141785;892.041626;191.804169;630.666626;1266.475220;255.539413;692.033081;1278.740234;415.037201;;;;;;;;;
118;652.822937;1007.836365;203.353683;668.719604;908.207458;193.246567;640.099854;892.346619;191.514542;631.030823;1266.993042;255.151688;692.160706;1279.109863;414.993073;;;;;;;;;
119;652.957092;1008.432068;202.675735;669.137146;908.871216;192.328613;640.132874;892.840698;190.208511;631.443909;1267.409912;254.961304;692.178284;1279.274536;414.825378;;;;;;;;;
120;653.228638;1009.012634;201.932251;669.515137;909.483704;190.890793;640.529541;893.344543;188.943954;631.719177;1267.888672;254.875885;692.341309;1279.466797;414.879852;;;;;;;;;
121;653.480164;1009.479980;200.999084;669.790100;909.928345;189.930786;640.578613;893.549438;188.473465;631.956238;1268.202271;254.788574;692.577698;1279.751465;414.933655;;;;;;;;;
122;653.767334;1009.745422;199.835480;669.980530;909.934998;189.124939;640.878845;894.045959;187.567154;632.147339;1268.468994;254.624237;692.711243;1279.945313;414.851074;;;;;;;;;
123;654.041931;1010.019104;199.073242;670.250183;910.352783;188.830414;641.298828;894.713074;186.096588;632.488037;1268.808716;254.335220;692.882751;1280.147095;414.844330;;;;;;;;;
124;654.202271;1010.368347;198.716034;670.331482;910.651062;188.409561;641.908447;895.115479;184.975479;632.938293;1269.124512;254.060699;692.920166;1280.300049;414.790466;;;;;;;;;
125;654.239197;1010.766846;198.277603;670.552734;910.864563;187.526535;641.992371;895.593689;184.490768;633.269775;1269.310547;253.929260;693.086792;1280.469360;414.673309;;;;;;;;;
126;654.476746;1011.248230;197.602539;670.893677;911.247314;186.363876;642.117981;896.047424;183.896729;633.887756;1269.408447;253.659393;693.258057;1280.600708;414.713379;;;;;;;;;
127;654.880737;1011.533386;196.862808;671.027649;911.678589;185.474930;642.133057;896.341431;183.368744;634.332214;1269.593140;253.372559;693.546753;1280.838379;414.564178;;;;;;;;;
128;655.213806;1011.765625;195.700211;670.985596;912.091309;184.936722;642.015808;896.664734;182.772568;634.759521;1269.785156;253.109024;693.722717;1280.953735;414.401581;;;;;;;;;
129;655.362793;1012.028198;195.142334;671.099792;912.444946;184.600876;642.036072;896.712891;182.896988;635.073181;1269.935425;252.805222;693.732361;1281.206665;414.374969;;;;;;;;;
130;655.291321;1012.283203;194.923157;671.287842;912.773987;184.200775;642.378113;897.103394;181.535416;635.335449;1270.068237;252.444763;693.885925;1281.303955;414.254028;;;;;;;;;
131;655.320801;1012.507446;194.375351;671.657471;913.183228;183.395584;642.747131;897.302002;180.263107;635.890869;1270.120728;252.064743;693.992188;1281.397339;414.095337;;;;;;;;;
132;655.636963;1012.795471;193.422684;672.021606;913.629150;182.166260;642.963196;897.523865;179.349106;636.053711;1270.274536;251.757309;694.043396;1281.552856;413.993530;;;;;;;;;
133;655.979187;1013.123474;192.693893;672.491882;913.702393;181.213882;642.810425;897.408936;179.263367;636.036438;1270.466675;251.517792;694.131042;1281.588745;413.917114;;;;;;;;;
134;656.204956;1013.392273;191.655197;672.796265;913.906006;180.887619;643.186707;898.032288;178.173096;636.179138;1270.492676;251.252777;694.531189;1281.633789;413.607422;;;;;;;;;
135;656.535278;1013.413696;191.006348;672.831421;914.063477;180.501846;643.464478;898.307739;177.233002;636.493103;1270.546021;250.997589;694.419617;1281.850220;413.402466;;;;;;;;;
136;656.840088;1013.390259;190.655746;672.793945;914.286316;180.075729;643.851318;898.386108;176.458237;636.908264;1270.617554;250.660355;694.431335;1281.897339;413.380188;;;;;;;;;
137;656.948303;1013.584473;190.401276;672.815796;914.409180;179.576157;644.094910;898.529785;175.804703;637.222534;1270.718628;250.360397;694.639709;1281.817871;413.296478;;;;;;;;;
138;657.155640;1013.717163;190.017029;673.037842;914.445801;178.933273;644.296326;898.816345;175.003235;637.354980;1270.793091;250.108063;694.682007;1281.935913;412.965576;;;;;;;;;
139;657.264648;1013.876404;189.652252;673.844055;914.419800;177.647232;644.491943;899.067627;174.196182;637.478027;1270.782349;249.888474;694.681274;1281.994385;412.882263;;;;;;;;;
140;657.838318;1014.311951;189.049606;674.158936;914.490479;176.818787;644.728027;899.278809;173.651886;637.762207;1270.823853;249.773605;694.746826;1282.152466;412.617920;;;;;;;;;
141;658.229675;1014.383911;188.434692;674.218079;914.682129;176.207367;645.332764;899.274902;172.537170;637.888123;1270.917969;249.618622;694.785278;1282.228638;412.481445;;;;;;;;;
142;658.359131;1014.433167;187.625732;674.217651;914.763611;175.887177;645.664429;899.330139;171.956589;638.145569;1270.878296;249.479004;694.775513;1282.252686;412.436279;;;;;;;;;
143;658.686096;1014.567322;186.927704;674.412354;914.974304;175.606339;645.917419;899.621948;171.509613;638.449097;1270.920898;249.227066;694.871887;1282.275146;412.258331;;;;;;;;;
144;659.065552;1014.678955;186.360794;674.464050;915.090149;175.063370;646.309570;899.790527;170.668442;638.789795;1270.875366;249.043747;694.845520;1282.371460;412.168060;;;;;;;;;
145;659.167847;1014.791809;186.229599;675.023865;915.205078;174.106415;646.292419;899.994446;170.305710;639.031250;1270.932495;248.822098;694.916870;1282.344727;412.007629;;;;;;;;;
146;659.241821;1014.875916;186.120346;675.382935;915.416321;173.610519;646.362976;900.110474;170.090179;639.248596;1271.077759;248.486008;694.924072;1282.356201;411.927399;;;;;;;;;
