Präzision01164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;14:50:57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
1;761.765442;937.583130;275.112366;808.398987;768.460693;81.356812;752.643677;1047.637695;438.159393;783.599731;660.463928;41.170071;798.678467;680.753540;31.015375;;;;;;;;;;;;;;;;;;;;;;;;
2;761.559692;938.041077;275.073883;808.293579;768.611572;81.554314;752.808716;1047.732910;437.977631;783.650513;660.568542;41.157581;798.671021;680.869690;30.983212;;;;;;;;;;;;;;;;;;;;;;;;
3;761.450806;938.460938;275.243073;808.139587;768.777832;82.004036;752.766296;1047.935059;437.910492;783.665466;660.548218;41.218639;798.995789;681.142578;31.280428;;;;;;;;;;;;;;;;;;;;;;;;
4;761.285156;938.775879;275.294342;808.113647;768.838562;82.235359;752.517578;1048.161377;438.212555;783.706116;660.569946;41.457230;798.871887;681.178345;31.395149;;;;;;;;;;;;;;;;;;;;;;;;
5;761.035889;939.137878;275.374268;808.125122;769.051697;82.430511;752.334778;1048.294922;438.302002;783.473022;660.439148;41.871349;798.726807;681.332336;31.589550;;;;;;;;;;;;;;;;;;;;;;;;
6;760.828918;939.432739;275.312317;808.031738;769.248047;82.627693;752.259399;1048.391235;438.267548;783.551086;660.450562;42.374310;798.605347;681.374390;31.771900;;;;;;;;;;;;;;;;;;;;;;;;
7;760.705994;939.811646;275.141174;808.078186;769.432007;82.906631;752.213379;1048.571777;438.311462;783.697510;660.579895;42.780651;797.932922;681.495422;31.781675;;;;;;;;;;;;;;;;;;;;;;;;
8;760.765076;940.362976;274.716888;808.111816;769.648499;83.164734;752.137939;1048.779297;438.309021;783.848511;660.705261;43.247044;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;760.456238;941.015442;274.817749;808.161621;769.883118;83.443420;752.012451;1049.071289;438.341309;784.259766;660.770813;44.010777;;;;;;;;;;;;;;;;;;;;;;;;;;;
