Präzision01166;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;14:19:18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
91;722.534729;1155.378906;339.244385;737.109436;921.585266;202.458374;734.502014;820.821594;200.811523;;;;;;;;;;708.605896;804.084595;196.108704;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;722.514038;1190.229248;201.921371;;;;;;;;;;;;;;;
92;722.315674;1156.640137;339.587982;736.049255;923.808350;201.831833;733.566284;823.066040;200.383804;;;;;;;;;;707.322083;806.312012;195.225464;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;722.141235;1192.753296;202.323792;;;;;;;;;;;;;;;
93;722.251953;1157.833740;340.082214;735.156067;926.209229;201.739944;731.716064;825.468689;199.492844;;;;;;;;;;705.789368;808.829712;194.598022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;722.051575;1195.068848;203.074966;;;;;;;;;;;;;;;
94;722.392456;1159.046753;340.471924;734.127563;928.548401;201.197266;730.357666;828.343750;198.739853;;;;;;;;;;704.230408;811.305237;193.981277;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;722.874268;1196.994263;203.590851;;;;;;;;;;;;;;;
95;722.808228;1160.353394;340.823822;733.098328;930.936462;200.472000;728.775513;830.181824;197.433075;;;;;;;;;;703.011597;813.642029;192.874527;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;722.957520;1199.170044;204.040558;;;;;;;;;;;;;;;
96;722.834473;1161.689819;341.064514;732.422302;933.021973;200.068222;727.480530;832.409485;196.382309;;;;;;;;;;701.666565;815.935547;191.959564;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;723.178955;1201.208618;204.658218;;;;;;;;;;;;;;;
97;722.790039;1163.024780;341.351471;731.359009;935.188477;199.056152;726.169861;834.568665;195.280228;;;;;;;;;;700.215027;818.339417;190.704605;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;723.899048;1203.232178;205.086258;;;;;;;;;;;;;;;
98;722.702820;1164.069580;341.791748;730.280090;937.402527;198.510574;724.818481;836.787109;193.970749;;;;;;;;;;699.269043;820.669983;189.144165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;723.638977;1205.386597;205.654831;;;;;;;;;;;;;;;
99;722.739441;1165.244141;342.016296;729.497742;939.460388;198.015335;723.581665;838.934143;192.911972;;;;;;;;;;697.603699;822.903931;187.968140;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;723.542664;1207.466064;206.524704;;;;;;;;;;;;;;;
100;723.044861;1166.506226;342.056122;728.331299;941.649597;197.057968;721.978027;841.160645;191.786041;;;;;;;;;;696.120911;825.203125;187.069138;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;723.646240;1209.398804;206.968491;;;;;;;;;;;;;;;
101;723.263062;1167.565186;341.908844;727.707397;943.721375;196.398911;721.059448;843.249695;190.923950;;;;;;;;;;694.929810;827.266968;185.825592;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;724.325378;1211.339233;207.019333;;;;;;;;;;;;;;;
102;723.445801;1168.738525;341.784332;726.617371;945.706787;195.612350;719.460876;845.299683;189.595306;;;;;;;;;;693.277222;829.686035;184.723618;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;724.885071;1213.262573;207.307022;;;;;;;;;;;;;;;
103;723.517578;1170.070923;341.906219;725.676270;947.627319;194.518967;718.680481;847.449402;188.719940;;;;;;;;;;691.962402;831.616516;183.613617;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;724.649902;1215.251587;207.825317;;;;;;;;;;;;;;;
104;723.501038;1171.142578;341.902191;724.972229;949.626892;193.902100;717.043701;849.216248;187.567535;;;;;;;;;;690.474121;833.947327;182.362808;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;724.940735;1217.071289;208.147446;;;;;;;;;;;;;;;
105;723.473877;1172.206543;341.973541;723.957092;951.572021;192.673386;715.958618;851.540405;186.611313;;;;;;;;;;689.271362;836.024780;181.207901;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.437500;1218.778320;208.284073;;;;;;;;;;;;;;;
106;723.532288;1173.336792;342.267120;723.087830;953.519104;192.113693;714.331238;853.164734;185.544861;;;;;;;;;;687.867126;838.207153;179.701111;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;726.163452;1220.465942;208.591187;;;;;;;;;;;;;;;
107;723.794189;1174.417480;342.627716;722.179016;955.395508;191.109207;713.076904;855.632813;183.914474;;;;;;;;;;686.531433;840.176636;178.648727;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.746887;1222.208496;209.482483;;;;;;;;;;;;;;;
108;724.083130;1175.351196;342.727753;721.114502;957.383423;190.088257;711.658569;857.446228;182.685211;;;;;;;;;;684.973877;842.199402;177.332550;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;726.020264;1223.824829;210.181564;;;;;;;;;;;;;;;
109;724.464661;1176.482178;342.899750;720.506348;959.143616;189.462021;710.442322;859.376831;181.273773;;;;;;;;;;683.560425;844.296753;176.151031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;726.566772;1225.517090;210.443756;;;;;;;;;;;;;;;
110;724.591797;1177.505005;342.963593;719.642944;960.835938;188.190094;709.208069;861.138428;180.268326;;;;;;;;;;682.568909;846.156250;174.944458;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;726.980591;1226.986206;210.658203;;;;;;;;;;;;;;;
111;724.698792;1178.402344;343.091431;718.833069;962.687317;187.298584;707.740356;863.530762;178.854538;;;;;;;;;;680.831238;848.289063;173.777832;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;727.315125;1228.529785;211.235489;;;;;;;;;;;;;;;
112;724.831055;1179.334229;343.141876;718.108521;964.358521;186.281845;706.585510;865.147217;177.489609;;;;;;;;;;679.540833;850.226196;172.609009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;727.547302;1230.012573;211.498383;;;;;;;;;;;;;;;
113;725.234253;1180.295044;343.414764;717.084900;965.872559;185.347641;705.173767;866.564331;175.934082;;;;;;;;;;677.963745;852.027649;171.103470;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;728.099426;1231.674561;211.734589;;;;;;;;;;;;;;;
114;725.480408;1181.223389;343.601837;716.556152;967.625793;184.434601;703.944763;868.488831;174.983780;;;;;;;;;;676.817932;853.851807;169.738220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;728.694458;1233.230469;211.674103;;;;;;;;;;;;;;;
115;725.837219;1182.218018;343.581970;715.849121;969.062073;183.170135;702.993164;869.998596;173.400314;;;;;;;;;;676.113037;855.593872;167.972046;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;729.196838;1234.547974;211.836594;;;;;;;;;;;;;;;
116;726.015686;1183.328979;343.541290;714.856140;970.561218;182.485046;701.685364;871.485901;172.131516;;;;;;;;;;674.813354;857.534790;166.656357;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;729.682800;1236.107300;211.934387;;;;;;;;;;;;;;;
117;726.232544;1184.338989;343.553040;714.390991;972.283997;181.530869;700.662109;873.216980;170.788116;;;;;;;;;;673.802979;858.964844;165.258698;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;730.589417;1237.374634;212.031128;;;;;;;;;;;;;;;
118;726.474670;1185.236572;343.510193;713.695801;973.467102;180.276550;700.033020;874.573181;169.296371;;;;;;;;;;672.934692;860.525452;163.181198;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;731.108032;1238.476929;212.257278;;;;;;;;;;;;;;;
119;726.626282;1185.982422;343.558807;712.968933;974.743530;179.455902;698.731201;876.245117;167.593109;;;;;;;;;;671.812988;862.266052;161.684326;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;731.528809;1239.739502;212.835342;;;;;;;;;;;;;;;
120;726.773621;1186.899658;343.450348;712.504089;976.428040;178.645370;698.271606;877.945740;166.216125;;;;;;;;;;670.869812;863.708618;160.649719;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;731.949707;1240.848267;213.164261;;;;;;;;;;;;;;;
121;727.121765;1187.899658;343.457520;711.884399;977.630554;177.630920;697.840393;879.820007;165.118820;;;;;;;;;;670.224915;865.213013;159.485168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;732.451660;1241.919800;213.211243;;;;;;;;;;;;;;;
122;727.497925;1188.691162;343.577057;711.378296;978.851624;176.624771;696.652344;880.736694;163.810165;;;;;;;;;;669.124390;866.693298;158.555405;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;732.794861;1243.162476;213.417557;;;;;;;;;;;;;;;
123;727.608765;1189.540771;343.588348;710.988464;980.234802;175.486969;695.992371;881.949158;162.664490;;;;;;;;;;668.286804;868.081970;157.349991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;732.820190;1244.077271;213.824203;;;;;;;;;;;;;;;
124;727.966858;1190.292969;343.313751;710.604187;981.430847;174.783005;694.934753;883.392700;161.219177;;;;;;;;;;667.966492;869.517334;155.907547;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;732.978394;1245.287476;214.158249;;;;;;;;;;;;;;;
125;728.082886;1191.067627;343.424683;710.128357;982.517395;174.068039;694.733948;884.420837;160.254715;;;;;;;;;;667.268860;870.696228;154.593826;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;733.493652;1246.333496;214.287903;;;;;;;;;;;;;;;
126;728.132141;1191.889526;343.848969;709.641602;983.684937;172.921585;694.143738;885.432251;159.465881;;;;;;;;;;666.442444;872.066650;153.724747;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;734.192993;1247.319336;214.337265;;;;;;;;;;;;;;;
127;728.012756;1192.434814;344.189056;709.372437;984.688049;172.194290;693.027649;886.888672;158.377792;;;;;;;;;;665.969421;873.409729;152.696838;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;734.862549;1248.285034;214.342453;;;;;;;;;;;;;;;
128;727.982971;1193.106812;344.433746;709.307434;985.729004;171.504684;692.600891;888.252136;157.456665;;;;;;;;;;665.794189;874.454468;151.270599;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;735.552429;1248.899048;214.282364;;;;;;;;;;;;;;;
129;728.201904;1193.807495;344.421173;709.200500;986.713501;170.515823;693.103638;888.912109;156.459427;;;;;;;;;;665.519836;875.477295;150.120316;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;735.914551;1249.630737;214.356705;;;;;;;;;;;;;;;
130;728.548706;1194.645142;344.309753;708.791504;987.677246;169.613113;692.634827;889.826172;155.698441;;;;;;;;;;665.141418;876.772766;149.256561;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;736.290283;1250.504395;214.550095;;;;;;;;;;;;;;;
131;728.892578;1195.405762;344.056000;708.614441;988.561035;169.114395;692.165833;891.103943;154.219406;;;;;;;;;;664.525574;877.775452;148.316772;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;736.684814;1251.422241;214.581940;;;;;;;;;;;;;;;
132;729.145325;1195.986328;343.970306;708.541016;989.610474;168.739975;691.837219;892.379089;153.415344;;;;;;;;;;663.966431;878.697632;147.803665;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;737.042297;1252.105469;214.504639;;;;;;;;;;;;;;;
133;729.308411;1196.476563;343.786407;708.622192;990.476563;168.191086;691.379700;893.201294;152.904785;;;;;;;;;;663.705383;879.664795;147.068863;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;737.241882;1252.762085;214.167664;;;;;;;;;;;;;;;
134;729.511902;1197.070679;343.544434;708.320435;991.394165;167.196518;690.698303;893.977600;152.445251;;;;;;;;;;663.332947;880.663940;146.487823;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;737.494385;1253.343994;214.049316;;;;;;;;;;;;;;;
135;729.622620;1197.436401;343.456146;708.130432;992.112488;166.483612;690.038269;894.653503;151.429688;;;;;;;;;;663.086487;881.496216;145.655899;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136;729.687927;1197.964966;343.402466;708.046631;992.716858;166.016647;690.170471;895.518677;150.859894;;;;;;;;;;662.936768;882.264587;144.872452;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;738.147705;1254.505005;214.268768;;;;;;;;;;;;
137;729.898254;1198.544434;343.367188;707.843384;993.351868;165.579025;690.326599;896.282898;150.501572;;;;;;;;;;663.075500;882.915161;143.657913;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;730.172607;1199.032715;343.259155;707.913391;993.935791;165.046021;690.222534;896.841125;149.687439;;;;;;;;;;662.898438;883.592102;142.921310;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139;730.418579;1199.368408;343.228546;708.257996;994.617126;164.648788;689.923645;897.457092;148.789932;;;;;;;;;;662.695435;884.326111;142.295288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140;730.625610;1199.831543;343.166656;708.093323;995.141663;163.460938;690.147339;897.940674;147.405502;;;;;;;;;;662.339600;885.044922;141.625351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
141;730.796326;1200.207153;343.112579;707.933167;995.672180;163.018906;689.940491;898.376221;146.417542;;;;;;;;;;661.983093;885.718262;141.088898;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
142;730.953369;1200.625244;342.866272;707.655945;996.057861;162.494141;689.577881;899.013062;145.560593;;;;;;;;;;661.532837;886.204346;140.472305;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;740.094177;1257.091431;213.734879;;;;;;;;;
143;731.210999;1200.988525;342.789429;707.558350;996.489502;161.937241;689.427368;899.582581;144.914169;;;;;;;;;;661.317932;886.673645;139.414719;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;740.166077;1257.260986;213.964340;;;;;;;;;
144;731.382385;1201.357544;342.683289;707.485474;996.915833;161.083862;688.911987;900.687866;144.232285;;;;;;;;;;661.263000;887.063538;138.620651;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;740.348877;1257.484009;214.122833;;;;;;;;;
145;731.552368;1201.721069;342.655090;707.468445;997.331360;160.285812;688.540833;900.815125;143.685867;;;;;;;;;;661.153137;887.492493;137.948776;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;740.651917;1257.687744;214.053665;;;;;;;;;
146;731.658630;1202.080322;342.658081;707.407410;997.658325;159.565369;688.145691;901.296875;143.068069;;;;;;;;;;661.321106;887.940063;136.959000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;741.062866;1257.982788;214.020279;;;;;;;;;
147;731.743652;1202.427734;342.627533;707.329590;997.841187;159.035263;688.056702;901.673401;142.401855;;;;;;;;;;661.230469;888.464172;136.175171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;741.402344;1258.173950;213.889267;;;;;;;;;
148;731.837769;1202.783203;342.560394;707.415466;998.166382;158.988312;688.080750;902.024658;141.883850;;;;;;;;;;660.989075;888.987488;135.587280;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;741.798950;1258.403687;213.758209;;;;;;;;;
149;732.019348;1203.044434;342.483154;707.329956;998.544312;158.606110;688.088013;902.236633;141.345596;;;;;;;;;;660.760376;889.441528;135.189438;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;742.087036;1258.599976;213.721268;;;;;;;;;
150;732.220703;1203.309692;342.338776;707.320679;998.924194;158.063721;688.392395;902.567932;140.629593;;;;;;;;;;660.679382;889.974915;134.728378;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;742.621582;1258.765869;213.556015;;;;;;;;;
151;732.304016;1203.640625;342.138641;707.321045;999.343567;157.457092;687.978760;902.899292;139.981903;;;;;;;;;;660.228394;890.160583;134.710358;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;743.184021;1259.200073;213.159378;;;;;;;;;
152;732.511658;1203.847900;342.045410;707.195862;999.725769;156.883820;687.661072;903.256592;139.286240;;;;;;;;;;660.200256;890.546082;134.055939;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;743.743530;1259.400757;212.678360;;;;;;;;;
153;732.685059;1204.031616;341.886108;707.233459;1000.204712;156.308655;687.822266;903.493042;138.777267;;;;;;;;;;660.014343;890.911987;133.163925;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;744.127075;1259.533813;212.579819;;;;;;;;;
154;732.787292;1204.529907;341.324371;707.138977;1000.411682;155.926025;687.836426;903.765381;138.266785;;;;;;;;;;659.406738;891.066345;133.415192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;744.387268;1259.653320;212.428604;;;;;;;;;
155;733.006592;1204.868530;341.093445;707.480103;1000.644409;155.358597;687.859009;904.044250;137.936417;;;;;;;;;;658.990845;891.190186;133.428116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;744.495728;1259.913574;212.103638;;;;;;;;;
156;733.121460;1205.023804;341.018799;707.581543;1000.746277;154.878418;687.718506;904.345154;137.644302;;;;;;;;;;659.037170;891.632141;132.625534;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;744.752136;1260.065796;211.984665;;;;;;;;;
157;733.159851;1205.149536;340.926636;707.717651;1000.826233;154.607147;687.655579;904.544739;137.351166;;;;;;;;;;659.198853;891.907471;131.884003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;745.026367;1260.185303;211.822418;;;;;;;;;
158;733.139709;1205.288208;340.837433;707.880859;1000.970581;154.359497;687.519165;904.774170;137.083511;;;;;;;;;;659.369141;892.194336;131.255753;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;744.751587;1260.291748;211.719040;;;;;;;;;
159;733.256165;1205.438354;340.702637;708.059387;1001.148315;153.871246;687.462219;904.902100;136.802475;;;;;;;;;;659.312744;892.347290;130.958252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;744.558411;1260.467773;211.901550;;;;;;;;;
160;733.317078;1205.589111;340.599854;708.143555;1001.347290;153.330994;687.301941;905.025757;136.432861;;;;;;;;;;659.433533;892.583862;130.637344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;744.736023;1260.571167;211.795364;;;;;;;;;
161;733.317078;1205.809570;340.506653;708.275818;1001.400818;152.779785;687.184753;905.274963;135.945023;;;;;;;;;;659.759338;892.602295;129.763000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;745.053345;1260.880127;211.149933;;;;;;;;;
162;733.407104;1205.953613;340.459595;708.262268;1001.435974;152.242905;687.726013;905.401733;135.086533;;;;;;;;;;659.834290;892.762390;128.973648;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;745.300293;1260.787476;211.182648;;;;;;;;;
163;733.665161;1206.053101;340.335022;708.055969;1001.460815;151.793854;687.893250;905.541687;134.006607;;;;;;;;;;659.903259;892.952942;128.461792;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;745.440125;1260.799194;211.139709;;;;;;;;;
164;733.465942;1206.252075;340.407990;707.995178;1001.494629;151.337082;687.895203;905.611816;132.932510;;;;;;;;;;660.037231;892.721619;127.487053;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;745.565796;1261.002075;210.699478;;;;;;;;;
165;733.368835;1206.352539;340.501190;708.035156;1001.494873;150.847168;687.966003;905.628174;132.435913;;;;;;;;;;660.143738;892.767578;126.850906;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;745.800232;1261.062134;210.364365;;;;;;;;;
166;733.539368;1206.378296;340.379181;707.940918;1001.454895;150.291214;688.052063;905.477112;132.177933;;;;;;;;;;660.290161;892.725159;126.085968;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;745.889160;1260.980835;210.156952;;;;;;;;;
167;733.653381;1206.487671;340.265320;707.990112;1001.388306;149.771179;688.004395;905.421265;131.977921;;;;;;;;;;660.378723;892.748901;125.340958;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;745.943542;1260.897461;210.037323;;;;;;;;;
168;733.747742;1206.630493;340.216766;708.005066;1001.379272;149.158249;688.016541;905.347473;131.642303;;;;;;;;;;660.484131;892.629822;124.541443;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;746.170349;1260.819214;209.787521;;;;;;;;;
169;733.859131;1206.684448;340.020172;708.131775;1001.260254;148.733459;688.040649;905.268860;130.999451;;;;;;;;;;660.572632;892.692139;123.888069;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;746.366577;1260.665894;209.570541;;;;;;;;;
170;733.937988;1206.766968;339.918243;708.314819;1001.129578;148.192230;688.054321;905.982544;129.845154;;;;;;;;;;660.554749;892.659607;123.312759;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;746.422729;1260.456055;209.437485;;;;;;;;;
171;734.202026;1206.759033;339.685669;708.373352;1001.120117;147.607422;688.282043;905.984497;128.256073;;;;;;;;;;660.445068;892.620239;122.541763;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;746.510254;1260.225220;209.328735;;;;;;;;;
172;734.288757;1206.778931;339.461365;708.481567;1000.978638;146.982269;688.084778;905.312744;127.093712;;;;;;;;;;660.543091;892.593445;121.369621;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;746.525879;1260.046265;209.159363;;;;;;;;;
173;734.500000;1206.768799;339.381287;708.329895;1000.863770;146.274582;687.922729;905.104492;126.634193;;;;;;;;;;660.547119;892.608582;120.425949;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;746.759766;1259.746216;208.840088;;;;;;;;;
174;734.436340;1206.757202;339.252106;708.409973;1000.858032;145.502914;688.138184;904.940613;126.288750;;;;;;;;;;660.265259;892.611206;119.783943;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;747.160828;1259.413086;208.396774;;;;;;;;;
175;734.431519;1206.693726;339.093109;708.439575;1000.687439;144.747040;687.946167;904.942139;125.922264;;;;;;;;;;660.092468;892.622864;119.215385;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;747.240540;1259.188110;208.142548;;;;;;;;;
176;734.516052;1206.616943;338.912048;708.383545;1000.528625;144.098877;687.733765;904.877869;125.643692;;;;;;;;;;660.049011;892.657532;118.589699;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
177;734.585327;1206.524902;338.761200;708.212769;1000.480896;143.610062;687.797119;904.596924;124.207291;;;;;;;;;;660.129089;892.616516;117.674034;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;747.499390;1258.693848;208.001617;;;;;;
178;734.683594;1206.433105;338.566711;708.210510;1000.371338;143.131668;687.440796;904.709106;122.733604;;;;;;;;;;660.056030;892.663696;117.106506;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;747.555969;1258.729614;207.857727;;;;;;
179;734.761719;1206.279663;338.349731;708.313477;1000.275757;142.619263;687.394958;904.769165;121.786018;;;;;;;;;;659.899536;892.681580;116.376465;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;747.725830;1258.469604;207.729233;;;;;;
180;734.808777;1206.189697;338.128052;708.319092;1000.158875;142.151215;687.335205;904.830750;121.350868;;;;;;;;;;659.655884;892.651794;115.782288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;747.921326;1258.360107;207.602188;;;;;;
181;734.798157;1206.108276;337.896759;708.318298;1000.150513;141.397903;687.200623;904.802979;121.114914;;;;;;;;;;659.318298;892.645081;115.099152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;748.016785;1258.216797;207.443497;;;;;;
182;734.849670;1206.027466;337.648926;708.422729;1000.026794;140.983353;687.004639;904.891235;120.716835;;;;;;;;;;659.035828;892.723877;114.598335;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;748.096924;1258.160278;207.336456;;;;;;
183;734.889282;1205.954468;337.447479;708.297180;999.971558;140.652969;686.820923;904.989075;120.378708;;;;;;;;;;658.821106;892.749146;114.082039;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;748.378418;1257.987061;207.023270;;;;;;
184;734.893188;1205.797974;337.152557;708.139954;999.905640;140.368179;686.460449;904.811157;119.445770;;;;;;;;;;658.543762;892.775269;113.721321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;748.715149;1257.772095;206.520554;;;;;;
185;734.900696;1205.796631;336.950714;707.984436;999.784485;139.962433;686.017029;904.897583;118.859871;;;;;;;;;;658.313171;892.780518;113.572685;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;748.916565;1257.560059;206.200882;;;;;;
186;734.906128;1205.749512;336.781219;707.765198;999.785889;139.603485;685.608032;905.050964;118.586571;;;;;;;;;;657.983582;892.900208;113.331299;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;748.980835;1257.425415;205.962540;;;;;;
