;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
28;798.605713;659.568115;64.027733;804.732605;775.693970;91.793259;822.801880;674.065247;71.862770;777.789917;1109.765991;365.697083;773.850647;1025.537598;159.783218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;798.534973;659.660583;64.106323;804.407288;775.720886;91.991417;822.652344;674.221680;71.875969;777.930176;1110.048462;365.533508;773.734314;1025.754028;159.782745;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;798.427612;659.822937;64.197838;804.225952;775.817505;92.213676;822.452515;674.280457;71.863724;778.112427;1110.200195;365.498718;773.452332;1025.946289;159.795792;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;798.629028;660.052795;64.336777;804.125427;775.859436;92.505928;822.275696;674.380005;72.013191;778.258850;1110.296997;365.854950;773.299133;1026.205811;159.992691;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;798.314026;660.103210;64.518295;803.698486;775.822815;92.753609;822.372681;674.417542;72.560928;778.453491;1110.516968;365.666168;773.146973;1026.451172;160.036026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;798.106079;660.267090;64.925934;803.215454;776.130432;93.298500;822.042053;674.494446;73.628654;778.572815;1110.848022;365.597473;772.957153;1026.722778;160.240417;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;797.791260;660.434387;65.429161;802.873108;776.409058;93.404808;821.513611;674.833374;74.332512;778.819824;1111.192261;365.611694;772.730713;1026.969849;160.342682;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;797.488037;660.766113;65.956284;802.722290;776.527649;93.487892;820.826965;675.282349;74.602745;778.977722;1111.594238;365.725800;772.418091;1027.285889;160.444046;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;796.733643;660.981689;67.000008;802.104431;776.894287;93.930786;820.363403;675.725830;74.703545;779.229309;1112.042236;365.887360;772.325989;1027.676392;160.171585;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;796.095825;661.300171;67.903450;801.622009;777.309509;94.805260;819.697083;676.103210;75.357025;779.464233;1112.324707;365.892334;772.027161;1028.097046;160.266739;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;795.383545;661.441345;68.407623;800.722961;777.661133;95.724304;819.010559;676.458069;76.680557;779.507202;1112.713013;365.899933;771.742981;1028.783936;160.075378;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;794.990417;661.907166;69.149200;800.055664;778.233093;96.390373;818.468445;676.781250;77.725876;779.498352;1113.138672;366.026917;771.612549;1029.508545;159.914719;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;794.489685;662.558960;70.222549;799.852478;778.862854;96.963921;817.889160;677.211853;79.104591;779.585144;1113.488647;366.134613;771.453125;1030.480957;159.871124;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;793.192322;663.233459;72.039474;799.163940;779.402222;97.867493;817.032043;677.540588;80.189445;779.397766;1114.110596;366.524017;771.364441;1031.402832;159.868576;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;792.270142;663.898682;73.588783;798.335571;779.953613;98.852898;815.926819;678.316101;81.107590;779.209229;1114.654907;367.000153;771.197144;1032.108765;159.788651;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;791.723206;664.584656;74.687408;797.906677;780.636902;99.842979;815.859863;678.722839;82.664932;779.299561;1115.292358;367.205078;770.951538;1033.144287;159.878540;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;791.296631;665.369568;76.070747;797.214844;781.608337;101.003754;814.778687;679.580200;85.063972;779.710144;1115.981445;367.216309;770.528076;1034.375610;160.001236;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;791.134399;666.185547;77.766144;796.067139;782.534729;102.326698;814.448059;680.343933;86.688980;780.140442;1116.681763;367.055450;769.860046;1035.372437;160.391006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;789.648499;667.076477;80.364029;795.862915;783.595947;103.412422;813.571228;681.153015;88.991249;780.283813;1117.380493;366.858185;769.521484;1036.622681;160.566833;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;788.711609;667.829468;82.797127;795.515381;784.681213;105.618195;812.826782;682.270752;90.856796;780.326416;1118.399902;366.980774;769.308716;1038.264282;160.667023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;788.221741;668.696838;84.978279;794.848328;785.695251;108.164467;811.944946;683.175537;93.563210;780.491699;1119.355469;367.010162;769.084961;1039.509399;160.550201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;787.402588;669.983276;87.753510;794.266357;787.192078;109.731110;811.563171;684.625488;96.172638;780.653870;1120.224609;367.224243;768.807983;1041.189941;160.538055;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;786.509216;671.030640;91.376747;793.508362;788.453430;111.617920;810.673523;685.896973;98.956192;780.907654;1121.131714;367.378906;768.786194;1042.632813;160.519669;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;785.689209;672.629639;94.802353;793.051514;789.904541;113.942497;810.148804;686.513611;102.529655;781.135132;1122.424438;367.452698;768.549927;1044.567749;161.068512;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;785.232788;673.789612;97.475319;792.317383;791.343628;116.650215;809.955078;688.363770;105.860489;781.390076;1123.388306;367.820557;768.246582;1046.311157;161.571579;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;784.700195;675.024048;100.911186;791.984680;792.979919;118.656082;808.932861;689.868225;108.996666;781.864380;1124.692139;368.082703;767.849426;1048.190796;161.939713;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;784.064941;676.978882;104.259605;791.295410;794.452209;121.020111;808.129578;691.202881;112.511665;782.034180;1125.901733;368.403412;767.562134;1050.110352;161.936920;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;784.008545;678.537964;107.658401;790.341370;796.270325;123.653847;807.526489;693.215820;115.099091;782.272522;1127.190308;368.689575;767.072449;1052.376343;161.857086;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
