Präzision27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;11:12:21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
1;802.164063;682.407837;45.697361;819.231628;787.645935;89.843063;814.869934;1102.949829;326.999725;768.781372;1005.821106;146.384262;818.698303;702.171204;38.856525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;802.132629;682.432251;45.693462;819.231628;787.645935;89.843063;814.922302;1102.895630;327.027008;768.686218;1005.835144;146.338882;818.732666;702.161072;38.930042;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;802.155090;682.309814;45.683857;819.252441;787.641541;89.808121;814.855591;1102.948486;326.999542;768.617004;1005.851685;146.330124;818.743164;702.153870;38.924606;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;802.136658;682.356323;45.710155;819.213440;787.601379;89.864769;814.891968;1102.943115;326.976746;768.715271;1005.832886;146.367767;818.548767;702.104736;38.750862;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;802.122620;682.291138;45.732258;819.223145;787.632874;89.839005;814.930054;1102.937378;326.940399;768.749268;1005.819214;146.307114;818.551514;702.167480;38.722340;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;802.123169;682.300110;45.732101;819.229248;787.598694;89.840477;814.988342;1102.966675;326.903564;768.759033;1005.829224;146.336563;818.634216;702.192261;38.784439;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;802.151306;682.294556;45.726364;819.184082;787.593872;89.896500;815.014648;1102.940918;326.961212;768.742126;1005.839355;146.355881;818.715515;702.180969;38.888630;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;802.133972;682.406006;45.703777;819.221008;787.641174;89.857689;814.994324;1102.941528;326.971649;768.667786;1005.845520;146.366013;818.730286;702.177368;38.911587;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;802.153748;682.361389;45.702148;819.257935;787.650452;89.818954;815.015198;1102.937134;326.973389;768.674927;1005.844666;146.379745;818.740784;702.166504;38.895275;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
