Präzision01162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;16:11:40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
1;781.135376;780.458923;86.236549;777.195984;672.015564;47.321281;712.938660;1082.614136;358.541351;795.792786;692.047485;40.936211;715.451721;1052.286621;207.959869;;;;;;;;;;;;;;;;;;
2;781.011414;780.640564;86.279938;777.026489;672.225159;47.522312;712.978821;1082.913086;358.563293;794.920776;692.258301;40.695896;715.541321;1052.416138;208.351776;;;;;;;;;;;;;;;;;;
3;780.908569;780.978271;86.351944;776.695435;672.485718;47.575211;713.087952;1083.216919;358.680359;794.482910;692.610229;40.599270;715.473572;1052.633911;208.431473;;;;;;;;;;;;;;;;;;
4;780.764709;781.300781;86.529671;776.580322;672.788818;47.740791;713.211060;1083.779785;358.528992;800.252441;690.043518;46.432625;715.426575;1052.837524;208.488617;;;;;;;;;;;;;;;;;;
5;780.500061;781.560242;86.739494;775.960449;673.113586;48.686878;713.305115;1084.254883;358.869812;802.768311;688.728943;49.636028;715.368286;1053.136353;208.426498;;;;;;;;;;;;;;;;;;
6;780.215088;781.802429;86.925209;775.635010;673.276917;49.296558;713.333801;1084.866089;358.891876;802.438110;688.960693;50.214500;715.323792;1053.435059;208.431366;;;;;;;;;;;;;;;;;;
7;779.999695;782.113586;87.267967;775.479248;673.461670;50.058376;713.378174;1085.409424;358.978912;801.639526;689.613953;50.346092;715.267029;1053.929321;208.603973;;;;;;;;;;;;;;;;;;
8;779.539368;782.775146;87.908150;775.199219;673.728210;50.882149;713.339600;1086.144409;359.027863;800.802795;690.024109;51.014324;715.182434;1054.376587;208.605469;;;;;;;;;;;;;;;;;;
9;779.155212;783.453369;88.476997;774.435608;674.050537;52.183338;713.344788;1086.702637;359.128204;800.766907;690.116577;52.258221;715.104065;1055.007690;208.585587;;;;;;;;;;;;;;;;;;
10;779.053406;784.087585;89.181122;773.888611;674.461914;53.401642;713.430115;1087.275269;359.131622;800.188965;690.552979;53.228310;715.053284;1055.573486;208.659317;;;;;;;;;;;;;;;;;;
11;778.762512;784.722534;89.852188;773.650146;675.000793;54.011490;713.535400;1088.036987;359.357758;799.736145;690.897522;54.112957;714.941467;1056.527344;208.774200;;;;;;;;;;;;;;;;;;
12;778.349609;785.199280;90.496689;773.386292;675.626526;55.210983;713.651001;1088.768555;359.580566;798.990417;691.411377;55.399879;714.852051;1057.663696;208.873062;;;;;;;;;;;;;;;;;;
13;777.747070;785.739075;91.611824;772.639282;676.320923;56.762917;713.837769;1089.580811;359.677734;798.147888;692.456238;56.881695;714.912292;1058.727661;208.751968;;;;;;;;;;;;;;;;;;
14;777.140137;786.864380;92.958565;772.112732;676.992920;58.055477;714.033508;1090.532593;359.598083;798.032471;693.232117;58.620819;714.515747;1060.181885;208.451706;;;;;;;;;;;;;;;;;;
15;776.924377;788.017212;94.411163;771.562866;677.651123;59.747837;714.300049;1091.455566;359.526733;797.905823;693.538513;60.784657;714.134888;1061.824097;208.481567;;;;;;;;;;;;;;;;;;
16;776.439148;788.853882;96.070992;770.947266;678.709656;61.702053;714.506165;1092.357788;359.493469;797.571716;694.209290;63.254158;713.495239;1063.443481;209.105621;;;;;;;;;;;;;;;;;;
17;775.755188;789.976196;98.030571;770.381409;679.800354;64.405174;714.603821;1093.399902;359.463348;796.333862;695.078857;65.195457;713.042725;1065.202515;209.460754;;;;;;;;;;;;;;;;;;
18;774.934875;791.541382;99.607941;769.693848;680.614807;66.419006;714.631165;1094.239502;359.663635;795.676147;696.626282;67.253555;713.049805;1067.213257;209.025116;;;;;;;;;;;;;;;;;;
19;774.334534;792.979309;101.140099;768.849487;682.074646;69.232956;714.694336;1095.287598;360.075134;795.083679;697.707275;69.970345;713.247314;1069.275146;208.552505;;;;;;;;;;;;;;;;;;
20;773.786438;794.219604;103.321373;768.316528;683.306152;71.628593;714.776978;1096.513184;360.457367;794.721130;698.806396;72.641144;713.033752;1071.443970;208.032532;;;;;;;;;;;;;;;;;;
21;773.433655;795.901917;105.870415;767.718994;684.524780;75.038681;714.945984;1097.694824;360.674347;793.935486;700.287048;75.694420;712.305359;1073.543823;208.379318;;;;;;;;;;;;;;;;;;
22;772.820618;797.673096;108.267281;767.012939;686.220154;77.870163;715.241455;1099.012817;360.986755;793.429199;701.836731;78.861847;711.646240;1075.839966;209.352112;;;;;;;;;;;;;;;;;;
23;772.063416;799.523193;110.253258;766.569092;687.785400;81.298401;715.431458;1100.517334;361.058258;793.565125;703.463074;81.840408;711.478577;1078.169800;209.839554;;;;;;;;;;;;;;;;;;
24;771.210815;801.578552;113.079826;766.322449;689.372253;84.121613;715.601563;1102.171631;361.302521;792.459717;705.066223;85.461380;710.927979;1080.853271;209.672562;;;;;;;;;;;;;;;;;;
25;770.599670;803.396240;115.650284;765.569641;691.147522;87.478607;715.555481;1103.740601;361.767487;791.863708;707.005737;88.729271;710.418213;1083.381836;209.796341;;;;;;;;;;;;;;;;;;
26;770.167847;805.575012;118.187706;764.925537;693.267334;91.388672;715.461670;1105.598511;362.379791;791.273438;708.945129;91.797340;709.889893;1085.993164;209.968628;;;;;;;;;;;;;;;;;;
27;769.051392;808.057922;120.484314;764.158508;695.380859;95.145287;715.582214;1107.375610;362.495239;790.844299;711.373535;95.858849;709.300415;1088.753296;210.299698;;;;;;;;;;;;;;;;;;
28;768.147217;810.127441;123.462990;764.049744;697.473389;98.649948;715.843872;1109.311157;362.423553;789.786499;713.507141;99.673790;708.593628;1091.596436;210.661621;;;;;;;;;;;;;;;;;;
29;767.713379;812.695862;126.765625;763.362610;699.785278;101.953804;715.917358;1111.190186;362.621246;789.793030;715.246033;102.740097;707.807556;1094.649536;211.007248;;;;;;;;;;;;;;;;;;
30;766.686279;815.423340;129.016052;762.766174;702.151550;105.471802;715.825928;1113.181885;363.248566;788.839355;718.178894;106.008385;706.959961;1097.587646;211.868408;;;;;;;;;;;;;;;;;;
31;765.519409;818.077759;131.517105;761.823425;704.962646;108.889969;715.930786;1115.376709;364.292480;788.032288;720.760071;110.024323;706.110291;1100.570068;212.899307;;;;;;;;;;;;;;;;;;
32;764.753906;820.775879;134.932449;761.346863;707.422241;112.222557;715.973389;1117.479614;364.787048;787.297668;723.194214;113.784233;705.619202;1104.090698;212.862427;;;;;;;;;;;;;;;;;;
33;763.964722;823.514954;137.786728;760.761230;710.093262;116.016624;716.173096;1119.663574;364.848267;786.951355;726.048584;116.538345;704.937439;1107.327393;213.054260;;;;;;;;;;;;;;;;;;
34;762.770874;826.677429;140.531403;759.735962;713.011353;119.704872;716.208862;1121.862915;365.096924;786.309814;728.751648;120.217018;704.051941;1110.638062;214.267181;;;;;;;;;;;;;;;;;;
35;761.378235;829.862549;142.837524;758.975708;715.942322;123.321350;716.255798;1124.116089;365.736023;785.485779;731.595398;124.342796;702.868958;1113.990601;215.081375;;;;;;;;;;;;;;;;;;
36;760.273376;833.099731;145.912399;758.209778;719.103394;126.298943;716.303894;1126.543945;366.512512;784.609680;734.866211;127.327934;702.320801;1117.213257;215.450363;;;;;;;;;;;;;;;;;;
37;759.454468;836.230713;149.020050;757.581177;722.161316;129.556808;716.634033;1128.777344;366.840881;783.831055;738.159058;130.471878;701.549988;1120.740234;215.893784;;;;;;;;;;;;;;;;;;
38;758.309021;839.218079;151.758499;756.703064;725.512878;132.903351;716.612610;1130.930176;367.994843;782.991882;741.514648;133.713913;700.951721;1124.264648;217.185760;;;;;;;;;;;;;;;;;;
39;757.089539;842.773254;154.053299;755.547913;728.838013;135.722626;716.573120;1133.019287;368.825043;781.426575;744.739624;137.011124;700.034119;1127.858521;218.317642;;;;;;;;;;;;;;;;;;
40;755.665833;846.464539;156.645035;754.633667;732.210022;138.290283;716.794678;1135.296265;369.406525;780.478333;747.970581;139.518326;699.355347;1131.519043;219.015259;;;;;;;;;;;;;;;;;;
41;754.303894;849.968506;158.693680;753.336182;735.499390;141.480621;;;;779.702576;751.680420;142.231674;698.717651;1135.156982;219.942856;;;;;;;;;;;;;;;;;;
42;752.359009;853.438416;161.178375;752.273987;738.941406;144.164566;;;;778.286377;755.495605;145.276199;697.642822;1138.785278;221.046677;716.737671;1139.871338;371.204468;;;;;;;;;;;;;;;
43;751.202393;857.216553;163.259979;751.089172;742.545044;146.825485;;;;776.828308;759.175598;147.414886;697.236145;1142.276123;222.360901;716.698120;1142.133545;372.026672;;;;;;;;;;;;;;;
44;749.881531;860.856323;165.574280;750.072876;746.150696;149.077103;;;;775.695801;762.758118;149.253433;;;;716.925232;1144.562988;373.106598;;;;;;;;;;;;;;;
45;748.272644;864.581177;167.993439;748.693542;749.978333;151.344055;;;;774.288147;766.588562;152.231445;;;;717.456970;1146.635864;373.925537;696.105896;1149.779297;224.760712;;;;;;;;;;;;
