Präzision32;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/16;;;;;;;;;;;;;;;;;;;;;;;
Time:;14:19:33;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
1;787.000732;762.046570;138.015762;814.270447;1028.786621;299.598145;849.319519;1044.199829;437.631134;797.507446;678.655212;80.764153;;;;;;;;;;;;
2;786.967651;762.214783;138.736618;814.159302;1029.494385;299.609650;849.307556;1044.555298;437.787689;797.677368;678.761780;81.901459;771.105591;680.656738;62.001347;;;;;;;;;
3;786.861084;762.380676;139.348557;813.630493;1030.506226;299.344879;849.312012;1044.969849;437.810883;797.611084;679.187988;83.412987;771.337708;680.957764;63.542416;;;;;;;;;
4;786.899109;762.588745;140.335495;813.470032;1031.476196;299.475006;849.242371;1045.550293;437.962219;797.179626;679.518921;84.355850;771.137756;681.131287;64.758408;;;;;;;;;
5;786.862549;763.090576;141.434555;813.651184;1032.263794;299.747162;849.221741;1046.109009;438.094208;796.960022;679.802368;85.242050;771.070435;681.194092;65.717461;;;;;;;;;
6;786.674744;763.581299;142.409744;813.683289;1032.994263;299.728821;849.150818;1046.612183;438.204193;797.358154;679.846313;86.467743;771.152710;681.374207;66.494461;;;;;;;;;
7;786.751526;763.715698;143.575745;813.480652;1033.833374;299.589722;848.829834;1047.188354;438.470734;797.585815;680.390137;87.867638;771.364563;681.677795;67.990059;;;;;;;;;
8;787.049438;764.902954;143.919449;813.332031;1034.784180;299.569977;848.789917;1047.795044;438.686829;797.193665;680.964355;89.219032;771.033386;681.883484;69.946602;;;;;;;;;
9;786.559204;764.947510;145.545273;813.216858;1035.723389;299.593170;848.899231;1048.557373;438.465820;796.842102;681.236755;89.994629;770.993408;681.854797;71.057114;;;;;;;;;
10;786.147400;765.337097;146.830963;812.458984;1036.760376;299.706726;848.820374;1049.269409;438.471375;797.115479;681.098145;91.684280;771.217896;682.114502;72.028755;;;;;;;;;
11;786.027222;765.742554;147.894974;811.588928;1037.899414;300.178406;848.773621;1049.943359;438.450409;797.566467;680.998535;93.460587;771.316650;682.446777;73.223053;;;;;;;;;
