Präzision01141;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/22;;;;;;;;;;;;;;;;;;;;;;;
Time:;17:39:01;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
1;819.522217;771.715881;91.112625;803.995300;1053.071655;328.082916;791.251221;962.446899;218.118835;830.283081;689.715576;39.016567;798.249146;679.306702;37.638405;;;;;;;;;
2;819.550781;771.651550;91.116982;803.983337;1053.067627;328.038208;791.234802;962.458130;218.164627;830.245544;689.717224;38.964111;798.228821;679.322021;37.671646;;;;;;;;;
3;819.526367;771.666504;91.122475;803.922546;1053.069580;327.996155;791.225098;962.449707;218.153076;831.098755;688.995239;39.832226;798.222046;679.322021;37.680878;;;;;;;;;
4;819.548462;771.645020;91.118996;803.905334;1053.070068;327.973785;791.215088;962.472107;218.196518;831.719482;688.631897;40.502266;798.255554;679.418579;37.555313;;;;;;;;;
5;819.522339;771.643555;91.151772;803.882019;1053.068115;328.015350;791.233398;962.455200;218.154404;831.846313;688.625977;40.698612;798.412964;679.279114;37.089565;;;;;;;;;
6;819.535156;771.646301;91.150124;803.913391;1053.093628;328.068909;791.209045;962.446899;218.164871;831.696777;688.671082;40.497269;798.374817;679.461060;37.390324;;;;;;;;;
7;819.529175;771.649048;91.164413;803.882324;1053.087402;328.057098;791.191895;962.443542;218.173706;831.618164;688.708313;40.424232;798.223450;679.370300;37.576431;;;;;;;;;
8;819.536194;771.642395;91.198059;803.866455;1053.077026;328.084961;791.242859;962.425598;218.202087;831.509705;688.770691;40.281044;798.187988;679.305908;37.711411;;;;;;;;;
9;819.539490;771.645447;91.181290;803.875488;1053.082397;328.065155;791.260864;962.482178;218.198288;831.490906;688.799438;40.257145;798.199707;679.304138;37.631275;;;;;;;;;
10;819.549500;771.651123;91.122505;803.877686;1053.062012;327.997040;791.238403;962.464172;218.167099;831.483643;688.788086;40.244999;798.227112;679.414001;37.544842;;;;;;;;;
11;819.593750;771.638062;91.168465;803.903870;1053.067017;328.000916;791.205261;962.447632;218.167587;831.573486;688.727661;40.346100;798.262085;679.364258;37.607983;;;;;;;;;
12;819.594482;771.630066;91.213066;803.784546;1053.047241;328.059845;791.212952;962.459717;218.223602;831.599670;688.695618;40.371265;798.241821;679.323181;37.664970;;;;;;;;;
13;819.634583;771.633179;91.232018;803.794312;1053.056396;328.053741;791.204285;962.449280;218.182190;831.574097;688.773315;40.398220;798.246094;679.405579;37.658398;;;;;;;;;
14;819.612976;771.622803;91.258682;803.820435;1053.051636;328.074646;791.203247;962.447144;218.168289;831.683167;688.750732;40.389503;798.247375;679.354187;37.561157;;;;;;;;;
15;819.618225;771.618225;91.271011;803.805908;1053.064331;328.050018;791.203735;962.447571;218.169617;831.620789;688.679260;40.363922;798.460022;679.344910;37.062668;;;;;;;;;
16;819.592407;771.628784;91.221039;803.761902;1053.080933;328.028168;791.173218;962.438538;218.180923;831.580994;688.750488;40.258938;798.513855;679.392334;37.317074;;;;;;;;;
17;819.625610;771.581604;91.251411;803.706055;1053.065308;328.046173;791.187622;962.443054;218.175842;831.515320;688.794189;40.236462;798.317261;679.360718;37.510242;;;;;;;;;
18;819.626892;771.576172;91.244736;803.711426;1053.071655;328.065582;791.175476;962.437988;218.176941;831.565125;688.737793;40.338242;798.291199;679.315979;37.645939;;;;;;;;;
19;819.594360;771.577820;91.249039;803.789978;1052.991211;327.730408;791.189758;962.443237;218.174194;831.588318;688.674438;40.366627;798.212402;679.399719;37.597298;;;;;;;;;
20;819.521851;771.585571;91.266602;803.907349;1052.973389;327.561737;791.144775;962.428711;218.186813;831.590271;688.676208;40.408573;798.277588;679.344971;37.527012;;;;;;;;;
21;819.564880;771.578674;91.214005;803.780212;1053.061890;327.973114;791.137634;962.432434;218.184235;831.639709;688.699768;40.306366;798.312256;679.340332;37.588909;;;;;;;;;
22;819.580688;771.457642;91.308899;803.595703;1053.055786;328.138947;791.091125;962.446533;218.136429;831.563965;688.774414;40.299892;798.366760;679.417847;37.652821;;;;;;;;;
23;819.567322;771.456665;91.274796;803.593811;1053.044800;328.119141;791.121582;962.477295;218.153015;831.553345;688.801270;40.250214;798.232849;679.349243;37.580967;;;;;;;;;
