Präzision01131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;17:20:19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
1;794.286621;775.860474;122.083748;789.997620;680.007874;63.765717;756.123291;985.674805;267.864746;805.692627;700.292297;57.206684;772.608398;1093.854492;441.436951;;;;;;;;;;;;;;;
2;794.204895;775.684143;122.266792;789.884705;679.796204;63.399960;756.124695;985.750549;267.957581;806.517639;700.054688;57.847485;772.684570;1094.057373;441.595337;;;;;;;;;;;;;;;
3;794.128662;775.487244;122.478218;789.876953;679.796753;63.895298;756.142883;985.841125;268.063019;806.621216;700.008423;58.177433;772.823425;1094.290039;441.835083;;;;;;;;;;;;;;;
4;794.047485;775.338074;122.803215;789.811707;679.742432;64.265465;756.117859;986.013794;268.167908;806.162781;700.046570;57.971806;772.681335;1094.549438;442.110291;;;;;;;;;;;;;;;
5;793.950989;775.237549;123.366463;789.661316;679.846252;64.434258;756.016235;986.230957;268.215057;805.779114;699.990723;57.914284;772.659424;1094.844360;442.327209;;;;;;;;;;;;;;;
6;793.698181;775.203979;124.062653;789.441711;680.138672;64.962547;756.000549;986.543091;268.249451;805.679260;699.905334;58.137093;772.788635;1095.158081;442.436127;;;;;;;;;;;;;;;
7;793.295837;775.290894;124.688683;789.645874;679.821533;65.284691;755.915955;986.781982;268.269470;806.306458;699.927734;59.618706;772.999939;1095.475830;442.477448;;;;;;;;;;;;;;;
8;792.829041;775.385559;125.217003;789.666992;679.516357;65.786751;756.011658;987.147461;268.454620;806.862976;699.737854;61.264904;773.158386;1095.793335;442.513885;;;;;;;;;;;;;;;
9;792.390320;775.440491;125.905594;789.269592;679.408875;66.616096;755.954529;987.595215;268.546814;805.889160;699.595703;62.262917;773.296692;1096.110352;442.567688;;;;;;;;;;;;;;;
