;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
24;834.600708;791.385803;79.237228;837.577515;1101.169556;335.705750;800.098633;685.113098;38.380466;796.392029;1007.610779;144.110977;826.646179;697.590271;38.912838;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;834.455078;791.446655;79.228088;837.669312;1101.241455;335.701202;800.129822;685.111694;38.450016;;;;826.639771;697.660889;38.940365;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;834.288269;791.499451;79.395203;837.840881;1101.344727;335.614502;800.139160;685.122803;38.539719;;;;826.513916;697.871277;39.076023;796.278931;1007.672485;144.183548;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;834.144958;791.601257;79.557259;837.984619;1101.441528;335.619141;800.135437;685.112305;38.845200;;;;826.687439;697.770325;39.292854;796.745178;1007.672241;143.921738;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;833.847168;791.721924;79.761200;838.112610;1101.467407;335.704559;800.172852;685.059204;39.067757;;;;826.829468;697.821289;39.411903;796.762207;1007.780334;143.747559;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;833.656677;791.868958;79.975929;838.131165;1101.635498;335.599060;800.333191;685.147278;39.255390;;;;827.998779;697.022461;40.619503;796.630737;1007.841614;143.819412;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;833.437073;792.094788;80.239967;838.724609;1101.769775;335.225800;800.387085;685.258606;39.599640;;;;828.700256;697.276306;41.597065;796.437683;1007.903748;143.988174;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;833.038574;792.471802;80.689713;838.477478;1102.048218;335.455780;800.796387;685.414124;40.194374;;;;828.973755;697.426575;42.233128;796.316956;1008.009094;144.136169;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;832.622314;792.921997;81.416801;838.353821;1102.237915;335.736908;801.247070;685.632446;41.228046;;;;828.945190;697.630432;42.963852;796.112854;1008.248413;144.262543;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;832.562683;793.394836;82.293823;838.418884;1102.409790;335.837585;801.444580;685.781799;42.256088;;;;828.604919;697.700134;43.713543;795.893250;1008.548401;144.419388;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;832.420532;793.668945;83.384499;838.497131;1102.775391;335.803955;801.242004;686.001465;43.153030;;;;828.435486;697.984924;44.986717;795.741394;1008.895874;144.587814;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;832.192261;794.022766;84.299927;838.579224;1103.054199;335.813538;800.660706;686.219299;44.491249;;;;828.940186;698.048645;46.831406;795.441528;1009.556458;144.731003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;831.920349;793.970459;85.352058;838.637207;1103.448486;335.800781;800.626648;686.852539;46.228470;;;;829.874817;698.403503;48.720356;795.149658;1010.225891;145.082291;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;831.339905;794.828735;87.061745;838.738403;1103.828735;335.888214;800.795410;687.359131;48.081261;;;;828.995117;698.983154;51.016518;794.991638;1010.942505;145.354477;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;831.038208;795.641113;88.562553;838.839478;1104.067993;335.967682;800.165649;687.973022;50.027981;;;;828.299622;699.612854;52.357708;795.038696;1011.498108;145.619019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;830.714050;796.514832;90.442406;838.987183;1104.450439;335.942444;799.942505;688.650696;52.413494;;;;827.713806;700.216187;55.337711;794.781433;1012.139343;145.750854;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;830.203613;797.326904;92.457298;839.122620;1104.812866;336.005768;799.913208;688.918213;54.444668;;;;827.120850;701.031799;57.570766;794.231506;1013.335388;146.593964;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;829.663818;798.012390;94.212112;839.066833;1105.406860;336.198547;799.620178;689.603455;57.012657;;;;826.587463;701.088501;60.340229;794.215637;1014.590637;147.683517;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
