Präzision01158;;;;;;;;;;;;;;;
Date:;2025/04/28;;;;;;;;;;;;;;
Time:;14:05:10;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
88;709.652649;878.969543;203.595047;688.308716;771.083069;171.059814;756.519775;1125.569214;255.752762;846.976746;1151.321899;425.570190;717.183228;780.929749;172.649551
89;707.957886;881.898743;204.912811;686.059326;775.024719;172.529449;756.614014;1128.496460;256.463898;847.539734;1152.572998;426.121033;715.066833;783.718079;173.863510
90;706.884521;885.351929;206.248291;683.520386;778.176758;173.715149;756.388611;1131.665039;257.553223;848.337952;1153.834351;426.040314;712.871338;787.341125;174.418259
91;705.299683;888.645325;206.755768;681.280701;781.684021;174.583679;756.698364;1134.599365;258.011658;848.523865;1155.269409;426.505157;710.759460;790.741516;175.169083
92;703.919495;892.138794;207.217865;680.157349;785.094849;174.707794;757.169983;1137.330200;257.763763;848.390381;1156.508301;427.106903;708.739502;794.107483;175.722931
93;702.901245;895.332458;207.722977;678.072815;788.638916;175.104736;757.361816;1140.154541;257.995026;848.565613;1157.636475;427.701355;706.828491;797.212524;176.537079
94;701.541077;898.244263;208.787964;675.724854;792.040466;176.173569;756.944031;1143.224121;258.850647;849.000549;1158.922485;428.096039;704.818359;800.276794;177.293350
95;700.262146;901.643127;209.656189;673.915283;795.624329;176.859528;757.262756;1145.839111;259.777710;849.457947;1160.178101;428.466064;703.391846;803.346741;177.533691
96;698.708313;904.961365;210.154022;671.601563;798.877502;177.408569;757.343079;1148.428101;260.382935;849.937317;1161.320801;428.701080;701.160339;806.596680;178.475616
97;697.328979;908.071106;210.132263;669.908142;802.196289;177.671448;757.857361;1151.028442;260.867676;850.256714;1162.524414;429.076752;699.260010;809.786987;178.687393
98;696.151428;910.948608;210.990463;668.081177;805.601135;178.236664;758.240479;1153.894287;261.288330;850.894531;1163.609131;429.614899;697.307434;812.761353;179.721954
99;694.984009;914.084839;212.111572;666.168152;808.795044;178.776093;758.529236;1156.604126;261.596832;851.346619;1164.736206;429.882721;695.736694;815.914490;180.047012
100;693.594849;917.256531;212.237701;663.810974;811.899719;179.590775;758.299438;1159.134033;262.196350;851.725830;1165.903809;430.297119;693.465027;819.034851;180.326096
101;692.027039;920.103088;212.348846;662.540039;815.125854;179.174637;758.985779;1161.543213;262.769043;852.403015;1166.840576;430.205566;691.866516;821.601563;181.331146
102;691.100952;923.086365;212.965393;660.917908;818.404541;179.636322;759.840210;1164.216919;263.061890;852.176697;1168.180664;430.460815;690.090454;824.941040;181.191055
103;690.299500;925.916016;213.787277;659.327637;821.426819;179.711624;760.261475;1166.433472;263.253387;852.624146;1169.429565;431.202087;688.382080;827.972717;181.846527
