Präzision01158;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;14:07:51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
1;789.427734;768.701965;134.600967;782.649292;669.370544;74.114098;760.138062;1059.443359;471.148315;736.666077;1006.275452;269.139923;797.797607;687.827759;67.823860;;;;;;;;;;;;;;;
2;789.396729;768.646301;134.593567;782.724182;669.364258;74.196121;760.051147;1059.404785;471.257080;736.666077;1006.275452;269.139923;797.646973;687.872986;67.934212;;;;;;;;;;;;;;;
3;789.477844;768.642883;134.699783;782.664185;669.254272;74.089104;760.018799;1059.518311;471.193939;736.666077;1006.275452;269.139923;803.487488;685.830688;73.074615;;;;;;;;;;;;;;;
4;789.501404;768.570557;134.727417;782.672729;669.244629;74.164001;760.181946;1059.559814;471.143921;736.655945;1006.361877;269.160828;806.360413;684.587952;76.314415;;;;;;;;;;;;;;;
5;789.621948;768.503418;134.948517;782.686096;669.229797;74.217987;760.174805;1059.567627;471.066803;736.727539;1006.389954;269.120514;806.688232;684.391174;76.519455;;;;;;;;;;;;;;;
6;789.655090;768.428406;135.046875;782.638611;669.127014;74.201813;760.244873;1059.648438;471.109558;736.764404;1006.388794;269.086060;806.063660;684.661987;75.833366;;;;;;;;;;;;;;;
7;789.673523;768.372498;135.122620;782.705139;669.151001;74.226852;760.281372;1059.651611;471.179230;736.738770;1006.364502;269.099060;805.587036;684.855652;75.335266;;;;;;;;;;;;;;;
8;789.681396;768.238647;135.263306;782.730591;669.103516;74.287598;760.293823;1059.769165;471.097504;736.745544;1006.379883;269.101349;805.509216;684.881775;75.219955;;;;;;;;;;;;;;;
9;789.623169;768.158203;135.424377;782.799622;669.113464;74.394348;760.406555;1059.797974;471.145355;736.745911;1006.475098;269.137390;805.002502;685.576599;74.839775;;;;;;;;;;;;;;;
10;789.634033;768.079102;135.451447;782.799072;669.065491;74.456673;760.400818;1059.955200;471.162964;736.687073;1006.500305;269.159302;804.683289;685.950989;74.732040;;;;;;;;;;;;;;;
11;789.636292;767.988708;135.663803;782.901001;669.369751;74.516365;760.453003;1060.096558;471.053802;736.682007;1006.578491;269.198029;805.340637;685.145142;75.435997;;;;;;;;;;;;;;;
