Präzision01160;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/30;;;;;;;;;;;;;;;;;;;;;;;
Time:;17:46:47;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
1;814.253723;674.647888;75.242149;790.675842;770.821594;108.787819;790.782715;662.921265;70.589714;804.029358;1006.806519;230.767532;829.954834;1047.176636;396.526306;;;;;;;;;
2;814.274719;674.655334;75.174583;790.946289;770.820984;109.017685;790.837463;662.887451;70.762756;803.985352;1006.790894;230.766144;829.926880;1047.180786;396.497711;;;;;;;;;
3;814.146606;674.591736;75.107658;791.075378;770.706665;109.269638;791.026794;662.860657;70.691132;803.933472;1006.677368;230.807556;829.966370;1047.176880;396.539032;;;;;;;;;
4;814.329956;674.520264;75.261612;791.165710;770.552063;109.495399;791.152649;662.847046;70.651276;803.923828;1006.658264;230.892044;829.962891;1047.179932;396.570831;;;;;;;;;
5;814.491089;674.391785;75.437225;791.249878;770.464417;109.857590;791.349426;662.835205;70.837906;803.812195;1006.760071;231.033966;829.973206;1047.234741;396.624634;;;;;;;;;
6;814.642456;674.347107;75.598389;791.369873;770.351563;110.211288;791.749146;662.882568;71.071770;803.656555;1006.785522;231.152893;829.979248;1047.378906;396.619354;;;;;;;;;
7;814.804565;674.311035;75.634331;791.437439;770.235657;110.531708;792.097778;662.949219;71.136917;803.518860;1006.870117;231.270416;829.999634;1047.379639;396.622894;;;;;;;;;
8;814.975830;674.352356;75.985466;791.532410;770.088013;110.851212;792.151428;662.816406;71.431122;803.478210;1007.004517;231.342438;830.102661;1047.468994;396.765503;;;;;;;;;
9;814.976807;674.170654;76.034584;791.403503;770.142517;111.384109;792.361267;662.778931;72.106339;803.488831;1007.180054;231.647263;830.036621;1047.691772;396.923615;;;;;;;;;
10;815.196106;674.129333;76.194359;791.323730;770.145386;111.750305;792.175171;662.648071;72.587448;803.327026;1007.357605;231.951447;830.075684;1047.815796;396.999481;;;;;;;;;
11;815.120117;674.075195;76.461777;791.206787;770.265198;112.020004;792.158386;662.632568;73.157852;803.275330;1007.548462;232.186371;830.068420;1047.997925;397.051971;;;;;;;;;
12;815.004700;674.064941;77.132599;791.089172;770.404358;112.415222;792.158875;662.658386;73.647057;803.346680;1007.797424;232.196487;830.100220;1048.220947;397.060089;;;;;;;;;
13;814.488708;674.220276;78.561134;790.914612;770.488831;112.789764;791.974060;662.630798;74.355782;803.452148;1008.106750;232.222061;830.164734;1048.494873;397.118378;;;;;;;;;
14;814.341370;674.240173;79.657356;790.734558;770.596558;113.169685;791.361877;662.442810;75.542511;803.791687;1008.425049;232.119247;830.199646;1048.726196;397.148834;;;;;;;;;
15;814.376343;674.215698;80.549759;790.553772;770.737366;113.759521;791.196228;662.581665;76.884598;803.670410;1008.833191;232.325851;830.175903;1048.996582;397.358246;;;;;;;;;
16;814.286987;674.095642;81.350838;790.625610;771.058594;114.845909;791.427490;662.750549;78.228447;803.859802;1009.314453;232.868774;830.161804;1049.425903;397.658295;;;;;;;;;
17;813.655640;674.019897;82.513977;790.538879;771.284058;116.091560;791.429138;662.838318;79.136719;803.984863;1009.724609;232.909256;830.252075;1049.836914;397.903107;;;;;;;;;
18;813.233765;674.319336;84.107033;790.363464;771.461609;117.393982;790.506470;662.827209;81.009705;803.999390;1010.167297;233.085602;830.266357;1050.169678;398.146027;;;;;;;;;
19;813.276733;674.537598;85.491989;790.030334;771.591370;118.425400;789.989868;662.853943;82.507843;803.986938;1010.787659;233.289597;830.312683;1050.538452;398.437469;;;;;;;;;
20;813.072632;674.519897;86.903893;789.782227;771.814331;119.129066;790.259827;663.290100;83.670723;803.998535;1011.640015;233.615799;830.534973;1051.156738;398.662537;;;;;;;;;
21;812.550781;674.731689;88.889580;789.678833;772.300537;119.955978;790.206726;663.104492;84.876801;804.113281;1012.606812;234.054565;830.903809;1051.826294;398.738586;;;;;;;;;
22;812.851868;675.060242;90.683876;789.310425;772.724915;121.880417;789.605835;663.498413;87.453270;804.400391;1013.402649;234.323563;831.313965;1052.410400;398.779022;;;;;;;;;
23;812.427856;675.265686;92.487106;788.752747;772.825745;123.562416;789.245300;663.612061;89.016418;804.638550;1014.031982;234.397293;831.717102;1053.183105;398.759155;;;;;;;;;
24;811.695801;675.651917;94.216682;788.684998;773.083740;124.484070;788.665649;663.826599;90.481163;804.905090;1014.950378;234.634537;832.124268;1053.897095;398.754730;;;;;;;;;
25;811.558228;675.980469;96.033791;788.505493;773.743591;126.243370;788.553894;664.170715;92.461693;805.065369;1015.921631;234.894089;832.109741;1054.669312;399.066467;;;;;;;;;
26;810.893250;676.244446;98.215225;787.732300;774.361511;127.494820;787.979126;664.615723;94.114265;805.480652;1016.777954;234.916000;832.387512;1055.483521;399.226593;;;;;;;;;
27;810.452393;676.861023;100.172363;787.158508;774.794128;128.922089;787.253845;665.039307;96.354996;;;;832.570374;1056.191895;399.406158;;;;;;;;;
28;809.315857;677.274353;101.991318;786.722717;775.492920;130.904877;786.730774;665.527161;98.238846;;;;832.734070;1057.041626;399.702362;805.621399;1018.700073;235.904099;;;;;;
29;808.539185;677.578369;103.462631;786.082764;776.041443;132.491959;785.857178;665.902039;99.949554;;;;833.031616;1058.093628;400.357025;805.542725;1019.797363;236.732941;;;;;;
30;807.976868;677.810791;105.640518;785.871582;776.595276;133.513275;785.336670;666.494080;102.187828;;;;833.441101;1059.232056;400.553040;806.031982;1020.813354;237.338715;;;;;;
31;807.510742;678.324341;107.667084;785.196777;777.302673;135.524094;784.119934;666.929199;104.573532;;;;833.861572;1060.265991;400.518890;806.312073;1021.950562;237.509781;;;;;;
32;806.810547;678.815735;110.123100;784.591858;777.866821;137.321320;783.675049;667.638916;106.546600;;;;834.064697;1061.184937;400.641907;806.552612;1023.235229;237.779099;;;;;;
33;806.249329;679.566162;112.096001;783.834473;779.013977;138.979248;783.043762;668.408203;108.260864;;;;834.093079;1062.146606;401.009949;806.892517;1024.277954;237.697800;;;;;;
34;805.312378;680.547607;113.631905;783.084412;779.951599;140.728455;782.227722;669.128723;110.089043;;;;834.151550;1063.146606;401.518127;806.994873;1025.350220;237.830536;;;;;;
35;804.112610;681.400024;115.313339;782.846497;780.781372;142.027618;781.272949;669.984436;112.100929;;;;834.515198;1064.101807;401.909973;806.493286;1026.898560;238.581451;;;;;;
