Präzision24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;10:59:06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
1;809.244934;785.522278;86.986443;822.016663;690.587463;45.523518;792.668579;677.412903;44.273853;795.026794;1053.237427;132.311981;880.253845;1028.094849;244.868729;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;809.307678;785.541016;86.991219;822.060364;690.568054;45.572388;792.676208;677.321594;44.225624;795.053528;1053.121094;132.468491;880.483887;1028.046509;245.123718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;809.265320;785.444458;86.977058;822.021118;690.566589;45.509670;792.643677;677.288269;44.229355;795.060120;1053.061279;132.637726;880.661377;1028.099731;245.265274;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;809.243713;785.431519;87.017181;822.043884;690.569702;45.543354;792.644348;677.296265;44.256012;794.902588;1052.950195;132.933456;881.010620;1028.104004;245.418579;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;809.225342;785.494141;86.989807;822.079468;690.546448;45.567505;792.693420;677.301208;44.217377;794.905334;1052.909790;132.999039;881.132141;1028.181519;245.469818;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;809.279053;785.541321;86.964027;822.108154;690.536682;45.393299;792.664001;677.286743;44.341129;794.912476;1052.901245;133.063446;881.267883;1028.220337;245.483597;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;809.312744;785.550354;86.945808;822.149536;690.559998;45.406033;792.725037;677.350281;44.348202;794.893250;1052.910889;133.377029;881.401184;1028.345337;245.387405;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;809.363708;785.637024;86.923645;822.123230;690.630066;45.493229;792.855408;677.485291;44.337463;794.852295;1052.910522;133.611725;881.463135;1028.487305;245.483017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;809.362549;785.760986;86.883583;822.169189;690.761108;45.541080;792.835327;677.576294;44.549973;794.712341;1053.060669;133.730377;881.239014;1028.685669;245.635330;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;809.368530;785.883301;86.933640;822.211853;690.866150;45.532261;792.972534;677.677246;44.715401;794.566284;1053.116821;133.725632;881.379944;1028.766602;245.488892;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;809.393433;785.895264;86.967216;822.292786;690.886536;45.481358;793.030273;677.774170;44.771320;794.438965;1053.308838;133.643524;881.634216;1028.885742;245.314575;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;809.416138;785.978210;86.894806;822.364685;690.931519;45.494396;793.111328;677.872681;44.759594;794.329407;1053.466431;133.556076;881.718750;1029.039551;245.102173;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
