Präzision01160;;;;;;;;;;;;;;;;;;
Date:;2025/04/24;;;;;;;;;;;;;;;;;
Time:;14:50:28;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;
35;746.811646;984.089478;295.277771;749.428040;1077.783691;455.516907;793.291687;782.533325;150.550201;784.847778;676.379089;105.702293;810.990540;688.968811;105.309837;;;
36;746.011169;985.954163;295.667145;749.425476;1078.920288;455.874054;792.962646;783.315369;152.543564;784.629700;677.155334;108.261673;811.281311;689.468018;108.642433;;;
37;745.182373;988.196777;295.910248;749.226135;1080.074951;456.074310;792.135681;784.617493;154.592606;784.183594;677.797974;111.251526;810.860229;689.925232;111.431908;;;
38;744.680115;990.132996;295.914948;748.782410;1081.272827;456.110504;791.996643;785.889526;156.785477;784.147888;678.630310;113.945938;811.064880;690.406799;115.053391;;;
39;743.891296;992.506042;296.611481;748.382813;1082.476685;456.226654;791.607849;786.845886;159.624130;783.701538;679.738647;117.262268;810.320313;691.953186;118.136505;;;
40;742.603027;994.728943;296.683380;748.257507;1083.673950;456.443939;790.690186;788.167419;161.610306;783.081604;680.732056;120.875488;809.687500;692.818298;121.083824;;;
41;741.846130;996.864075;296.997620;748.146179;1085.025024;456.287537;789.840759;789.898193;163.913910;782.578247;681.651245;123.704025;808.815308;693.806519;124.650276;;;
42;740.964661;999.345886;297.132660;748.044861;1086.224976;456.557495;789.342896;790.915588;166.807404;781.974731;683.004089;126.877632;808.218384;694.684937;127.742973;;;
43;740.238220;1001.821960;297.359711;748.282288;1087.719482;456.415314;788.692017;792.804993;169.387695;780.886353;684.223389;130.516754;807.655457;696.473328;130.950333;;;
44;739.503113;1004.308777;298.293335;747.929443;1089.160400;456.590240;787.461365;794.465759;171.434509;780.176086;685.450195;134.120956;806.365784;697.592957;134.288132;;;
45;738.110474;1006.780518;298.702850;747.409973;1090.486694;457.099030;786.585510;796.061829;174.385971;778.961975;686.744263;137.468887;805.987915;698.540649;138.164993;;;
46;737.368713;1009.480286;298.743378;747.018860;1091.716553;457.317444;785.657715;797.809326;177.355164;777.739990;688.072998;140.847412;804.786011;700.583984;141.544128;;;
47;736.386780;1012.215881;299.213013;746.773438;1092.982910;457.530853;784.645996;799.692688;179.416595;777.287415;689.985962;144.386261;803.424744;701.952026;144.142593;;;
48;735.572449;1014.707397;299.565704;746.840088;1094.455566;457.536591;783.539795;801.718201;181.625320;776.218994;691.681946;147.626938;803.196716;703.303955;147.818832;;;
49;734.436707;1017.440613;300.313385;746.550110;1095.780029;458.077454;782.287964;803.401062;184.323990;775.069275;693.495056;150.700211;801.692444;705.254028;151.749664;;;
50;733.469299;1020.463684;300.733734;746.001038;1097.168701;458.490326;781.131042;805.789734;187.123779;773.161499;695.276123;154.704788;800.633118;706.673096;155.193726;;;
51;732.732056;1023.336731;300.918976;745.423340;1098.517822;459.089752;779.599426;807.832825;189.753342;772.302673;697.266479;157.640991;799.163086;708.899292;158.322723;;;
52;731.677185;1026.183716;301.218567;744.955322;1099.898193;459.642853;778.571106;810.044861;192.137695;771.064941;699.260193;160.679871;798.084229;710.816650;161.843628;;;
53;730.214722;1029.084351;302.416351;744.554871;1101.303101;460.182953;777.406494;812.320984;194.745300;769.411865;701.510925;163.867966;796.176941;713.098511;164.233627;;;
54;729.179993;1032.081421;302.822205;744.555908;1102.791138;460.683258;775.939514;814.429932;196.594635;767.687256;703.352966;166.618576;794.980957;714.775024;167.536758;;;
55;728.471680;1035.160278;302.925903;744.555969;1104.412354;460.604370;774.294678;817.111572;199.340927;766.245422;705.445007;169.779663;793.157532;717.102356;170.335907;;;
56;727.173950;1038.070313;303.916901;744.415405;1106.075439;460.816254;772.713562;819.417603;201.712097;764.364136;708.117920;173.300827;791.439087;719.235291;173.470963;;;
57;726.201599;1041.073853;304.600555;744.096191;1107.752686;461.149323;770.813049;821.978821;203.661026;763.047424;710.424316;175.420303;789.775574;721.554260;176.142838;;;
58;725.315430;1044.250000;304.823242;743.754150;1109.388062;461.565186;769.418213;824.197632;206.402252;760.957825;712.766174;178.454300;788.176941;724.259277;178.344879;;;
59;724.415771;1047.485352;305.186554;743.577759;1111.099487;462.106537;767.692871;826.947815;208.474503;759.259216;715.469482;180.741135;786.371704;726.430603;181.513092;;;
60;723.101746;1050.877808;306.190063;743.263855;1112.805542;462.585602;765.831726;829.787781;210.503571;757.180908;718.190552;183.456772;784.142639;729.110474;184.311264;;;
61;722.308472;1053.869385;306.968872;742.873474;1114.450562;463.122833;764.103577;832.318604;212.654770;754.586487;720.413330;186.221100;782.016846;731.472656;186.539795;;;
62;721.568909;1056.994507;307.660034;742.687805;1116.107300;463.787292;762.623596;835.086243;214.595703;752.735229;722.920654;188.428101;780.587769;733.907104;188.447952;;;
63;720.298157;1060.062866;308.486450;742.622314;1117.840698;464.272949;761.036499;838.044373;216.489044;750.869812;726.047974;190.983780;778.395203;736.907043;190.526016;;;
64;718.930115;1063.011475;309.052429;742.674072;1119.656738;464.855164;758.963074;840.892822;218.767990;748.540710;729.089722;192.899185;775.781189;739.541016;193.076492;;;
65;718.163635;1066.220215;309.482758;742.499207;1121.445068;465.422272;757.187683;843.616577;220.194717;746.364258;731.879150;194.402130;773.589661;742.246338;195.433945;;;
66;717.784424;1069.109131;309.979187;742.206482;1123.141357;465.835114;754.965393;846.668762;221.740204;743.996765;734.794434;196.359695;770.938232;745.336548;196.990067;;;
67;716.890930;1072.270996;310.460297;741.766846;1124.763550;466.476227;752.606995;849.652588;223.372162;741.126709;737.558594;198.496628;768.820007;747.942383;198.475815;;;
68;715.398804;1075.220581;312.601013;741.514282;1126.356567;467.039612;750.873413;852.486145;224.587173;738.975708;740.617554;200.447052;766.554565;750.783203;200.453094;;;
69;713.903381;1078.317993;313.560638;741.583313;1128.174316;467.852722;749.055298;855.668884;226.334259;736.924072;743.960876;201.476959;763.879089;753.985046;202.122452;;;
70;713.399475;1081.765991;313.800842;741.693298;1129.862183;468.489838;746.983337;858.801941;227.841522;734.177307;747.209900;202.945038;761.928955;756.834595;203.340729;;;
71;712.479919;1084.976929;314.439209;741.645813;1131.723267;468.950928;744.800476;861.963501;229.082123;731.503540;750.203979;204.398438;759.221313;759.642700;204.703217;;;
72;711.393799;1088.007813;315.570251;741.454712;1133.619385;469.701904;742.534424;864.929504;229.983841;728.712708;753.107117;205.590347;756.381409;762.662903;206.050827;;;
73;710.068054;1091.105957;316.756805;741.348267;1135.392090;470.172760;740.358948;868.268555;231.111511;726.319092;756.092896;206.387711;754.088867;766.497070;206.527618;;;
74;709.660400;1094.554443;316.679352;741.260010;1137.052979;470.684113;738.409241;871.469604;232.149750;723.741028;759.416504;207.455460;751.407532;769.001526;207.767059;;;
75;709.166016;1097.811646;317.511688;741.231750;1138.869995;471.252563;736.292725;874.326965;232.748352;721.469666;762.940796;207.736343;749.517517;771.821472;208.556885;;;
76;708.309326;1100.881958;318.471619;741.004639;1140.743774;472.127533;734.281372;877.301941;233.731766;718.861511;766.434875;208.172836;746.609863;775.131531;209.257904;;;
77;707.951477;1103.979004;319.218872;741.037903;1142.561646;472.907684;731.987000;880.674927;234.330872;716.133484;769.884583;208.781784;743.237305;778.687378;209.730499;;;
78;706.997437;1107.200195;320.279755;741.278748;1144.314941;473.294647;729.768799;883.934509;235.241837;712.853271;772.981934;209.076706;740.849182;781.427307;209.876633;;;
79;705.997437;1110.154663;321.398895;741.235413;1146.008423;473.649475;727.844910;886.878906;235.580780;710.517395;776.158691;208.955551;738.039185;784.721863;210.538513;;;
80;705.278625;1113.117432;322.175385;740.846497;1147.820068;474.610870;725.530945;890.042358;235.711349;707.684875;779.754700;209.486633;735.796021;787.955383;210.574020;;;
81;;;;740.697205;1149.773438;475.309723;723.852356;893.580078;236.223236;705.239380;783.042603;209.643433;733.065552;791.264404;210.881851;;;
82;;;;741.002869;1151.599854;476.021606;721.862671;896.934692;236.372696;702.605957;786.341370;209.273438;730.600464;794.127747;210.751205;703.632324;1119.147339;323.691498
83;;;;741.498840;1153.134888;476.509064;719.776917;900.027100;236.867432;699.628174;789.717407;209.210327;727.784851;797.346985;210.275635;703.266113;1121.939331;324.287811
84;;;;741.599915;1154.606445;477.309357;717.579712;903.218994;237.029037;696.232849;793.143677;209.499008;724.737549;800.789612;210.240555;702.821045;1124.737671;324.953003
85;;;;741.667542;1156.381348;478.058807;715.844971;906.388306;236.922272;693.885193;796.373901;208.806076;722.530945;804.065674;209.639389;702.341125;1127.529541;325.964233
86;;;;741.772461;1157.998169;478.668793;713.676514;909.488159;236.317612;691.943970;799.963867;207.633667;719.674988;806.955322;209.236877;702.011047;1130.273438;326.585052
87;;;;741.986572;1159.587891;479.276642;711.784607;912.321045;236.681152;689.378723;803.367126;206.965942;716.961548;810.115662;208.732819;701.532471;1133.161987;327.376038
88;;;;742.142273;1161.189331;479.921631;709.856323;915.619690;235.929474;686.474426;806.849548;206.668076;714.821960;813.653809;208.097107;701.444885;1135.810913;327.382538
89;;;;742.041565;1162.583252;480.861603;708.561218;918.829468;235.918594;684.237122;810.185120;205.453873;712.552551;816.576843;207.330185;701.162109;1138.458374;328.038025
90;;;;742.262512;1164.144043;481.280731;706.274841;921.568481;235.387100;681.819763;813.475952;204.216537;709.598755;819.376709;206.634781;700.621033;1140.861084;328.923553
91;;;;742.587524;1165.556274;481.885498;704.735352;924.630676;235.102585;679.225342;816.562683;203.435196;707.012878;822.666748;205.468277;700.093079;1143.361938;329.899261
92;;;;742.958984;1166.989624;482.497894;703.065918;927.666565;234.623169;676.121033;819.683167;203.344711;705.330261;825.908386;204.528152;700.136475;1145.777710;330.416168
93;;;;743.179199;1168.359009;483.053894;701.332825;930.333191;233.826859;674.017700;822.872437;202.072098;703.280640;828.811890;203.750046;700.334534;1148.110107;330.963226
94;;;;743.403992;1169.702393;483.632080;699.710571;933.317688;233.432251;671.971619;826.210754;200.791534;700.369995;831.731628;202.182449;699.849731;1150.446777;331.652954
95;;;;743.280334;1170.840088;484.489563;697.851501;936.261902;232.834991;669.467957;829.571350;199.769653;697.676453;834.719788;201.337051;699.483948;1152.741699;332.128906
96;;;;743.581360;1172.142578;484.688965;696.262817;938.547119;232.373627;666.647095;832.549377;199.444061;695.686096;837.306824;200.379562;699.413330;1154.781006;332.404755
97;;;;744.073608;1173.393311;485.001221;694.964233;941.522766;231.235123;664.978943;835.647705;197.830704;693.314819;840.556702;199.205078;699.781189;1156.960327;332.299072
98;;;;744.513367;1174.665161;485.373688;693.209167;944.096924;230.812531;662.772644;838.549255;196.573883;691.447937;843.351990;197.752548;700.154175;1159.210449;332.835602
99;;;;744.563721;1175.961670;486.132782;691.900024;946.843201;229.785019;660.876770;841.381165;194.807007;689.738098;845.804871;196.619263;699.763000;1161.125977;333.785950
100;;;;744.878113;1177.036255;486.602020;690.532532;949.173828;229.187561;659.249756;844.364868;193.382980;687.498474;848.959961;195.015472;699.306702;1162.973022;334.156769
101;;;;745.106079;1178.053955;486.852356;689.327209;951.675232;228.214890;656.979797;847.067383;192.312195;686.009644;851.205750;193.830292;698.980835;1164.596436;334.686981
102;;;;745.352173;1179.152832;487.170990;688.152466;954.116699;227.443878;655.466187;849.639648;190.651871;684.267151;853.747070;192.707214;698.951599;1166.298828;335.204437
103;;;;745.676758;1180.284180;487.369781;686.922546;956.311157;226.503708;653.272644;852.430237;189.750031;682.440125;856.235107;191.280807;699.580566;1168.103516;335.015411
104;;;;745.661011;1181.288940;487.544678;685.734863;958.672363;225.632858;652.137329;855.064697;188.106506;681.007629;858.521118;189.895248;700.036194;1169.844238;335.050751
105;;;;745.982178;1182.302734;487.789246;684.822815;960.576050;225.061279;650.791687;857.396667;186.631271;679.198486;860.941345;188.706833;700.402649;1171.506714;335.117645
106;;;;746.235413;1183.236694;487.979950;683.685425;962.871094;223.672913;649.508850;859.885071;185.238327;678.270386;863.152588;187.661133;699.967957;1173.128296;335.410706
107;;;;746.490173;1184.031372;488.249939;682.928284;964.819275;223.590561;647.974060;862.183472;184.257095;676.848572;865.323242;186.442276;699.810730;1174.517334;335.696625
108;;;;747.274109;1184.839600;488.152313;682.157471;966.564270;222.454956;646.760559;864.264526;183.054489;675.911682;867.452698;185.349792;699.674438;1175.685791;335.976501
109;;;;747.405029;1186.053711;488.401489;681.159912;968.637024;221.569763;645.752075;866.426147;181.734528;674.953552;869.278320;183.991074;699.876831;1177.123535;336.394287
110;;;;747.725952;1186.845825;488.753876;680.947754;970.176941;221.636612;644.883850;868.393555;180.395676;673.648193;871.562378;182.974640;700.411926;1178.389404;336.242645
111;;;;748.019592;1187.578369;488.966644;680.455688;971.965027;220.479736;643.943604;870.513550;179.971756;672.542358;873.098633;182.040863;700.766602;1179.689575;336.035828
112;;;;748.000122;1188.358643;489.171021;679.742004;973.686523;219.692337;643.298523;872.358093;178.691849;672.259888;874.991699;181.041977;701.265930;1180.879639;336.070496
113;;;;748.058289;1189.159668;489.427948;679.208923;975.070435;219.188889;642.445984;874.140320;177.978363;671.378235;876.552124;180.153763;701.478577;1181.887695;335.979156
114;;;;748.127380;1189.911377;489.595947;679.139954;976.814453;218.355621;642.178833;875.633057;176.601196;670.331726;878.413879;179.175354;701.232117;1182.870239;336.191986
115;;;;748.483765;1190.648315;489.599762;679.011047;978.222412;218.152252;641.969055;877.202820;175.407349;670.103088;879.835999;178.468048;701.595947;1184.176147;335.940216
116;;;;748.801208;1191.248535;489.581360;678.636536;979.224304;217.425323;641.436890;878.794922;174.619217;669.966553;881.067871;178.037994;701.967407;1184.974731;336.012207
117;;;;749.109863;1192.007690;489.341217;678.100525;980.584045;216.925308;640.903809;879.997986;174.236145;669.498596;882.713074;177.323929;702.125305;1185.792236;335.871674
118;;;;749.310913;1192.763306;489.400940;678.040039;982.035400;216.228317;640.563843;881.375061;173.901321;669.133545;883.704529;176.667511;702.280396;1186.847412;335.760925
119;;;;749.410706;1193.340454;489.464355;678.009644;982.980835;215.243881;640.354309;882.587524;173.359818;668.641052;885.014709;175.935013;702.523743;1187.820679;335.948364
120;;;;749.511780;1193.869751;489.430328;677.952148;983.747742;215.066452;640.232178;883.655945;172.659760;668.393311;886.062744;175.209885;702.867126;1188.450928;336.051056
121;;;;749.477905;1194.345337;489.556885;678.124084;984.905151;214.960159;639.760315;885.199524;171.732269;668.603271;887.063660;175.121094;703.034729;1189.145142;336.112823
122;;;;749.768066;1194.763062;489.749084;677.947754;986.015320;215.032776;639.835876;886.175781;171.205978;668.750854;888.267822;174.754059;703.414978;1189.721313;336.050415
123;;;;750.083740;1195.212524;489.748566;678.352539;986.790222;214.599167;639.972168;886.800964;170.530334;668.695129;889.040833;174.168610;703.775818;1190.360474;336.028992
124;;;;750.421204;1195.740967;489.753601;678.482849;987.503235;213.851944;639.731201;887.522705;170.559052;668.685852;889.936829;173.253067;703.866821;1191.028320;336.182037
125;;;;750.592224;1196.184937;489.731903;678.583984;988.260437;213.202545;639.281006;888.440002;170.615417;668.490723;890.572449;172.763107;703.791931;1191.481934;336.226532
126;;;;750.875732;1196.633911;489.694946;678.647827;988.987854;212.887207;639.221436;889.179810;170.324417;668.281616;891.415955;172.302872;703.969543;1191.934448;336.218964
127;;;;751.147705;1196.977539;489.649994;678.577271;989.625122;212.496399;639.554382;890.024048;169.487167;668.389038;892.161133;171.844086;704.180420;1192.308594;336.115662
128;;;;751.373352;1197.339966;489.594116;678.546814;990.208435;212.095749;639.849365;890.703430;168.655350;668.307800;892.895203;171.161148;704.558228;1192.640259;335.910431
129;;;;751.713562;1197.685425;489.338531;678.659424;990.752686;211.544388;639.827026;891.219421;168.082245;668.119568;893.533264;170.668747;704.970154;1192.981323;335.605591
130;;;;751.973877;1197.925781;489.247894;678.694885;991.201233;211.047440;639.743774;891.654236;167.340363;668.082581;894.058228;170.196442;705.322266;1193.296631;335.356323
131;;;;752.163025;1198.199585;489.174011;678.943359;991.511292;210.364594;639.817810;892.254150;166.591064;667.864563;894.381958;169.493408;705.623169;1193.633057;335.083008
132;;;;752.262817;1198.446533;489.103973;678.934204;991.845825;209.789948;639.945801;892.799500;165.850922;667.787598;894.662476;168.793442;705.885132;1193.911011;334.904419
133;;;;752.336182;1198.693115;489.003418;679.036133;992.227783;209.351944;639.482971;893.007874;166.025894;667.675537;895.003357;168.083084;706.017517;1194.166016;334.782166
134;;;;752.428284;1198.912109;488.927704;679.123474;992.510193;209.043549;639.667358;893.424683;165.447891;668.068420;895.345398;167.225388;706.184021;1194.351807;334.671478
135;;;;752.428894;1199.183350;489.008575;679.245544;992.765076;208.777359;639.939270;893.938477;164.515503;668.274414;895.846436;166.532684;706.282776;1194.516113;334.489044
136;;;;752.653076;1199.268921;488.970428;679.251404;993.033325;208.402725;640.178955;894.234192;163.752167;668.430969;896.252380;165.831589;706.425049;1194.600220;334.295532
137;;;;752.789368;1199.395752;488.868744;679.241882;993.276733;208.051529;640.257141;894.511536;163.230179;668.435059;896.569275;165.635101;706.580444;1194.674438;334.112335
138;;;;752.850403;1199.522217;488.809601;679.252686;993.545959;207.638077;640.233459;894.782898;162.793259;668.529785;896.946960;165.135666;706.654663;1194.829346;333.837341
139;;;;752.854004;1199.665771;488.770416;679.127747;993.887268;207.149658;640.131958;894.967407;162.267471;668.538940;897.263367;164.797058;706.769714;1194.894653;333.607239
140;;;;752.979431;1199.795654;488.709320;679.090637;994.157104;206.516602;640.187256;895.208252;161.487640;668.632446;897.539856;164.424774;706.876465;1194.840942;333.442352
141;;;;753.118225;1199.919800;488.640778;679.315796;994.455200;205.972137;640.529907;895.383179;160.963455;668.781860;897.775879;163.905975;706.934387;1194.833008;333.388763
142;;;;753.237610;1199.979126;488.572784;679.530579;994.625549;205.600128;640.768188;895.575806;160.231018;668.963623;897.932251;163.328110;707.085449;1194.740234;332.995972
143;;;;753.293701;1200.097900;488.537689;679.745117;994.759216;205.246033;640.949829;895.794922;159.614288;669.152588;898.839417;162.369568;707.085083;1194.681030;332.729767
144;;;;753.386658;1200.137085;488.465179;680.181152;994.870667;204.745560;641.033997;896.015625;159.164124;669.368835;899.113159;161.693100;707.086975;1194.647583;332.637817
145;;;;753.367859;1200.145508;488.421478;680.459412;994.928772;204.360397;641.263062;896.152832;158.609283;669.403931;898.615417;161.064636;707.187500;1194.548950;332.489685
146;;;;753.464905;1200.184937;488.342621;680.523254;994.958313;204.021469;641.566406;896.283325;158.170563;669.453796;898.568909;160.629654;707.276367;1194.542969;332.410431
147;;;;753.545166;1200.311768;488.246796;680.636047;995.042297;203.750732;641.716309;896.386902;157.772278;669.650940;898.781433;160.238419;707.417603;1194.505737;332.281097
148;;;;753.631592;1200.343750;488.238098;680.824036;995.169922;203.471954;641.899902;896.414429;157.460815;669.982849;898.808411;159.950699;707.320068;1194.384399;332.094727
149;;;;753.630676;1200.372437;488.155426;680.992371;995.277283;203.236664;642.004211;896.542114;157.199600;670.310669;898.806824;159.575226;707.355103;1194.367920;332.106750
150;;;;753.710144;1200.387451;488.143799;681.138062;995.336731;202.898087;642.214783;896.578735;156.825577;670.788635;898.860901;159.075607;707.559937;1194.322021;332.061401
151;;;;753.794312;1200.459351;488.143311;681.290222;995.489258;202.542664;642.408752;896.719910;156.460892;671.125366;898.963623;158.560516;707.653381;1194.322388;331.995422
152;;;;753.794922;1200.526733;488.047028;681.447144;995.581177;202.156448;642.457458;896.733032;156.240921;671.438843;899.035828;158.227249;707.813538;1194.273926;331.798553
153;;;;753.836243;1200.522461;487.999298;681.696655;995.620422;201.660782;642.158020;896.600281;156.612625;671.740234;899.151611;157.929672;707.953674;1194.192749;331.750458
154;;;;753.878174;1200.548340;487.961029;681.737610;995.705383;201.277161;642.150513;896.784058;156.209137;672.082947;899.320190;157.620575;707.972107;1194.190186;331.638397
155;;;;753.872192;1200.572998;487.928650;681.627991;995.739868;200.952835;642.982178;896.887268;155.198868;672.377502;899.348633;157.155167;708.012390;1194.114990;331.571289
156;;;;754.137451;1200.620483;487.719238;681.771729;995.750427;200.287827;643.598877;897.040710;154.361816;672.633728;899.354919;156.823776;707.996643;1194.136108;331.422058
157;;;;754.030823;1200.719971;487.756897;682.010437;995.778259;200.101349;643.863892;897.210449;154.014267;672.833191;899.458557;156.532822;708.224731;1194.071411;331.249359
158;;;;754.030396;1200.651489;487.725494;682.180176;995.805603;199.858444;643.943970;897.271362;153.881882;673.030212;899.401062;156.192368;708.447205;1194.137085;331.093597
159;;;;753.997131;1200.678345;487.691193;682.360657;995.843323;199.759247;644.569580;897.423035;153.103882;673.150696;899.449463;155.910797;708.648621;1194.068726;330.904938
160;;;;753.959534;1200.708862;487.639099;682.670776;995.866455;199.622147;644.247559;897.309631;153.378448;673.574219;899.448792;155.229904;708.700012;1194.166870;330.833893
161;;;;754.076050;1200.740845;487.442322;682.866272;995.915222;199.399261;644.113525;897.425476;153.479355;673.562805;899.732605;154.856705;708.763611;1194.093750;330.848511
162;;;;754.108704;1200.678223;487.400604;683.054749;995.896606;199.201767;644.621643;897.586426;152.839325;673.576355;899.979126;154.654556;708.931580;1194.125488;330.730957
163;;;;753.940430;1200.718018;487.333160;683.208130;995.978577;198.940811;645.276611;897.835571;152.029114;673.704163;900.115601;154.415421;709.078796;1194.165161;330.594513
164;;;;754.057678;1200.582031;487.342255;683.499023;995.969055;198.599167;645.567749;897.993591;151.471512;673.824463;900.259155;154.093750;709.193237;1194.129150;330.451752
165;;;;754.103210;1200.574097;487.312317;683.722473;995.946167;198.426529;645.632751;897.988953;151.277359;673.856323;900.366394;153.865677;709.371704;1194.161499;330.310150
