Präzision01137;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;17:21:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
1;816.493530;738.421936;111.599785;786.837463;660.192444;37.094345;772.895691;949.272583;266.666199;786.617432;1056.552734;441.287201;802.455139;677.667419;28.470320;;;;;;;;;;;;;;;;;;
2;816.463379;738.302124;111.632622;;;;772.926208;949.133240;266.818420;786.734375;1056.656006;441.315002;802.753723;677.740112;28.685020;;;;;;;;;;;;;;;;;;
3;816.507690;738.232605;111.740356;;;;772.918762;949.128967;266.914795;786.729309;1056.759155;441.342560;803.082642;677.739868;28.932154;786.819458;660.197510;37.141701;;;;;;;;;;;;;;;
4;816.522583;738.121643;111.767357;;;;772.945740;949.119385;267.006836;786.787476;1056.859863;441.399170;803.071716;677.678345;28.938375;786.681396;659.864868;37.021278;;;;;;;;;;;;;;;
5;816.496582;738.072815;111.723015;;;;773.030273;949.112427;267.071716;786.867798;1056.984619;441.394928;802.913025;677.690979;28.820660;786.762024;660.014282;37.207050;;;;;;;;;;;;;;;
6;816.341736;738.047363;111.656929;;;;773.089783;949.003296;267.140320;786.931091;1057.112915;441.393738;802.957397;677.643372;28.854826;786.759338;660.095581;37.271496;;;;;;;;;;;;;;;
7;816.331055;737.973450;111.737823;;;;773.119446;948.977966;267.233063;786.981812;1057.204468;441.454102;803.097473;677.594116;28.959143;786.829407;660.081299;37.177834;;;;;;;;;;;;;;;
8;816.322937;737.922607;111.772118;;;;773.121948;948.991150;267.313904;787.035950;1057.394165;441.552826;802.990295;677.667175;28.884855;786.649231;659.896179;37.068485;;;;;;;;;;;;;;;
9;816.307007;737.817444;111.780609;;;;773.147949;948.983521;267.427582;787.140747;1057.518188;441.594238;802.862122;677.711121;28.758533;786.767761;660.007446;37.173473;;;;;;;;;;;;;;;
