Präzision01162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;14:05:30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
1;821.861877;752.828186;101.205795;901.086304;1035.392334;399.600922;802.742432;653.844727;47.903374;832.208069;668.301880;46.236843;824.620056;981.911316;219.690964;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;822.346619;753.081787;101.777000;900.878662;1035.507935;399.755341;802.703979;653.884216;48.733437;832.652039;668.430786;46.313076;824.397034;982.093262;219.656219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;822.547729;753.536133;102.190254;900.568604;1035.723877;399.962158;802.953186;653.970764;49.506390;833.789978;668.161255;48.640903;824.188904;982.564758;219.744370;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;822.564758;754.052368;102.684578;900.439758;1035.786133;400.227051;803.561707;654.250732;50.593109;834.730591;668.087097;51.182053;824.007690;983.131409;219.890167;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;822.565918;754.660034;103.425003;900.174194;1035.954712;400.444275;804.019958;654.637634;52.147110;834.906555;668.410706;52.389999;823.943420;984.068604;220.475388;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;822.558472;755.417725;104.386482;899.846680;1036.048706;400.554321;804.725220;655.124023;53.113834;835.694580;668.636353;54.201183;823.801575;985.203796;220.711151;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;822.677429;756.386353;105.573799;899.702454;1036.208374;400.628784;805.279236;655.873352;54.405235;835.926270;669.334045;55.504772;823.445740;985.985657;220.889114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;822.426147;757.175232;106.882690;899.607483;1036.428833;400.683014;806.072998;656.352356;56.555954;835.698486;670.430481;56.708607;823.098389;987.109375;220.515579;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;822.278564;757.998535;107.959656;899.546753;1036.742432;400.707916;806.544861;656.744995;58.276009;836.208923;671.195496;59.289932;823.290161;988.754639;220.033356;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;822.200134;759.132507;109.418411;899.343811;1037.254028;400.792755;807.097656;657.255798;60.592693;836.901306;671.586426;61.496792;823.414368;989.973938;219.992081;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;822.230835;760.284546;110.894699;899.237976;1037.707397;400.804657;807.180908;657.931824;62.716106;837.896057;672.256531;64.539795;823.241760;991.445801;220.118240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;822.349182;761.388672;113.180450;899.194519;1038.198853;400.762054;806.979309;658.911133;65.109932;837.454468;673.260925;66.437225;822.927368;993.014771;220.738297;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;821.925110;762.444580;115.039307;899.211914;1038.767334;400.758423;807.478271;659.829590;67.370026;838.005493;674.090027;69.413742;822.028992;994.632751;221.213898;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;821.498718;763.837708;116.249306;899.176208;1039.516113;400.881439;807.628601;660.504822;69.427696;837.888489;675.149292;71.958534;821.434570;996.406067;221.827774;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;821.066467;765.446655;118.169777;899.239014;1040.234863;400.964966;807.785950;661.499207;72.470093;837.551147;676.743103;74.283737;820.700378;998.155273;222.677094;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;820.740234;766.471741;120.322845;899.253052;1040.983521;401.089111;807.388245;662.914917;74.954948;837.776550;677.288208;77.040901;820.652405;999.991272;223.171860;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;820.448975;768.300659;122.968651;899.361755;1041.736572;401.214233;807.512207;664.114075;77.268433;838.141052;678.441956;80.444237;820.193604;1002.257263;223.318237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;819.692444;769.841064;124.815536;899.142212;1042.543579;401.538269;807.283936;665.637146;80.274940;837.740356;680.213562;83.315170;820.194885;1004.462952;222.964081;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;818.787842;771.953125;126.923439;899.188171;1043.329102;401.888672;806.630737;667.313416;82.928566;837.264465;681.705994;85.734329;820.156433;1006.969727;223.072922;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;818.548401;773.647705;129.697754;899.045898;1044.217529;402.495941;806.624329;668.720825;85.747917;836.380066;683.864685;88.298050;819.889160;1009.195557;223.667206;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;817.549011;775.573364;132.072586;898.823242;1045.078857;402.853790;806.129578;670.588806;88.651184;836.302795;685.194336;91.464813;818.839539;1011.523010;224.413818;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;816.453918;777.512085;134.533401;898.763855;1045.899902;403.101135;805.327026;672.425964;90.932602;835.448547;687.276550;94.406815;818.081421;1014.156677;225.439789;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;815.482239;779.803345;136.268814;898.764648;1046.781616;403.340027;804.061340;674.353638;94.764992;835.253845;688.611694;98.077850;817.904663;1016.655762;226.372620;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;814.311890;782.007813;138.523972;898.593628;1047.630859;403.841553;803.085632;676.327576;97.571739;834.591003;690.976196;100.984001;817.143066;1019.233032;227.154755;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;813.433533;784.429138;141.546005;898.663818;1048.469360;404.204437;802.083191;678.494507;100.401276;832.965576;693.148193;103.973831;816.903809;1022.177368;227.443771;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;811.954773;786.866089;143.822479;898.745728;1049.292969;404.520477;801.096985;680.747498;102.700630;831.686035;695.329590;107.140999;816.983948;1025.307495;227.847214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;810.843689;789.449951;146.569580;898.624084;1050.311279;405.057495;799.857361;683.109863;105.415520;830.448425;696.981079;110.243744;815.798401;1028.463745;228.723740;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;809.293701;792.030884;148.522614;898.617249;1051.287354;405.447571;798.081238;685.394470;108.660919;829.179871;699.977966;112.822449;815.148071;1031.177246;229.701385;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;807.520264;794.622864;150.966705;898.845154;1052.078125;405.770874;796.371338;688.149170;111.637054;827.532593;702.488037;115.732307;815.035645;1033.922241;230.846481;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;806.025330;797.518005;153.201828;898.964844;1053.119873;406.038086;794.520386;690.935791;114.612724;825.521973;705.019897;119.058594;814.348816;1037.009155;231.999969;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;804.067322;800.116394;155.924606;898.922302;1054.289429;406.499146;792.959839;693.947144;117.074585;823.266907;707.838806;121.459564;814.034668;1040.094116;232.889923;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;802.422791;802.390808;158.648651;898.806458;1055.258789;406.994965;791.014771;696.328491;119.463814;821.100342;710.475403;124.463875;813.290771;1043.332764;233.684738;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;800.355042;804.853882;161.342972;898.267761;1056.264404;408.145874;788.911316;699.328857;122.120819;819.109131;713.117371;127.374489;812.533203;1046.646606;234.670288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;797.706360;807.946167;163.585739;897.930298;1057.322144;408.908295;786.749207;702.359070;125.077332;817.236389;716.243042;129.754868;812.389771;1049.886353;235.620483;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;795.558228;811.173584;165.660980;897.968994;1058.303223;409.257050;784.317139;705.318665;127.295555;815.436340;718.927795;132.393250;811.521973;1053.483154;236.486557;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;793.570496;814.684631;168.147430;898.220520;1059.335083;409.592834;781.518738;708.953369;129.576111;812.994812;722.098022;135.197174;811.482239;1056.706909;237.431503;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;791.643127;817.877136;169.702087;898.512268;1060.660767;410.171692;779.214539;711.856750;132.253738;810.624146;725.143311;137.923859;810.594788;1059.916992;238.820251;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;789.157166;821.307190;171.885086;898.820251;1061.703003;410.750183;776.783813;715.424805;133.416534;808.006714;727.993286;140.414078;810.073120;1062.890015;240.294388;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;786.833618;824.499695;174.234070;898.570679;1062.935669;411.347992;774.271912;718.561035;136.080566;805.238892;730.852478;142.751511;809.641235;1066.255493;241.834869;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;784.713318;827.770264;176.020432;898.557922;1064.147217;412.346558;771.055298;721.983521;137.687317;802.166443;734.326477;144.541641;809.544250;1069.402100;242.825928;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
