Präzision01158;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;15:40:38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
1;777.475342;675.102600;76.419754;805.536987;689.330505;76.690445;846.488525;1100.119751;427.811035;791.632507;785.481079;106.751495;799.710876;1010.354065;258.880554;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;776.747986;675.112122;76.899796;805.599670;688.550964;76.909180;846.671936;1100.452637;427.694305;791.173096;785.634216;107.161110;799.596802;1010.943420;258.684113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;776.767273;675.110046;76.785378;805.349609;688.672668;77.259674;846.853760;1100.800293;427.968842;790.791931;785.749268;107.646790;799.614075;1011.530579;258.619537;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;776.732361;675.407288;76.915993;805.071289;688.821594;77.516449;846.987610;1101.056885;427.983002;790.504150;785.818176;108.110825;799.695435;1012.086731;258.621674;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;775.649658;675.578674;78.133934;804.237305;688.939270;78.542099;847.202087;1101.402100;427.921143;790.166260;785.863342;108.655907;799.646179;1012.707947;258.688568;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;775.047180;675.737427;79.189903;803.307007;689.304382;79.302551;847.323608;1101.766846;427.961884;789.914978;786.061646;108.763542;799.476501;1013.226685;258.508850;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;774.642090;675.899963;79.895729;802.743225;689.645813;79.834488;847.370056;1102.170898;428.092743;789.758850;786.520813;109.224892;799.288025;1013.963440;258.502563;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;774.061523;676.110352;80.426025;802.261780;689.761108;80.347206;847.290344;1102.606934;428.350830;789.275269;787.116211;109.846947;799.259277;1014.871887;258.520691;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;772.608765;676.472473;81.522339;801.680908;689.724487;81.761955;847.513916;1103.008667;428.230133;788.536743;787.587524;110.557678;799.410828;1015.954956;258.344177;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;771.556946;676.681152;82.275848;800.729736;690.083618;82.578606;847.767029;1103.582153;428.232056;788.021606;787.852234;111.032341;799.852173;1016.953918;257.651306;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;771.108337;677.559387;82.937981;799.455750;690.461426;83.574806;847.849915;1104.284546;428.247375;787.372925;788.259460;111.686447;800.003540;1018.256775;257.463196;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;770.252075;678.284790;83.873535;797.828735;690.985229;84.943855;848.122131;1104.889160;428.296997;786.753601;788.963318;112.543945;799.902344;1019.803162;257.392334;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;768.683777;678.919373;85.362526;797.187683;691.651611;86.292450;848.711365;1105.556763;428.107605;786.036499;789.814758;114.184166;799.878662;1020.992798;257.231934;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;767.053833;679.497437;87.154991;795.749329;692.387390;87.896088;848.975281;1106.373291;428.013123;785.223938;790.084412;115.664848;799.669312;1022.453552;257.377502;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;765.580444;679.970947;88.864616;794.458191;693.216431;89.444901;849.313843;1106.896240;427.925812;784.039673;790.969116;116.743347;799.537048;1024.061890;257.625000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;763.834167;680.977661;90.931236;793.047180;693.688782;91.419746;849.530212;1107.448364;427.976685;783.014709;791.799500;118.027122;799.588501;1025.860840;257.149841;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
