Präzision15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;13:25:47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
82;799.173645;777.988037;85.650490;801.681885;665.454102;45.829357;720.272156;1025.367676;386.550262;826.851318;685.302795;48.955173;716.100098;1049.049072;215.197693;;;;;;;;;;;;;;;
83;799.199951;777.980530;85.624390;801.642639;665.503601;45.888912;720.292358;1025.377808;386.574341;826.628540;685.410950;49.038788;716.159424;1049.039185;215.236618;;;;;;;;;;;;;;;
84;799.216003;777.974426;85.628769;801.754333;665.519104;45.786396;720.158569;1025.461426;386.440857;826.649048;685.475281;48.791653;716.242371;1049.049805;215.197906;;;;;;;;;;;;;;;
85;799.219055;777.924561;85.631470;801.666931;665.522461;45.864250;720.292908;1025.576294;386.554993;826.706726;685.436218;48.730633;716.297363;1049.051514;215.189941;;;;;;;;;;;;;;;
86;799.153381;777.967285;85.655815;801.676575;665.415344;45.858589;720.181091;1025.591797;386.701660;826.798218;685.379272;48.725063;716.299622;1049.050781;215.191772;;;;;;;;;;;;;;;
87;799.195557;777.930969;85.646553;801.749146;665.349487;45.776020;720.278625;1025.663940;386.621063;826.915710;685.232483;48.837563;716.286377;1049.030273;215.244339;;;;;;;;;;;;;;;
88;799.159973;777.919983;85.663918;801.921509;665.339050;45.632904;720.339478;1025.765991;386.585785;826.867920;685.259155;48.805576;716.267395;1048.917358;215.333038;;;;;;;;;;;;;;;
89;799.182495;777.898682;85.683167;801.850342;665.383179;45.675480;720.279724;1025.889893;386.528687;827.125916;685.391663;48.980686;716.328003;1048.911011;215.308762;;;;;;;;;;;;;;;
90;799.185669;777.848755;85.693169;801.817749;665.368652;45.696938;720.311035;1026.001831;386.507843;826.971252;685.265808;48.891529;716.407532;1048.828247;215.261871;;;;;;;;;;;;;;;
91;799.090576;777.791138;85.764450;801.859802;665.342102;45.659687;720.314026;1026.138550;386.518860;826.899109;685.238464;48.844181;716.325195;1048.889404;215.288651;;;;;;;;;;;;;;;
92;799.055908;777.765381;85.741402;801.813599;665.367004;45.718857;720.249268;1026.287964;386.545776;826.861267;685.243591;48.803944;716.336609;1048.811035;215.310089;;;;;;;;;;;;;;;
93;799.030884;777.736694;85.757858;801.876099;665.247681;45.689899;720.256226;1026.397827;386.548920;826.826233;685.207825;48.795704;716.325623;1048.795166;215.282440;;;;;;;;;;;;;;;
94;798.968506;777.749512;85.866188;801.869324;665.229492;45.678921;720.365051;1026.549683;386.630066;826.889648;685.227478;48.883476;716.347168;1048.796021;215.308594;;;;;;;;;;;;;;;
95;798.934875;777.664001;85.892899;801.994507;665.206726;45.506771;720.390564;1026.679199;386.700317;826.838257;685.227051;48.881157;716.383118;1048.794556;215.327225;;;;;;;;;;;;;;;
96;798.916260;777.596802;85.858459;802.024536;665.218933;45.475437;720.418335;1026.845581;386.731995;826.591858;685.157593;49.183296;716.421204;1048.792358;215.337479;;;;;;;;;;;;;;;
97;798.851868;777.569153;85.973236;801.964661;665.231445;45.600227;720.389343;1026.954468;386.768005;826.658508;685.101868;49.385433;716.287048;1048.783569;215.362717;;;;;;;;;;;;;;;
