Präzision01138;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;17:38:31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
1;801.019470;759.086731;107.223244;828.205261;672.208679;65.381958;736.769958;938.863037;231.207932;796.035767;661.166260;66.783699;733.152405;1033.453613;340.835693;;;;;;;;;;;;;;;;;;
2;801.067932;759.108398;107.180573;828.154236;672.315857;65.328758;736.837830;938.854065;231.267120;795.995056;661.183960;66.732933;733.198853;1033.458618;340.902802;;;;;;;;;;;;;;;;;;
3;800.977905;759.143250;107.369568;828.179016;672.241028;65.393150;736.812500;938.902710;231.250366;795.995422;661.206787;66.605583;733.162170;1033.382202;340.698456;;;;;;;;;;;;;;;;;;
4;800.909180;759.110107;107.418442;828.207214;672.182190;65.396248;736.837769;938.845886;231.271088;796.110229;661.246460;66.696877;733.235901;1033.557617;340.777313;;;;;;;;;;;;;;;;;;
5;800.972473;759.170593;107.452942;828.170837;672.116577;65.329544;736.864685;938.872803;231.305954;796.039551;661.208130;66.720856;733.252747;1033.600220;340.807220;;;;;;;;;;;;;;;;;;
6;801.061584;759.120544;107.313751;828.241455;672.203857;65.422630;736.853394;938.960693;231.286697;796.025940;661.166870;66.779778;733.283203;1033.589111;340.800507;;;;;;;;;;;;;;;;;;
7;801.007568;759.161926;107.440018;828.276123;672.233215;65.462074;736.884644;938.987000;231.272476;796.082275;661.188599;66.786537;733.352966;1033.702637;340.810150;;;;;;;;;;;;;;;;;;
8;800.981201;759.177307;107.501831;828.275879;672.229065;65.460464;736.901184;939.054382;231.307983;795.990845;661.276733;66.705017;733.390259;1033.721924;340.773254;;;;;;;;;;;;;;;;;;
9;801.052002;759.077637;107.361046;828.233093;672.312073;65.415779;736.902954;939.010132;231.313110;796.069641;661.299500;66.722305;733.384155;1033.721924;340.788635;;;;;;;;;;;;;;;;;;
10;801.051880;759.119995;107.436478;828.204895;672.261292;65.448616;736.901917;939.121216;231.292816;796.167175;661.341431;66.691963;733.419739;1033.836548;340.747803;;;;;;;;;;;;;;;;;;
11;801.124573;759.172424;107.508644;828.244324;672.218323;65.456871;736.878601;939.081726;231.289398;796.170959;661.338013;66.685684;733.437988;1033.859863;340.718323;;;;;;;;;;;;;;;;;;
12;801.085449;759.201172;107.370964;828.228210;672.240540;65.470863;736.896912;939.127747;231.289764;796.164307;661.355347;66.714767;733.481628;1033.955688;340.712372;;;;;;;;;;;;;;;;;;
13;801.110657;759.222107;107.460342;828.315796;672.115601;65.479088;736.888062;939.181274;231.302719;796.157349;661.358093;66.728722;733.549011;1033.993530;340.712555;;;;;;;;;;;;;;;;;;
14;801.069763;759.232117;107.522614;828.318420;672.170593;65.453133;736.955505;939.182190;231.356293;796.165710;661.336304;66.794312;733.535645;1034.081787;340.658936;;;;;;;;;;;;;;;;;;
15;801.128967;759.240540;107.532494;828.333923;672.120361;65.499008;737.004456;939.231384;231.335419;796.142090;661.297058;66.819817;733.614746;1034.122803;340.694611;;;;;;;;;;;;;;;;;;
16;801.114136;759.233521;107.531021;828.312317;672.153137;65.571136;737.002808;939.304199;231.330933;796.153687;661.342529;66.754776;733.619324;1034.194092;340.733002;;;;;;;;;;;;;;;;;;
17;801.119568;759.232239;107.529442;828.283447;672.276611;65.613045;737.029907;939.322144;231.426346;796.079529;661.313354;66.807182;733.694092;1034.243896;340.664215;;;;;;;;;;;;;;;;;;
18;801.039795;759.249634;107.594414;828.272583;672.381226;65.554970;737.032654;939.386047;231.384308;796.095093;661.414185;66.697937;733.723755;1034.245972;340.631012;;;;;;;;;;;;;;;;;;
19;800.997681;759.245178;107.647453;828.198120;672.411560;65.545174;737.026489;939.488586;231.372528;796.182678;661.462036;66.653999;733.793640;1034.345581;340.607361;;;;;;;;;;;;;;;;;;
20;801.008362;759.328491;107.584877;828.243408;672.295776;65.568237;737.008789;939.535156;231.354813;796.220398;661.505920;66.713493;733.735474;1034.389160;340.520233;;;;;;;;;;;;;;;;;;
21;801.003174;759.314209;107.629692;828.258423;672.262085;65.583183;737.007324;939.531738;231.353119;796.117188;661.490234;66.656937;733.739441;1034.474487;340.520416;;;;;;;;;;;;;;;;;;
22;800.988037;759.294556;107.627266;828.354431;672.306030;65.613029;737.075562;939.585876;231.443878;796.081177;661.478394;66.639900;733.806946;1034.593994;340.491699;;;;;;;;;;;;;;;;;;
23;801.023682;759.357178;107.638168;828.347229;672.343933;65.644577;737.081055;939.630432;231.438217;796.092407;661.458252;66.705681;733.836060;1034.638062;340.407349;;;;;;;;;;;;;;;;;;
24;801.017334;759.369019;107.640869;828.294739;672.299683;65.594574;737.056030;939.667358;231.410599;796.175964;661.532654;66.741547;733.892029;1034.651001;340.359375;;;;;;;;;;;;;;;;;;
25;801.039917;759.360657;107.637344;828.175537;672.377563;65.555954;737.075439;939.737000;231.430618;796.157104;661.487000;66.696129;733.919983;1034.740112;340.344635;;;;;;;;;;;;;;;;;;
26;801.030762;759.357666;107.637062;828.205933;672.301941;65.562286;737.054871;939.847595;231.427200;796.149475;661.564575;66.718323;733.927917;1034.784912;340.336426;;;;;;;;;;;;;;;;;;
27;801.010986;759.325867;107.665527;828.239624;672.264832;65.579842;737.067383;939.864502;231.420959;796.066284;661.571899;66.716225;733.970703;1034.781128;340.292664;;;;;;;;;;;;;;;;;;
28;801.025024;759.357605;107.661194;828.249451;672.292297;65.614029;737.136780;939.891418;231.393204;796.087219;661.573059;66.639252;733.994934;1034.962036;340.054474;;;;;;;;;;;;;;;;;;
29;800.979126;759.370117;107.708694;828.266785;672.282654;65.601822;737.130615;939.979065;231.323364;796.109619;661.608337;66.708023;734.035034;1035.029053;339.938599;;;;;;;;;;;;;;;;;;
30;800.993286;759.371704;107.732056;828.185669;672.330505;65.629402;737.139404;939.973267;231.390289;796.061523;661.569641;66.725441;734.054871;1035.097534;339.886322;;;;;;;;;;;;;;;;;;
31;800.997314;759.322388;107.740891;828.184143;672.299500;65.615822;737.119080;939.995911;231.320999;796.044678;661.590271;66.670967;734.060791;1035.118530;339.907532;;;;;;;;;;;;;;;;;;
32;800.947632;759.301636;107.713409;828.168701;672.260559;65.554405;737.124756;940.141357;231.318405;795.956421;661.604309;66.713730;734.037476;1035.200073;339.941986;;;;;;;;;;;;;;;;;;
33;800.885010;759.253235;107.764709;828.178284;672.238159;65.577141;737.124207;940.173035;231.300888;795.898499;661.625854;66.736702;733.977417;1035.346924;339.825134;;;;;;;;;;;;;;;;;;
34;800.875671;759.246094;107.780907;828.145386;672.288574;65.608513;737.141357;940.173523;231.305313;795.853699;661.579712;66.695396;734.056213;1035.351807;339.804901;;;;;;;;;;;;;;;;;;
35;800.840759;759.243164;107.853783;828.070435;672.340698;65.594162;737.145630;940.233704;231.300232;795.805298;661.577942;66.696609;734.115784;1035.329224;339.762909;;;;;;;;;;;;;;;;;;
36;800.817200;759.200806;107.876221;828.029358;671.806763;65.798187;737.156433;940.247559;231.295639;795.708679;661.581238;66.689156;734.124878;1035.414673;339.763702;;;;;;;;;;;;;;;;;;
37;800.809265;759.185547;107.864189;828.061768;672.078064;65.779663;737.171387;940.309204;231.297653;795.723511;661.480103;66.168411;734.090454;1035.536743;339.810303;;;;;;;;;;;;;;;;;;
38;800.756104;759.171387;107.853279;827.925537;672.339294;65.745277;737.191711;940.361389;231.297073;795.690918;661.586243;66.489372;734.108887;1035.562744;339.836914;;;;;;;;;;;;;;;;;;
39;800.776855;759.142456;107.927780;827.846497;671.878174;65.884354;737.204041;940.401978;231.368668;795.599548;661.604553;66.665283;734.168457;1035.565674;339.753479;;;;;;;;;;;;;;;;;;
40;800.745789;759.132629;107.945045;827.825867;672.112793;65.869255;737.221436;940.414124;231.378876;795.543945;661.557556;66.673714;734.176697;1035.635986;339.773743;;;;;;;;;;;;;;;;;;
41;800.775085;759.100708;107.941933;827.805725;672.243286;65.826851;737.210693;940.447998;231.293961;795.475769;661.520569;66.702568;734.232178;1035.693481;339.741516;;;;;;;;;;;;;;;;;;
42;800.744629;759.059265;107.940170;827.682922;672.346558;65.868423;737.266418;940.465454;231.406601;795.479309;661.436096;66.729088;734.199524;1035.770630;339.733856;;;;;;;;;;;;;;;;;;
