Präzision01164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;14:08:24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
1;767.971985;712.525208;140.276047;793.854858;726.556091;141.942505;785.863037;824.799377;163.036224;737.696045;1082.278442;218.342850;728.566467;1102.745361;425.384155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;766.390686;715.392883;144.089447;792.315979;728.283997;146.412476;784.400391;827.869934;165.976196;736.731445;1085.568848;218.818604;728.364807;1105.065796;425.894043;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;764.240784;718.229797;147.938995;790.286865;731.076538;149.725159;782.966003;831.104187;168.660080;736.083374;1089.019775;219.912582;728.058655;1107.288818;426.345245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;762.316528;721.062073;151.669174;788.474243;734.511169;153.065567;781.279297;834.383789;171.798828;734.879028;1092.612427;220.901718;728.028320;1109.476807;426.725800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;760.616211;724.307068;155.919327;786.463135;738.216919;156.130417;779.675415;837.739502;174.524689;734.407043;1096.275269;221.495850;727.682556;1111.778198;427.464752;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;758.648804;727.657776;159.385559;785.070862;741.194153;159.732162;778.245789;840.915649;177.198532;733.122009;1100.066528;221.721512;727.071045;1113.975464;428.461334;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;757.039246;731.005432;162.110977;783.480652;743.919983;162.951126;776.758057;844.193909;179.443100;732.386597;1103.436035;223.019974;726.626465;1116.035522;429.296906;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;755.165894;734.239014;164.969254;781.756470;746.678772;166.447510;774.787781;847.532898;182.046204;731.115662;1106.775146;224.355988;726.473206;1118.282837;429.948608;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;752.922913;737.565979;168.243225;779.588379;750.089417;169.212982;773.004700;850.978943;184.441025;730.337158;1110.406128;225.318787;726.319336;1120.485474;430.495850;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
