Präzision01161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;17:46:59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
1;809.140869;780.195251;95.418701;792.133362;677.937805;47.050953;818.800720;688.620728;50.306381;808.469910;1068.308105;387.454895;796.837036;1013.728027;221.402725;;;;;;;;;;;;;;;;;;
2;809.150208;780.137634;95.587486;791.545288;677.884644;47.534355;818.730408;688.568726;50.304070;808.326477;1068.302490;387.611664;796.631165;1013.737000;221.449905;;;;;;;;;;;;;;;;;;
3;809.046082;780.012390;95.661545;791.382202;677.808716;47.576401;818.592957;688.402039;50.414948;808.356079;1068.200684;387.649719;796.441772;1013.635254;221.429962;;;;;;;;;;;;;;;;;;
4;808.941528;779.938477;95.713448;791.334290;677.779663;47.487652;818.457336;688.278442;50.570263;808.321045;1068.260742;387.745972;796.349915;1013.465393;221.574600;;;;;;;;;;;;;;;;;;
5;808.806702;779.838257;95.755524;791.234863;677.683228;47.497040;818.219116;688.206116;50.634254;808.330627;1068.275635;387.843262;796.057007;1013.314636;221.658432;;;;;;;;;;;;;;;;;;
6;808.632690;779.813354;95.889641;791.159607;677.625305;47.543495;818.061096;688.076843;50.851810;807.995544;1068.326904;388.161377;795.749329;1013.255737;221.796249;;;;;;;;;;;;;;;;;;
7;808.489807;779.714539;96.047577;791.007019;677.553589;47.515175;817.636841;688.132202;50.855801;808.133972;1068.368774;388.173859;795.440247;1013.201294;221.839340;;;;;;;;;;;;;;;;;;
8;808.292480;779.676636;96.140259;790.921143;677.574158;47.563538;817.354431;688.101135;50.916809;808.223022;1068.416748;388.180176;795.109924;1013.252808;221.743896;;;;;;;;;;;;;;;;;;
9;808.088379;779.671814;96.310616;790.891052;677.576538;47.622169;817.024292;688.041687;51.108772;808.313538;1068.518066;388.207214;794.941956;1013.239929;221.858368;;;;;;;;;;;;;;;;;;
10;808.092163;779.582886;96.484467;790.755127;677.529541;47.729233;816.783997;687.981873;51.260494;808.332458;1068.622925;388.421906;794.612976;1013.370422;222.060333;;;;;;;;;;;;;;;;;;
11;807.704895;779.625793;96.787628;790.594177;677.542480;47.870075;816.567810;687.974304;51.386600;808.360291;1068.803223;388.611023;794.207825;1013.492432;222.137817;;;;;;;;;;;;;;;;;;
12;807.554260;779.780640;96.975403;790.373352;677.577087;48.031292;816.195984;688.035095;51.526817;808.427673;1069.009644;388.669067;793.837036;1013.671448;222.224976;;;;;;;;;;;;;;;;;;
13;807.423889;779.935303;97.164330;790.224182;677.899414;48.605709;815.947937;688.191650;52.152660;808.476013;1069.312378;388.782990;793.395203;1013.877380;222.274307;;;;;;;;;;;;;;;;;;
14;807.008850;780.174255;97.744598;789.967468;678.053223;49.583038;816.253052;687.986694;53.076389;808.559631;1069.703735;388.906647;793.384766;1014.093140;222.394760;;;;;;;;;;;;;;;;;;
15;806.422791;780.434265;98.504341;789.638977;678.097351;50.472252;815.909912;687.924683;54.767212;808.727112;1070.150391;388.977814;793.293518;1014.416077;222.553101;;;;;;;;;;;;;;;;;;
16;805.871887;780.691284;99.099472;788.700806;678.116760;51.768730;815.032410;687.781128;56.069752;808.881531;1070.572021;389.122711;793.198853;1014.633606;222.714050;;;;;;;;;;;;;;;;;;
17;805.437866;780.826416;99.559990;788.048523;678.401367;53.001972;814.463440;687.989502;56.909325;808.867615;1070.986816;389.464050;793.012146;1015.028137;222.879303;;;;;;;;;;;;;;;;;;
18;804.989929;781.011902;100.418839;787.700195;678.577942;53.917179;813.765503;688.364014;58.182583;808.830627;1071.403442;390.053345;792.798279;1015.585205;223.000336;;;;;;;;;;;;;;;;;;
19;804.180908;781.399719;101.647964;786.683533;678.809753;55.476704;812.910400;688.423462;59.857620;808.968994;1071.918213;390.332794;792.645508;1016.300171;223.244324;;;;;;;;;;;;;;;;;;
20;803.585999;782.009766;102.883499;785.864868;678.792664;56.953144;812.517273;688.750305;61.370529;809.146545;1072.540771;390.488861;792.563232;1017.142151;223.772919;;;;;;;;;;;;;;;;;;
21;802.980957;782.569214;104.192787;785.249023;679.054749;58.597328;811.414307;688.992249;63.642685;809.326050;1073.183228;390.842041;792.571106;1018.056396;224.601974;;;;;;;;;;;;;;;;;;
22;802.279053;782.982422;105.302666;784.430359;679.554260;60.182716;810.189819;689.275208;65.029602;809.383789;1073.875854;391.170135;792.540588;1018.920044;224.704453;;;;;;;;;;;;;;;;;;
23;801.430786;783.700989;106.727936;783.455933;680.108215;61.951958;808.763000;689.700439;67.099152;809.597351;1074.701050;391.415131;792.721741;1020.081238;224.685699;;;;;;;;;;;;;;;;;;
24;801.070007;784.258362;108.302788;782.408142;680.499329;63.808464;808.309937;689.927002;69.208061;809.772522;1075.647095;391.647247;793.032410;1021.284607;224.901993;;;;;;;;;;;;;;;;;;
25;800.179993;784.941589;110.286346;780.566895;680.728699;66.453094;807.435120;690.181396;71.451302;810.209106;1076.870483;391.644958;793.190857;1022.441528;224.967346;;;;;;;;;;;;;;;;;;
26;799.328308;785.396240;111.870438;779.339294;681.252808;68.702202;806.307556;690.601868;73.747520;810.598755;1077.977051;392.250397;793.126038;1023.952454;225.318207;;;;;;;;;;;;;;;;;;
27;798.781189;786.405396;113.695915;778.368164;682.198364;71.592598;805.041016;691.233826;76.331764;810.875854;1079.053223;392.646667;793.283997;1025.310913;225.662811;;;;;;;;;;;;;;;;;;
28;798.346313;787.372681;116.526337;777.879456;682.808594;73.916534;803.687805;691.895020;79.694946;810.871765;1080.429321;393.183746;793.200073;1027.322388;226.437820;;;;;;;;;;;;;;;;;;
29;797.485657;788.397644;118.700996;776.856323;683.809692;76.719276;803.156311;692.647217;82.039337;811.096191;1081.775513;393.667053;793.237122;1029.177856;226.851501;;;;;;;;;;;;;;;;;;
30;796.828613;789.176575;120.871506;775.876831;684.549683;79.271652;802.182251;693.579529;84.760139;811.611511;1083.350342;393.774933;793.571899;1031.000366;226.999420;;;;;;;;;;;;;;;;;;
31;796.171814;790.128601;123.737831;774.307251;685.444092;83.173271;801.061829;694.466797;88.058556;812.214050;1084.950684;394.052063;793.587952;1032.695313;227.220306;;;;;;;;;;;;;;;;;;
32;795.468628;791.621094;126.552925;773.366089;686.154297;86.409042;800.797302;694.877136;91.207169;812.363647;1086.628540;394.901276;793.279663;1034.817505;228.365463;;;;;;;;;;;;;;;;;;
33;794.432190;792.666870;129.079956;772.565857;687.167175;89.385643;799.995667;696.162048;94.582718;812.352173;1088.261719;395.325226;793.565857;1036.936035;229.274292;;;;;;;;;;;;;;;;;;
