Präzision49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;15:45:18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;
12;809.646240;790.390564;146.748322;818.774658;697.881897;103.462769;746.880676;1030.743530;266.505280;759.221008;1141.774170;401.609680;;;;789.500488;685.157288;96.885155;;;;;;;;;;;;;;;;;;
13;809.017883;791.018005;148.356812;818.374390;698.095337;106.392639;746.632019;1032.213501;266.486816;759.395081;1142.795776;402.128662;;;;788.542419;685.889526;99.642220;;;;;;;;;;;;;;;;;;
14;808.378540;791.866089;151.132507;816.927979;699.323303;109.198746;746.094971;1033.901001;266.329865;759.538696;1144.063965;402.370758;;;;787.375305;686.424194;102.306221;;;;;;;;;;;;;;;;;;
15;807.345886;793.027588;153.403549;815.939392;700.029358;111.028778;745.405273;1035.852295;266.085114;759.742615;1145.285400;402.384705;;;;786.262390;686.794617;105.510033;;;;;;;;;;;;;;;;;;
16;806.231384;794.010498;155.405792;813.933899;701.517090;113.445984;744.857727;1037.831055;265.813354;760.042236;1146.364990;402.421844;;;;785.109253;687.366455;108.217278;;;;;;;;;;;;;;;;;;
17;804.876160;795.147888;158.084305;813.074280;701.733032;117.446098;744.486694;1039.635498;265.796112;760.264648;1147.569824;402.595917;;;;783.777954;688.558228;111.453735;;;;;;;;;;;;;;;;;;
18;803.395630;796.244202;160.591187;812.446411;701.749573;121.021263;743.674316;1041.788940;266.429901;760.380615;1148.774902;402.992157;;;;782.945374;689.678467;114.000099;;;;;;;;;;;;;;;;;;
19;802.144592;797.590759;162.838303;810.859802;703.420044;123.799713;742.816345;1043.979248;266.723145;760.504456;1150.039917;403.418701;;;;782.008850;690.622192;117.283470;;;;;;;;;;;;;;;;;;
20;800.945984;798.884888;165.458862;809.566406;704.183594;127.027435;742.133911;1046.387329;266.794678;760.696289;1151.530640;403.808563;;;;779.901794;691.496826;120.715408;;;;;;;;;;;;;;;;;;
21;799.645020;800.445801;168.426514;808.175842;705.239685;130.488266;741.185059;1048.871948;266.773438;760.479736;1153.164307;404.221710;;;;778.220154;692.735840;124.030617;;;;;;;;;;;;;;;;;;
22;798.219727;801.961975;170.900146;806.426697;706.621643;133.973587;740.280396;1051.196777;266.849304;760.685486;1154.642456;404.528809;;;;776.955444;694.509216;127.540131;;;;;;;;;;;;;;;;;;
23;796.255859;803.893250;173.495544;804.976563;708.444702;137.764633;740.071350;1053.685181;266.843842;760.604736;1156.194336;404.739502;;;;775.625061;695.828613;130.830872;;;;;;;;;;;;;;;;;;
24;794.670410;805.373291;176.417358;802.941589;709.430969;140.960556;739.140747;1056.615479;267.144348;760.470886;1157.822998;405.421814;;;;773.343811;697.174438;134.400162;;;;;;;;;;;;;;;;;;
25;793.034119;807.218750;179.243912;801.272095;711.421082;144.570892;737.957458;1059.265991;267.499603;760.266602;1159.502930;406.110779;;;;771.382874;698.733337;137.519226;;;;;;;;;;;;;;;;;;
26;791.491638;809.351868;182.018066;799.474060;713.106750;147.929199;737.191711;1061.962524;267.682159;760.232544;1161.293823;406.701752;;;;769.787354;700.834167;140.717316;;;;;;;;;;;;;;;;;;
27;789.725220;811.224365;184.426895;797.020142;714.942932;150.782043;736.436951;1064.799683;267.302979;760.084656;1163.039795;407.300629;;;;767.917908;703.011719;144.273575;;;;;;;;;;;;;;;;;;
28;787.860474;813.469727;187.780731;795.430359;716.688904;154.191345;736.099304;1067.800415;267.275391;760.379944;1164.849854;407.501282;;;;766.076904;704.596008;147.889374;;;;;;;;;;;;;;;;;;
29;785.977966;815.756653;190.604538;793.390381;718.502747;158.104172;734.937805;1070.770874;267.647797;760.314575;1166.728394;407.797729;;;;763.767700;706.496948;150.969315;;;;;;;;;;;;;;;;;;
30;784.005066;818.181580;192.897766;791.488586;720.391479;161.749695;733.621826;1073.853760;268.392883;759.967041;1168.588013;409.181152;;;;762.069946;709.064026;154.564728;;;;;;;;;;;;;;;;;;
31;782.094727;820.930603;195.709396;789.703430;722.572693;165.203247;732.438721;1076.974487;268.399506;759.845459;1170.484863;409.987946;;;;759.846191;711.335999;158.133743;;;;;;;;;;;;;;;;;;
32;780.147644;823.032715;198.418335;787.537415;725.772461;168.275024;731.384094;1079.959106;268.732544;760.126892;1172.443481;410.316315;;;;757.446106;713.599670;161.343704;;;;;;;;;;;;;;;;;;
33;777.977905;825.836304;201.111893;785.253052;728.020508;171.291733;730.499756;1082.869263;269.233032;760.379639;1174.518677;410.770050;;;;755.173706;715.988770;164.689041;;;;;;;;;;;;;;;;;;
34;775.935913;828.690063;203.494476;783.050720;730.147888;174.507355;729.347351;1086.194458;269.367065;760.277405;1176.552124;411.448120;;;;752.843323;718.466248;168.176605;;;;;;;;;;;;;;;;;;
35;773.915405;831.458435;205.962723;780.738464;733.297546;177.561569;728.536804;1089.301270;269.818604;760.003845;1178.629761;412.293182;;;;750.718689;721.175720;171.410568;;;;;;;;;;;;;;;;;;
36;772.405823;834.287903;207.880630;778.219971;735.792114;180.215240;727.555786;1092.348022;270.311951;759.703674;1180.677856;413.290955;;;;748.503784;724.195801;174.590546;;;;;;;;;;;;;;;;;;
37;770.214478;837.355774;210.514496;776.109497;738.158203;183.415314;727.053894;1095.570557;270.761658;760.066345;1182.726074;413.902679;;;;746.010010;726.734009;177.283676;;;;;;;;;;;;;;;;;;
38;768.037170;840.194214;212.888351;773.955994;741.290405;186.470551;725.902710;1099.056396;270.868713;759.744202;1185.250488;414.522308;;;;743.749207;729.325134;179.931168;;;;;;;;;;;;;;;;;;
39;765.892334;842.954468;215.396362;771.175171;744.275269;189.110962;724.911438;1102.231567;271.391754;759.777039;1187.237061;415.197784;;;;741.113525;732.293091;183.017593;;;;;;;;;;;;;;;;;;
40;763.693848;846.094604;217.525940;768.669495;746.886780;191.771912;723.472656;1105.447021;272.326141;759.970093;1188.902344;416.195496;;;;738.554138;735.407227;185.901077;;;;;;;;;;;;;;;;;;
41;761.450073;849.212280;219.611847;766.207581;749.531738;194.338669;722.261108;1108.791748;273.527924;759.516174;1191.533325;417.100861;;;;736.167908;738.402466;188.031860;;;;;;;;;;;;;;;;;;
42;759.381287;852.052551;221.263458;763.704407;752.108643;196.579422;721.145020;1112.018921;274.024933;759.541504;1193.722778;417.826752;;;;733.572571;741.336060;190.718704;;;;;;;;;;;;;;;;;;
43;757.038452;855.239746;223.269073;761.372314;754.890991;198.960815;720.694641;1115.213135;274.319000;759.870972;1195.572754;418.471252;;;;731.460876;744.255310;192.529541;;;;;;;;;;;;;;;;;;
44;754.692993;858.337280;225.407028;758.905579;758.422302;200.626938;719.628296;1118.426636;275.056427;759.978943;1197.650757;419.432068;;;;728.719421;747.481506;194.785309;;;;;;;;;;;;;;;;;;
45;752.501953;861.234680;226.942963;756.299927;762.001099;202.479584;718.465759;1121.571045;276.272888;759.715576;1199.654907;420.469788;;;;726.347839;750.624329;196.621704;;;;;;;;;;;;;;;;;;
46;750.201172;864.347961;228.379166;753.664124;764.644531;204.573349;717.599060;1125.068237;276.369781;759.983582;1201.582886;421.203522;;;;723.830627;753.599731;198.483170;;;;;;;;;;;;;;;;;;
47;747.902771;867.635864;229.488205;751.574829;767.091187;206.457596;716.791016;1128.483276;276.689697;760.184753;1203.714233;422.162933;;;;721.170349;756.484375;200.662994;;;;;;;;;;;;;;;;;;
48;745.710938;870.834167;231.506866;749.546204;770.261597;207.542221;715.925537;1131.664185;277.774994;759.927368;1205.890259;423.191925;;;;718.867554;759.713684;202.067719;;;;;;;;;;;;;;;;;;
49;743.404602;873.783569;232.836151;746.893860;774.112732;209.368973;714.684875;1134.783081;278.871094;759.993347;1207.728516;424.079437;;;;716.464355;763.280640;203.238739;;;;;;;;;;;;;;;;;;
50;741.156982;876.679382;233.863358;743.821838;776.941833;210.889267;713.978210;1137.852173;279.871796;760.421814;1209.739136;424.790527;;;;714.193848;766.747253;204.901688;;;;;;;;;;;;;;;;;;
51;739.101501;880.149658;235.214935;741.436829;780.141174;211.323502;712.826172;1141.124634;280.310944;760.588562;1211.870239;425.647034;;;;711.678650;769.865356;205.657776;;;;;;;;;;;;;;;;;;
52;737.474304;883.342041;236.660080;739.271240;783.373535;212.693146;712.053772;1144.387329;281.025421;760.607544;1213.945190;426.709106;;;;708.795715;773.165222;207.387268;;;;;;;;;;;;;;;;;;
53;735.373474;886.470581;237.481644;737.339905;786.323853;213.723114;711.472473;1147.520386;281.887665;760.905457;1215.621094;427.784271;;;;706.517395;776.148010;208.280609;;;;;;;;;;;;;;;;;;
54;732.918945;889.582886;238.132629;734.585449;789.357483;214.733093;710.694580;1150.626465;282.813171;760.817749;1217.545654;429.132538;;;;703.830994;779.279114;208.998901;;;;;;;;;;;;;;;;;;
55;730.885193;892.700195;239.267960;731.665161;792.032288;215.301544;709.948242;1153.673462;283.630768;760.999451;1219.457397;429.915131;;;;701.197754;782.465942;210.242310;;;;;;;;;;;;;;;;;;
56;728.725464;895.946411;240.422913;729.407837;795.684937;215.659042;709.038635;1156.961060;284.457520;761.343567;1221.390869;430.522522;;;;699.072876;785.975586;210.444855;;;;;;;;;;;;;;;;;;
57;726.926880;898.892700;240.786118;727.258667;798.703674;216.376709;708.337219;1160.164551;285.604797;762.043213;1223.202026;431.617279;;;;696.560120;789.160339;211.213562;;;;;;;;;;;;;;;;;;
58;724.965027;901.971313;241.765411;725.224976;802.057983;216.733521;707.342834;1163.274902;286.351593;762.349609;1224.928589;432.604156;;;;693.913879;792.622742;211.251419;;;;;;;;;;;;;;;;;;
59;722.785889;905.294189;242.130020;722.894836;805.121399;216.833740;706.449341;1166.398804;287.337982;762.402405;1226.724854;433.360962;;;;691.806274;795.935791;211.765839;;;;;;;;;;;;;;;;;;
60;720.761963;908.178772;243.005585;719.999756;808.727173;216.976044;706.229004;1169.288208;288.368011;762.739563;1228.535889;434.115692;;;;689.292358;799.352478;211.628372;;;;;;;;;;;;;;;;;;
61;718.451477;911.044861;243.420120;718.219604;811.717102;217.091110;705.565186;1172.350464;289.270142;763.230957;1230.323975;434.976288;;;;686.828247;802.538208;212.343399;;;;;;;;;;;;;;;;;;
62;716.114441;914.338989;243.608124;716.161316;814.341553;217.768234;705.217773;1175.277954;289.998779;763.613037;1231.934326;435.869904;;;;684.641541;805.667419;212.080994;;;;;;;;;;;;;;;;;;
63;714.197937;917.438477;244.321136;713.705627;817.525452;217.804321;705.011597;1178.219971;290.357513;763.708313;1233.665894;436.819153;;;;682.702454;808.770142;211.772110;;;;;;;;;;;;;;;;;;
64;712.439758;920.304443;244.478470;711.641418;821.183044;217.504471;704.460266;1181.312500;290.946594;763.823120;1235.299316;438.034668;;;;680.491150;812.050354;211.852951;;;;;;;;;;;;;;;;;;
65;710.914185;923.223206;244.632248;709.494568;824.216675;217.911469;704.283813;1184.213867;292.076050;764.153564;1236.977295;438.908905;;;;678.254272;815.153503;212.304276;;;;;;;;;;;;;;;;;;
66;709.032532;926.431641;244.693375;707.124390;827.565735;217.340210;703.818420;1187.069336;292.825989;764.867371;1238.520386;439.511414;;;;676.266724;818.272705;212.148727;;;;;;;;;;;;;;;;;;
67;707.537109;929.340759;245.100998;705.162170;830.410950;216.815140;703.149292;1190.037720;293.704590;765.499146;1240.029053;440.352203;;;;674.378540;821.561707;211.613876;;;;;;;;;;;;;;;;;;
68;705.857605;932.136414;244.848923;703.213745;833.326843;216.612534;702.617981;1192.809082;294.844055;765.850891;1241.631836;441.296295;;;;672.744934;824.888794;211.015137;;;;;;;;;;;;;;;;;;
69;704.268433;935.301453;245.021332;701.569519;835.915161;216.545105;702.331238;1195.335083;295.635468;765.823425;1243.203613;442.186188;;;;671.008972;828.257324;210.408936;;;;;;;;;;;;;;;;;;
70;702.910095;937.882507;245.251205;699.017700;839.252808;215.942841;702.289551;1198.082764;295.892975;766.379456;1244.532959;442.808960;;;;668.853149;831.130310;210.579361;;;;;;;;;;;;;;;;;;
71;701.475830;940.768250;244.519577;697.529907;842.672119;215.181595;702.164429;1200.832764;296.471466;766.775208;1246.078857;443.551239;;;;666.602783;834.071594;210.289810;;;;;;;;;;;;;;;;;;
72;699.826355;943.645203;244.781921;695.880859;844.980530;215.002151;701.929016;1203.476929;297.233948;767.165894;1247.377563;444.242340;;;;665.022339;836.886292;209.859833;;;;;;;;;;;;;;;;;;
73;698.560181;946.120300;244.624207;693.164795;847.881226;214.681641;701.774353;1205.725952;297.763489;767.545105;1248.626343;445.074310;;;;663.387268;839.741272;209.164902;;;;;;;;;;;;;;;;;;
74;697.139832;949.110657;243.978073;691.846069;850.483948;214.356415;701.532898;1208.088013;298.787750;767.859802;1250.033936;445.660309;;;;661.463501;842.792114;208.835831;;;;;;;;;;;;;;;;;;
75;695.970825;951.645020;244.210541;690.144409;853.435852;213.684067;701.275146;1210.631348;299.454987;768.207214;1251.375000;446.203949;;;;659.730408;845.856812;208.503616;;;;;;;;;;;;;;;;;;
76;694.572327;954.166138;243.804596;688.671265;856.014893;213.233917;701.152100;1213.114502;300.135803;768.506775;1252.785156;446.753326;;;;657.891357;848.727112;207.778473;;;;;;;;;;;;;;;;;;
77;693.208740;957.029724;243.256958;686.926392;858.728088;212.644272;700.862793;1215.185669;301.012451;768.734619;1254.026489;447.693817;;;;655.942993;851.525269;206.811523;;;;;;;;;;;;;;;;;;
78;691.980469;958.971130;243.194046;685.138916;861.033997;212.231384;701.253357;1217.400879;301.607086;769.215881;1255.214722;448.438995;;;;654.236267;854.367249;206.148499;;;;;;;;;;;;;;;;;;
79;690.611572;961.707275;242.932465;683.887085;863.744507;211.480026;701.660889;1219.725586;301.606720;769.606934;1256.427002;448.811432;;;;652.896606;857.193604;205.722076;;;;;;;;;;;;;;;;;;
80;689.285156;963.989075;242.731110;682.360046;866.192444;210.934708;701.725952;1221.831665;301.896851;769.819458;1257.450806;449.274170;;;;651.322998;859.800964;204.686142;;;;;;;;;;;;;;;;;;
81;688.272766;966.433105;242.583588;681.346313;868.627747;210.028946;701.353088;1223.924683;302.837402;770.048035;1258.465088;449.949188;;;;649.884399;862.263489;203.800278;;;;;;;;;;;;;;;;;;
82;687.196411;968.655090;242.001740;679.724854;871.426392;209.343292;701.442261;1225.898438;303.437561;770.665955;1259.634033;450.702789;;;;648.451111;865.028259;202.800507;;;;;;;;;;;;;;;;;;
83;686.251160;970.899536;241.545654;678.613831;873.828308;208.010147;701.815125;1227.883301;303.810333;771.326660;1260.505371;450.919830;;;;647.128052;867.429443;202.112137;;;;;;;;;;;;;;;;;;
84;685.338928;972.891907;241.191025;677.416748;876.232422;207.124741;702.299561;1229.650879;303.854614;771.724976;1261.520874;451.382904;;;;645.940796;869.636292;201.245361;;;;;;;;;;;;;;;;;;
85;684.216919;975.253967;240.769547;676.168823;878.641602;206.418808;702.636353;1231.376465;304.192017;771.915466;1262.589478;451.906403;;;;644.947449;872.135315;200.279938;;;;;;;;;;;;;;;;;;
86;683.549011;977.002686;240.159592;675.169922;880.481201;205.532654;702.634155;1232.956787;305.130005;772.281311;1263.478271;452.327911;;;;643.628052;874.505798;199.727615;;;;;;;;;;;;;;;;;;
87;682.746155;979.140076;239.993942;673.785767;882.995972;204.888687;702.485229;1234.679810;306.231628;772.588501;1264.307373;452.726501;;;;642.425781;876.537476;199.162842;;;;;;;;;;;;;;;;;;
88;682.028625;980.819885;239.460419;672.954224;884.417419;204.010544;702.712830;1236.378540;306.193024;772.970459;1265.279175;452.982971;;;;641.204590;878.844238;198.751602;;;;;;;;;;;;;;;;;;
89;681.375122;983.082214;238.777054;671.668945;886.959106;203.567993;702.900757;1238.131958;306.083252;773.563538;1266.248535;453.347107;;;;639.864685;880.948608;198.037079;;;;;;;;;;;;;;;;;;
90;680.872681;984.560791;238.826019;671.004211;888.447876;203.104218;703.150269;1239.456177;306.178925;773.987427;1267.076172;453.698547;;;;639.415894;883.016479;197.354874;;;;;;;;;;;;;;;;;;
91;680.468750;986.276245;238.244812;670.538696;890.293091;202.560486;703.127075;1241.120605;306.346191;774.362366;1267.856079;454.086121;;;;638.675964;884.831787;196.485870;;;;;;;;;;;;;;;;;;
92;679.824097;988.304871;237.409348;669.703247;892.178833;201.793259;703.457703;1242.582397;306.100464;774.818970;1268.784790;454.471985;;;;638.118042;886.864624;195.615753;;;;;;;;;;;;;;;;;;
93;679.399292;989.701172;237.036072;668.951538;894.466736;201.056000;703.922363;1243.826782;305.971069;775.244446;1269.685669;454.516174;;;;637.621216;888.476501;194.752640;;;;;;;;;;;;;;;;;;
94;679.194641;991.242432;236.858200;668.604797;895.507202;200.179214;704.124695;1245.314819;306.365143;775.776489;1270.491089;454.683289;;;;636.791809;890.291809;193.830856;;;;;;;;;;;;;;;;;;
95;678.779907;992.727539;236.571701;668.086426;896.845764;199.525299;704.226379;1246.352417;306.701538;776.047363;1271.169922;454.730652;;;;636.591492;891.780701;193.210876;;;;;;;;;;;;;;;;;;
96;678.350647;994.128723;235.450577;667.612305;898.746094;198.820328;704.574097;1247.491333;307.252380;776.295837;1271.830566;454.882935;;;;636.232422;893.550781;192.288986;;;;;;;;;;;;;;;;;;
97;678.043579;995.648071;234.832214;666.684326;900.249329;198.119492;704.791748;1248.608521;307.555420;776.592224;1272.558960;455.018494;;;;635.935364;894.945740;191.665237;;;;;;;;;;;;;;;;;;
98;677.554565;997.128113;234.775681;666.510376;901.365540;197.587097;705.075378;1249.549438;307.647278;776.952332;1273.322021;455.254211;;;;635.186035;896.328735;191.250504;;;;;;;;;;;;;;;;;;
99;677.457703;998.186401;234.454544;666.464844;902.568481;196.964233;705.547546;1250.667603;307.484650;777.375977;1273.915894;455.405701;;;;634.697632;897.875000;190.594193;;;;;;;;;;;;;;;;;;
100;677.505554;999.282104;233.829559;666.175293;904.009033;196.459991;705.870605;1251.665161;307.323608;777.593689;1274.626221;455.142365;;;;634.523132;899.051025;189.877136;;;;;;;;;;;;;;;;;;
101;677.307983;1000.448059;233.237900;665.728455;905.502258;195.913544;706.195984;1252.664063;307.311218;777.842590;1275.145874;455.359833;;;;634.573486;900.162964;189.366974;;;;;;;;;;;;;;;;;;
102;677.127136;1001.618408;232.969482;665.116577;906.469727;195.080353;706.180420;1253.468140;307.617462;778.201050;1275.607788;455.453400;;;;634.452942;901.516418;189.004181;;;;;;;;;;;;;;;;;;
103;676.876343;1002.588623;232.574677;665.012268;907.479797;194.598724;706.432678;1254.256592;307.781952;778.627319;1276.146973;455.519257;;;;634.264709;902.577820;188.476517;;;;;;;;;;;;;;;;;;
104;676.983582;1003.493042;232.091537;664.952026;908.766418;194.110962;706.931702;1255.230103;307.632843;778.978638;1276.728760;455.569946;;;;634.027039;903.500732;187.511337;;;;;;;;;;;;;;;;;;
105;676.999573;1004.676270;231.251129;665.056396;909.572510;193.651978;707.385498;1256.083862;307.619049;779.759155;1277.135010;455.438232;;;;633.864258;904.674622;186.820206;;;;;;;;;;;;;;;;;;
106;677.113098;1005.704346;230.813263;665.103577;910.044617;193.176743;707.755981;1256.721436;307.522186;780.051758;1277.540649;455.356201;;;;633.755615;905.800659;186.262924;;;;;;;;;;;;;;;;;;
107;677.461975;1006.143799;230.392105;665.455505;910.947693;192.420685;707.986084;1257.173950;307.338104;780.312744;1277.913696;455.410583;;;;633.719543;906.470154;185.848145;;;;;;;;;;;;;;;;;;
108;677.547058;1006.604797;230.167038;665.378418;912.069763;191.534760;;;;780.663818;1278.280762;455.560181;;;;633.625244;907.121277;185.448944;;;;;;;;;;;;;;;;;;
109;677.762451;1007.140869;229.828461;664.942871;913.138489;190.606125;;;;780.665649;1278.760010;455.557220;;;;633.528748;907.941223;184.825653;708.389343;1258.229370;307.238495;;;;;;;;;;;;;;;
110;677.863281;1007.772034;229.217773;664.991699;913.813660;190.195313;;;;780.894836;1279.009644;455.510651;;;;633.542969;908.823853;184.085098;708.598083;1258.652832;307.205566;;;;;;;;;;;;;;;
111;677.880798;1008.606689;228.523926;665.212402;914.103943;189.794403;;;;781.070557;1279.306396;455.461426;;;;633.608093;909.718323;183.333832;708.922180;1259.239990;307.080017;;;;;;;;;;;;;;;
112;677.750366;1009.257874;227.897263;665.239075;914.373108;189.362549;;;;781.110046;1279.617798;455.458069;;;;633.605530;910.307068;182.589584;709.304321;1259.707764;307.061676;;;;;;;;;;;;;;;
113;677.644836;1009.843994;227.458862;665.284119;914.816406;188.864670;;;;781.245728;1279.871338;455.407501;;;;633.858765;910.809204;181.702362;709.565308;1260.119263;306.838013;;;;;;;;;;;;;;;
114;677.685608;1010.290222;227.118195;665.462891;915.568909;188.190384;;;;781.481689;1280.144287;455.432556;;;;634.025024;911.360596;181.106430;709.813477;1260.543823;306.459900;;;;;;;;;;;;;;;
115;677.756409;1010.608887;226.450409;665.803833;916.439148;187.357010;;;;781.719177;1280.623901;455.153809;;;;634.815063;911.713928;180.442810;710.102295;1260.879395;306.136078;;;;;;;;;;;;;;;
116;677.986755;1010.889587;226.015457;666.271057;916.887756;186.601776;;;;782.072021;1280.958740;455.034241;;;;634.629089;912.238831;179.639053;710.276855;1261.127075;305.939697;;;;;;;;;;;;;;;
117;678.172363;1011.325195;225.397598;666.442078;917.478760;185.975571;;;;782.371460;1281.160889;454.888458;;;;634.534363;912.749634;179.192444;710.595886;1261.336304;305.738220;;;;;;;;;;;;;;;
118;678.440369;1011.853149;224.469574;666.341919;918.328064;185.284393;;;;782.813904;1281.293579;454.714020;;;;634.645081;913.131348;178.617752;710.766968;1261.637695;305.542053;;;;;;;;;;;;;;;
119;678.698303;1012.109070;223.891205;666.216919;918.263733;184.631577;;;;783.205994;1281.646729;454.294922;;;;634.874756;913.429504;177.980789;710.878357;1261.857910;305.361084;;;;;;;;;;;;;;;
120;678.936096;1012.421936;223.571030;666.317444;918.308472;184.269333;;;;783.444702;1281.876465;454.032867;;;;635.136536;913.818542;177.379761;711.223083;1261.981323;305.139069;;;;;;;;;;;;;;;
121;679.270264;1012.711426;223.366623;666.522400;918.332153;183.903183;;;;783.605164;1282.104736;453.842102;;;;635.317261;914.137451;176.844269;711.509094;1262.186035;304.806458;;;;;;;;;;;;;;;
122;679.402710;1012.894836;223.128372;666.948853;918.299194;183.343460;;;;783.783325;1282.272217;453.697662;;;;635.444031;914.322937;176.428848;711.818115;1262.365601;304.327087;;;;;;;;;;;;;;;
123;679.509644;1013.096680;222.869675;667.219666;918.472290;182.900909;;;;783.867432;1282.424438;453.556732;;;;635.595459;914.458740;176.093384;712.364014;1262.571533;303.846588;;;;;;;;;;;;;;;
124;679.681274;1013.236572;222.570038;667.499084;918.759399;182.509750;;;;783.917847;1282.604736;453.402771;;;;635.725342;914.610352;175.658173;712.667786;1262.666748;303.581360;;;;;;;;;;;;;;;
125;680.128662;1013.330017;222.273697;667.789429;918.889465;182.318069;;;;784.049438;1282.675415;453.246338;;;;635.932068;914.726501;175.278198;712.820557;1262.709106;303.488708;;;;;;;;;;;;;;;
126;680.590210;1013.536377;221.627609;667.876282;919.140198;181.864777;;;;784.058167;1282.844116;453.084045;;;;;;;712.923096;1262.780273;303.348755;;;;;;;;;;;;;;;
127;680.826965;1013.672729;221.066559;668.340759;919.053467;181.779938;;;;784.228943;1283.010376;452.907227;;;;;;;713.072693;1262.754639;303.150818;636.432495;915.005066;173.988922;;;;;;;;;;;;
128;680.984436;1013.769775;220.414017;668.406433;919.161011;181.175247;;;;784.312195;1283.078247;452.747528;;;;;;;713.231873;1262.786743;303.027100;636.816162;915.154846;173.595413;;;;;;;;;;;;
129;681.288452;1013.821167;219.735092;668.579163;919.224304;180.606934;;;;784.429749;1283.337402;452.342865;;;;;;;;;;637.294128;915.257080;173.135391;;;;;;;;;;;;
130;681.632568;1013.866699;219.200714;668.970581;919.461914;179.811081;;;;784.533997;1283.505249;452.173492;;;;;;;;;;637.617065;915.344299;172.633347;714.116760;1262.717163;302.089142;;;;;;;;;
131;681.929932;1013.875488;218.785507;669.602112;919.653625;178.918381;;;;784.579285;1283.537842;451.995819;;;;;;;;;;638.257446;915.176941;171.523178;714.326233;1262.757935;301.925659;;;;;;;;;
