Präzision01166;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/30;;;;;;;;;;;;;;;;;;;;
Time:;17:47:26;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
1;820.942810;768.929688;107.226608;822.006592;1056.535767;396.369415;795.097229;675.216919;43.552044;819.400513;689.844299;41.468948;804.507690;1009.357910;232.848282;;;;;;
2;821.315796;768.295837;108.498611;821.948425;1057.020264;396.590454;795.451111;675.463318;45.277103;819.067383;689.684204;42.335098;804.440369;1010.034973;233.005814;;;;;;
3;821.123352;768.956787;109.774078;821.970825;1057.658936;396.700287;795.367371;675.541504;46.798222;819.084229;689.872986;43.993233;804.382263;1010.971436;233.288300;;;;;;
4;820.432739;769.530212;111.401184;822.109558;1058.418457;396.833069;795.170227;675.474365;48.748634;818.945496;690.276001;46.431091;804.140930;1012.316956;234.027817;;;;;;
5;819.972107;769.979980;113.175171;822.143738;1059.134399;397.039948;795.318909;675.628662;50.644058;819.280457;690.085449;48.728539;804.274597;1013.413818;234.482254;;;;;;
6;819.778137;770.545959;114.795792;822.297119;1060.108765;397.218750;795.440125;675.854370;52.601379;819.483765;690.097412;51.072147;804.732361;1014.620544;234.444458;;;;;;
7;819.241455;771.163940;116.675056;822.696472;1061.301392;397.199249;795.398010;676.175964;55.150063;819.148560;690.313171;53.186100;805.284241;1016.167603;234.349350;;;;;;
8;818.986206;771.588623;118.537376;822.989075;1062.570557;397.249786;795.324768;676.403137;57.311611;819.085571;690.572083;55.772552;805.547363;1017.512695;234.307266;;;;;;
9;818.640503;772.368835;120.846260;823.116089;1063.791626;397.482819;795.140320;676.928894;60.330444;819.012939;690.587463;57.787601;805.691040;1019.026855;234.672989;;;;;;
10;818.331604;773.422729;122.817780;823.241577;1065.077271;397.614960;794.342163;677.046082;62.925606;818.773743;691.104431;60.910145;805.948669;1020.476563;234.992050;;;;;;
11;817.860840;774.304749;124.928192;823.634094;1066.622681;397.605835;794.088196;677.599548;66.021965;818.534180;691.455872;63.804150;806.066956;1022.390503;235.698029;;;;;;
12;817.604675;774.995056;127.385162;824.218201;1068.164307;397.944244;793.919250;678.238586;68.330444;818.258484;692.352295;66.573616;806.392090;1024.119751;236.169510;;;;;;
13;817.107910;775.935974;130.076721;824.529236;1069.914917;398.305054;793.578369;679.238892;71.067017;817.677795;693.397583;69.242531;806.626770;1026.038574;236.374237;;;;;;
14;816.732666;777.247620;132.275436;824.717102;1071.364502;398.620544;793.311279;679.823608;73.909546;817.367432;694.240723;72.173882;806.957642;1027.742676;236.906769;;;;;;
15;816.360901;778.384888;134.908539;825.236755;1073.178711;398.999542;792.165466;680.405579;77.472496;816.969360;694.688477;75.094826;807.125488;1029.677490;237.327744;;;;;;
16;815.842102;779.390137;137.119003;825.773926;1075.043701;399.150482;791.542053;681.250793;80.429108;816.815002;695.188477;78.209656;807.493042;1031.616699;237.787338;;;;;;
17;815.222534;780.932556;139.601563;826.254944;1076.834595;399.198059;790.943237;682.567871;83.077126;816.147034;696.419312;81.037338;807.630127;1033.992798;238.309357;;;;;;
18;814.780212;782.325684;142.503174;826.390747;1078.628540;399.696869;790.317261;683.801086;85.504990;814.893616;697.981750;83.726601;807.470886;1035.724243;238.926636;;;;;;
19;814.032227;783.379272;144.477325;826.810669;1080.574341;400.318420;789.491760;685.104919;88.827072;814.134033;698.990417;86.534721;807.534851;1037.978638;239.833298;;;;;;
20;813.305298;785.250122;147.034134;827.266174;1082.720703;400.403137;788.355652;686.412781;91.775818;813.163879;700.182983;89.525200;808.012817;1040.200317;240.301239;;;;;;
21;812.653625;786.582275;149.662598;827.630310;1084.553589;400.656525;787.609192;687.835815;94.091972;812.632080;701.463440;92.607002;808.211975;1042.431152;240.752747;;;;;;
22;811.755127;788.317688;151.964096;827.888611;1086.349121;401.257599;786.375427;689.449829;96.786308;811.635925;702.742737;94.935265;808.053528;1044.765747;242.070526;;;;;;
23;810.721741;790.182434;154.175308;828.213989;1088.492920;401.864807;785.170715;691.145630;99.323082;811.084229;704.083374;98.428665;808.189819;1047.006592;243.000259;;;;;;
24;809.643250;791.803711;156.542358;828.554443;1090.393188;402.349060;784.174988;693.001953;101.725517;809.703979;706.039368;100.805359;808.686707;1049.369751;243.322586;;;;;;
25;808.724365;793.914185;158.792511;828.707153;1092.107666;402.680542;782.691345;694.584412;104.911850;808.387939;707.611084;103.158020;808.849854;1052.065674;244.050644;;;;;;
26;807.644958;795.783447;160.889816;829.019470;1093.957886;403.030396;781.342590;696.329651;106.871201;806.673035;709.734192;105.117996;808.558716;1054.462646;244.731308;;;;;;
27;806.738037;798.096558;163.087219;829.450195;1095.930664;403.529327;779.757751;698.423767;109.270714;805.220520;711.410950;106.815361;808.683899;1056.872681;245.062271;;;;;;
28;805.756714;799.994446;164.987259;829.820007;1097.928223;403.964233;778.326599;700.705200;111.235817;803.681091;713.951355;108.870300;809.130615;1059.546143;245.344727;;;;;;
29;804.724060;802.273071;167.039703;829.835205;1099.753418;404.619781;776.517822;702.865051;113.717606;802.061707;715.852539;111.591202;808.939026;1062.346680;246.441193;;;;;;
30;803.291687;804.464844;169.037003;830.114136;1101.556641;405.333344;775.303284;705.234802;115.403893;800.223694;718.557678;113.205795;808.404358;1064.678223;247.482712;;;;;;
31;802.046814;806.800903;171.120468;830.612671;1103.504395;406.156952;773.315491;707.598938;117.734451;799.170349;719.887329;115.703506;;;;;;;;;
32;800.734619;809.458252;172.804489;830.959717;1105.536011;406.648193;771.339844;709.934631;119.639832;797.770996;722.330566;118.314346;;;;808.705444;1070.201416;249.060425;;;
33;799.365173;811.725220;174.673798;831.040344;1107.363647;407.309326;769.706787;712.421570;121.288406;795.831116;724.420288;120.046089;;;;808.311096;1072.742188;249.690735;;;
34;797.666931;814.412109;176.438782;831.372925;1109.265015;408.005585;767.234802;715.040039;123.434929;793.998291;726.991638;121.879128;;;;807.810303;1075.317017;250.928116;;;
35;796.211853;817.037720;178.084625;831.838684;1111.354004;408.693420;765.077454;717.975098;125.184624;791.389709;730.076355;123.387871;;;;;;;;;
36;794.519348;819.339783;179.231812;832.069519;1113.262817;409.037872;763.288086;720.716614;126.401878;789.648499;732.233643;124.845200;;;;;;;808.055481;1081.049927;252.239410
37;792.643127;822.502502;180.537048;832.196594;1115.163086;409.629272;760.994080;723.541382;128.420639;788.262146;734.585693;127.115173;;;;;;;807.967957;1083.775269;252.649246
