Präzision28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;10:35:46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
1;802.835388;677.571045;41.171494;837.345764;985.208435;325.418915;820.011292;764.715271;76.850975;803.395020;963.639038;192.788910;771.602600;670.287903;37.070095;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;802.839050;677.583496;41.188599;837.625427;985.038330;325.227478;820.075439;764.583008;76.927422;803.432007;963.639648;192.706680;771.608459;670.296509;37.096626;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;802.744446;677.624878;41.100010;837.562134;985.084595;325.368591;820.151062;764.608215;77.007545;803.438904;963.664856;192.686432;771.607422;670.296753;37.102306;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;802.831970;677.656067;41.088795;837.679016;985.118713;325.335297;820.119507;764.629639;76.970169;803.475037;963.680237;192.726776;771.599915;670.287537;37.079071;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;802.838867;677.646118;41.144447;837.826172;985.104736;325.275848;820.143433;764.630432;76.994301;803.597046;963.617310;192.866272;771.608582;670.295105;37.088829;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;802.827209;677.551147;41.188808;837.852356;985.006897;325.240906;820.089600;764.626343;76.906250;803.542786;963.621338;192.826035;771.628113;670.290161;37.047310;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;802.828247;677.618164;41.160309;837.869019;984.991211;325.239960;820.059204;764.598572;76.906296;803.611328;963.615601;192.888657;771.674744;670.279053;37.030441;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;802.710754;677.609436;41.064735;837.909424;984.985474;325.283936;820.016541;764.589294;76.843826;803.702271;963.626953;192.883591;771.688049;670.278320;37.026268;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;802.797363;677.549255;41.148010;837.990723;984.976929;325.357117;820.004395;764.590942;76.815880;803.713562;963.501343;192.859970;771.705078;670.279602;37.005131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;802.782166;677.639893;41.125141;837.861023;984.990601;325.408722;820.057800;764.578674;76.906876;803.747559;963.475647;192.971573;771.522705;670.291992;36.831459;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;802.723022;677.680298;41.116203;837.944031;984.981506;325.312408;820.031250;764.580872;76.832344;803.718567;963.490540;193.018875;771.587219;670.301147;36.867191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;802.705383;677.672974;41.089355;838.117981;984.871826;325.339417;820.018982;764.532104;76.799805;803.718140;963.480164;193.014206;771.601135;670.297852;36.920811;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;802.710266;677.640808;41.112175;838.071472;984.871338;325.328857;819.952148;764.535950;76.755333;803.740845;963.474121;192.954880;771.574646;670.273865;36.894630;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;802.715393;677.656677;41.098408;838.176514;984.840393;325.356628;819.982056;764.521240;76.797714;803.791992;963.478210;193.018539;771.570374;670.270081;36.877586;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;802.697937;677.629883;41.074726;838.202698;984.848877;325.386932;819.988586;764.518860;76.831581;803.813599;963.470886;193.034470;771.575012;670.273743;36.873142;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;802.691956;677.622009;41.069874;838.188171;984.845154;325.385284;819.985413;764.531372;76.784454;803.852478;963.360291;193.103012;771.599731;670.283630;36.873222;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;802.772583;677.556091;41.144089;838.231567;984.851563;325.501221;819.958740;764.539063;76.736618;803.830994;963.341003;193.131485;771.585815;670.279297;36.869366;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;802.687012;677.631714;41.068478;838.264709;984.769531;325.508026;819.952393;764.540527;76.729691;803.841187;963.342041;193.124222;771.566040;670.283264;36.919762;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;802.691772;677.609192;41.074924;838.229736;984.830811;325.476501;819.924438;764.538696;76.759331;803.758423;963.224854;193.423721;771.561707;670.270691;36.900402;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;802.750061;677.634399;41.108749;838.237366;984.772644;325.498840;820.001770;764.523743;76.797531;803.759094;963.284851;193.243851;771.653259;670.260254;36.959675;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;802.836609;677.606995;41.146435;838.291565;984.803955;325.481995;819.975891;764.526367;76.723633;803.785828;963.254639;193.158066;771.630249;670.263611;36.953136;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;802.823975;677.630676;41.134186;838.317017;984.835144;325.527771;820.083740;764.516541;76.839218;803.760742;963.112061;193.475586;771.648010;670.268372;37.017826;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;802.766602;677.641418;41.072174;838.286621;984.859558;325.542511;820.042297;764.574768;76.826736;803.727478;963.172668;193.359177;771.675598;670.281372;37.070259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;802.735962;677.741394;41.006886;838.294312;984.842346;325.484222;820.062134;764.583618;76.718590;803.701477;963.045593;193.565125;771.722290;670.271606;37.120716;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;802.857300;677.786743;41.057362;838.313599;984.837952;325.514160;820.074097;764.592834;76.723625;803.680603;963.023315;193.712479;771.768616;670.246155;37.153023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;802.949585;677.787476;41.139626;838.399231;984.825134;325.582794;820.078430;764.586060;76.716049;803.607056;963.002625;193.733307;771.945251;670.198059;37.429382;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;803.213440;677.833313;40.904766;838.366211;984.835144;325.550049;820.074036;764.589905;76.738159;803.428528;962.980835;193.743713;771.933044;670.268494;37.526283;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;803.207153;677.894104;40.860714;838.392639;984.839783;325.613922;820.119812;764.586426;76.736107;803.424500;962.906433;194.020294;771.993835;670.274475;37.542015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
