Präzision01134;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/22;;;;;;;;;;;;;;;;;;;;
Time:;17:20:42;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
1;782.804932;732.531006;157.105377;775.571350;1074.319946;443.871246;746.913025;968.402222;273.766357;795.649231;660.141724;90.060280;776.536865;660.527466;76.773476;;;;;;
2;781.792236;733.151123;159.492966;775.381836;1075.797241;443.555298;746.004822;970.224365;274.055634;794.367676;661.111389;92.099625;768.843567;643.524597;90.589630;;;;;;
3;780.973755;733.962158;162.006821;775.207275;1077.246948;443.721466;745.304810;972.310669;274.398529;793.509827;661.644348;95.125008;764.953735;629.679871;102.134468;;;;;;
4;779.999268;734.911316;164.584030;774.956299;1078.726074;443.849487;744.645630;974.261963;274.398376;792.739868;662.083557;98.361336;763.565674;620.978149;110.625542;;;;;;
5;778.609070;736.206848;167.018967;774.878540;1080.241089;444.026703;743.853210;976.505554;274.154083;792.017822;662.473206;101.335655;;;;766.773376;646.302307;97.993576;;;
6;777.672913;737.449463;169.522308;774.445129;1081.848755;444.457397;743.120361;978.723450;274.472321;790.864807;663.068726;104.313423;;;;766.041992;647.102295;101.041161;;;
7;776.274475;738.710815;172.011566;774.086365;1083.424072;444.855377;742.086182;980.899109;275.580627;790.830933;663.628052;107.859200;;;;764.233215;647.576111;105.195137;;;
8;775.099426;739.902954;175.131348;773.566406;1085.026978;445.272522;740.961121;983.159668;276.052795;788.981018;665.074402;110.763481;;;;762.500000;647.910461;108.064598;;;
9;774.097900;741.341553;177.375076;773.191772;1086.676392;445.511597;740.348206;985.279663;276.299683;787.350098;666.348572;113.531097;;;;761.552185;649.123413;111.333748;;;
10;772.703125;742.651062;179.935089;773.116272;1088.276855;445.764038;739.582275;987.619751;276.089752;786.415283;666.937744;116.693855;;;;760.800354;650.475403;114.330048;;;
11;771.448242;744.340881;182.560730;772.996277;1089.918701;445.745667;738.701599;990.244202;276.314636;784.918274;668.218994;119.685837;;;;759.747009;651.721924;117.080421;;;
12;770.027100;746.004150;184.919235;772.622803;1091.698730;446.086060;737.770386;992.673645;277.135071;783.501587;669.890869;122.769623;;;;758.208435;653.044739;120.238121;;;
13;768.812500;747.560669;187.677887;772.428101;1093.403564;446.311066;736.657104;994.919556;277.649536;782.184143;670.941772;125.547852;;;;756.648438;654.274231;123.603371;;;
14;767.564514;749.188354;190.256790;772.175964;1095.061279;446.828217;735.816162;997.249268;278.194855;780.701721;672.114258;128.370987;;;;755.045898;655.223145;126.603813;;;
15;766.001831;750.678894;192.602859;771.869080;1096.680054;447.449951;734.591125;999.747925;278.442841;778.935608;673.961670;130.988007;;;;753.915649;657.235046;129.234375;;;
16;764.428345;752.750549;194.714401;771.309631;1098.385620;447.997070;733.489380;1002.360352;279.071777;777.404297;675.364929;133.859604;;;;752.379333;658.648315;131.842026;;;
17;763.183655;754.709106;197.393417;771.010193;1100.168091;448.329163;732.718140;1004.939148;279.389771;776.040283;677.067749;136.439743;;;;750.705383;660.341797;134.387238;;;
18;761.334839;756.614197;199.925903;770.836548;1102.017700;448.605347;732.003906;1007.499634;279.756714;774.643311;678.833740;139.194061;;;;749.349670;662.181824;137.425720;;;
19;759.852539;758.480957;201.934799;770.725281;1103.966553;448.768921;731.183899;1009.924194;280.306274;772.677185;680.502808;141.453232;;;;747.438782;663.592102;139.381790;;;
20;757.714355;760.488159;204.217300;770.575867;1105.575928;449.524414;729.725220;1012.446472;281.343597;770.711121;682.628601;143.696487;;;;745.578247;665.535095;142.380524;;;
21;756.201355;762.479858;206.237747;770.536133;1107.404663;449.813629;728.561707;1015.054138;282.326904;769.205383;684.150635;145.978790;;;;744.050659;667.601990;144.600037;;;
22;754.675720;764.827698;207.956650;770.251282;1109.336914;450.006958;727.477478;1017.849670;282.515686;767.426819;686.484314;148.208679;;;;742.227417;669.634705;147.050415;;;
23;753.157959;766.772705;210.321884;769.802429;1111.079712;450.412598;726.528137;1020.678650;282.769928;765.481262;688.315491;150.392731;;;;740.627319;671.700439;148.806259;;;
24;751.056091;769.075989;212.583008;769.578552;1112.830078;451.208679;725.422668;1023.387573;283.816467;764.145020;690.645996;152.589630;;;;738.342957;673.624573;150.924179;;;
25;749.220154;771.152527;214.516556;769.395996;1114.623047;451.818237;724.269165;1025.823730;284.579285;762.141663;692.518311;154.849243;;;;736.274780;675.724487;152.822830;;;
26;747.574280;773.519287;216.507034;769.287109;1116.565063;452.250916;723.382080;1028.542114;285.218445;759.636414;695.026062;156.714951;;;;734.176819;678.097229;155.244431;;;
27;745.588745;775.584106;218.219910;769.044922;1118.437988;452.709351;722.136536;1031.521851;285.883911;758.713867;696.421265;158.618820;;;;732.376587;680.409119;157.052048;;;
28;744.102051;778.203247;219.514648;768.756042;1120.462280;453.151672;721.217590;1034.419434;286.311951;756.358459;699.223633;160.464386;;;;730.549438;682.928345;158.928452;;;
29;741.912842;780.726074;221.249756;768.691528;1122.359009;453.671692;719.989807;1037.199219;286.905060;753.289368;701.862732;161.693436;;;;728.514832;685.216370;160.464355;;;
30;740.096191;783.002197;222.574066;768.441101;1124.125000;454.204102;719.190918;1039.718140;287.475342;751.818665;703.887695;163.266327;;;;725.359558;687.711914;162.137482;;;
31;738.003723;785.587830;224.363174;768.334290;1126.016602;454.644348;718.036011;1042.469238;288.435883;749.414124;706.627930;164.660156;;;;723.446899;690.304871;163.207855;;;
32;735.977722;787.685486;225.722443;768.086243;1127.970947;455.109283;717.200439;1045.371338;289.054077;746.686768;708.948120;165.520325;;;;721.524414;692.724976;164.514709;;;
33;734.251831;790.505493;226.784744;768.051697;1130.049927;455.339722;716.218811;1048.381226;289.179749;744.640930;712.062744;166.776993;;;;719.174683;695.520630;165.811661;;;
34;732.098755;792.953369;228.312698;767.964783;1131.811035;456.367462;714.985657;1051.305176;290.034210;742.807373;714.300049;168.007248;;;;716.871826;698.219543;166.515198;;;
35;729.992493;795.618774;229.150574;767.952087;1133.755981;456.676849;714.179260;1054.024414;290.953796;740.234497;716.786987;169.036621;;;;714.667969;700.789856;167.988678;;;
36;728.089783;798.221375;230.489670;767.895813;1135.689819;456.738007;712.981628;1056.739014;291.728973;737.732971;719.799011;169.826340;;;;711.983521;703.334167;169.009033;;;
37;726.177856;800.696289;231.416153;767.676819;1137.511597;457.399170;712.448486;1059.461426;291.917816;735.688721;721.982544;170.368729;;;;709.935974;706.161987;169.279770;;;
38;723.924683;803.596375;231.971634;767.624512;1139.290527;458.201447;711.601990;1062.360352;292.494354;733.432556;725.100647;171.385956;;;;707.765198;709.382263;170.524246;;;
39;722.418335;806.201294;233.131287;767.400269;1141.302856;458.806763;710.720032;1065.250122;292.907166;731.263611;728.422852;172.285492;;;;705.662476;712.126648;171.134140;;;
40;720.369568;808.827271;234.542343;767.528564;1143.148438;459.358337;709.624634;1068.300049;293.507385;728.973267;730.917603;173.027496;;;;703.789063;714.944092;171.563889;;;
41;717.841980;811.680786;234.994080;767.767395;1144.891357;459.706024;708.484619;1071.161865;294.497314;728.534363;732.771851;174.528351;;;;701.006226;717.794739;172.876648;;;
42;716.019592;814.439453;235.886002;767.500488;1146.743042;460.672729;707.523132;1073.835205;295.570068;725.845032;735.919434;175.448746;;;;698.569153;720.605896;173.658798;;;
43;714.418030;817.242737;236.589218;767.242798;1148.498779;461.370331;706.487793;1076.634399;296.110199;722.290100;738.638855;175.592621;;;;696.467712;723.331421;174.015076;;;
44;712.159607;820.450745;236.988525;767.253540;1150.228394;461.937775;705.628906;1079.562378;296.615631;719.535583;742.138245;175.500259;;;;694.006226;726.464539;174.862915;;;
45;710.662781;823.158081;237.499466;767.223022;1152.079834;462.517395;704.926147;1082.505127;297.182983;717.295715;745.567078;176.244690;;;;691.694397;729.586609;176.062576;;;
