Präzision01124;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;16:56:52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
1;830.849182;731.235657;136.216827;913.720093;1005.579041;475.900879;792.160645;667.195862;43.490154;818.863403;685.729553;44.050064;856.841553;984.600037;283.344574;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;830.820618;731.194885;136.129990;913.810913;1005.575806;475.898407;;;;819.205933;685.737183;44.270443;856.850525;984.582520;283.495087;799.930420;686.496155;30.914591;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;830.855103;731.197449;136.211075;913.877380;1005.581116;475.879822;;;;819.237976;685.808167;44.309040;856.870850;984.570557;283.504242;792.010498;667.165283;43.023624;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;830.866211;731.188599;136.213181;913.903015;1005.606995;475.901611;;;;819.094727;685.817322;44.127537;856.990784;984.583862;283.490356;789.426758;652.193726;52.987286;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;830.832642;731.266235;136.128296;913.980286;1005.609131;475.918274;;;;819.073181;685.876953;44.063648;857.071960;984.593323;283.495819;786.369995;640.211182;60.643898;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;830.844910;731.297119;136.103439;914.035461;1005.600464;475.895294;;;;819.080505;685.887268;44.115955;857.071655;984.567322;283.546295;;;;792.260376;667.246155;43.487415;;;;;;;;;;;;;;;;;;;;;;;;
7;830.905640;731.235596;136.196503;914.014282;1005.562134;475.993774;;;;819.091492;685.883301;44.172173;857.104309;984.577698;283.552185;;;;792.285645;667.265564;43.472256;;;;;;;;;;;;;;;;;;;;;;;;
8;830.906433;731.262146;136.175354;914.134460;1005.563660;475.991486;;;;819.143005;685.968262;44.172104;857.118774;984.583191;283.540070;;;;792.262817;667.189087;43.494640;;;;;;;;;;;;;;;;;;;;;;;;
9;830.931213;731.314941;136.082275;914.174744;1005.569031;475.962158;;;;819.026245;685.960693;44.031498;857.210938;984.593323;283.487793;;;;792.256653;667.238220;43.471783;;;;;;;;;;;;;;;;;;;;;;;;
10;830.966309;731.310242;136.235245;914.277893;1005.615173;475.998047;;;;818.939941;685.978027;43.952877;857.312866;984.588623;283.516693;;;;792.261719;667.258301;43.475777;;;;;;;;;;;;;;;;;;;;;;;;
11;830.952393;731.245483;136.256592;914.383911;1005.620300;476.008942;;;;819.030396;686.021606;44.038387;857.313110;984.584290;283.626129;;;;792.246704;667.289307;43.477711;;;;;;;;;;;;;;;;;;;;;;;;
12;830.944458;731.278503;136.242462;914.249512;1005.605530;476.078003;;;;819.112244;686.028137;44.199821;857.345703;984.671692;283.629791;;;;792.281860;667.315979;43.503227;;;;;;;;;;;;;;;;;;;;;;;;
13;831.006775;731.289673;136.303513;914.280151;1005.715332;476.120880;;;;819.145813;686.081726;44.195896;857.372803;984.711975;283.590149;;;;792.309937;667.331360;43.594357;;;;;;;;;;;;;;;;;;;;;;;;
14;830.956116;731.284058;136.359482;914.362305;1005.739014;476.132996;;;;819.194397;686.134094;44.225994;857.538818;984.714539;283.585327;;;;792.292358;667.302124;43.678181;;;;;;;;;;;;;;;;;;;;;;;;
15;830.939575;731.299072;136.413483;914.488037;1005.756775;476.056030;;;;819.202576;686.134827;44.258198;857.579407;984.793762;283.584290;;;;792.304626;667.349487;43.599449;;;;;;;;;;;;;;;;;;;;;;;;
16;830.941406;731.301941;136.418976;914.552673;1005.757874;476.003723;;;;819.196167;686.237915;44.334301;857.642639;984.841736;283.526276;;;;792.491455;667.551941;43.628860;;;;;;;;;;;;;;;;;;;;;;;;
17;831.013611;731.300171;136.553925;914.627869;1005.865662;476.076324;;;;819.176819;686.267456;44.383728;857.739258;984.968445;283.499878;;;;792.574951;667.641479;43.717312;;;;;;;;;;;;;;;;;;;;;;;;
18;830.984985;731.348755;136.586700;914.708191;1005.901306;476.058014;;;;819.215820;686.373779;44.422867;857.787720;985.099060;283.478333;;;;792.750061;667.782288;43.719780;;;;;;;;;;;;;;;;;;;;;;;;
19;830.961975;731.486389;136.724533;914.797546;1006.004272;476.045197;;;;819.274902;686.392578;44.448788;857.837769;985.217163;283.461090;;;;792.882874;667.823059;43.738358;;;;;;;;;;;;;;;;;;;;;;;;
20;830.933838;731.436035;136.839127;914.929749;1006.136292;476.071930;;;;819.261658;686.484497;44.575535;857.892883;985.423340;283.376190;;;;792.950134;667.982788;43.859283;;;;;;;;;;;;;;;;;;;;;;;;
21;830.926392;731.417175;136.951019;915.044434;1006.257507;476.039429;;;;819.256104;686.518311;44.744049;858.016418;985.567566;283.454041;;;;793.036377;668.059570;43.933998;;;;;;;;;;;;;;;;;;;;;;;;
22;830.781799;731.544067;137.138718;915.128662;1006.398743;476.032410;;;;819.322327;686.610168;44.961300;858.057739;985.782227;283.419067;;;;793.167908;668.242615;44.076077;;;;;;;;;;;;;;;;;;;;;;;;
23;830.440918;731.656067;137.613800;915.161255;1006.491943;476.060913;;;;819.391052;686.635010;45.209656;858.139282;986.166382;283.261963;;;;793.587463;668.108154;44.699108;;;;;;;;;;;;;;;;;;;;;;;;
24;830.298767;731.887756;137.927216;915.270630;1006.676636;476.097656;;;;819.427734;686.624207;45.502068;858.267029;986.419983;283.278229;;;;793.617859;667.899170;45.204357;;;;;;;;;;;;;;;;;;;;;;;;
25;830.219666;732.118530;138.284424;915.289551;1006.895020;476.070862;;;;819.510254;686.615540;45.801586;858.328857;986.812317;283.408356;;;;793.630676;667.816345;45.552956;;;;;;;;;;;;;;;;;;;;;;;;
26;830.250122;732.379883;138.621124;915.400879;1007.103943;476.247803;;;;819.473572;686.727295;46.379620;858.435913;987.207825;283.465179;;;;793.602356;667.888550;45.885536;;;;;;;;;;;;;;;;;;;;;;;;
27;830.320374;732.661743;139.114029;915.427856;1007.393433;476.364044;;;;819.501587;686.838989;46.929070;858.677368;987.682800;283.475769;;;;793.371643;667.756958;46.333630;;;;;;;;;;;;;;;;;;;;;;;;
28;830.311096;733.016113;139.416245;915.516541;1007.644043;476.424164;;;;819.657898;686.939758;47.285496;858.900940;988.148438;283.567047;;;;793.340515;667.664612;46.700733;;;;;;;;;;;;;;;;;;;;;;;;
29;830.403137;733.035461;140.163132;915.557251;1007.865601;476.330627;;;;819.752014;686.960754;47.757950;858.977966;988.656189;283.642029;;;;793.443237;667.841919;47.105618;;;;;;;;;;;;;;;;;;;;;;;;
30;830.420715;733.307556;140.648697;915.723755;1008.191528;476.452515;;;;819.383240;686.919189;48.377953;859.039795;989.196655;283.597198;;;;793.335083;668.096313;47.800213;;;;;;;;;;;;;;;;;;;;;;;;
31;830.389282;733.599304;141.201614;915.838684;1008.652954;476.524323;;;;819.593750;686.966431;49.552406;858.955750;989.883240;283.600952;;;;793.376770;668.561035;48.878696;;;;;;;;;;;;;;;;;;;;;;;;
32;830.362976;734.060181;141.981857;916.036438;1009.038391;476.556213;;;;819.709595;686.869141;50.733646;858.829773;990.689941;283.656372;;;;793.247070;668.762939;49.752892;;;;;;;;;;;;;;;;;;;;;;;;
33;830.274719;734.363159;143.091980;916.133423;1009.400085;476.550781;;;;819.657654;686.803162;51.763321;858.759155;991.446045;283.812439;;;;793.126099;668.817017;50.635101;;;;;;;;;;;;;;;;;;;;;;;;
34;830.282715;734.616516;144.191849;916.206421;1009.801270;476.706573;;;;819.642151;686.887207;52.615578;858.626282;992.163025;284.095184;;;;793.137207;668.909302;51.666958;;;;;;;;;;;;;;;;;;;;;;;;
35;830.471313;735.028381;145.059448;916.289124;1010.355713;476.740814;;;;819.434143;687.052002;53.841881;858.293823;992.936279;284.345459;;;;792.690796;668.563232;52.685570;;;;;;;;;;;;;;;;;;;;;;;;
36;830.023560;735.487549;145.601730;916.440552;1011.182373;476.571411;;;;819.781738;687.060364;55.228355;;;;;;;792.944946;669.007813;54.563053;;;;;;;;;;;;;;;;;;;;;;;;
37;830.079956;735.427368;147.075317;916.570801;1011.787720;476.528961;;;;819.601501;687.155701;56.744762;;;;;;;792.757629;669.248291;55.954617;;;;;;;;;;;;;;;;;;;;;;;;
38;829.990417;735.667114;148.753906;916.602234;1012.467285;476.548401;;;;819.462952;687.070374;58.035946;;;;;;;792.635986;669.425720;57.380741;;;;;;;;;;;;;;;;;;;;;;;;
39;829.960632;736.518555;150.091934;916.569031;1013.146729;476.436737;;;;819.273438;687.400146;59.652958;;;;;;;792.833069;669.212219;58.906723;858.728882;997.355713;283.618073;;;;;;;;;;;;;;;;;;;;;
40;829.801819;737.421082;151.058838;916.637939;1013.945251;476.440277;;;;819.215210;687.751709;61.485283;;;;;;;792.666565;669.346375;60.687241;858.620605;998.752686;283.654175;;;;;;;;;;;;;;;;;;;;;
41;829.445923;738.030457;152.438980;916.683960;1014.827271;476.385468;;;;819.153259;687.839050;63.039276;;;;;;;792.219727;669.575684;62.763672;858.758728;1000.158691;284.030579;;;;;;;;;;;;;;;;;;;;;
42;829.156006;738.438965;154.437881;916.486389;1015.771118;476.612122;;;;818.890137;688.139893;64.871292;;;;;;;792.059143;669.462952;64.356865;858.812073;1001.434021;284.195679;;;;;;;;;;;;;;;;;;;;;
43;829.281128;739.027527;156.146835;916.563965;1016.637390;476.735443;;;;818.575745;688.606079;66.767845;;;;;;;791.938171;669.410950;66.381279;858.502136;1002.751526;284.459106;;;;;;;;;;;;;;;;;;;;;
44;829.150269;739.787659;157.871414;916.782166;1017.653748;476.544281;;;;818.435242;689.335815;68.414223;;;;;;;791.602844;669.798645;68.839211;857.832336;1004.069153;284.860870;;;;;;;;;;;;;;;;;;;;;
