;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
40;785.695679;777.416260;117.277016;757.659607;676.994873;67.460709;785.462646;684.417358;73.920662;;;;;;;761.257751;1089.661255;369.255615;;;;;;;;;;747.065002;1029.266846;209.580963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;785.263733;779.139404;119.507233;757.325256;677.649658;70.922745;785.742615;685.493042;77.817505;;;;;;;760.802429;1091.483154;369.111389;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;784.771606;780.613892;121.632881;757.708313;678.719666;74.136322;786.054443;686.482422;81.296249;;;;;;;760.667786;1093.442383;368.536530;;;;;;;;;;;;;745.804626;1033.958984;208.037766;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;784.375610;782.442566;124.257271;757.921387;680.009338;77.958992;786.211060;687.387146;84.886108;;;;;;;760.535217;1095.327271;368.504547;;;;;;;;;;;;;744.235046;1036.371338;208.733398;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;784.256531;784.356567;126.748573;757.896973;680.964600;81.926308;786.779358;689.060669;88.272392;;;;;;;760.027527;1097.147217;369.005249;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;783.685486;786.444153;129.024429;758.688171;682.277039;85.124863;786.631470;690.490356;91.696358;;;;;;;759.915894;1099.206665;369.192169;;;;;;;;;;;;;;;;742.560425;1041.652466;207.477707;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;783.283630;788.361816;131.831879;759.084534;683.688293;88.388123;786.920532;692.488770;95.339447;;;;;;;759.679565;1101.217896;368.964996;;;;;;;;;;;;;;;;741.669678;1044.416016;207.316284;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;782.943909;790.643738;134.767273;759.340210;685.476013;91.835373;787.026550;694.229919;99.119370;;;;;;;759.552917;1103.429810;368.306885;;;;;;;;;;;;;;;;740.807068;1047.173950;206.779892;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;782.324463;792.952759;136.889236;759.077332;686.819885;96.593079;787.020020;696.017151;103.134521;;;;;;;759.190430;1105.537842;368.196564;;;;;;;;;;;;;;;;739.810913;1049.932983;206.303833;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;781.651978;795.485596;139.797165;759.250183;688.896362;100.191833;787.894104;698.153076;106.528145;;;;;;;758.414612;1107.578247;368.610901;;;;;;;;;;;;;;;;739.118774;1052.986450;206.191895;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;781.355042;797.993286;142.934418;759.144470;690.522217;103.947662;787.711975;700.543823;110.159721;;;;;;;757.785339;1109.875610;368.971558;;;;;;;;;;;;;;;;738.061340;1056.371216;206.041321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;780.741577;800.676514;144.975418;759.819824;693.098267;107.163155;787.995972;702.847351;113.653831;;;;;;;757.168762;1112.140991;369.428070;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;779.667664;803.493896;147.302689;759.740540;695.267151;110.728752;787.775208;706.214478;116.652107;;;;;;;756.990417;1114.554932;369.446411;;;;;;;;;;;;;;;;;;;735.928101;1063.024902;206.138794;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
