Präzision44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;14:30:13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;
10;805.926270;676.297607;48.072811;802.455017;791.724243;87.147789;701.487366;1016.158997;209.391571;828.212219;704.628113;52.927288;690.951050;1119.948486;360.778717;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;805.696228;676.367615;48.269875;802.429077;791.734497;87.086395;701.586426;1016.077515;209.391907;828.282898;704.557068;52.980858;691.236511;1119.891357;360.476196;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;805.855347;676.198547;48.106823;802.425598;791.679138;87.091393;701.622559;1016.049805;209.382599;828.240479;704.616577;52.950619;691.383728;1119.922119;360.264893;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;805.694275;676.348083;48.286011;802.499634;791.724548;87.183434;701.597168;1016.046448;209.321869;828.184265;704.624634;52.877846;691.035278;1119.983154;360.557434;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;805.854553;676.213196;48.133205;802.569702;791.731812;87.155693;701.607605;1016.050842;209.333847;828.132019;704.544312;52.877861;690.871460;1120.014771;360.750519;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;805.932312;676.152405;48.036961;802.558228;791.672729;87.135857;701.598755;1016.041199;209.266602;828.144653;704.514954;52.864315;690.992737;1119.994263;360.731995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;805.932922;676.155518;48.030708;802.547119;791.715332;87.092529;701.680237;1016.059143;209.258545;828.178467;704.520325;52.893044;690.993591;1119.997070;360.643738;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;805.695862;676.282410;48.274891;802.498779;791.684937;87.138603;;;;828.188904;704.533997;52.948349;691.028748;1120.010254;360.550476;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;805.851196;676.174316;48.120792;802.442139;791.623230;87.093132;;;;828.196167;704.514771;52.913223;691.040283;1119.997681;360.497894;701.650391;1016.155457;209.233093;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;805.885559;676.098816;48.005386;802.434082;791.616455;87.073196;;;;828.203918;704.504517;52.898357;691.308044;1119.970825;360.190552;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;805.884460;676.164124;47.987263;802.513611;791.634521;87.143982;;;;828.177490;704.520691;52.899605;691.181824;1120.004150;360.481018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;805.875916;676.151306;48.003021;802.465393;791.676941;87.117218;;;;828.159058;704.490479;52.902313;691.063782;1120.122437;360.449829;;;;701.628479;1016.162292;209.272964;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;805.837952;676.037354;48.023907;802.535095;791.623596;87.205261;;;;828.161743;704.512573;52.876923;691.123474;1120.128296;360.426300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;805.348755;676.807251;48.482704;802.562378;791.603577;87.238029;;;;828.117798;704.516785;52.863773;691.169128;1120.135986;360.458771;;;;;;;701.663574;1016.156738;209.257492;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;805.654297;676.256531;48.107216;802.506287;791.616394;87.192429;;;;828.125488;704.528015;52.886971;691.122498;1120.151978;360.322906;;;;;;;701.650391;1016.155457;209.233093;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;805.562866;676.183655;48.186596;802.615112;791.615112;87.300041;;;;828.188538;704.407654;52.937157;691.141541;1120.153687;360.288208;;;;;;;701.630310;1016.252502;209.307648;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;805.448730;676.261963;48.288898;802.624268;791.629822;87.326309;;;;828.136902;704.448303;53.004532;691.188904;1120.275879;360.231506;;;;;;;701.610779;1016.271423;209.342194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;805.389099;676.289246;48.336765;802.579224;791.606628;87.385895;;;;828.330933;704.462280;53.011520;691.190308;1120.304810;360.244995;;;;;;;701.634094;1016.270264;209.398468;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;805.357056;676.309875;48.335190;802.478577;791.609497;87.317192;;;;828.066162;704.397522;53.099384;691.211853;1120.289795;360.230530;;;;;;;701.560791;1016.247986;209.385666;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;805.297974;676.323181;48.312084;802.467224;791.660034;87.466469;;;;827.886169;704.382019;53.069839;691.278198;1120.404419;360.151276;;;;;;;701.491394;1016.354858;209.431961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;805.172791;676.320984;48.378525;802.411072;791.604492;87.611488;;;;827.796570;704.363586;53.111622;691.303589;1120.430542;360.132660;;;;;;;701.360291;1016.364929;209.478790;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;805.149841;676.339294;48.391453;802.209106;791.600952;87.643799;;;;827.714478;704.352234;53.196121;691.243591;1120.520386;360.198822;;;;;;;701.310364;1016.481750;209.516052;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;805.070251;676.438599;48.519012;802.082947;791.603210;87.699196;;;;827.612915;704.370056;53.281509;691.305725;1120.566040;360.135712;;;;;;;701.186157;1016.580627;209.484055;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;804.969666;676.443115;48.544952;802.028748;791.625793;87.815742;;;;827.451599;704.309692;53.256317;691.314880;1120.735229;360.143707;;;;;;;701.046204;1016.706787;209.493988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;804.880615;676.467651;48.564610;801.849731;791.695618;87.819397;;;;827.213562;704.290222;53.268978;691.342773;1120.785156;360.130157;;;;;;;700.845764;1016.899292;209.490448;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;804.705200;676.562256;48.608784;801.750183;791.702698;87.993233;;;;827.082703;704.302429;53.358082;691.355774;1120.958130;360.089050;;;;;;;700.583801;1017.129333;209.466217;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;804.514587;676.594849;48.757076;801.651672;791.714233;88.201447;;;;826.751160;704.245239;53.790722;691.384460;1121.092896;360.074677;;;;;;;700.445679;1017.282288;209.350632;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;804.476868;676.606567;48.933453;801.519348;791.814819;88.400215;;;;826.247253;704.245850;54.170792;691.232544;1121.236572;360.045532;;;;;;;700.290222;1017.578735;209.413116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;804.278503;676.658630;49.386600;801.542664;791.819763;88.928749;;;;825.937500;704.169495;54.600712;691.118835;1121.344116;360.113068;;;;;;;700.112488;1017.737671;209.342972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;803.867065;676.528137;50.275249;801.402283;791.869080;89.446854;;;;825.841980;704.140808;54.864922;691.301819;1121.528198;360.073242;;;;;;;699.878235;1018.066833;209.212021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;803.644409;676.723633;50.923244;801.395020;791.995972;89.813507;;;;825.702148;704.124756;55.315426;691.343323;1121.697632;360.017395;;;;;;;699.678955;1018.382019;208.868484;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;803.031677;677.098022;51.747765;801.541931;792.088379;90.368820;;;;825.489929;704.274109;55.878357;691.337219;1121.817139;359.926086;;;;;;;699.340088;1018.713196;208.515320;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;802.887207;677.293274;52.594120;801.604858;792.108215;91.045113;;;;825.191284;704.500427;56.588322;691.415588;1122.105225;360.049713;;;;;;;699.063538;1019.076355;208.032806;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;802.685242;677.418030;53.217232;801.064331;792.335571;91.664680;;;;824.556641;704.854126;57.757275;691.483704;1122.383667;359.982178;;;;;;;698.856140;1019.672791;207.595596;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;802.163818;677.579163;53.869003;800.497681;792.528625;92.072441;;;;823.954834;705.019836;58.471233;691.490295;1122.637573;359.866882;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;801.868225;677.603455;54.124889;800.064880;792.682068;92.356972;;;;823.800964;705.005676;59.042305;691.381714;1122.900146;359.774292;;;;;;;;;;698.268616;1020.926147;207.579285;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;801.635376;677.972229;54.451145;799.437073;792.974060;92.501122;;;;823.579102;705.129883;59.622662;691.386414;1123.339722;359.762939;;;;;;;;;;697.992981;1021.571716;207.754593;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;801.154053;678.207275;55.354340;799.033569;793.253479;92.625053;;;;823.259888;705.451904;60.105644;691.227661;1123.773926;359.939331;;;;;;;;;;697.857117;1022.021790;207.754456;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;800.941833;678.486694;56.154102;798.409851;793.642273;93.011856;;;;822.657837;706.052917;60.336533;691.301575;1124.211670;360.035797;;;;;;;;;;697.474731;1022.562500;207.676804;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;800.768433;678.751831;56.664982;798.333496;794.265198;93.522682;;;;822.480469;706.199036;61.126804;691.316772;1124.638916;360.104187;;;;;;;;;;697.044128;1023.268127;207.493225;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;800.667542;679.195557;57.252083;797.947510;794.823608;94.327293;;;;822.155945;706.314392;62.196026;691.349792;1125.151245;360.101898;;;;;;;;;;696.749756;1024.187256;207.265549;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;800.713745;679.614502;57.926865;797.400879;795.261108;94.965294;;;;821.973389;706.622925;63.224983;691.414246;1125.681519;360.259216;;;;;;;;;;696.384521;1025.202637;206.935226;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;800.541260;680.064758;58.420822;796.822083;795.756287;95.453964;;;;821.990784;707.189026;63.779186;691.044983;1126.360718;360.524872;;;;;;;;;;695.913818;1026.012085;206.349945;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;799.967834;680.311707;59.117970;796.226563;796.044189;96.023285;;;;821.719849;707.836609;64.493492;690.818787;1127.019897;360.684906;;;;;;;;;;695.581665;1026.855469;206.303894;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;799.244812;681.214783;59.883823;795.559387;796.365417;96.362679;;;;821.305054;708.654297;65.209152;690.720337;1127.784058;360.611298;;;;;;;;;;695.360474;1028.060547;206.693665;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;799.144348;681.979492;60.605515;794.976379;797.165283;96.989227;;;;820.645935;709.299744;66.286179;690.766663;1128.646118;360.591278;;;;;;;;;;695.050415;1029.084717;206.808609;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;798.946472;682.590759;61.330025;794.780762;798.116577;98.030556;;;;820.330505;709.917542;67.146820;690.851318;1129.558350;360.576324;;;;;;;;;;694.784302;1030.156738;206.506363;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;798.766357;683.184326;62.044434;794.346436;798.747803;99.252625;;;;820.443298;711.165588;67.056648;690.757507;1130.542847;360.494965;;;;;;;;;;694.500610;1031.537109;206.060593;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;798.670532;683.993408;62.708942;793.822632;799.323914;100.321068;;;;820.362427;712.046326;67.561569;690.597534;1131.528809;360.358856;;;;;;;;;;694.047485;1032.999268;205.509399;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;798.140869;684.575562;63.689331;793.668640;800.081360;100.732193;;;;820.122314;712.912231;68.402130;690.502625;1132.595825;359.952606;;;;;;;;;;693.845886;1034.196655;205.287567;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;797.797913;685.603088;64.739456;793.097168;801.084473;101.669434;;;;819.379700;713.922119;70.434715;690.383850;1133.741821;359.885559;;;;;;;;;;693.698730;1035.717041;205.406052;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;797.478210;686.668457;65.661758;792.683777;802.155029;102.931129;;;;819.166321;714.386230;72.491562;690.084290;1134.894653;359.939423;;;;;;;;;;693.260193;1037.162476;205.172394;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;797.221436;687.816162;66.736176;792.173279;803.153503;104.348740;;;;819.095154;714.830139;73.453400;689.961121;1136.072510;360.033997;;;;;;;;;;692.876892;1038.869263;204.889435;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;796.977173;688.501160;68.072365;791.936707;804.171509;104.959770;;;;818.832458;715.924500;74.124947;689.975403;1137.335571;360.224854;;;;;;;;;;692.634155;1040.642090;204.311981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;796.350586;689.865662;69.440628;791.382935;805.612732;106.236046;;;;818.296570;717.396790;75.590073;689.880432;1138.731445;360.323151;;;;;;;;;;692.371521;1042.363403;204.008682;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;796.470886;691.127869;70.831818;791.104919;806.930786;107.335442;;;;817.846924;718.501953;77.292389;689.768005;1140.055298;360.290771;;;;;;;;;;692.021423;1044.116333;204.507782;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;796.442566;692.332642;72.378120;790.645752;808.055725;108.549835;;;;817.817383;719.405579;78.519623;689.781799;1141.526489;360.806183;;;;;;;;;;691.265015;1046.053223;204.693542;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;795.583435;693.429565;74.005119;790.479431;809.536133;110.149185;;;;817.397278;721.071411;80.314919;689.615295;1143.090698;360.815643;;;;;;;;;;690.658691;1047.976074;204.132706;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;795.436401;695.016785;75.798897;790.429688;811.075867;111.159767;;;;817.300476;722.046570;82.842407;689.479919;1144.562012;360.812347;;;;;;;;;;690.288574;1050.032349;203.956955;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;795.426147;696.336670;77.199936;789.842957;812.571228;112.425072;;;;817.222351;723.187073;84.238144;689.373413;1146.024292;360.777222;;;;;;;;;;689.882019;1051.897339;204.203491;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;795.396423;697.723633;78.993568;789.106873;814.101929;114.190247;;;;816.674133;725.032959;85.798225;689.266846;1147.562866;360.975861;;;;;;;;;;689.252930;1054.258301;204.248184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;794.765076;699.374023;81.227104;789.010925;815.800293;115.637268;;;;815.940002;726.691101;86.876663;689.361084;1149.156616;361.216949;;;;;;;;;;688.826111;1056.395386;203.586975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;794.325317;700.588623;82.921585;788.665649;817.153198;117.477821;;;;815.492676;728.324585;88.762375;689.478333;1150.728394;361.329681;;;;;;;;;;688.484253;1058.659912;203.657455;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;793.655151;702.410339;84.927734;788.154602;819.226685;118.868805;;;;815.447876;729.599854;91.537346;689.418640;1152.462524;361.553101;;;;;;;;;;688.210999;1060.996338;203.793381;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;793.265991;704.366638;86.982201;787.450867;820.885376;120.156868;;;;815.255981;730.922119;93.564491;689.271606;1154.270264;362.129364;;;;;;;;;;687.436890;1063.242676;203.862579;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;792.758728;705.926514;89.308167;787.286621;822.957214;122.283875;;;;814.440002;733.108093;95.394714;688.955994;1156.071777;362.139893;;;;;;;;;;686.843445;1065.829590;203.564728;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;792.200500;707.851013;91.442337;786.693970;824.733032;124.271492;;;;813.645752;735.064026;96.743500;688.759338;1157.814575;362.064514;;;;;;;;;;686.412842;1068.250977;203.773849;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;791.604126;709.348389;93.150581;785.855103;826.607971;125.961746;;;;813.123901;736.912292;99.154785;688.819885;1159.544189;362.432648;;;;;;;;;;685.826294;1070.435181;203.913071;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;790.809875;711.644287;95.521011;785.389343;828.667480;127.686569;;;;812.867371;738.567749;101.559944;688.771973;1161.183472;362.817383;;;;;;;;;;685.130493;1073.135986;203.672775;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;790.079102;713.200500;97.595085;785.023010;830.672729;129.589615;;;;812.086792;740.337891;103.839813;688.741760;1163.001221;363.212494;;;;;;;;;;684.758057;1075.932007;203.363968;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;789.742859;715.337341;100.121941;784.098694;832.710083;131.534012;;;;811.627014;742.470520;105.363274;688.915161;1164.951538;363.602844;;;;;;;;;;684.402710;1078.459473;204.033829;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;788.982666;717.103149;102.048218;783.686340;834.735962;133.271820;;;;810.354370;744.617554;107.340256;688.903748;1166.934814;363.898682;;;;;;;;;;683.668579;1080.987793;203.986862;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;787.806641;719.405518;104.678596;783.276550;837.014893;135.537689;;;;810.112122;746.679077;109.567184;688.545715;1168.905640;364.040192;;;;;;;;;;683.250671;1083.886230;203.829010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;787.474304;721.355103;106.572281;782.257629;839.112305;137.329376;;;;809.246704;748.568481;111.835930;688.388123;1170.846191;364.137970;;;;;;;;;;682.558716;1086.729858;203.616287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;786.872131;723.742981;109.218643;781.517822;841.069824;139.393265;;;;808.523193;750.830627;114.213371;688.397278;1172.884155;364.507904;;;;;;;;;;681.614624;1089.346558;203.987961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;786.211914;725.966370;111.276070;780.762756;843.565491;141.486053;;;;807.796814;753.029419;116.333321;688.466187;1174.771118;365.283356;;;;;;;;;;681.212341;1091.937622;204.533554;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;785.161804;728.086731;113.743889;779.848083;845.629639;143.406281;;;;807.132874;755.206116;118.726349;688.474487;1176.744507;365.786530;;;;;;;;;;680.387085;1094.955078;204.507263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
