Präzision01160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;11:21:18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
1;769.183960;761.964783;130.357956;697.921143;1073.842529;472.793182;699.892578;1034.710083;318.130707;806.378906;669.373657;80.946434;783.734436;682.814575;60.062363;;;;;;;;;;;;;;;;;;
2;769.224182;761.927734;130.445953;697.921143;1073.842529;472.793182;699.844299;1034.806152;318.184631;806.446716;669.390625;80.911003;783.691162;682.806152;59.997990;;;;;;;;;;;;;;;;;;
3;769.251587;761.899414;130.451920;697.976318;1074.027588;472.783478;699.828735;1034.801880;318.238800;806.493774;669.389771;80.969963;783.953674;682.930115;60.031429;;;;;;;;;;;;;;;;;;
4;769.277771;761.847046;130.492035;697.946228;1074.140137;472.776428;700.006775;1034.804199;318.167847;806.495056;669.317871;80.998749;784.223572;682.978699;60.107906;;;;;;;;;;;;;;;;;;
5;769.346985;761.848633;130.552795;697.928467;1074.228882;472.842224;700.122498;1034.806641;318.109680;806.968628;669.904236;81.081871;783.996887;682.855774;60.110950;;;;;;;;;;;;;;;;;;
6;769.341919;761.821167;130.588043;697.963257;1074.342773;472.767151;700.084167;1034.812500;318.126709;806.785767;669.742676;80.911980;783.734619;682.813599;60.086102;;;;;;;;;;;;;;;;;;
7;769.331909;761.822571;130.621689;698.014648;1074.461670;472.745392;700.125305;1034.891602;318.227386;806.512329;669.386658;81.003296;783.549316;682.801392;60.093731;;;;;;;;;;;;;;;;;;
8;769.346313;761.815125;130.690887;698.079956;1074.557251;472.791382;700.047119;1034.913208;318.293671;806.496216;669.120972;81.153641;783.486084;682.806946;60.123322;;;;;;;;;;;;;;;;;;
9;769.339172;761.881531;130.742737;698.088318;1074.749756;472.788574;700.217773;1035.078857;318.100922;806.930481;669.522339;81.439720;783.616455;682.812073;60.196136;;;;;;;;;;;;;;;;;;
