Präzision51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;15:45:35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
1;810.985779;801.076294;130.932831;761.094971;1126.285034;392.340485;819.526428;709.214539;86.474030;749.601624;1038.759399;244.829559;796.273315;711.737549;71.617775;;;;;;;;;;;;;;;
2;809.921387;802.765564;133.794373;761.184448;1127.961304;392.701782;818.710510;709.541382;90.924911;749.282532;1041.616211;245.026489;794.149780;712.325073;75.967003;;;;;;;;;;;;;;;
3;808.901489;804.780823;137.036636;761.479309;1129.734863;392.774597;817.263916;711.139648;94.365044;749.301147;1044.604736;244.845917;793.216248;713.822815;79.296432;;;;;;;;;;;;;;;
4;807.739685;806.821716;139.920731;761.779724;1131.679932;393.261139;816.674011;713.067078;98.675812;749.008484;1047.476929;244.719162;;;;;;;;;;;;;;;;;;
5;807.154358;808.954956;143.381134;761.694153;1133.595093;393.781342;815.096375;714.695984;102.769180;748.356628;1050.419556;245.086365;;;;783.680786;702.474243;97.997704;;;;;;;;;;;;
6;805.694946;810.763245;146.456161;761.127625;1135.476440;394.670898;814.552002;716.674377;107.490326;747.717651;1053.749878;245.159897;;;;783.225525;704.290710;100.931572;;;;;;;;;;;;
7;804.239014;813.552673;149.494644;761.090454;1137.418701;395.373810;813.070923;718.347717;111.560699;747.193237;1057.273438;245.147690;;;;782.083984;706.566406;105.014221;;;;;;;;;;;;
8;803.349548;815.907959;153.273026;761.450745;1139.588013;395.932465;812.537048;720.464966;116.267815;746.685974;1060.732300;245.549667;;;;780.904724;708.618469;109.535072;;;;;;;;;;;;
9;802.075928;818.514954;156.719238;761.532227;1141.894897;396.791382;811.109131;722.471375;120.551254;;;;;;;779.089111;711.089905;114.092438;;;;;;;;;;;;
10;800.612122;821.481140;159.729660;761.070923;1144.234863;397.498260;809.914307;724.618103;125.115219;;;;;;;778.046143;713.479248;118.820938;745.402100;1067.794434;245.986511;;;;;;;;;
11;799.374878;824.111023;163.535782;761.509827;1146.341431;397.996399;808.011292;727.692932;129.166214;;;;;;;776.581970;716.041504;122.900650;744.674805;1071.422852;247.568008;;;;;;;;;
12;798.056213;827.001099;167.067673;761.712646;1148.667969;398.866028;807.036743;729.809204;133.979538;;;;;;;775.541992;718.615540;127.029907;744.028809;1075.151611;247.610245;;;;;;;;;
13;796.796997;830.178467;170.192856;761.906616;1151.241699;399.511658;805.494263;732.873535;138.179459;;;;;;;774.102478;721.537048;131.140015;743.614929;1078.993042;247.326721;;;;;;;;;
14;795.261169;833.369751;173.844070;761.822754;1153.705444;400.238098;803.823364;735.978394;141.823822;;;;;;;772.456970;724.569092;135.483612;743.231995;1082.687378;247.411560;;;;;;;;;
15;793.759827;836.735229;177.555466;761.779419;1156.021484;400.933197;802.387085;738.448120;146.320175;;;;;;;770.971252;727.472229;139.763657;742.329346;1086.290283;248.628922;;;;;;;;;
16;792.496338;840.205139;180.744522;761.775635;1158.662231;401.762024;800.512268;741.852783;150.644287;;;;;;;768.999756;730.625732;143.899704;741.592163;1090.331543;248.953476;;;;;;;;;
17;790.869507;843.510559;183.988266;761.713135;1161.100464;402.540497;799.162781;744.785339;154.816605;;;;;;;767.343262;733.682312;148.100357;741.413147;1094.455322;249.302277;;;;;;;;;
18;789.172852;846.983276;187.224960;761.673950;1163.476807;403.455536;797.764160;748.333069;159.074814;;;;;;;765.743896;736.847351;152.202194;740.674561;1098.271118;250.290070;;;;;;;;;
19;787.605835;850.616882;190.357819;761.310303;1166.106079;404.622620;795.452637;752.251648;162.766861;;;;;;;763.868652;740.323669;155.833893;739.984375;1102.290649;251.255661;;;;;;;;;
20;786.246765;854.221680;193.212540;761.583557;1168.623291;405.288330;793.652344;755.280762;166.285965;;;;;;;761.939636;743.901978;159.381561;739.711243;1106.405518;251.541107;;;;;;;;;
21;784.494080;857.859070;195.944885;761.894714;1170.861206;406.002502;792.019836;758.269104;170.146362;;;;;;;760.164551;747.326050;163.160812;739.062439;1110.344360;252.156479;;;;;;;;;
22;782.659119;861.453735;199.416306;761.234802;1173.494873;407.476349;790.099060;761.572388;173.667084;;;;;;;758.079773;750.912598;166.935059;738.373047;1114.127563;253.429550;;;;;;;;;
23;780.934631;865.241089;202.314468;761.096863;1175.929443;408.539734;787.740234;765.445740;176.849518;;;;;;;756.084656;754.632935;170.474472;737.689819;1118.129028;254.013474;;;;;;;;;
24;779.266846;868.866516;204.959320;761.750549;1178.368774;409.123413;786.109314;769.168152;180.068451;;;;;;;754.143921;758.424377;173.488708;737.261658;1122.358398;254.724182;;;;;;;;;
25;777.333069;872.629333;207.526093;761.366455;1180.929443;410.334717;784.130920;772.832703;182.971298;;;;;;;752.125854;762.157898;176.371735;736.378296;1126.178467;255.362762;;;;;;;;;
26;775.423279;876.261841;209.951614;760.904663;1183.371826;411.487213;781.599548;776.496887;185.749969;;;;;;;750.080688;765.858887;179.313034;735.615417;1130.017822;256.581177;;;;;;;;;
27;773.536133;880.214111;212.093094;761.588257;1185.540527;412.604187;779.060547;780.279358;188.753525;;;;;;;748.038513;769.609375;182.022491;735.189636;1134.137207;257.622192;;;;;;;;;
28;771.454773;884.034424;214.191299;761.828247;1188.325562;413.298706;777.146240;783.756287;190.855957;;;;;;;745.628174;773.261841;184.512100;734.688232;1138.113159;258.170013;;;;;;;;;
29;769.519531;887.626465;215.972382;761.813354;1190.542725;414.362640;775.531555;787.134888;192.951035;;;;;;;743.038269;777.092163;186.914124;734.047791;1141.921631;259.338409;;;;;;;;;
30;767.710144;891.479858;217.603210;761.804932;1192.995972;415.477753;773.608093;790.742188;195.157196;;;;;;;741.029297;780.919495;188.566757;733.377686;1145.551147;260.545654;;;;;;;;;
31;765.780396;895.392029;219.230667;761.884094;1195.407227;416.587128;770.879822;794.809265;196.770706;;;;;;;738.827698;784.745361;190.119781;733.128601;1149.356323;261.606812;;;;;;;;;
32;764.007263;899.097229;220.808838;762.144470;1197.727661;417.512878;768.537476;798.511841;198.240585;;;;;;;736.872803;788.381958;191.830078;732.519348;1153.315674;262.469574;;;;;;;;;
33;762.422913;902.875671;222.012344;762.495422;1200.125610;418.715210;766.268616;802.204529;199.494370;;;;;;;734.304382;792.219177;193.495819;732.075623;1157.164063;263.293671;;;;;;;;;
34;760.665649;906.527405;222.683502;762.530884;1202.316406;419.923004;764.169067;805.876343;200.868134;;;;;;;731.686096;795.967651;194.677673;731.905334;1161.019287;264.185089;;;;;;;;;
35;758.837341;910.142029;223.753784;763.029724;1204.565674;420.792511;761.810852;809.362610;201.645081;;;;;;;729.368713;799.714417;196.002487;731.262451;1164.830566;265.378143;;;;;;;;;
36;757.132690;913.560059;224.878006;763.376404;1206.730835;421.766937;759.453796;812.645386;202.621246;;;;;;;726.625977;803.690552;196.781128;731.019836;1168.229858;266.616760;;;;;;;;;
37;755.524414;917.059692;225.509247;763.464966;1208.904419;422.923279;757.011841;816.319702;202.941879;;;;;;;724.169678;807.269958;197.654465;730.623047;1171.759399;267.714203;;;;;;;;;
38;753.722168;920.657043;225.717621;763.812622;1211.012695;424.017487;753.975098;819.887024;203.476547;;;;;;;721.555298;810.932739;197.850037;730.381042;1175.416382;268.678009;;;;;;;;;
39;752.346985;924.148376;226.197845;764.168762;1213.152100;425.185089;752.063721;823.379578;203.120621;;;;;;;719.285583;814.576660;198.135178;730.518372;1178.802490;269.256836;;;;;;;;;
40;750.279724;927.644592;226.701691;764.566589;1215.179810;426.032684;749.624268;826.986511;203.189041;;;;;;;716.090637;818.210938;198.607941;730.194946;1182.309326;270.351410;;;;;;;;;
41;748.419189;931.035217;226.500534;765.168152;1217.210693;427.166351;747.381775;829.973999;202.859558;;;;;;;713.651550;821.897156;198.389038;729.834045;1185.559570;271.571533;;;;;;;;;
42;746.740051;933.971252;226.915146;765.661682;1219.093872;428.162506;744.997192;833.102295;202.541229;;;;;;;711.014709;825.472473;198.074051;729.969360;1188.638306;272.184326;;;;;;;;;
43;744.894958;937.520691;226.356415;765.857483;1221.057251;429.008911;741.259949;836.718201;202.329239;;;;;;;708.831238;829.119751;197.131165;729.796265;1191.789063;273.805817;;;;;;;;;
44;743.265442;940.721497;226.571808;766.626526;1222.698120;429.767639;738.769592;840.386169;201.519882;;;;;;;705.996460;833.019470;196.887650;729.317505;1194.615234;275.119812;;;;;;;;;
45;740.973633;943.615601;225.853699;767.335754;1224.547974;430.535065;736.318420;843.593628;200.675049;;;;;;;702.453796;836.246704;197.083771;729.359192;1197.715210;275.697235;;;;;;;;;
46;739.160339;946.475769;225.844986;767.524109;1226.470093;431.285309;733.775269;846.275574;200.261719;;;;;;;700.112732;839.614441;196.150574;729.600037;1200.583618;276.359161;;;;;;;;;
47;737.243347;949.820740;225.333405;767.939514;1228.119141;432.222961;731.494629;849.943787;199.377914;;;;;;;697.339050;842.914978;195.463196;729.546631;1203.606812;277.002533;;;;;;;;;
48;735.553894;952.620300;224.570969;768.617920;1229.773438;432.880188;729.083923;852.570374;197.945190;;;;;;;694.990723;846.490417;193.929733;729.447815;1206.628174;277.394196;;;;;;;;;
49;733.786743;955.382751;223.953491;769.218750;1231.322388;433.402496;725.847839;855.565613;197.311951;;;;;;;692.310486;849.841309;192.353760;729.448669;1209.263306;277.895203;;;;;;;;;
50;732.097168;958.155701;223.270264;769.594482;1232.735229;434.110382;723.054321;858.442871;196.204086;;;;;;;690.111511;853.149963;191.009399;729.554993;1211.401611;278.779175;;;;;;;;;
51;730.488586;960.379883;222.685822;770.022827;1234.430420;434.834106;720.683777;861.702393;194.772812;;;;;;;687.627319;856.142639;190.100082;729.905640;1213.849365;280.110687;;;;;;;;;
52;728.899902;963.311829;221.861526;770.712830;1235.784424;435.428772;718.480469;864.230164;193.280975;;;;;;;684.882202;858.941833;188.949799;729.930725;1216.315796;280.750305;;;;;;;;;
