Präzision01160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;15:56:33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
1;724.164429;1051.091064;325.549103;780.130371;775.696350;87.231949;723.998474;956.782471;175.123505;775.551086;658.747253;71.981514;800.144287;679.058533;75.075668;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;724.107849;1051.163818;325.552277;780.231506;775.629944;87.310059;724.027283;956.627319;175.265961;775.647400;658.752075;72.000389;800.122681;679.052856;75.075302;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;724.103699;1051.139648;325.660309;780.268372;775.600098;87.347641;723.882080;956.593445;175.227417;775.729553;658.683472;72.055489;800.167480;678.957458;75.071007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;724.172729;1051.086670;325.816345;780.321594;775.573547;87.392189;723.933350;956.546326;175.272537;775.726624;658.591858;72.123245;800.184387;678.872986;74.988472;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;724.200989;1051.068359;325.882019;780.470398;775.409668;87.482361;723.776184;956.433350;175.518936;775.842957;658.623474;72.320686;799.977478;678.733093;74.525017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;724.284241;1051.041382;326.037628;780.515686;775.354309;87.513840;723.704651;956.367249;175.439453;776.152954;658.726746;72.295769;799.815979;678.689697;74.226509;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;724.277954;1051.021973;326.101318;780.615723;775.353760;87.574593;723.650146;956.254150;175.473495;776.054138;658.650269;72.598122;799.921814;678.825500;74.471481;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;724.340332;1051.008911;326.134705;780.823120;775.266724;87.719696;723.519104;956.247803;175.528687;776.035706;658.637512;72.865364;800.031921;678.803284;74.759888;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;724.294128;1051.004028;326.222198;781.020630;775.220459;87.887878;723.462952;956.246521;175.546402;776.108582;658.623413;73.027130;800.290283;678.722473;75.056343;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;724.268188;1051.087524;326.240692;781.110474;775.266663;87.928467;723.396790;956.149780;175.603867;776.335938;658.624817;73.248795;800.230469;678.685059;75.099106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;724.321594;1051.091919;326.284729;781.278259;775.305420;88.111938;723.299072;956.190491;175.675903;776.522217;658.744812;73.434593;800.263489;678.833618;75.254929;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;724.225281;1051.156372;326.387787;781.312622;775.368713;88.220894;723.263306;956.214966;175.753464;776.579346;658.755005;73.957901;800.345398;678.918518;75.748596;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;724.226379;1051.259766;326.440094;781.377441;775.504272;88.304695;723.173950;956.273132;175.860825;776.720581;658.809326;74.361084;800.330688;679.138000;76.397545;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;724.152405;1051.453125;326.506317;781.472900;775.792419;88.680168;723.042053;956.430176;176.109009;776.773315;658.846069;74.796356;800.552124;679.258911;77.448303;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;724.050171;1051.633179;326.588928;781.428467;776.033447;89.121063;722.889465;956.677063;176.051331;776.744873;658.791748;75.299103;800.972046;679.268311;78.665047;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;723.985535;1051.820801;326.720978;781.192749;776.218567;90.103966;722.877319;956.910522;176.119995;776.944153;658.944946;76.106239;801.224304;679.333435;79.236298;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;723.957764;1052.025269;326.789307;781.349548;776.341553;91.070862;722.876099;957.217224;176.200851;777.210266;659.022766;77.017708;801.318115;679.483215;79.407784;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;723.888794;1052.284302;326.932739;781.353455;776.423401;91.902557;722.685608;957.459229;176.502823;777.501038;659.073486;77.984573;801.044373;679.874573;79.874481;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;723.628540;1052.566895;327.105255;781.380615;776.424438;92.673988;722.623901;957.814880;176.485962;777.157104;659.422119;79.213814;800.595032;680.393921;81.270515;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;723.507751;1052.861938;327.243988;781.379761;776.398315;94.004929;722.698914;958.235718;176.372772;776.860535;659.598755;80.733261;800.973206;680.052734;83.887306;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;723.652161;1053.277344;327.472961;781.327209;776.771240;95.048286;722.730652;958.689026;176.433609;776.987915;659.948364;82.086113;801.315308;680.045593;85.265297;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;723.666687;1053.782837;327.782501;781.366333;777.285950;95.247124;722.670349;959.408508;176.546143;777.726501;660.117371;83.247231;801.316040;680.581909;85.965675;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;723.566528;1054.264526;327.838379;781.316895;777.651245;96.627411;722.699158;960.279846;176.676727;777.099976;660.124939;84.932747;800.880920;681.044861;87.528160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;723.475281;1054.718750;327.833527;781.387756;777.794739;98.219299;722.687988;961.112122;176.841446;776.573364;660.691040;87.485970;800.908875;680.988525;90.251068;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;723.267029;1055.312134;327.911560;781.460205;777.585693;100.628464;722.559265;961.773743;176.963821;776.975830;660.538208;88.992935;801.329834;681.307312;92.070374;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;723.135986;1055.944946;327.990601;781.526794;778.224915;101.841560;722.176331;962.538330;177.196442;776.800354;661.009338;90.913055;800.740051;681.796143;93.459145;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;722.975769;1056.473022;328.122864;781.515259;779.022339;102.694908;721.632507;963.518738;177.759201;776.613953;661.511047;94.077957;800.851990;681.948059;96.456467;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;723.112244;1056.976074;327.757355;781.499207;779.218079;105.678062;721.102966;964.524597;178.292923;776.597900;661.960754;96.248978;801.097961;682.194336;98.150925;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;722.759949;1057.496948;328.073120;781.775024;779.677551;107.247078;721.030396;965.360779;178.369644;776.571716;662.397949;98.341888;800.791748;682.570435;101.054024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;722.472168;1058.102295;328.252441;781.739502;780.495972;109.171280;720.870911;966.418091;178.201157;776.342102;663.058105;100.982147;801.103760;683.090332;103.282784;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;722.189880;1058.768433;328.554016;781.442932;780.960266;110.686920;720.653809;967.659668;178.015823;776.449158;663.696411;103.775101;801.065063;683.752258;106.372871;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;721.762085;1059.347900;328.837463;781.713745;781.574280;113.167412;720.491211;968.739807;178.160126;776.682129;664.118164;106.098228;801.223450;684.512451;108.807907;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;721.734863;1060.074707;329.037567;781.444641;782.505493;115.313866;720.118347;970.063049;178.308731;776.980774;664.924500;109.075089;800.850708;685.501953;111.239311;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;721.834412;1060.831421;329.005798;781.463501;783.432922;117.346748;719.657043;971.465210;178.627945;776.669067;665.896912;112.195625;800.987244;686.024414;114.349998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;721.885010;1061.768921;329.040863;781.437012;784.358093;119.619438;719.386169;972.832520;178.938553;776.783447;666.612061;115.258018;800.887695;687.034180;117.287575;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;721.972290;1062.759888;329.419098;780.954712;785.143921;122.306213;718.871460;974.462708;179.539383;777.042114;667.600891;118.590668;801.226135;688.100037;120.265923;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;721.709839;1063.722290;329.647980;781.208008;786.528381;124.300102;718.174133;975.999695;179.995834;777.219666;668.599792;121.651489;801.281128;689.291199;123.891861;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;721.553955;1064.810303;329.553284;781.085754;787.495605;127.418892;718.018799;977.617798;180.441422;777.376099;669.782898;125.278938;801.467041;689.950134;126.696823;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
