Präzision01158;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;15:56:24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
1;781.361023;665.942871;74.196114;733.713318;1047.912109;336.932526;798.000671;780.119751;76.224297;807.903992;684.716858;73.071655;747.296021;956.721558;171.095215;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;782.209351;667.384583;74.345604;733.709045;1047.795654;336.872925;797.982300;780.054016;76.196419;;;;747.427612;956.799255;170.787460;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;781.597290;666.335571;74.106323;733.720825;1047.800049;336.884552;797.964294;779.991455;76.215782;;;;747.464844;956.808716;170.651016;807.820923;684.709167;72.986366;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;781.381958;665.798096;74.141487;733.704590;1047.799683;336.888855;798.005249;780.000244;76.227463;;;;747.414124;956.669922;170.752548;807.910950;684.568909;73.154770;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;781.389221;665.761841;74.204391;733.652466;1047.769409;336.887268;798.019287;780.008362;76.225693;;;;747.385742;956.682678;170.772476;807.992065;684.522156;73.201187;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;781.339172;665.744995;74.143097;733.608948;1047.775757;336.801331;797.974731;779.922180;76.203201;;;;747.514282;956.746216;170.676910;807.930908;684.456055;73.293175;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;781.582703;665.869446;74.105446;733.641724;1047.796387;336.746735;797.838562;779.683411;76.442131;;;;747.339722;956.668518;170.367813;807.883179;684.414124;73.323494;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;781.233948;665.589172;74.187256;733.389709;1047.614136;337.234497;797.956299;779.759521;76.438072;;;;747.510986;956.618469;170.567139;807.801147;684.378967;73.180695;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;781.183411;665.588318;74.186974;733.528687;1047.819458;336.699615;798.020020;779.716553;76.311852;;;;747.462036;956.705933;170.358932;807.796936;684.264404;73.205841;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;781.178284;665.553650;74.143532;733.715637;1047.801514;336.432373;797.973267;779.656921;76.331573;;;;747.506653;956.801086;170.067108;807.816345;684.191101;73.306816;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;781.153625;665.517578;74.058563;733.671265;1047.768555;336.366425;797.947632;779.647461;76.362419;;;;747.556763;956.727966;169.985779;807.733582;684.135864;73.377167;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
