Präzision01143;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/22;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;17:39:15;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;
22;832.294678;735.587219;106.690407;801.613953;928.938293;234.490234;818.270203;645.285950;46.434799;825.461304;1015.233704;344.502289;847.786560;658.455994;43.597973;;;;;;;;;;;;
23;832.418457;735.415833;106.428482;801.512878;928.893066;234.782547;818.332214;645.265686;46.429745;825.393860;1015.204041;344.574310;847.816956;658.453918;43.575096;;;;;;;;;;;;
24;832.332825;735.502625;106.657562;801.389587;928.900452;234.823288;818.416565;645.374817;46.557476;825.379700;1015.199646;344.567657;847.815247;658.337891;43.553425;;;;;;;;;;;;
25;832.265564;735.481628;106.776314;801.396790;928.907410;234.801544;818.370361;645.297668;46.469662;825.393738;1015.202209;344.549286;847.825623;658.317505;43.629467;;;;;;;;;;;;
26;832.392944;735.336121;106.452660;801.404297;928.814758;234.821121;818.400757;645.367249;46.543270;825.440430;1015.204102;344.523560;847.825989;658.301025;43.601128;;;;;;;;;;;;
27;832.328247;735.421448;106.766571;801.348877;928.852539;234.846786;818.364136;645.321228;46.676029;825.420471;1015.203491;344.527985;847.850952;658.325317;43.609383;;;;;;;;;;;;
28;832.430054;735.270386;106.543892;801.348328;928.814453;234.851181;818.353394;645.276672;46.668163;825.323425;1015.109009;344.498291;847.867798;658.331543;43.625912;;;;;;;;;;;;
29;832.440063;735.228271;106.469299;801.333984;928.748291;234.828766;818.356079;645.152283;46.467602;825.314392;1015.083252;344.475311;847.844543;658.312134;43.541752;;;;;;;;;;;;
30;832.343384;735.376648;106.790382;801.328064;928.746704;234.844650;818.406555;645.257629;46.524723;825.313049;1015.093506;344.493164;847.889954;658.325012;43.497261;;;;;;;;;;;;
31;832.500671;735.254028;106.587250;801.311218;928.719299;234.828537;818.392273;645.300720;46.606113;825.271179;1015.096924;344.520874;847.852356;658.220459;43.522202;;;;;;;;;;;;
32;832.502014;735.170410;106.460495;801.327881;928.741455;234.825546;818.378662;645.213074;46.664089;825.307617;1015.092224;344.489410;847.882507;658.181519;43.540894;;;;;;;;;;;;
33;832.361145;735.270630;106.789337;801.342102;928.644897;234.802872;818.129761;644.955383;46.685295;825.319641;1015.096802;344.490570;847.903992;658.189026;43.580772;;;;;;;;;;;;
34;832.417542;735.186890;106.713829;801.340698;928.633118;234.819916;818.288330;645.097046;46.742596;825.291748;1015.100952;344.474304;847.904846;658.088501;43.606724;;;;;;;;;;;;
35;832.440002;735.145447;106.457565;801.366333;928.640808;234.846786;818.419983;645.147522;46.615402;825.216919;1015.106262;344.464844;847.882080;658.057190;43.602047;;;;;;;;;;;;
36;832.444763;735.152710;106.461227;801.383606;928.580017;234.853516;818.459839;645.182068;46.588028;825.249084;1015.102661;344.428925;848.125305;657.855774;43.670834;;;;;;;;;;;;
37;832.265259;735.286438;106.767883;801.366394;928.630188;234.826431;818.378540;645.050842;46.425407;825.280945;1015.101746;344.404480;848.357544;657.809509;44.016605;;;;;;;;;;;;
38;832.426025;735.152649;106.546776;801.367249;928.648621;234.800323;818.333679;645.117493;46.551010;825.210449;1015.109375;344.423462;848.410217;657.754150;44.008785;;;;;;;;;;;;
39;832.476501;735.118042;106.472481;801.365601;928.627502;234.816803;818.339600;645.144531;46.575916;825.192444;1015.102295;344.410675;848.585449;657.653015;44.238865;;;;;;;;;;;;
40;832.481079;735.137451;106.476791;801.388672;928.641907;234.802948;818.396606;645.151917;46.635128;825.202820;1015.102722;344.408295;848.634888;657.564209;44.200962;;;;;;;;;;;;
41;832.465942;735.130066;106.487602;801.390991;928.652039;234.817535;818.448120;645.064514;46.610714;825.257568;1015.091797;344.451569;848.662964;657.602905;44.312607;;;;;;;;;;;;
42;832.435974;735.094727;106.494728;801.622253;928.673340;234.647812;818.345520;645.115173;46.593151;825.238586;1015.095642;344.430481;848.508545;657.753052;44.188801;;;;;;;;;;;;
43;832.512939;735.096985;106.450378;801.478333;928.638550;234.694000;818.377319;645.138428;46.570278;825.164246;1015.194153;344.395111;848.687195;657.521240;44.404957;;;;;;;;;;;;
44;832.501953;735.088806;106.421059;801.411377;928.609924;234.726715;818.379700;645.117249;46.532948;825.131165;1015.233948;344.274231;848.364624;657.835876;44.095875;;;;;;;;;;;;
45;832.473877;735.136047;106.423111;801.411316;928.598633;234.705048;818.328125;645.129150;46.567402;825.134216;1015.238281;344.262848;847.905029;658.031189;43.489841;;;;;;;;;;;;
46;832.483582;735.088562;106.390465;801.612488;928.651550;234.435165;818.349426;645.162964;46.649345;825.170715;1015.235535;344.259521;848.144958;657.787598;43.689762;;;;;;;;;;;;
47;832.528137;735.119812;106.432945;801.457581;928.654602;234.662628;818.349609;645.153687;46.599880;825.144592;1015.235352;344.279755;848.501038;657.588318;43.985825;;;;;;;;;;;;
48;832.543823;735.116333;106.411942;801.464111;928.691040;234.733200;818.354370;645.148254;46.547802;825.220886;1015.239746;344.310425;848.738403;657.494995;44.436874;;;;;;;;;;;;
49;832.522583;735.104431;106.406715;801.482971;928.706177;234.746216;818.370605;645.180847;46.590946;825.268311;1015.235107;344.275238;848.337097;657.778931;43.856030;;;;;;;;;;;;
50;832.481750;735.104431;106.393356;801.510803;928.715454;234.767273;818.405396;645.169617;46.599533;825.213928;1015.330078;344.228058;848.109863;657.780884;43.650810;;;;;;;;;;;;
51;832.566772;735.106506;106.454231;801.436218;928.692627;234.691177;818.347412;645.161926;46.621971;825.245361;1015.367249;344.167511;847.878357;657.980469;43.345455;;;;;;;;;;;;
52;832.495850;735.104126;106.404778;801.465881;928.789734;234.708038;818.316101;645.134216;46.606770;825.252014;1015.350403;344.190765;848.396362;657.624207;44.069759;;;;;;;;;;;;
53;832.567932;735.068298;106.466537;801.509460;928.758850;234.741257;818.317505;645.129639;46.599995;825.209961;1015.365845;344.113708;848.559570;657.547424;44.199421;;;;;;;;;;;;
54;832.524109;735.076660;106.478104;801.560547;928.758118;234.824280;818.289124;645.036194;46.472183;825.305908;1015.378113;344.112793;848.463013;657.587463;43.968990;;;;;;;;;;;;
55;832.564819;735.061096;106.483177;801.555359;928.751953;234.862366;818.362244;645.101379;46.554829;825.308350;1015.377808;344.121704;848.499878;657.540771;44.053074;;;;;;;;;;;;
56;832.556519;734.989807;106.547272;801.740845;928.708801;234.534348;818.363098;645.154358;46.581707;825.307617;1015.464600;344.140747;848.641785;657.528748;44.359558;;;;;;;;;;;;
57;832.551575;734.977905;106.560860;801.607971;928.862549;234.786133;818.374573;645.151917;46.613674;825.287903;1015.489014;344.172485;848.740295;657.487366;44.428951;;;;;;;;;;;;
58;832.511292;735.016418;106.573799;801.569031;928.829102;234.878143;818.309204;645.140747;46.648277;825.293213;1015.479309;344.157349;848.756348;657.495850;44.487831;;;;;;;;;;;;
59;832.508362;735.021118;106.516884;801.497498;928.860840;234.768387;818.295471;645.132263;46.644932;825.371521;1015.480835;344.178345;848.486633;657.597900;44.107830;;;;;;;;;;;;
60;832.532410;735.028015;106.501114;801.514893;928.791565;234.819016;818.323853;645.153503;46.636806;825.393799;1015.575012;344.209534;848.408569;657.570984;44.216579;;;;;;;;;;;;
61;832.585938;735.023804;106.460243;801.518982;928.769958;234.802383;818.363586;645.123291;46.588852;825.384094;1015.595337;344.218842;848.602661;657.532776;44.371159;;;;;;;;;;;;
62;832.567871;735.010315;106.433426;801.490112;928.745972;234.771225;818.348450;645.146729;46.576618;825.513794;1015.597168;344.223083;848.633911;657.478149;44.436844;;;;;;;;;;;;
63;832.614380;734.986145;106.489883;801.470459;928.798462;234.739563;818.329163;645.124146;46.533428;825.561890;1015.597534;344.208740;848.434692;657.531067;44.339508;;;;;;;;;;;;
64;832.639954;734.993958;106.510635;801.472107;928.703430;234.768341;818.327942;645.166077;46.652081;825.561890;1015.702271;344.294647;848.625732;657.389954;44.557674;;;;;;;;;;;;
65;832.667908;734.952576;106.501801;801.430115;928.733704;234.751648;818.300232;645.019043;46.404869;825.657593;1015.718872;344.327362;848.850098;657.284607;44.774147;;;;;;;;;;;;
66;832.628662;734.945618;106.568634;801.362122;928.698303;234.811493;818.350952;645.105164;46.574100;825.676514;1015.826050;344.381958;849.089722;657.100220;45.017822;;;;;;;;;;;;
67;832.614197;734.955811;106.606148;801.324768;928.637756;234.854919;818.348816;645.155945;46.613976;825.770569;1015.939880;344.523651;849.111328;656.966064;45.006165;;;;;;;;;;;;
68;832.583496;734.882202;106.608246;801.327759;928.687378;234.872833;818.346497;645.145447;46.550201;825.887085;1015.977295;344.675323;849.000793;657.022339;45.073204;;;;;;;;;;;;
69;832.612183;734.885559;106.631905;801.318909;928.720886;234.883667;818.305664;645.034302;46.408180;825.998474;1016.084351;344.749603;849.034485;656.993530;45.154415;;;;;;;;;;;;
70;832.603943;734.830688;106.753601;801.218933;928.734802;234.950226;818.329346;645.032776;46.595818;826.083008;1016.180847;344.951996;848.951477;657.036682;45.060337;;;;;;;;;;;;
71;832.578674;734.820618;106.750267;801.077698;928.803650;235.002258;818.338013;645.131409;46.629662;826.181519;1016.201721;345.038025;849.033142;656.867737;45.136787;;;;;;;;;;;;
72;832.549316;734.823486;106.763283;800.995972;928.797180;235.079132;818.374695;645.156433;46.700172;826.224731;1016.308350;345.173981;848.918945;657.087708;45.198662;;;;;;;;;;;;
73;832.569946;734.712830;106.860695;800.859192;928.861511;235.183426;818.451172;645.136597;46.692062;826.289673;1016.406494;345.276215;848.936707;657.007568;45.256691;;;;;;;;;;;;
74;832.635315;734.666992;106.933861;800.730347;928.893799;235.310776;818.443176;645.152954;46.777336;826.455750;1016.452026;345.414063;849.000610;657.059387;45.348259;;;;;;;;;;;;
75;832.621826;734.675659;107.087212;800.559021;929.011353;235.423874;818.443848;645.175781;46.834389;826.577576;1016.511719;345.550964;848.999023;657.089905;45.514679;;;;;;;;;;;;
76;832.773560;734.726990;107.450958;800.305054;929.208130;235.628387;818.453186;645.274170;47.007885;826.638855;1016.614075;345.668488;848.743713;657.220886;45.563282;;;;;;;;;;;;
77;832.749207;734.785583;107.614105;800.139587;929.284058;235.707687;818.480835;645.324280;47.027042;826.594604;1016.717163;345.717407;848.808228;657.311829;45.574871;;;;;;;;;;;;
78;832.796448;734.868958;107.788788;799.948547;929.478210;235.895096;818.508057;645.455688;47.281364;826.714539;1016.891052;345.977722;848.874451;657.494507;45.903351;;;;;;;;;;;;
79;832.863159;734.908875;107.978828;799.708740;929.604614;236.071884;818.487610;645.498840;47.484947;826.796631;1017.096863;346.115906;848.919861;657.710632;46.024292;;;;;;;;;;;;
80;832.832581;735.074341;108.097404;799.637756;929.791748;236.316666;818.566528;645.620361;47.567036;826.963440;1017.217712;346.322815;848.878906;657.982727;45.897449;;;;;;;;;;;;
81;832.830261;735.333008;108.367325;799.523743;929.929260;236.557144;818.235840;645.588257;47.909435;826.973999;1017.414795;346.423523;848.588440;658.443054;45.669842;;;;;;;;;;;;
82;832.808777;735.502197;108.565292;799.337769;929.975525;236.758347;818.246887;645.577271;48.262646;827.032410;1017.706482;346.488892;848.501648;658.819092;45.619312;;;;;;;;;;;;
83;832.842957;735.734131;108.757683;799.224426;930.118286;236.935287;818.449463;645.783997;48.380936;827.174255;1017.935181;346.609070;848.530640;659.187378;45.792229;;;;;;;;;;;;
84;833.027161;735.918945;109.190315;799.173889;930.419495;237.113358;818.620178;645.926331;48.491543;827.248657;1018.056519;346.607086;848.672852;659.446228;46.076271;;;;;;;;;;;;
85;833.045227;736.047363;109.340416;799.130920;930.660217;237.239853;818.850037;646.016907;48.714397;827.352844;1018.334534;346.613098;848.953918;659.588257;46.747932;;;;;;;;;;;;
86;833.101807;736.217834;109.706039;799.087952;930.953613;237.279770;819.211304;646.044128;49.190174;827.474731;1018.642944;346.654480;849.697205;659.344421;47.938850;;;;;;;;;;;;
87;833.102112;736.403564;109.980247;799.097839;931.333862;237.351135;819.507874;646.160400;49.865967;827.514343;1018.892090;346.591705;849.882751;659.201843;49.152359;;;;;;;;;;;;
88;833.120911;736.670715;110.404144;799.091980;931.835632;237.482803;819.561523;646.308777;50.655407;827.606873;1019.267944;346.711395;850.028137;659.292236;50.044083;;;;;;;;;;;;
89;833.052307;737.040161;110.885040;799.190430;932.425232;237.700531;819.553284;646.621826;51.376694;827.805603;1019.776489;347.057098;850.061462;659.381348;51.033443;;;;;;;;;;;;
90;833.062927;737.579346;111.764389;799.226685;933.225952;237.867935;819.552185;646.879272;52.024086;827.525574;1020.149048;347.313934;849.871582;659.623962;51.670364;;;;;;;;;;;;
91;832.974243;738.138611;112.672211;799.247559;933.644592;238.032349;819.550903;647.106995;52.974747;827.396790;1020.654602;347.619690;850.711609;659.227905;53.225582;;;;;;;;;;;;
92;832.961304;738.641357;113.357536;799.222473;934.110229;238.235138;819.570435;647.319519;54.126328;827.411316;1021.247864;347.817200;850.911011;659.511475;54.241066;;;;;;;;;;;;
93;833.310730;739.083984;113.984497;799.023926;934.758667;238.633957;819.827209;647.598206;55.456924;827.608765;1021.824402;347.867706;850.741638;659.699707;55.066845;;;;;;;;;;;;
94;833.546631;739.637939;115.061180;799.056702;935.596741;238.919800;820.011169;647.987122;56.694397;827.669922;1022.499573;348.175201;850.796448;660.101868;56.293678;;;;;;;;;;;;
95;833.475037;740.149963;116.145012;798.866760;936.684753;239.266403;820.195679;648.276428;57.341793;827.751526;1023.400269;348.791138;850.860474;660.306885;57.950623;;;;;;;;;;;;
96;833.471008;740.305908;117.123695;799.057556;937.500977;239.791534;820.258118;648.741394;58.402187;827.624573;1024.429199;349.368103;850.884155;660.741089;59.097519;;;;;;;;;;;;
97;833.428894;740.529846;117.988632;798.807190;938.235840;240.085663;820.454468;649.156677;60.512146;827.535706;1025.244507;349.205139;851.245117;660.988770;60.565697;;;;;;;;;;;;
98;833.738525;741.416687;119.153511;798.600342;939.113159;240.335129;820.634583;649.176575;62.015743;827.567505;1026.021240;349.251709;851.135132;661.643982;61.856369;;;;;;;;;;;;
99;833.983948;742.318970;120.637413;798.341003;940.300659;240.661148;819.990112;649.526184;63.935646;827.676758;1027.056274;349.224304;851.535278;661.673645;63.949535;;;;;;;;;;;;
100;833.892151;742.927551;121.570999;797.978638;941.373108;240.914322;820.030396;649.937134;65.692848;827.657654;1028.062500;349.091125;851.838684;662.218628;65.486473;;;;;;;;;;;;
101;834.084106;743.295532;122.778244;797.716919;942.510071;241.164978;820.776917;650.141907;67.324608;827.598938;1029.189209;349.347931;851.956116;662.894226;66.690697;;;;;;;;;;;;
102;834.291748;743.730530;124.180450;797.511658;943.590332;241.480438;821.305786;650.527344;68.580551;827.636169;1030.355469;349.593506;852.623108;662.946289;68.659447;;;;;;;;;;;;
103;833.903198;744.524597;125.415718;797.347046;944.772827;241.553864;821.566895;651.029480;69.998978;827.262695;1031.385010;349.929291;852.925842;663.434509;71.068184;;;;;;;;;;;;
104;834.099792;745.299377;126.688736;797.345032;945.983032;241.798477;822.098083;651.581055;71.931717;827.139099;1032.531250;350.106262;852.896851;663.988281;72.327438;;;;;;;;;;;;
105;834.237366;746.086060;128.378616;797.101746;947.083801;242.009720;822.027588;652.209290;74.086273;827.220764;1033.660034;350.394043;852.540222;664.831177;73.304764;;;;;;;;;;;;
106;833.999268;746.796265;130.141983;796.516357;948.579102;242.256577;822.411194;652.458435;75.449539;827.060486;1035.104736;350.398529;853.188599;664.692322;75.897720;;;;;;;;;;;;
107;833.963440;747.553650;131.386261;795.905945;950.017944;242.853668;822.583008;653.078613;78.215721;826.885193;1036.272583;350.416595;853.448242;665.327576;77.878006;;;;;;;;;;;;
108;834.162231;748.406677;132.934357;795.343384;950.934937;243.519669;822.629395;653.411804;79.911804;826.660217;1037.411865;350.706482;854.292847;665.826294;80.157913;;;;;;;;;;;;
109;834.210449;749.122925;134.375275;795.262878;952.216980;243.878693;822.957336;653.858948;81.838051;826.479370;1038.753540;350.954803;854.228027;666.846619;82.084389;;;;;;;;;;;;
110;834.157837;750.178406;136.510513;794.858887;954.007629;244.337952;823.111206;654.646057;84.160088;826.352173;1039.877930;351.006348;853.515442;667.933838;83.331215;;;;;;;;;;;;
111;834.238159;751.099060;138.198792;794.539673;955.138000;244.509842;823.328918;655.328796;85.860252;826.100769;1041.393555;351.473602;854.155273;668.291382;85.976395;;;;;;;;;;;;
112;834.671448;751.956116;139.734482;794.039917;956.735474;244.927658;823.729187;656.037170;88.411751;826.088135;1042.758057;351.899292;854.904358;668.214722;88.190582;;;;;;;;;;;;
113;834.320007;752.923035;141.521805;793.368652;958.089050;245.694244;823.563354;656.692139;90.393349;825.826355;1043.940063;352.226105;855.267639;669.053650;90.831665;;;;;;;;;;;;
114;834.341248;754.106445;143.295837;792.709717;959.276733;246.373703;823.867981;657.586731;92.699364;825.564148;1045.426147;352.331238;855.684631;670.182617;93.107544;;;;;;;;;;;;
115;834.489136;755.468567;145.132538;792.152283;961.230103;246.785965;824.006348;658.615784;94.974754;825.474548;1046.613159;352.511932;854.590881;671.660706;94.645447;;;;;;;;;;;;
116;834.195435;756.262939;146.759918;791.859680;962.676575;247.314407;823.828796;659.658752;97.149155;825.284912;1048.194336;352.677338;854.808777;672.247803;97.226135;;;;;;;;;;;;
117;833.855835;757.724243;148.283569;791.672424;964.468323;247.863754;823.994934;660.368469;100.204857;824.961365;1049.666260;353.120300;855.035156;672.881836;99.092888;;;;;;;;;;;;
118;833.901794;759.133972;150.447876;791.075439;966.147156;248.360764;823.719421;661.345947;102.412964;824.744995;1051.295532;353.115173;854.205444;674.801147;100.972664;;;;;;;;;;;;
119;833.676392;760.057007;152.574249;789.851074;967.757080;248.908752;823.830994;662.433960;104.852097;824.550598;1053.008301;353.668915;854.696411;675.821777;103.510048;;;;;;;;;;;;
120;833.429382;761.590759;154.009583;789.462463;969.791260;249.478806;823.936707;663.297363;107.041145;824.489929;1054.358521;353.585876;854.616760;676.155701;106.012520;;;;;;;;;;;;
121;832.872925;763.182190;155.772949;789.479248;971.535706;250.051956;823.957458;664.573914;109.134590;824.431641;1056.069092;353.686859;855.227356;677.543091;108.999512;;;;;;;;;;;;
122;832.562073;764.314575;157.743668;789.140137;973.530212;250.429108;822.926636;666.068787;112.196945;824.132141;1057.560669;353.902679;855.773987;679.096375;111.754669;;;;;;;;;;;;
123;832.348267;765.911621;159.670776;788.359558;975.229309;251.073486;822.692444;667.093140;114.532089;823.856384;1059.434082;354.460815;855.178040;680.019836;113.933945;;;;;;;;;;;;
124;831.981812;767.322021;161.623749;787.350952;977.350952;251.671722;822.701050;668.378174;116.648499;823.534119;1061.038086;354.997833;854.225952;681.352966;115.546799;;;;;;;;;;;;
125;831.501404;768.995911;163.404678;786.961914;979.080994;252.231430;822.670654;669.746948;118.622337;822.977295;1062.852905;355.607239;854.320984;682.812439;118.228043;;;;;;;;;;;;
126;831.173035;770.884705;165.077377;786.365295;981.154236;252.543365;822.232056;670.976135;121.415611;822.659546;1064.391602;355.742981;853.844666;683.972534;120.234207;;;;;;;;;;;;
127;830.443176;772.191284;166.934357;785.753296;983.050659;252.770309;821.422058;672.472961;123.324699;822.734802;1066.419312;355.207062;853.274719;685.478333;122.520348;;;;;;;;;;;;
128;830.187256;773.874939;169.055557;784.823303;985.340820;253.534531;820.389771;674.265808;126.260262;822.384644;1068.190796;355.326019;852.909302;686.978333;125.032913;;;;;;;;;;;;
129;829.308289;775.462158;170.561783;783.974426;987.308899;254.370117;819.952637;675.433655;128.545959;822.040955;1069.987305;355.582336;852.005920;688.099609;127.401146;;;;;;;;;;;;
130;828.689209;777.377625;172.378860;783.106079;989.500000;254.639847;819.805908;677.103210;130.470917;821.382019;1071.801514;356.090088;850.817566;689.798767;129.024933;;;;;;;;;;;;
131;827.797607;779.320740;174.000275;782.622192;991.869873;254.827408;818.790405;678.562439;132.748886;820.904236;1073.702637;356.817535;849.489563;691.769714;130.821594;;;;;;;;;;;;
132;827.349304;780.980408;175.703415;782.105103;994.158203;255.361160;818.274658;680.421753;134.587524;820.704895;1075.422119;357.190613;849.260803;692.793945;133.387985;;;;;;;;;;;;
133;826.266296;783.043640;177.643158;780.947388;995.994995;256.674377;817.722412;682.065369;136.963928;820.856567;1077.335693;357.451141;849.187195;694.742615;135.740295;;;;;;;;;;;;
134;825.752686;784.773010;179.287918;780.469849;998.455688;257.332184;816.849182;683.757996;138.876495;820.935669;1079.430786;356.967499;848.693420;696.368347;137.738876;;;;;;;;;;;;
135;824.936523;786.774658;181.109283;779.814758;1000.489136;257.425934;815.978760;685.434509;141.353836;820.936523;1081.504517;356.830627;847.132568;698.137634;139.667038;;;;;;;;;;;;
136;823.968750;788.596985;182.688995;779.220581;1003.091248;257.569733;814.592346;687.390198;143.215271;820.475403;1083.373169;357.394958;845.526611;700.108093;141.729721;;;;;;;;;;;;
137;823.164429;790.592285;184.032196;778.231079;1005.482788;258.134491;813.453247;689.217041;145.357834;819.895447;1085.071899;357.794586;844.836304;701.533875;143.515762;;;;;;;;;;;;
138;821.919922;792.690125;185.764938;777.419373;1007.786011;258.646973;812.208313;691.174377;147.427826;819.287903;1086.961304;358.845367;843.270386;703.959595;145.805191;;;;;;;;;;;;
139;821.234436;794.825439;187.317093;776.871521;1010.237549;258.886230;811.413086;692.937195;149.483368;819.172485;1088.750244;359.058167;842.795532;705.054077;147.736786;;;;;;;;;;;;
140;819.807312;796.897400;188.744324;776.446655;1012.682678;259.364105;810.087097;694.917236;151.248718;819.620850;1090.956299;358.999359;841.710815;707.067444;150.115082;;;;;;;;;;;;
141;818.789246;799.074219;190.195450;775.806152;1015.168091;259.937714;808.932556;696.810059;153.255417;819.769470;1092.867065;359.211243;840.790649;708.610229;151.883362;;;;;;;;;;;;
142;817.902771;801.044312;191.672028;774.937988;1017.197876;260.827820;807.314636;698.835693;155.292587;819.460327;1094.877563;359.617462;839.726257;711.185852;153.952347;;;;;;;;;;;;
143;816.718750;803.450928;193.222809;774.413635;1019.875977;261.550262;806.310059;700.738220;156.949341;819.114990;1096.935181;360.056793;838.138428;712.546814;155.741379;;;;;;;;;;;;
144;815.688354;805.486084;194.650620;773.692810;1022.289001;261.745270;805.051025;702.811340;158.702316;818.903381;1098.827881;360.033478;836.673401;714.979980;157.331787;;;;;;;;;;;;
145;814.371765;807.853333;195.987823;773.059875;1024.665527;261.893494;803.990540;704.964722;160.220642;818.620605;1100.656006;360.485779;835.047974;716.606384;159.201096;;;;;;;;;;;;
146;813.199097;810.054688;197.523575;772.366455;1027.401855;262.439819;802.531006;707.177368;162.085861;818.592224;1102.503174;360.961487;834.046082;719.059021;160.712021;;;;;;;;;;;;
147;812.117676;812.253723;198.659286;771.325134;1029.638184;263.426636;800.881897;709.293213;163.453354;818.598755;1104.824219;361.287720;832.503723;720.595642;162.695480;;;;;;;;;;;;
