Präzision01150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;10:09:33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
1;795.491699;668.215698;67.705399;791.650940;781.864868;93.400070;818.226501;684.207825;71.808174;690.205627;1072.370728;396.071991;698.272156;1048.422852;209.046509;;;;;;;;;;;;;;;
2;795.518799;668.192993;67.755463;791.685425;781.875732;93.395439;815.888672;669.812317;80.135788;690.265503;1072.396484;396.021667;698.307251;1048.401245;208.908371;;;;;;;;;;;;;;;
3;795.515442;668.215027;67.716316;791.684692;781.860657;93.380531;;;;690.266846;1072.404907;396.043121;698.446289;1048.403442;208.891602;818.625549;684.136902;72.146309;;;;;;;;;;;;
4;795.276672;668.105835;67.709534;791.656067;781.867188;93.408836;;;;690.285095;1072.499268;396.047974;698.498169;1048.392578;208.955673;818.889099;685.850098;70.578606;;;;;;;;;;;;
5;795.495728;668.182251;67.649170;791.899780;781.854126;93.327530;;;;690.324158;1072.506836;396.108765;698.511536;1048.416016;209.066055;818.701111;684.530334;71.617470;;;;;;;;;;;;
6;795.553406;668.198242;67.724464;791.958435;781.848206;93.291107;;;;690.433533;1072.529907;396.047424;698.565674;1048.396118;208.986725;818.726074;684.014160;72.209122;;;;;;;;;;;;
7;795.192749;668.082825;67.801796;791.716614;781.865662;93.384239;;;;690.525391;1072.526489;396.052582;698.589783;1048.263306;209.294510;818.769470;684.094421;72.137787;;;;;;;;;;;;
8;795.250793;668.132019;67.760254;791.654785;781.861633;93.396896;;;;690.586182;1072.637085;396.018494;698.582642;1048.247070;209.371796;818.750305;684.180725;72.065964;;;;;;;;;;;;
9;795.395386;668.200684;67.731827;791.642700;781.939026;93.449921;;;;690.614868;1072.629150;396.052734;698.637451;1048.340210;209.409073;818.723267;684.142212;72.114349;;;;;;;;;;;;
10;795.489380;668.239319;67.705078;791.849976;781.935669;93.293678;;;;690.688538;1072.648804;396.034760;698.626526;1048.370483;209.443283;818.675476;684.171936;72.183495;;;;;;;;;;;;
11;795.374695;668.204346;67.709816;791.937378;781.920471;93.294418;;;;690.752014;1072.642944;396.063782;698.675598;1048.355957;209.459473;818.593567;684.135803;72.277946;;;;;;;;;;;;
12;795.119080;668.132629;67.774139;791.700623;781.929565;93.397499;;;;690.791016;1072.749268;396.075256;698.751099;1048.350586;209.464905;818.520203;684.255005;72.064995;;;;;;;;;;;;
13;795.081360;668.109253;67.768341;791.579407;781.932129;93.351250;;;;690.864502;1072.760376;396.091309;698.766663;1048.356323;209.482330;818.650269;684.284180;71.993301;;;;;;;;;;;;
14;795.070068;668.159119;67.759636;791.630676;781.936890;93.411659;;;;691.116638;1072.729614;396.022614;698.820801;1048.343872;209.499008;818.615112;684.289063;71.964569;;;;;;;;;;;;
15;795.401917;668.218933;67.725327;791.672363;781.932495;93.411346;;;;691.023743;1072.840088;396.088867;698.765076;1048.338135;209.775360;818.553162;684.239807;72.033897;;;;;;;;;;;;
16;795.158875;668.189941;67.723175;791.640015;781.960999;93.311432;;;;690.981506;1072.856934;396.124146;698.729126;1048.329590;209.930984;818.556580;684.283508;72.019463;;;;;;;;;;;;
17;795.009155;668.189026;67.744316;791.605103;781.974792;93.314339;;;;691.034485;1072.859497;396.207916;698.754822;1048.329102;209.938629;818.536011;684.342957;72.047218;;;;;;;;;;;;
18;795.328796;668.282959;67.740997;791.603271;781.967285;93.305908;;;;691.163086;1072.851929;396.198669;698.790039;1048.410156;209.913818;818.527100;684.331848;72.215759;;;;;;;;;;;;
19;795.058411;668.225464;67.728752;791.605530;782.026306;93.310165;;;;691.162842;1072.861206;396.231110;698.803650;1048.455200;209.877228;818.606140;684.381775;72.116257;;;;;;;;;;;;
20;794.973694;668.197144;67.742363;791.600342;782.045044;93.335640;;;;691.153503;1072.946045;396.249329;698.824280;1048.451660;209.859116;818.591858;684.417358;72.067108;;;;;;;;;;;;
21;795.057312;668.203674;67.770477;791.597961;782.043274;93.342079;;;;691.223450;1072.957520;396.278381;698.927856;1048.466675;209.846573;818.535706;684.461426;72.036789;;;;;;;;;;;;
22;795.384888;668.297302;67.763725;791.602112;782.043701;93.346802;;;;691.288757;1072.957642;396.306274;698.955444;1048.447998;209.942123;818.524353;684.346680;72.115005;;;;;;;;;;;;
23;795.053101;668.216064;67.755737;791.599609;782.041504;93.340546;;;;691.332825;1072.934570;396.351532;698.979553;1048.510498;209.787369;818.557983;684.430054;72.092361;;;;;;;;;;;;
24;795.061646;668.195862;67.802162;791.602600;782.043518;93.344910;;;;691.345520;1073.021729;396.357605;698.961670;1048.549561;209.954407;818.626160;684.448914;72.058510;;;;;;;;;;;;
25;795.392151;668.282654;67.722336;791.599548;782.041626;93.340263;;;;691.388489;1073.057495;396.349854;699.013306;1048.556885;209.987610;818.600952;684.375977;72.141891;;;;;;;;;;;;
26;795.402893;668.290344;67.719345;791.654968;782.035461;93.394348;;;;691.466370;1073.061401;396.386871;699.007751;1048.562500;210.005981;818.577209;684.407898;72.148636;;;;;;;;;;;;
27;795.480957;668.374329;67.708527;791.769470;782.146484;93.457741;;;;691.521545;1073.057495;396.335144;699.096191;1048.572266;210.024567;818.556519;684.447571;72.205963;;;;;;;;;;;;
28;795.402588;668.384827;67.702705;791.706421;782.120667;93.407181;;;;691.544617;1073.060059;396.314697;699.114319;1048.545166;210.100571;818.601746;684.472046;72.023720;;;;;;;;;;;;
29;795.491516;668.433350;67.721207;791.629700;782.115662;93.340660;;;;691.602539;1073.141235;396.359833;699.105652;1048.533325;210.107773;818.581970;684.410339;72.063309;;;;;;;;;;;;
30;795.385193;668.386047;67.737732;791.590576;782.109924;93.335548;;;;691.615845;1073.150635;396.363586;699.071472;1048.635132;210.089966;818.553284;684.488342;72.113548;;;;;;;;;;;;
31;795.485352;668.432434;67.880066;791.694031;782.108887;93.385139;;;;691.712463;1073.153442;396.390625;699.112671;1048.653198;210.143906;818.557983;684.428711;72.120041;;;;;;;;;;;;
32;795.573547;668.374084;67.755127;791.645935;782.115967;93.347717;;;;691.729675;1073.153320;396.387421;699.187195;1048.578003;210.114502;818.635376;684.387268;72.086258;;;;;;;;;;;;
33;795.231323;668.309692;67.675751;791.630005;782.110596;93.312294;;;;691.851196;1073.159424;396.374847;699.213135;1048.642944;210.087646;818.718140;684.467163;71.997086;;;;;;;;;;;;
34;795.120911;668.326294;67.931862;791.769043;782.087036;93.422958;;;;691.869263;1073.152222;396.426636;699.293213;1048.568604;210.084915;818.621948;684.532104;71.971870;;;;;;;;;;;;
35;795.528748;668.279907;67.799232;791.644470;782.050049;93.374054;;;;691.890015;1073.124756;396.483337;699.301636;1048.517700;210.169510;818.718384;684.375000;72.086021;;;;;;;;;;;;
36;795.594055;668.273499;67.747841;791.783142;782.144653;93.417572;;;;691.963196;1073.147827;396.463043;699.335754;1048.505859;210.251694;818.705566;684.264160;72.212547;;;;;;;;;;;;
37;795.575073;668.286072;67.781380;791.966919;782.050110;93.320297;;;;692.080872;1073.149170;396.451996;699.381897;1048.537598;210.191757;818.615845;684.380859;72.211243;;;;;;;;;;;;
38;795.635925;668.275513;67.670258;792.004883;782.025818;93.288177;;;;692.166870;1073.235718;396.492249;699.400879;1048.520142;210.230652;818.795044;684.224670;72.131241;;;;;;;;;;;;
39;795.263489;668.130371;67.778107;791.698730;781.972046;93.368843;;;;692.215332;1073.237793;396.541595;699.473145;1048.441406;210.190170;818.813965;684.099243;72.282669;;;;;;;;;;;;
40;795.597107;668.159729;67.705391;791.654724;781.913513;93.371124;;;;692.260742;1073.213501;396.580811;699.475159;1048.433350;210.164383;818.901428;684.035950;72.262703;;;;;;;;;;;;
41;795.717468;668.190735;67.645645;791.674744;781.854431;93.369812;;;;692.339722;1073.237915;396.561768;699.490723;1048.295410;210.305023;818.846313;684.041443;72.258781;;;;;;;;;;;;
42;795.547791;668.163757;67.718170;791.689331;781.861389;93.374451;;;;692.412659;1073.235107;396.590118;699.441589;1048.281616;210.323166;818.878601;683.932617;72.321213;;;;;;;;;;;;
43;795.670166;668.160706;67.914581;791.688232;781.881287;93.417580;;;;692.513916;1073.225098;396.588287;699.458252;1048.288696;210.308807;818.915222;683.888123;72.285034;;;;;;;;;;;;
44;795.593750;667.979126;67.864586;791.707642;781.812439;93.381744;;;;692.598816;1073.293823;396.650238;699.523499;1048.170898;210.404007;818.890381;683.806641;72.334923;;;;;;;;;;;;
45;795.392456;667.945068;68.083717;791.702698;781.692688;93.377998;;;;692.681519;1073.307373;396.704742;699.449219;1048.130249;210.479324;819.019836;683.681091;72.514885;;;;;;;;;;;;
