Präzision23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;14:09:35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
1;787.676086;991.963623;177.724274;792.419739;684.266052;48.852730;816.558350;1084.885742;431.715149;817.875977;793.650208;78.892807;818.828796;696.815674;52.325569;;;;;;;;;;;;;;;;;;
2;787.791992;991.925476;177.652985;792.344727;684.311035;48.812855;816.608582;1085.082031;431.530945;817.879456;793.639099;78.928329;818.784424;696.759460;52.291046;;;;;;;;;;;;;;;;;;
3;787.712830;991.950073;177.578506;792.344788;684.317749;48.810738;816.657410;1085.085327;431.490997;817.887939;793.665588;78.928406;818.885254;696.723206;52.381069;;;;;;;;;;;;;;;;;;
4;787.614075;991.934448;177.549316;792.395020;684.350952;48.840309;816.665222;1085.074829;431.394012;817.890320;793.713806;78.927727;818.780273;696.895142;52.310810;;;;;;;;;;;;;;;;;;
5;787.633545;992.016052;177.607422;792.314087;684.343750;48.897648;816.791443;1084.832275;431.605042;817.901917;793.689575;79.019623;818.686279;696.959839;52.245754;;;;;;;;;;;;;;;;;;
6;787.574158;992.066833;177.585068;792.298889;684.406860;48.903358;816.740967;1085.040894;431.359314;817.880615;793.749512;78.975334;818.671448;696.991577;52.231754;;;;;;;;;;;;;;;;;;
7;787.350891;992.192810;177.332672;792.273560;684.417908;48.901237;816.793762;1085.098755;431.348938;817.854248;793.761963;78.970291;818.824646;696.861572;52.462898;;;;;;;;;;;;;;;;;;
8;787.133484;992.214111;177.174866;792.274048;684.486328;48.990410;816.900757;1085.121460;431.227203;817.808960;793.769104;79.053917;819.030029;696.751038;52.698555;;;;;;;;;;;;;;;;;;
9;786.982178;992.273682;176.968170;792.214844;684.604431;48.999306;816.957397;1084.982056;431.491882;817.789001;793.864624;79.061386;819.119690;696.741028;52.872906;;;;;;;;;;;;;;;;;;
10;786.915283;992.374695;176.796219;792.168152;684.626953;49.025654;816.920288;1085.124634;431.155304;817.739197;793.894470;79.119392;819.104797;696.800964;52.939976;;;;;;;;;;;;;;;;;;
11;786.742126;992.527161;176.619797;792.164551;684.731934;49.105324;817.174438;1085.258545;431.156921;817.774719;794.013000;79.304955;818.489929;697.114990;52.704643;;;;;;;;;;;;;;;;;;
12;786.630554;992.734924;176.410568;792.125061;684.739502;49.297722;817.199158;1085.347290;431.019257;817.870483;794.183472;79.474434;818.692993;696.995422;53.143131;;;;;;;;;;;;;;;;;;
13;786.679565;992.868958;175.948807;792.079041;684.804199;49.507145;817.273132;1085.403809;431.065765;817.770935;794.367981;79.663719;818.710449;697.079590;53.496632;;;;;;;;;;;;;;;;;;
14;786.697632;993.060913;175.530014;791.830994;685.161621;49.823063;817.320984;1085.419189;431.028503;817.690735;794.596191;79.952957;818.592407;697.053467;53.951603;;;;;;;;;;;;;;;;;;
15;786.787231;993.264099;175.204910;791.540588;685.325684;51.180042;817.425293;1085.523438;431.014404;817.435120;794.804749;80.209381;818.278259;697.100952;54.372829;;;;;;;;;;;;;;;;;;
16;786.669556;993.663208;175.116379;791.249268;685.333984;52.267670;817.527161;1085.674194;430.960114;817.168091;794.977600;80.553795;818.060608;697.246643;54.994740;;;;;;;;;;;;;;;;;;
17;786.465027;994.080750;175.237152;790.529236;685.553711;53.343651;817.523376;1085.850220;430.991760;816.914063;795.206421;80.972420;817.402954;697.472900;56.131546;;;;;;;;;;;;;;;;;;
18;786.103577;994.708252;175.267349;790.453125;685.988464;53.380039;817.583923;1086.039551;431.093872;816.588562;795.438965;81.435951;816.201660;697.659546;56.903000;;;;;;;;;;;;;;;;;;
19;785.945801;995.233521;175.386810;790.279480;686.247925;53.799801;817.637695;1086.271851;431.100281;815.794128;795.774963;82.159073;816.082642;698.142334;57.691036;;;;;;;;;;;;;;;;;;
20;785.719360;995.771118;175.476654;789.953308;686.533264;54.773975;817.692139;1086.426025;431.060791;815.614014;796.088013;82.825554;816.145203;698.596436;58.743546;;;;;;;;;;;;;;;;;;
21;784.950745;996.404480;175.795853;789.492004;686.919434;56.199547;817.645325;1086.646606;431.225677;815.270813;796.473877;83.547646;815.169678;698.935303;59.986908;;;;;;;;;;;;;;;;;;
