Präzision01166;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/28;;;;;;;;;;;;;;;;;;;;
Time:;11:54:48;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
29;830.205139;776.899902;100.549660;831.175964;998.744202;197.499603;792.580933;664.025146;83.625443;851.581970;1055.498779;411.286163;815.512512;686.308594;82.365761;;;;;;
30;829.772400;778.289856;103.120171;830.896912;1000.730469;198.117676;792.017212;665.324707;86.781380;851.651978;1055.871094;411.422333;815.275757;687.610107;86.202820;;;;;;
31;829.240417;779.542358;105.650787;830.369202;1002.345459;198.372513;791.841003;666.579102;90.097687;851.668213;1056.204712;411.521973;814.748291;689.242493;88.846054;;;;;;
32;828.516663;781.299500;108.119576;830.035461;1004.102722;198.700104;790.921021;667.970947;93.158043;851.615601;1056.826294;411.794098;814.118225;690.179443;91.918800;;;;;;
33;827.823242;782.891602;110.187263;830.139893;1005.826782;198.775528;790.137451;669.602417;96.236450;851.537476;1057.366577;412.004639;812.703247;691.808655;94.576607;;;;;;
34;827.275513;784.310913;112.928131;830.138000;1007.846863;198.929001;789.543518;670.979553;99.499931;851.604004;1057.784546;412.180054;812.049683;693.634644;98.083641;;;;;;
35;826.570923;786.260803;115.470200;829.934875;1010.154785;199.229126;788.241150;672.784729;103.095276;851.721130;1058.168457;412.274231;;;;;;;;;
36;825.696228;787.949890;117.290787;829.811279;1012.180847;199.538803;787.212402;674.599609;106.128304;851.703979;1058.669434;412.434265;;;;811.315247;696.620056;104.923874;;;
37;824.931091;790.150513;119.911400;829.344299;1014.356384;200.244217;786.189941;676.321777;108.831779;851.850769;1059.196533;412.621765;;;;809.645264;698.164551;107.271172;;;
38;824.075562;791.565796;122.390053;829.304749;1016.156067;200.296631;784.940613;678.401733;112.156189;851.951172;1059.607910;412.908081;;;;808.528564;700.313660;109.409805;;;
39;822.940735;793.968628;124.770767;828.937378;1018.461182;201.094498;783.617859;680.428589;114.837051;851.847534;1060.099854;413.259155;;;;806.575012;702.711182;111.817253;;;
40;822.004517;795.663391;126.635109;828.180542;1020.482849;201.618179;782.417175;682.636658;117.287102;851.828308;1060.794312;413.238586;;;;805.818787;704.254517;115.297554;;;
41;820.799072;798.269104;128.812683;827.891113;1022.649597;202.212158;781.083618;684.829407;120.269989;851.623474;1061.178345;413.488892;;;;805.337402;706.325623;118.225166;;;
42;819.941467;800.014954;130.866257;827.783264;1025.176147;202.255798;779.759766;687.111511;122.672546;851.880676;1061.765381;413.881775;;;;804.018555;708.468262;120.962364;;;
43;818.671204;802.479431;133.410706;827.776794;1027.574219;202.530594;778.018921;689.272827;125.532127;851.899780;1062.256836;414.415131;;;;801.933777;710.692505;123.218887;;;
44;817.322388;804.818726;135.730164;827.708313;1030.058472;202.829102;776.654602;691.833252;128.088150;851.950439;1062.737183;414.586456;;;;800.112427;713.492004;125.466446;;;
45;816.108765;807.257080;137.866592;827.182739;1032.293213;203.374634;774.843750;694.208679;130.279694;852.115479;1063.324219;414.701538;;;;798.529419;715.483765;127.431297;;;
46;814.822388;809.718323;139.696625;826.781677;1034.430786;204.019958;772.565918;696.644043;133.129532;852.162659;1064.113037;415.231873;;;;796.880981;718.246765;130.283737;;;
47;813.469299;811.927063;141.497589;825.875916;1036.869019;204.987457;771.051147;699.392639;135.465256;852.234558;1064.775879;415.528320;;;;794.982971;720.392944;132.719650;;;
48;811.894165;814.796570;143.454834;825.472961;1039.273193;205.635406;769.423950;702.141663;137.418610;852.407410;1065.389648;415.928772;;;;793.525146;723.003723;134.538116;;;
49;810.330139;817.351318;145.043503;825.663757;1041.866943;205.504349;767.345764;704.995483;139.736389;852.420715;1066.105347;416.041199;;;;791.646606;725.776184;136.375595;;;
50;808.913086;819.875610;146.850174;825.842773;1044.643188;205.891251;765.586853;707.522400;141.317703;852.471313;1066.881348;416.304108;;;;789.607910;728.215332;139.055817;;;
51;807.408630;822.735046;148.346420;825.475464;1047.040894;206.311859;763.725830;710.437317;143.290115;852.480286;1067.683228;416.671112;;;;788.082092;730.895325;140.416214;;;
52;806.093079;825.200928;149.928024;824.720703;1049.230835;207.279358;761.204102;713.519104;145.634491;852.520447;1068.386841;417.028198;;;;786.438293;733.726196;142.483551;;;
53;804.472778;827.764709;151.175903;824.333496;1051.535522;207.875275;759.260254;716.379700;146.989716;852.720337;1069.030396;417.170044;;;;784.114197;736.367004;145.006409;;;
54;802.885986;830.957214;152.815033;824.133362;1054.133423;208.736023;757.314148;718.982910;148.512634;852.989075;1069.829712;417.154327;;;;781.944153;739.644104;145.757980;;;
55;801.319885;833.589111;154.322693;824.016846;1056.644287;209.261017;755.044434;721.994324;150.449768;853.176758;1070.731201;417.627747;;;;779.631104;742.376465;146.868622;;;
56;799.947327;836.184143;155.732101;823.885071;1059.127686;209.538818;752.725342;725.135925;151.954086;853.268188;1071.528931;417.941864;;;;777.743958;744.795227;148.980927;;;
57;798.415161;839.060181;157.107635;823.890076;1061.710938;209.883301;750.668518;728.450378;153.248306;853.312439;1072.434326;418.289368;;;;776.019897;747.866394;150.252960;;;
58;796.907715;841.653381;158.293243;823.474915;1064.319458;210.446808;748.572510;731.316040;154.566467;853.107117;1073.126709;418.981140;;;;773.511902;750.990295;151.369125;;;
59;795.148682;844.574036;159.898315;822.897888;1066.801880;211.382339;745.650696;734.358154;156.546448;853.080994;1074.023071;419.363037;;;;771.211365;753.861938;152.474762;;;
60;793.600403;847.661560;161.207626;822.903564;1069.407837;211.878296;743.919067;737.386353;157.053513;853.319153;1074.835938;419.697021;;;;769.222900;756.675110;153.845337;;;
61;791.656189;850.419800;161.941071;822.987793;1071.888428;212.556015;741.546997;740.500854;158.685333;853.561951;1075.616699;419.990540;;;;767.007446;759.832764;155.367569;;;
62;790.227905;853.046082;162.875793;822.745178;1074.304321;213.072357;739.132385;743.799011;159.639328;853.537598;1076.544434;420.160278;;;;764.987061;763.068115;156.270248;;;
63;788.396545;856.210144;164.116959;822.325867;1076.785156;213.979507;736.745911;747.185303;160.483368;853.925232;1077.410522;420.696075;;;;762.588318;765.663513;157.542435;;;
64;786.988098;859.167542;165.406418;822.303101;1079.467896;214.305786;734.894287;750.554749;161.606979;854.429382;1078.345947;420.738129;;;;760.691101;768.976379;158.428024;;;
65;785.389526;861.716858;166.574036;822.555908;1082.157349;214.790054;732.134216;753.684875;162.374008;854.562134;1079.275513;420.982697;;;;758.001526;772.296204;159.442734;;;
66;783.647217;864.687317;167.462906;822.172852;1084.527466;215.283813;729.634766;757.003784;163.509811;854.565613;1080.143066;421.135742;;;;755.968872;775.061401;160.287506;;;
67;782.343323;867.656555;168.691818;821.975891;1087.057251;216.064636;727.237671;760.214783;164.354980;855.233826;1081.370239;421.169250;;;;753.881592;778.068542;161.296280;;;
68;781.031311;870.264160;169.636139;822.221680;1089.572998;216.651474;724.856873;763.406494;165.142792;854.677612;1082.015869;421.817810;;;;751.124207;781.521362;162.086243;;;
69;779.626709;873.405090;169.998672;822.519836;1092.003052;217.340179;722.626587;766.747253;165.926239;854.352661;1082.944580;422.630676;;;;749.272461;784.659607;162.734146;;;
70;778.344604;876.404114;170.516998;822.165283;1094.415894;218.157196;720.132690;770.032104;166.665436;854.663269;1083.920898;422.938934;;;;747.090149;787.538269;163.448074;;;
71;776.825073;878.890137;171.515686;821.948853;1096.647583;218.909149;717.978943;773.445557;167.283310;855.177063;1084.918457;422.917023;;;;745.085083;790.572021;164.388916;;;
72;775.605957;881.530334;172.208374;822.297180;1099.015137;219.455231;715.779358;776.982361;167.786514;855.351501;1085.848755;423.229645;;;;742.917419;793.767212;164.638733;;;
73;774.286011;884.306824;172.697357;822.618896;1101.709595;219.600861;713.930969;780.326416;168.049118;855.813538;1086.908813;423.462616;;;;740.439087;797.075317;164.967072;;;
74;772.716797;887.278442;173.289093;822.567810;1103.938354;219.947433;711.453796;783.617371;168.632080;856.143066;1087.933350;423.799896;;;;738.976196;799.963135;165.222321;;;
75;771.103638;890.151367;173.742706;822.498352;1106.179810;220.678772;709.241150;786.880127;169.142761;856.473389;1088.893555;424.053650;;;;736.624451;802.932129;165.821075;;;
76;770.036072;892.673706;173.993988;822.468567;1108.692505;221.285294;706.800476;789.817505;169.585800;856.578308;1089.816772;424.392517;;;;734.970642;806.114258;166.053284;;;
77;768.304077;895.632996;175.221375;822.904175;1110.838989;221.668121;705.545349;793.046570;168.911789;856.828857;1091.003662;424.410431;;;;732.589294;809.231140;165.911484;;;
78;766.822754;898.488647;175.596436;822.895630;1112.894531;222.271774;703.210815;796.096863;169.496918;857.088684;1092.000854;424.907562;;;;730.684204;811.947144;166.374908;;;
79;765.752197;901.051514;175.240097;823.088440;1114.926758;223.099121;700.543518;799.237610;170.393448;857.208984;1092.998169;425.191681;;;;729.163757;815.066101;166.305069;;;
80;764.651550;903.619995;175.674820;823.427368;1116.965698;223.617706;699.136047;802.433716;169.703064;857.531738;1094.032227;425.400421;;;;727.372620;817.985474;166.846390;;;
81;763.276428;906.209717;176.138443;823.386963;1119.142456;224.388397;697.447693;805.515625;169.069260;857.911926;1095.166992;425.702179;;;;725.385376;820.496094;167.040756;;;
82;761.881226;909.027527;176.031357;823.292297;1121.066284;225.246368;695.745117;808.569397;169.080063;858.256897;1096.251953;425.894653;;;;723.937500;823.516541;166.882080;;;
83;760.823486;911.311096;176.062637;823.737305;1123.143799;225.575851;693.622131;811.320068;169.406204;858.645630;1097.251221;426.111786;;;;722.107666;826.260193;166.508682;;;
84;759.357666;913.912537;176.865479;824.360718;1125.015015;225.558762;691.635315;814.129822;169.562195;858.848389;1098.050781;426.607300;;;;720.086914;828.899658;166.777756;;;
85;758.111938;916.236877;177.177032;824.692200;1127.204224;225.888275;690.537476;817.138123;168.532730;859.130737;1098.902466;427.114563;;;;718.456665;831.742004;166.864212;;;
86;757.033875;918.581421;176.504669;824.233337;1128.854492;226.682190;688.934509;820.158325;167.874603;859.278564;1099.946411;427.580872;;;;717.045898;834.182739;166.395432;;;
87;755.977722;921.043945;176.559418;824.288940;1130.807739;227.040649;687.241455;822.632507;167.442276;859.651184;1100.922974;427.546906;;;;715.489990;836.885925;165.682114;;;
88;754.782593;923.426819;177.213058;825.042480;1132.425171;227.133072;685.148926;825.151428;167.689148;860.068298;1101.943237;427.770081;;;;713.875061;839.303833;165.696396;;;
89;753.092896;925.641296;177.508926;825.625610;1134.463989;227.288055;683.596130;827.986328;167.017334;860.410217;1102.905640;428.094940;;;;712.241760;841.852051;165.774414;;;
90;752.296997;927.995850;176.829147;825.792053;1135.944946;227.692093;682.177002;830.419250;166.454849;860.825317;1103.895508;427.919342;;;;710.688049;844.310303;165.191574;;;
91;751.412170;930.037109;176.848541;825.401001;1137.502319;228.879211;680.555542;833.089844;165.802124;861.178284;1104.834351;428.187378;;;;709.616211;846.570984;164.901459;;;
92;750.294922;931.828186;176.758392;825.525757;1138.856323;229.479599;679.293274;835.616089;165.268890;861.147034;1105.685059;428.547760;;;;708.222473;849.125793;163.767258;;;
93;749.505920;934.043518;175.948151;826.027466;1140.509521;229.701355;677.803955;838.128784;164.578873;861.267517;1106.635986;428.868469;;;;707.349243;851.223816;163.513641;;;
94;748.692810;936.125671;175.737274;826.729309;1141.948730;229.631302;676.434631;840.356079;164.058517;861.609558;1107.589600;429.351624;;;;705.334351;853.845154;163.038040;;;
95;747.110779;938.158630;176.508896;826.934631;1143.306885;229.979553;674.903748;842.759216;163.406891;862.170471;1108.628662;429.683563;;;;703.971497;855.554016;162.743073;;;
96;745.847778;939.957520;176.397491;826.904114;1144.791138;230.615875;673.254700;844.712463;162.898972;862.869995;1109.584717;429.614319;;;;702.576172;857.988892;162.199860;;;
97;745.056152;942.042603;175.494339;827.080505;1145.845825;230.948486;672.191650;847.126465;161.953751;863.272766;1110.474365;429.742065;;;;701.276550;859.830811;161.304184;;;
98;744.388611;943.617859;175.097458;827.165100;1147.139648;231.395523;670.897461;849.120361;161.308289;863.445374;1111.227905;429.841736;;;;700.015137;861.955811;160.440735;;;
99;743.824829;945.134216;174.904175;827.362244;1148.704224;231.546814;670.207397;851.327148;160.077957;863.721924;1112.104248;429.995087;;;;699.039246;863.994080;159.539124;;;
100;742.770081;947.244446;173.938248;827.616699;1149.787598;231.513962;668.684265;853.259766;159.432068;864.083008;1112.957275;430.259033;;;;698.320618;865.813416;159.207916;;;
101;741.847717;948.966431;173.450485;827.682556;1150.943726;231.576447;667.835266;855.297180;158.441681;864.407166;1113.775146;430.294678;;;;697.142639;867.670288;158.391388;;;
102;740.957703;950.353027;173.472137;827.666016;1152.273804;231.673843;666.698669;857.293579;157.377060;864.691101;1114.565430;430.384125;;;;695.966553;869.423218;157.465225;;;
103;739.914673;951.777283;173.124786;828.163940;1153.391846;231.491882;665.387512;858.880859;156.911118;864.904480;1115.422485;430.577026;;;;695.322021;871.237305;156.652115;;;
104;739.275574;953.605103;172.273285;828.301392;1154.394043;231.777924;664.650574;860.684204;155.922714;864.969727;1116.232056;431.111328;;;;694.099304;873.031372;155.841965;;;
105;738.761536;954.920593;171.912949;828.512573;1155.527100;231.985580;663.704163;862.316162;154.877335;865.122620;1116.913086;431.430939;;;;693.362610;874.434875;155.230453;;;
106;737.947205;956.243225;171.899734;828.405151;1156.673218;232.386734;663.087463;864.015320;153.962097;865.538086;1117.614624;431.462646;;;;692.843201;876.022522;154.708923;;;
107;737.018555;957.992004;171.570328;828.424255;1157.286987;232.451859;662.422546;865.744324;152.839264;866.065918;1118.368164;431.338440;;;;691.565125;877.548950;153.879669;;;
108;736.196655;959.402954;171.033859;828.497559;1157.969727;232.661697;661.391052;866.890869;152.291290;866.369446;1119.062622;431.435669;;;;690.930847;878.888672;152.886566;;;
109;735.662476;960.747498;171.099457;828.474121;1158.794067;232.867661;660.658386;868.468689;151.388901;866.791077;1119.750732;431.266663;;;;690.217773;880.344360;152.767975;;;
110;734.776367;961.900513;170.788666;828.743347;1159.720093;233.120392;659.955017;870.008179;150.423111;867.012329;1120.287231;431.338348;;;;689.387573;881.382141;152.340561;;;
111;733.841125;962.974121;170.450027;829.065247;1160.469116;233.407425;659.169250;871.099854;149.867096;866.855652;1120.867432;431.826172;;;;688.580994;882.803467;151.577393;;;
112;733.189880;964.189026;170.148300;829.328613;1161.146118;233.480087;658.370361;872.475769;149.072586;866.911133;1121.323242;432.131073;;;;687.927734;884.045776;150.922485;;;
113;732.810913;965.666260;169.506729;829.675964;1161.880737;233.351837;657.485962;874.038879;148.136032;867.307617;1121.893188;432.118011;;;;687.279968;884.875854;150.283661;;;
114;732.669800;966.241577;168.793686;829.945679;1162.581543;233.282364;657.026306;875.241455;147.377762;867.692383;1122.553345;432.168030;;;;686.431702;885.822998;149.820541;;;
115;731.881653;967.148926;168.372284;830.176147;1163.176514;233.225418;656.508362;876.272888;146.164352;868.216858;1123.250977;432.033539;;;;686.171997;887.213257;148.533569;;;
116;731.129395;968.169983;167.905319;830.325684;1163.835327;233.237595;656.894043;878.151489;143.425278;868.630981;1123.793701;431.933411;;;;685.955200;888.306213;147.360825;;;
117;731.013855;969.376038;166.719040;830.369995;1164.320068;233.292938;657.244812;879.731934;141.659134;869.048401;1124.276978;431.899078;;;;685.146667;889.201660;145.927979;;;
118;730.854126;969.980286;166.164093;830.303406;1164.546509;233.333649;655.974792;880.045105;141.778900;869.295044;1124.833252;431.871490;;;;684.829163;890.319214;145.038971;;;
119;730.294983;970.780029;165.964890;830.280518;1165.091797;233.382828;654.698669;880.732788;141.898468;869.338806;1125.305176;431.892090;;;;684.549866;891.292175;144.478638;;;
120;729.692200;971.547302;165.698334;830.306030;1165.637207;233.418350;654.063782;881.671021;141.291138;869.427368;1125.722290;432.047302;;;;683.941284;892.218079;143.780029;;;
121;729.264587;972.529968;165.145035;830.441833;1166.141113;233.440704;653.832397;882.506104;140.543655;869.543335;1126.230957;432.111053;;;;683.294128;893.091919;142.893280;;;
122;729.183350;973.532776;164.145279;831.052002;1166.787476;232.738144;653.531921;883.267151;139.598694;869.751648;1126.688232;432.137665;;;;683.125610;894.000427;142.102768;;;
123;728.939514;974.121765;163.476089;831.521973;1167.372192;232.393494;652.980774;884.156616;138.833817;869.920166;1127.134766;432.128815;;;;682.845398;894.851013;141.736740;;;
124;728.819214;974.740479;163.081818;831.831482;1167.767090;232.289001;652.458801;885.034058;137.852005;870.062073;1127.486328;432.116638;;;;682.371521;895.478088;141.096085;;;
125;728.220276;975.557251;162.655319;832.078491;1168.155273;232.166306;652.272644;886.021240;136.742630;870.248352;1127.965576;432.018890;;;;681.876221;896.366760;140.392670;;;
126;727.808350;976.246765;162.513779;832.248169;1168.526245;232.208252;652.240967;886.743958;136.015015;870.434631;1128.334106;432.032013;;;;681.510376;897.133362;139.760544;;;
127;727.680542;977.214844;161.808701;832.504639;1168.758301;232.146133;651.933350;887.468323;135.199982;870.648376;1128.609985;432.089447;;;;681.672974;897.769470;138.222656;;;
128;727.728394;977.768005;161.339676;832.540649;1169.143677;232.155502;651.560547;888.232117;134.393417;870.791077;1128.980347;432.036652;;;;681.738831;898.542664;137.360672;;;
129;727.651428;978.227417;161.150833;832.562012;1169.524658;232.142227;651.519531;889.151001;133.548538;870.949341;1129.338379;432.035706;;;;681.863831;899.658081;136.377899;;;
130;727.711731;978.586304;160.871323;832.608643;1169.830566;232.290131;651.261230;889.992981;133.008392;871.041565;1129.708984;432.057983;;;;681.154541;900.216003;136.017563;;;
131;727.551086;979.034729;160.462509;832.638916;1170.143799;232.317673;650.936340;890.535156;132.668716;871.208313;1130.057983;432.035095;;;;680.328186;900.779358;135.692230;;;
132;727.388611;979.516357;159.569366;832.721680;1170.397217;232.292831;650.368774;891.025330;132.225616;871.141113;1130.424316;432.225555;;;;680.037659;901.189575;135.427246;;;
133;727.368896;980.217529;158.415451;832.818909;1170.596558;232.325546;649.898132;891.553345;131.693237;871.208923;1130.779175;432.220306;;;;680.045776;901.707275;135.125168;;;
134;727.255859;980.833679;157.882080;832.951416;1170.832031;232.291092;649.540283;892.195251;131.081223;871.376953;1131.011719;432.169769;;;;680.121582;902.258423;134.680405;;;
135;727.145325;981.267456;157.527435;833.172302;1171.031006;232.349609;649.403564;892.751160;130.439392;871.401611;1131.270386;432.037354;;;;679.714172;902.791748;134.287659;;;
136;726.774231;981.580994;157.396622;833.333374;1171.268433;232.365799;649.515930;893.248779;129.363251;871.554260;1131.583008;432.108215;;;;679.733948;903.638672;133.363113;;;
137;726.675171;981.974915;157.190308;833.113831;1171.533447;232.641129;649.533630;893.833923;128.460434;871.784790;1131.845215;431.970703;;;;679.603577;904.213501;132.443954;;;
138;726.417175;982.199280;157.132065;833.029053;1171.669312;232.751328;649.485413;894.389648;127.508965;871.994568;1132.104004;431.895874;;;;679.454224;904.746155;131.889038;;;
139;726.454834;982.537231;156.639862;833.094055;1171.872559;232.668549;649.294067;894.860962;126.724777;872.233765;1132.300049;431.678772;;;;679.504333;904.940002;131.210419;;;
140;726.457397;983.037537;155.785583;833.364929;1171.963379;232.484650;649.096252;895.266785;126.137589;872.263977;1132.557007;431.878387;;;;679.662415;905.091736;130.084351;;;
141;726.496643;983.638062;154.784927;833.855225;1172.191162;232.097595;648.952026;895.654602;125.581680;872.282471;1132.810425;431.923279;;;;679.549866;905.483765;129.260681;;;
142;726.582581;983.925293;153.877213;833.870850;1172.283936;232.036346;649.099792;895.946411;124.648094;872.597717;1132.923584;431.714722;;;;679.135132;906.066467;128.688232;;;
143;726.514099;984.148926;153.326981;833.980164;1172.391846;231.686920;649.123291;896.520691;124.067261;872.789246;1133.156860;431.614899;;;;678.962097;906.475403;127.907883;;;
144;726.467041;984.293823;152.837646;834.215759;1172.523926;231.401672;648.955872;896.883789;123.178688;872.805725;1133.381348;431.656799;;;;678.801331;906.807617;127.260048;;;
145;726.370789;984.545715;152.460907;834.578186;1172.566406;231.122437;649.074402;897.348694;121.987968;872.900574;1133.522705;431.615540;;;;678.645325;907.168518;126.702324;;;
146;726.376709;984.635071;152.095474;834.573608;1172.697144;231.051361;648.850037;897.866882;121.580124;872.955933;1133.708740;431.624817;;;;678.661621;907.507690;126.135796;;;
147;726.434875;984.797241;151.730377;834.536560;1172.784180;230.876175;648.595337;898.169800;121.421806;873.090332;1133.881714;431.512787;;;;678.747437;907.868225;125.642403;;;
148;726.446533;985.112427;151.098877;834.608154;1172.928589;230.686035;648.485046;898.408752;120.938988;873.144287;1133.989990;431.467438;;;;678.694397;907.994812;125.228653;;;
149;726.550964;985.497681;150.541687;834.690674;1173.018921;230.477753;648.334961;898.769470;121.139603;873.217346;1134.109375;431.460968;;;;678.536682;908.160950;124.745430;;;
150;726.564575;985.761292;150.143921;834.771912;1173.034668;230.364838;648.516602;898.922974;120.387558;873.284668;1134.169189;431.432159;;;;678.428711;908.432495;124.289101;;;
151;726.297485;985.941589;149.825577;834.759888;1173.157837;230.284424;648.561584;899.163757;119.622581;873.353455;1134.277954;431.367798;;;;678.277344;908.662109;123.707359;;;
152;726.085266;986.085022;149.733536;834.833740;1173.224609;230.146530;648.618042;899.325317;118.779236;873.414429;1134.413452;431.305115;;;;678.189758;909.044800;123.120522;;;
153;725.854492;986.213135;149.558243;834.762817;1173.184082;230.071060;648.657227;899.530640;118.023705;873.429504;1134.542847;431.219208;;;;677.989258;909.402710;122.428986;;;
