Präzision01155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;10:10:21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
47;768.765076;823.763489;161.436661;670.284241;1130.135864;408.780975;;;;767.121277;715.013916;126.484863;794.194824;730.811646;126.475563;;;;;;;;;;;;;;;;;;;;;;;;
48;767.930054;826.192200;166.058701;669.756775;1131.721802;409.783813;;;;767.512024;717.526733;131.370575;793.782410;733.438049;131.716095;;;;;;;683.803772;1121.394531;224.283905;;;;;;;;;;;;;;;
49;766.814209;829.081726;170.610199;669.442017;1133.331177;410.458221;;;;767.368347;719.791077;136.510757;793.283569;735.930542;136.689072;;;;;;;681.737244;1124.554443;224.861938;;;;;;;;;;;;;;;
50;765.516357;832.178284;174.861572;668.714539;1135.107056;411.673523;;;;766.199280;722.572510;142.887878;793.010742;738.922913;141.903275;;;;;;;679.863586;1127.570923;225.893768;;;;;;;;;;;;;;;
51;764.141479;835.049438;179.306458;668.046875;1136.713379;412.914948;;;;766.281799;725.184204;147.664261;792.409546;741.933655;147.300476;;;;;;;678.185059;1130.792603;227.486877;;;;;;;;;;;;;;;
52;762.797974;838.104675;183.467346;667.671631;1138.601685;413.890106;;;;765.757019;728.300781;152.538956;791.739075;744.700623;152.659195;;;;;;;675.958618;1133.925415;228.899368;;;;;;;;;;;;;;;
53;761.591553;841.391541;187.590332;667.102417;1140.157593;415.017029;;;;764.835938;731.163086;158.726532;790.799194;747.867737;157.662140;;;;;;;673.834778;1137.150391;229.880264;;;;;;;;;;;;;;;
54;759.588074;844.939331;191.840881;666.403748;1141.894897;416.386475;;;;763.611084;734.172913;164.135269;790.171082;751.110962;162.777573;;;;;;;671.756592;1140.491211;231.526474;;;;;;;;;;;;;;;
55;757.729126;848.217163;196.294067;665.978943;1143.637695;417.577515;;;;762.964966;737.530334;168.623764;788.930725;754.670776;167.612595;;;;;;;669.745117;1143.794189;232.537079;;;;;;;;;;;;;;;
56;756.029236;851.524841;200.361206;665.379456;1145.351929;418.920105;;;;761.776062;740.662781;173.693314;787.280457;757.844055;172.565735;;;;;;;667.485413;1147.227173;234.136932;;;;;;;;;;;;;;;
