Sequential40;;;
Date:;2025/04/22;;
Time:;16:47:48;;
Type:;test;;
Description:;"";;
Notes:;"";;
TRAJECTORIES;;;
200.000000;Hz;;
;*1;;
Field #;X;Y;Z
1;854.602539;631.934021;158.417984
2;854.602539;631.934021;158.417984
3;854.562317;631.868286;158.570740
4;854.571594;631.809631;158.662643
5;854.578186;631.761841;158.701355
6;854.616455;631.716980;158.780914
7;854.642212;631.750488;158.705048
8;854.679443;631.722595;158.676819
9;854.748901;631.710999;158.667191
10;854.741272;631.633972;158.852722
11;854.773682;631.645386;158.758850
12;854.800232;631.586670;158.906433
13;854.825256;631.555603;158.953156
14;854.817749;631.574463;158.918610
15;854.905518;631.590698;158.808060
16;854.970825;631.584717;158.762192
17;854.986633;631.558533;158.772751
18;854.940002;631.455505;158.816666
19;854.932617;631.508118;158.640427
20;854.962830;631.505615;158.657608
21;855.064209;631.556274;158.463364
22;855.131287;631.485535;158.554718
23;855.117371;631.589722;158.277557
24;855.128784;631.689453;157.961823
25;855.261230;631.813599;157.587418
26;855.336365;631.861206;157.457230
27;855.342163;631.814514;157.520584
28;855.316589;631.779419;157.535980
29;855.305542;631.744873;157.603729
30;855.252930;631.732605;157.611771
31;855.286804;631.722351;157.658691
32;855.307861;631.725525;157.589142
33;855.325012;631.732788;157.553894
34;855.354187;631.708008;157.584259
35;855.380981;631.680237;157.517548
36;855.412659;631.686951;157.477386
37;855.467346;631.672485;157.521805
38;855.483643;631.688660;157.487442
39;855.519043;631.662170;157.431839
40;855.505310;631.675964;157.493927
41;855.476135;631.757996;157.454330
42;855.464355;631.795959;157.439575
43;855.464355;631.795105;157.441055
44;855.438965;631.785828;157.453751
45;855.360657;631.798340;157.465912
46;855.298889;631.812561;157.495987
47;855.244324;631.823364;157.460327
48;855.203491;631.949158;157.385361
49;855.132690;631.985779;157.400253
50;854.986389;631.993652;157.388489
51;854.807678;631.993652;157.482773
52;854.695251;632.019165;157.549927
53;854.560791;632.070679;157.462326
54;854.478943;632.232117;157.310547
55;854.417419;632.309631;157.283310
56;854.168945;632.304016;157.350632
57;853.891907;632.386475;157.467453
58;853.480408;632.379456;157.757980
59;853.058044;632.258301;158.140335
60;852.461609;632.317566;158.560593
61;851.834839;632.369141;158.953110
62;851.110718;632.533936;159.437805
63;850.224731;632.523254;160.049774
64;849.810120;632.524414;161.071472
65;849.067078;632.512390;161.968445
66;848.611023;632.897217;162.156158
67;848.033447;633.241638;162.280884
68;847.199951;633.147888;163.086258
69;846.130249;633.149536;163.928696
70;845.211792;633.155334;164.595917
71;844.550842;633.369080;164.898911
72;844.096252;633.662170;165.117233
73;843.299683;634.104126;165.664932
74;841.944214;634.303467;166.943497
75;840.478638;634.526611;168.249283
76;839.274963;634.920959;168.859543
77;838.197510;635.017395;169.768555
78;836.893311;635.436523;170.226593
79;835.437927;635.465332;171.556641
80;833.679138;635.794922;172.614120
81;832.134705;636.199890;173.417633
82;830.958130;636.392944;174.497269
83;829.074036;636.731140;175.464066
84;827.128113;637.191223;176.124207
85;825.481506;637.518188;176.860260
86;823.302917;637.808594;178.067825
87;821.518250;638.045349;178.586380
88;819.582336;638.326599;179.323959
89;817.509460;638.687744;179.918137
90;815.313477;639.163940;180.775757
91;813.005798;639.392517;182.022278
92;810.515808;640.089478;183.017502
93;808.352600;640.313782;183.837097
94;806.053833;640.788147;184.394409
95;803.975464;641.082947;184.918289
96;801.496399;641.542236;185.574951
97;799.183960;641.803772;186.251770
98;796.428894;642.189514;187.163910
99;793.969482;642.612671;187.784622
100;791.368225;642.855042;188.488983
101;788.819580;643.258179;188.573303
102;786.373718;643.438232;189.451050
103;783.503967;643.989441;189.465958
104;780.895264;643.960693;190.475967
105;777.797729;644.510376;191.031174
106;775.174622;644.453186;191.987320
107;772.272827;644.900452;192.082779
108;769.296753;645.038391;193.002304
109;766.655029;645.499451;192.642105
110;763.671387;645.459656;193.463791
111;760.664673;645.772644;193.565216
112;758.040833;646.142700;193.330460
113;755.003418;646.327148;193.804977
114;752.231201;646.590454;193.875168
115;749.330688;646.543396;194.531525
116;746.099487;646.895630;194.638901
117;743.635071;646.762817;195.036880
118;740.351318;647.061707;194.700851
119;737.719299;647.086548;194.970856
120;734.708496;647.252808;194.733582
121;731.888000;647.653381;194.437027
122;729.169800;647.488953;194.998001
