Sequential59;;;
Date:;2025/05/06;;
Time:;14:11:55;;
Type:;test;;
Description:;"";;
Notes:;"";;
TRAJECTORIES;;;
200.000000;Hz;;
;*1;;
Field #;X;Y;Z
1;860.499878;623.365540;105.076828
2;860.536926;623.475952;105.032578
3;860.460754;623.507141;105.245026
4;860.416870;623.558105;105.290710
5;860.414185;623.549805;105.339882
6;860.406738;623.546143;105.391594
7;860.443542;623.630432;105.479568
8;860.445618;623.662964;105.532204
9;860.342590;623.667114;105.614082
10;860.328979;623.647705;105.749756
11;860.229126;623.655457;106.055527
12;860.124756;623.745911;106.442329
13;859.895569;623.875916;107.120781
14;859.635681;624.030273;107.846756
15;859.253845;624.086731;108.879700
16;858.831787;624.230530;110.001198
17;858.548950;624.349915;110.870277
18;858.143127;624.541321;111.386978
19;858.291260;624.966370;111.973129
20;858.164978;624.939697;113.761299
21;857.513550;624.821716;115.426193
22;856.797424;624.972595;116.724892
23;856.614502;625.355347;117.549133
24;856.114807;625.327820;119.241936
25;855.521606;625.465454;120.825775
26;854.749512;625.908386;122.339943
27;853.497742;626.332825;124.207687
28;852.085571;626.293823;126.833015
29;850.703064;626.600159;129.101074
30;849.342468;627.369629;130.273392
31;847.825439;627.799133;131.710724
32;845.509277;627.734436;135.060791
33;843.558594;628.411621;136.597275
34;841.485840;628.752625;138.387024
35;839.276123;629.574463;140.292465
36;836.658142;629.771301;142.099472
37;833.709778;630.108704;144.184479
38;830.585083;630.577332;146.154175
39;827.661743;631.561523;147.636719
40;824.620911;632.357605;149.053223
41;821.360229;633.196350;150.500748
42;817.770996;633.707947;151.812119
43;814.148376;634.330811;153.348740
44;810.259827;634.984741;155.135971
45;806.290466;635.411072;156.356064
46;802.323059;635.958069;157.179764
47;798.213684;636.610291;158.306213
48;793.744873;637.080811;159.568207
49;789.330688;637.643799;160.458344
50;785.228699;638.300415;161.089828
51;780.659180;638.685425;162.179565
52;775.841064;639.198853;163.226791
53;771.163818;640.029724;163.163269
54;766.620667;640.860107;163.418060
55;761.954407;642.567139;162.401566
56;757.781189;642.307068;162.621536
57;752.888916;642.321838;162.796249
58;747.885071;642.603210;162.726334
59;742.938477;642.748901;162.822784
60;738.228333;643.260986;161.825241
61;733.436157;643.629150;161.304871
62;728.296387;643.703430;161.783752
63;723.022339;643.954407;160.703796
64;718.427917;644.334656;160.154160
65;713.346130;644.870300;158.920959
66;708.489136;645.111694;157.411591
67;703.798706;645.359985;156.413925
68;699.065002;645.523743;155.515900
69;694.514099;645.699097;154.395096
70;689.672668;645.790283;153.062103
71;684.975098;645.901367;152.277557
72;680.666260;646.268677;151.277908
73;676.473145;646.232239;150.197739
74;672.089111;646.555054;148.587555
75;667.852600;646.782715;146.834579
76;663.829224;647.077820;145.510284
77;659.725647;647.224121;143.877060
78;655.949768;647.278809;142.460571
79;652.504700;647.290588;140.707535
80;648.601746;647.350586;139.463226
81;644.867126;646.950500;138.342453
82;641.491211;647.143250;136.597336
83;638.211243;647.217285;134.457855
84;635.065369;647.435486;132.849030
85;631.753906;647.351746;131.266678
86;628.949585;647.289368;130.193512
87;625.955139;647.615479;127.794106
88;623.592102;647.476868;126.491722
89;621.110474;647.924316;124.245331
90;618.890442;647.926331;122.798058
91;616.938538;648.158997;120.470749
92;615.081848;648.248413;117.988876
93;613.038635;648.214478;116.408463
94;611.333557;648.149231;115.485909
95;610.000244;648.363098;113.245110
96;608.960327;648.307312;111.359489
97;607.688965;648.284546;110.204292
98;606.580811;648.271912;107.939743
99;605.700623;648.171265;106.627647
100;605.245422;648.228760;104.610977
101;604.885864;648.451599;102.618813
102;604.788818;648.442383;101.268509
103;604.523987;648.367371;99.533676
104;604.380371;648.215393;97.666832
105;604.313049;648.506042;96.880730
106;604.328064;648.838196;96.781181
107;604.226929;649.150208;96.871971
108;604.145813;649.429443;96.929329
109;603.940186;649.666016;97.202850
110;603.757263;649.895386;97.707428
111;603.604980;650.142456;98.208229
112;603.550293;650.329895;98.850250
113;603.745850;650.471863;99.463577
114;603.828613;650.549500;99.919922
115;603.982178;650.731262;100.297104
116;604.220459;651.057556;100.718391
117;604.484070;651.194214;101.917679
118;604.466187;651.828552;102.627991
119;604.487122;652.583984;102.767761
120;604.387024;653.512573;103.796768
121;604.058289;654.314636;104.585358
122;603.874268;655.416809;105.468880
123;603.666870;656.658875;106.643341
124;603.607666;658.009705;107.136978
125;603.186340;659.639648;107.917320
126;602.418701;661.175781;109.635109
127;601.775635;662.794434;110.767845
128;600.914124;664.576599;112.014366
129;599.735291;666.789185;113.900490
130;598.877258;668.269104;115.655708
131;597.628479;671.255798;116.898964
132;596.711304;673.627197;117.602600
133;595.162903;676.172546;119.312904
134;593.766357;678.897827;120.592583
135;592.158020;681.883423;122.198380
136;590.500427;684.634277;124.046265
137;588.943176;687.443604;124.962769
138;586.645447;690.572205;126.410400
139;584.731873;693.536011;127.936340
140;582.920593;697.252808;129.238220
141;581.028748;700.831970;129.709351
142;578.709412;704.538208;131.318619
143;576.255554;708.162964;132.708878
144;573.924866;711.616760;134.357361
145;571.853638;715.224670;135.688492
146;569.590149;719.500916;136.114700
147;567.523621;723.657410;136.782120
148;565.161743;727.900818;137.556961
149;562.605225;732.083313;138.611862
150;560.675049;736.204590;139.068512
151;557.965393;739.917480;140.833221
152;556.030518;744.228577;140.833450
153;553.681580;748.927002;141.276840
154;551.535583;753.182434;142.150146
155;549.582092;757.294983;141.901123
156;547.904541;761.193359;141.733292
157;545.836182;765.403381;142.826218
158;543.959961;769.085876;143.051910
159;542.307739;772.913025;142.111038
160;540.770081;776.415283;141.967163
161;538.825317;779.957458;142.679031
162;537.513550;783.669678;142.095993
163;536.154175;786.807739;141.734711
164;534.720764;790.305664;140.827454
165;533.462708;793.155640;140.659744
166;531.998413;796.666321;139.960297
167;531.111450;799.376648;139.949631
168;530.058167;802.362000;138.993454
169;529.121704;805.060547;138.732498
170;528.726074;807.701721;137.385788
171;527.613342;810.054810;136.799225
172;527.125793;812.368896;135.429291
173;526.645569;814.704529;134.141357
174;525.915771;816.557312;133.207504
175;525.271606;818.534119;132.298721
176;524.869202;820.148865;131.041275
177;524.448608;821.751953;129.886185
178;524.025024;823.329590;128.894058
179;523.470398;824.569702;128.039810
180;523.190918;825.456665;126.957008
181;522.797791;826.730042;125.444809
182;522.688721;827.634155;124.538284
183;522.612244;828.523193;122.420250
184;522.583252;829.143799;121.067894
185;522.488770;829.290039;120.338402
186;522.611877;829.914856;118.948059
187;522.028687;830.462952;117.911339
188;522.209656;830.191162;117.149879
189;522.736755;830.429260;115.552437
190;523.073059;830.594055;113.959618
191;523.113708;830.461060;112.899483
192;522.899109;829.969482;112.568733
193;522.461853;829.473511;112.307808
194;522.105835;828.980103;112.094879
195;521.886719;828.460327;111.784637
196;522.023376;827.874390;111.062302
197;522.313782;827.090271;109.879395
198;522.062805;826.431458;109.418953
199;521.633057;825.585632;109.496071
200;521.221313;824.463745;109.462738
201;520.629761;823.006470;109.974258
202;520.253906;821.762146;110.156265
203;519.820984;820.120178;111.080727
204;519.359741;818.607239;111.087624
205;519.017395;816.798035;111.271301
206;518.381287;814.553772;111.824432
207;517.462524;811.977661;113.253288
208;516.523560;809.530579;113.704025
209;516.147644;806.957703;113.898071
210;515.457947;803.996948;114.910065
211;514.625366;800.706482;116.356636
212;513.713257;797.204773;117.084129
213;512.854614;793.590332;118.324493
214;512.089233;789.777405;119.753540
215;511.336334;785.734436;121.061852
216;510.666260;781.424744;122.598694
217;509.599091;776.655945;124.791061
218;508.975464;772.142151;126.013741
219;508.261780;767.445251;127.725220
220;507.541077;762.273438;129.602036
221;507.033051;756.669922;131.049637
222;506.286621;751.027405;132.862030
223;505.676086;745.400208;134.076843
224;505.185852;739.574646;135.766434
225;504.355652;733.335083;138.009491
226;503.801056;727.088440;139.722534
227;503.143341;720.237671;141.665436
228;502.565857;713.920288;142.881714
229;502.466858;707.131592;144.664215
230;501.882874;700.560913;146.185287
231;501.510315;693.488647;147.810699
232;501.378174;686.660156;149.112503
233;501.335541;679.687134;150.195526
234;501.134003;672.711609;151.832047
235;500.948029;665.399841;153.592651
236;500.878387;658.186646;154.529037
237;501.249207;651.002747;155.040802
238;501.531586;643.670776;155.614807
239;501.689697;636.287231;156.746109
240;501.914856;628.960510;157.473969
241;502.126678;621.932922;157.765182
242;502.763702;614.714355;157.755859
243;503.142334;607.269470;158.302628
244;503.382751;600.079407;158.614166
245;503.802979;593.168762;158.081665
246;504.501465;586.126953;158.323273
247;505.186157;579.240845;157.213425
248;505.473846;572.525879;157.476181
249;505.680939;565.867432;156.991623
250;506.647339;559.513489;155.439743
251;507.174042;552.991089;154.770172
252;507.479980;546.864014;153.709076
253;508.119446;540.963623;152.505051
254;508.487762;535.066528;151.706863
255;508.801697;529.349487;150.042328
256;509.430603;523.990845;147.671967
257;509.634827;518.813232;146.025131
258;509.988403;513.931274;144.445587
259;510.018219;508.773590;143.187271
260;510.335114;504.417603;141.101639
261;510.579437;500.200562;138.931442
262;510.815186;495.968842;136.351990
263;510.971100;492.157684;134.031937
264;510.990051;488.430542;132.092178
265;511.141785;485.023529;130.045197
