PTP207
Date:,2025/04/08
Time:,13:17:10
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1
Field #,X,Y,Z
1,258.800293,679.480164,115.550026
2,258.912903,679.437073,115.695793
3,259.029633,679.391235,115.828964
4,258.900269,679.335815,116.459137
5,259.024017,679.292847,116.747993
6,258.948730,679.191162,117.202736
7,258.944122,678.898132,117.595039
8,258.918365,678.640259,118.062050
9,258.898743,678.354248,118.461555
10,258.839874,678.098572,118.954857
11,258.627228,677.711731,119.542374
12,258.413605,677.184326,120.151482
13,258.335510,676.712341,120.711395
14,258.071564,676.319641,121.408470
15,257.570435,676.003174,122.254723
16,257.079681,675.415039,122.939140
17,256.374481,674.548950,123.874298
18,255.852386,673.590820,124.627205
19,254.936127,672.865417,125.966148
20,253.718872,672.102173,127.195488
21,252.630661,670.781677,128.319717
22,251.713821,669.578430,129.776016
23,250.321808,667.868408,131.335617
24,249.196869,666.515381,132.606949
25,247.829590,664.600647,134.231506
26,246.637100,662.828735,135.676651
27,245.016251,660.538940,137.475876
28,243.689758,658.221375,139.022232
29,242.189194,655.904114,140.887695
30,240.635330,653.377686,142.885284
31,238.910889,650.681885,144.840485
32,237.220184,647.771484,146.538818
33,235.413101,644.646362,148.518616
34,233.816818,641.237305,150.164612
35,231.615585,637.956177,152.690201
36,229.898239,634.430603,153.927551
37,227.524857,630.445007,156.158249
38,225.575958,626.567261,158.317352
39,223.664413,622.601746,160.232071
40,221.782745,618.298096,161.948990
41,219.770020,614.101318,164.035797
42,217.354034,609.713074,166.403961
43,214.812469,605.231140,168.312164
44,212.486679,600.706909,170.087662
45,210.212433,595.925049,172.200302
46,208.319702,591.028320,173.813080
47,206.022324,586.332336,176.044968
48,203.532913,581.289246,177.642136
49,201.047211,576.477112,179.263489
50,198.790070,571.645752,180.788239
51,196.839386,566.451233,182.545502
52,194.533722,561.731445,184.388184
53,192.241531,556.662903,185.466782
54,189.664490,551.788696,186.577515
