PTP255
Date:,2025/04/26
Time:,15:51:29
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1
Field #,X,Y,Z
1,864.665833,676.483582,137.344238
2,862.630249,677.699890,138.588135
3,860.021179,679.445679,140.144150
4,857.963501,681.099854,140.873001
5,855.487427,682.662109,141.855759
6,853.007446,684.637207,143.841690
7,850.112976,686.398865,145.044785
8,847.372925,688.285645,146.029556
9,843.974365,690.218933,148.224869
10,840.809570,692.392273,149.422897
11,837.557129,694.471619,150.502594
12,833.887817,696.794983,151.817169
13,830.455688,699.038391,153.455261
14,826.436340,701.574097,154.467438
15,823.280273,704.174316,155.124847
16,818.981628,706.551025,157.012985
17,814.926941,708.953125,158.874619
18,810.955994,711.223328,160.047470
19,806.192078,713.736572,161.811493
20,802.369141,716.482422,162.336838
21,798.471436,718.926147,163.209717
22,793.617004,721.436707,164.467743
23,789.085022,723.916138,165.377884
24,784.172913,726.527588,167.002029
25,779.516479,729.040161,167.657089
26,775.165039,731.557861,167.929718
27,770.310791,733.883301,168.916519
28,765.304565,736.718445,169.220978
29,760.558411,739.231567,169.426590
30,755.794006,741.861450,169.353745
31,750.758118,744.621399,169.829849
32,745.164124,747.068970,170.584244
33,739.994690,749.653687,170.639999
34,735.357422,752.571228,169.472519
35,729.877380,755.186707,170.126846
36,724.102356,758.261414,170.613663
37,719.274841,761.106445,170.234085
38,714.195007,763.498474,170.205536
39,709.009094,766.287415,169.370270
40,703.782043,768.986328,168.700851
41,698.747192,771.767822,168.526566
42,693.999634,774.729797,167.960678
43,688.578003,777.110962,167.619125
44,683.182373,779.834106,166.980392
45,678.493286,782.488220,165.399353
46,673.688904,785.132690,164.765762
47,668.813293,787.788757,164.282883
48,664.208252,790.416504,162.928726
49,659.354553,793.270325,161.925613
50,654.927673,795.480347,161.270157
51,650.414795,798.078003,160.388443
52,645.871582,800.802124,159.523361
53,641.671326,803.208923,158.831619
54,637.220154,805.390259,158.582413
55,633.210693,807.812012,157.639252
56,629.445313,810.266541,156.317337
57,625.441528,812.347839,155.510773
58,621.634583,814.536865,154.616364
59,618.095947,816.696716,154.109436
60,614.284912,818.884155,153.333939
61,610.973877,820.679504,152.980743
62,607.931030,822.732910,151.580734
