PTP237
Date:,2025/04/22
Time:,17:12:37
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1
Field #,X,Y,Z
1,931.026794,654.494934,80.237816
2,931.046082,654.468689,80.318565
3,930.934570,654.473328,80.274597
4,930.920410,654.356506,80.243378
5,930.858826,654.373901,80.221176
6,930.852173,654.392517,80.224556
7,930.846252,654.309692,80.235466
8,930.849243,654.361206,80.283829
9,930.828369,654.369690,80.364426
10,930.859741,654.379639,80.301857
11,930.835754,654.379700,80.343567
12,930.849670,654.378174,80.358833
13,930.786316,654.420715,80.525536
14,930.774475,654.440125,80.571075
15,930.786072,654.440918,80.555237
16,930.783325,654.390259,80.298088
17,930.828674,654.279907,80.289772
18,930.790833,654.403992,80.403130
19,930.728027,654.306458,80.312752
20,930.732361,654.269836,80.273521
21,930.757751,654.262024,80.234352
22,930.838074,654.156250,80.125084
23,930.837585,654.131653,80.101212
24,930.828369,654.126038,80.079460
25,930.841064,654.117676,80.044281
26,930.825562,654.042725,80.073952
27,930.812378,653.992188,80.101532
28,930.789368,653.995667,80.086380
29,930.752930,654.016479,80.088631
30,930.725891,654.123474,80.102882
31,930.645752,654.213989,80.266190
32,930.625854,654.165894,80.129021
33,930.611206,654.295227,80.296570
34,930.577087,654.328064,80.376839
35,930.568542,654.319702,80.380341
36,930.466064,654.427856,80.582939
37,930.418213,654.431702,80.528145
38,930.425293,654.523376,80.671677
39,930.378906,654.539673,80.737915
40,930.675171,654.867798,80.140404
41,930.555481,654.660828,80.542549
42,930.328857,654.526672,80.873405
43,930.258850,654.521667,80.987808
44,930.332458,654.520203,80.951942
45,930.360168,654.529297,81.024979
46,930.321167,654.541382,81.097366
47,930.327881,654.528931,81.135170
48,930.315674,654.598633,81.251694
49,930.362671,654.714417,81.378166
50,930.301331,654.835388,81.570778
51,930.229614,654.952820,81.795174
52,930.224365,655.204285,82.240639
53,930.166382,655.375122,82.606369
54,930.161377,655.558533,82.940216
55,929.897949,655.632324,83.324196
56,929.799438,655.816040,83.694901
57,929.760559,655.987976,84.064575
58,929.574524,656.257751,84.372017
59,929.261963,656.729126,85.244263
60,929.090942,657.260132,85.807388
61,928.949036,657.864136,86.266205
62,928.791687,658.441528,86.964165
63,928.529358,659.050537,87.849510
64,928.307373,659.667297,88.693512
65,928.019531,660.080505,89.339188
66,927.303101,660.799194,90.232750
67,926.698792,661.528687,90.929230
68,926.069275,662.545715,91.837563
69,925.413147,663.538574,92.552429
70,924.605347,664.177673,93.315323
71,923.245544,665.123657,94.097710
72,921.652893,666.226501,95.227638
73,920.281433,667.319641,96.014709
74,918.960022,668.278198,96.768059
75,917.420044,669.363281,97.750854
76,915.550049,670.693542,98.685776
77,913.685425,671.914917,99.763161
78,911.547913,672.858948,100.503983
79,909.549805,674.124207,101.346123
80,907.544922,675.996521,101.870064
81,904.576782,676.895142,103.024010
82,901.850159,678.396118,103.779015
83,898.934326,679.945740,105.356087
84,895.767639,681.431335,105.866203
85,892.720886,682.938477,106.782867
86,889.729431,684.704590,107.338913
87,886.203613,686.056763,108.554352
88,882.947144,688.045410,109.018745
