PTP-1122
Date:,2025/04/16
Time:,10:37:39
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1
Field #,X,Y,Z
1,882.768921,676.444519,119.302979
2,882.907104,676.430664,119.125847
3,882.897400,676.466614,119.024071
4,882.912781,676.447144,119.093414
5,882.872681,676.461121,119.061699
6,882.914490,676.449280,119.027634
7,882.865906,676.539185,118.885002
8,882.891479,676.537598,118.916435
9,882.893188,676.452271,118.995834
10,882.904297,676.525024,118.888771
11,882.918396,676.534668,118.809700
12,882.887878,676.564087,118.727386
13,882.881104,676.573853,118.715515
14,882.843811,676.595154,118.717163
15,882.903259,676.636902,118.682472
16,882.909058,676.684143,118.580093
17,882.822937,676.746887,118.361931
18,882.841370,676.722046,118.364639
19,882.798706,676.717346,118.390305
20,882.763245,676.763550,118.316277
21,882.717834,676.777466,118.302811
22,882.664856,676.824219,118.238922
23,882.608215,676.904785,118.142044
24,882.634766,676.863586,118.116959
25,882.603882,676.915222,118.163712
26,882.547913,676.941833,118.250587
27,882.497253,676.989563,118.260391
28,882.527588,676.971436,118.432411
29,882.525269,676.939026,118.631149
30,882.558716,676.972900,118.795631
31,882.571655,677.013672,119.042542
32,882.595337,676.986633,119.426033
33,882.546814,677.063782,119.768929
34,882.372070,677.250732,120.343658
35,882.233337,677.507629,121.125610
36,882.097290,677.658997,121.711212
37,882.044922,677.854370,122.020584
38,882.135803,678.048706,122.289116
39,881.993530,678.295959,122.700005
40,882.281250,678.887451,122.886086
41,882.388916,679.428711,123.085938
42,881.827209,680.200684,123.418449
43,881.648132,680.675903,125.520264
44,881.466736,681.348572,127.113510
45,881.525757,682.200806,127.883026
46,881.539490,683.344421,128.373276
47,881.210510,684.366821,129.209915
48,880.664734,685.394470,130.433868
49,880.406860,686.761719,131.661407
50,879.646606,688.274963,132.965408
51,878.821228,689.353210,135.219650
52,877.995178,690.808716,137.128357
53,876.777527,692.491272,138.365677
54,875.333862,694.567139,140.377487
55,873.836182,696.186584,141.957047
56,871.960510,698.396362,144.189072
57,869.118286,700.734192,146.301804
58,867.332764,702.663940,147.766434
59,864.934021,705.014465,149.350494
60,861.737244,707.533020,152.671539
61,858.755066,710.123718,153.880920
62,855.576172,712.414063,155.893005
63,852.837646,714.923218,157.434021
64,848.879944,717.757446,158.937500
65,845.270691,720.194031,160.993225
66,841.333984,722.905823,162.570786
67,837.269226,725.931702,164.548843
68,833.017578,728.766357,166.296188
69,828.318542,731.823059,167.360947
70,823.769409,734.966309,168.829819
71,818.985718,738.495667,169.918671
72,814.548950,741.514343,171.269012
73,810.591858,743.914246,173.394257
74,805.771973,746.433411,174.336105
75,800.544861,750.086914,175.147385
76,795.267639,753.202087,176.611404
77,790.367310,755.844604,177.804916
78,785.745972,758.577515,178.909927
79,780.851807,761.494751,179.545700
80,774.984436,764.634644,181.207047
81,769.900940,767.150879,182.077942
82,765.059021,770.005127,182.858948
83,760.046875,772.663330,184.002914
84,754.374146,775.640015,184.857193
85,748.706604,778.624084,185.306046
86,744.180298,780.919922,186.988815
87,738.854919,782.988403,188.251877
88,733.272278,785.906860,189.356949
89,728.219055,788.739380,189.435242
90,723.232544,791.146606,190.299957
91,717.795654,793.728455,190.986557
92,712.942017,796.418335,191.924530
93,707.798828,798.454407,192.514618
94,702.306641,801.036438,193.374573
95,697.440430,803.962830,193.771606
96,692.906677,806.107056,193.537811
97,688.356140,808.296204,193.695496
98,682.513367,811.690125,193.271973
99,677.669739,813.367676,193.690094
