PTP210
Date:,2025/04/08
Time:,13:36:24
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
269,77.798988,335.444580,119.633820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,77.800735,335.410400,119.713715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,77.741257,335.457672,119.717377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,77.749008,335.413239,119.646172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,77.699387,335.438416,119.685127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,77.727768,335.499695,119.675529,,,,,,,,,,,,,,,,,,,,,,2249.872803,153.229034,-141.173355,,,,,,
275,77.659233,335.425415,119.681488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,77.657700,335.390259,119.621368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,77.655464,335.412323,119.673767,,,,,,,,,,,,,,,,,,,,,,,,,2249.869873,153.222595,-141.178513,,,
278,77.623627,335.427948,119.628693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,77.684349,335.394836,119.554482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,77.478043,335.328918,119.786003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,77.554482,335.251190,119.384361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,77.396614,335.191956,119.775108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,77.373894,335.022888,119.804398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,77.300720,334.968262,119.762695,,,,,,,,,,,,,,,,,,,,,,,,,,,,2249.840820,153.134598,-141.213974
285,77.244537,334.920288,119.826263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,77.246964,334.805054,119.974693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,77.211037,334.746582,120.064133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,77.135811,334.733734,120.129890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,77.107620,334.700745,120.250137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,77.091866,334.693237,120.295372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,77.016548,334.787750,120.427383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,76.980576,334.853790,120.590607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,77.067505,335.041626,120.693855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,77.148109,335.211487,120.806137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,77.299210,335.457245,120.869774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,77.448715,335.653717,120.980659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,77.640930,335.897522,121.041214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,77.943512,336.265350,121.329910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,78.291168,336.652008,121.699883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,78.791084,337.222778,122.003311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,79.271996,337.823303,122.131142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,80.146767,338.553314,122.464127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,81.043724,339.231995,122.974983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,81.778885,340.210632,123.717506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,82.764786,341.460754,124.597786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,83.744469,342.493927,125.788162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,85.034576,343.785889,126.278908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,86.756226,345.159119,127.351974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,87.948151,347.013397,128.592560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,89.678078,348.610443,129.952042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,91.634117,350.429901,131.081284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,93.194626,352.717590,132.460785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,95.115158,354.626709,133.971756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,97.231255,357.103088,135.279755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,98.807205,359.260864,136.635040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,101.127113,361.854614,138.111435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,103.195702,364.495178,140.038910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,105.343735,367.188721,140.925064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,107.368294,370.115509,142.548920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,109.554756,373.080872,143.935959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,111.836197,376.114868,145.725800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,113.769707,379.492096,146.927856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,116.033684,382.674103,148.631485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,118.545662,385.956024,149.823959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,120.687599,389.877594,151.113052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,122.881912,393.520844,152.185028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,125.250542,396.986725,153.939240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,127.479866,400.905548,155.020660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,129.547409,405.313385,156.284103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,131.977478,409.261932,157.373138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,134.465347,413.381165,158.424393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

