PTP254
Date:,2025/04/28
Time:,14:08:14
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1
Field #,X,Y,Z
1,878.431274,663.852844,106.662926
2,878.352539,663.758972,106.759048
3,878.412964,663.726196,106.810013
4,878.360901,663.828369,106.785667
5,878.302368,663.820679,106.832397
6,878.293274,663.775696,106.921310
7,878.248047,663.746460,107.000679
8,878.301392,663.712769,107.085777
9,878.306824,663.625427,107.116783
10,878.243530,663.547668,107.181763
11,878.267883,663.426331,107.302612
12,878.250305,663.384033,107.424706
13,878.185425,663.292908,107.553856
14,878.115173,663.164001,107.768364
15,878.049622,663.039551,108.033104
16,877.958435,662.932068,108.427109
17,877.820618,662.635803,109.026848
18,877.568298,662.480835,109.741211
19,877.255005,662.381042,110.227356
20,876.809082,662.516785,111.048119
21,876.593994,662.567932,111.668274
22,876.275574,662.664978,111.936317
23,876.207947,663.037842,111.941170
24,875.900024,663.321045,112.175575
25,875.593079,663.145020,113.389954
26,875.083496,663.180176,114.250809
27,874.597046,663.664673,114.715691
28,873.979492,664.376587,115.630386
29,873.389038,665.134705,116.409332
30,872.869568,665.829895,116.990173
31,872.388245,666.399536,117.098854
32,871.837646,666.975037,117.960869
33,870.943298,667.523132,119.456551
34,869.799561,668.639404,120.975342
35,868.446289,669.460815,122.125244
36,867.658386,670.376465,122.516602
37,866.303345,671.535583,123.736107
38,864.976196,672.975891,125.414490
39,863.489014,674.028015,126.716515
40,861.711975,674.867126,128.742554
41,859.945618,676.105713,130.870804
42,857.928101,677.624329,131.676315
43,855.752991,679.169739,133.772186
44,853.421326,680.978760,135.388748
45,850.592590,682.536255,136.796432
46,848.371216,684.253784,138.604874
47,846.062012,686.061462,140.170502
48,842.921570,688.289124,141.453506
49,840.034058,690.061584,143.460602
50,836.967834,691.976929,144.946594
51,833.960205,693.858276,146.435760
52,830.956665,695.940430,148.175537
53,827.431030,697.926697,149.676147
54,824.343140,700.151917,150.879211
55,820.837219,702.194885,152.227142
56,817.407898,704.663696,153.866531
57,813.697754,706.979065,154.077011
58,810.189819,709.282837,155.593872
59,806.194885,711.648987,157.014725
60,802.532959,714.132080,157.815277
61,798.811584,716.531128,158.895554
62,794.551880,719.035339,159.487396
63,790.927673,721.541748,160.854782
64,786.766724,724.304138,162.052948
65,782.460693,726.655212,162.687515
66,778.457092,729.394958,163.398727
67,774.523987,732.309753,163.773483
68,769.998291,734.883301,165.136337
69,765.505920,737.660583,165.698700
70,761.175293,740.698120,166.047226
71,756.708374,742.913574,166.832367
72,752.679321,745.768921,166.598541
73,748.464294,748.606995,167.122208
