PTP254
Date:,2025/04/28
Time:,11:42:02
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
50,845.312317,665.402954,142.756470,,,,,,,2326.980469,-818.380859,-156.812042,,,,,,,,,,,,
51,841.100342,668.173340,145.785568,,,,,,,,,,,,,,,,,,,,,
52,837.314209,671.268066,148.196289,,,,,,,,,,,,,,,,,,,,,
53,833.038147,674.479797,150.409348,,,,,,,,,,,,,,,,,,,,,
54,828.772156,677.749329,153.329575,,,,,,,,,,,,,,,,,,,,,
55,824.505859,680.927185,155.335815,,,,,,,,,,,,,,,,,,,,,
56,819.911926,684.329041,157.838043,,,,,,,,,,,,,,,,,,,,,
57,815.255005,687.766602,159.070602,,,,,,,,,,,,,,,,,,,,,
58,810.635254,691.048462,161.503677,,,,,,,,,,,,,,,,,,,,,
59,805.707703,694.475220,163.412064,,,,,,,,,,,,,,,,,,,,,
60,800.691467,698.268921,164.727768,,,,,,,,,,,,,,,,,,,,,
61,795.607300,701.570068,166.023666,,,,,,,,,,,,,,,,,,,,,
62,789.982117,704.557617,168.152161,,,,,,,,,,,,,,,,,,,,,
63,784.936279,708.355957,169.074951,,,,,,,,,,,,,,,,,,,,,
64,779.883118,711.929749,169.643555,,,,,,,,,,,,,,,,,,,,,
65,774.316895,715.313721,170.611099,,,,,,,,,,,,,,,,,,,,,
66,768.816162,718.968689,171.160477,,,,,,,,,,,,,,,,,,,,,
67,762.692932,722.429077,172.357605,,,,,,,,,,,,,,,,,,,,,
68,757.151794,726.367554,172.839050,,,,,,,,,,,,,,,,,,,,,
69,751.687317,730.314453,173.121262,,,,,,,,,,,,,,,,,,,,,
70,746.331421,734.109314,172.978119,,,,,,,,,,,,,,,,,,,,,
71,739.865112,738.018738,174.024033,,,,,,,,,,,,,,,,,,,,,
72,733.862732,741.747559,173.973724,,,,,,,,,,,,,,,,,,,,,
73,728.796692,745.690063,173.095703,,,,,,,,,,,,,,,,,,,,,
74,723.279602,749.511475,172.795761,,,,,,,,,,,,,,,,,,,,,
75,717.495972,753.349060,172.534576,,,,,,,,,,,,,,,,,,,,,
76,711.929626,756.999268,172.217041,,,,,,,,,,,,,,,,,,,,,
77,706.146179,760.297302,171.973114,,,,,,,,,,,,,,,,,,,,,
78,700.184387,763.783203,171.800919,,,,,,,,,,,,,,,,,,,,,
79,694.876953,767.267273,171.120972,,,,,,,,,,,,,,,,,,,,,
80,689.354370,770.665710,170.463287,,,,,,,,,,,,,,,,,,,,,
81,683.656006,773.942200,169.546295,,,,,,,,,,,,,,,,,,,,,
82,678.434021,776.957336,168.797729,,,,,,,,,,,,,,,,,,,,,
83,673.034912,779.666748,168.199173,,,,,,,,,,,,,,,,,,,,,
84,667.791931,782.636475,167.284897,,,,,,,,,,,,,,,,,,,,,
85,663.121338,785.784790,166.105148,,,,,,,,,,,,,,,,,,,,,
86,658.085266,788.764404,165.213577,,,,,,,,,,,,,,,,,,,,,
87,653.051880,791.206909,164.535202,,,,,,,,,,,,,,,,,,,,,
88,648.011963,793.997742,163.764542,,,,,,,,,,,,,,,,,,,,,
89,644.006287,796.814758,161.882599,,,,,,,,,,,,,,,,,,,,,
90,639.038696,799.227295,161.309677,,,,,,,,,,,,,,,,,,,,,
91,634.483948,801.615479,160.422043,,,,,,,,,,,,,,,,,,,,,
92,630.153320,804.300293,159.176987,,,,,,,,,,,,,,,,,,,,,
93,626.135315,806.411560,157.620209,,,,,,,,,,,,,,,,,,,,,
94,621.438721,808.721069,157.198517,,,,,,,,,,,,,,,,,,,,,
95,617.902344,810.963013,155.458939,,,,,,,,,,,,,,,,,,,,,
96,613.481873,812.952881,154.850983,,,,,,,,,,,,,,,,,,,,,
97,609.603333,814.715515,153.603210,,,,,,,,,,,,,,,,,,,,,
98,606.565491,816.731323,151.477463,,,,,,,,,,,,,,,,,,,,,
99,602.385254,818.365356,150.952972,,,,,,,,,,,,,,,,,,,,,
100,599.055908,820.028137,149.147003,,,,,,,,,,,,,,,,,,,,,
101,595.662964,821.395142,147.627762,,,,,,,,,,,,,,,,,,,,,
102,592.351440,823.295044,145.968903,,,,,,,,,,,,,,,,,,,,,
103,588.957397,824.567078,145.057938,,,,,,,,,,,,,,,,,,,,,
104,586.131653,826.050293,143.088058,,,,,,,,,,,,,,,,,,,,,
105,583.415833,827.484680,141.545807,,,,,,,,,,,,,,,,,,,,,
106,580.910156,829.005493,139.679092,,,,,,,,,,,,,,,,,,,,,
107,578.411255,830.150757,138.018112,,,,,,,,,,,,,,,,,,,,,
108,575.665649,831.133545,136.898788,,,,,,,,,,,,,,,,,,,,,
109,573.651001,832.442200,134.984207,,,,,,,,,,,,,,,,,,,,,
110,570.800476,833.578003,134.047791,,,,,,,,,,,,,,,,,,,,,
111,568.489136,834.710938,132.625809,,,,,,,,,,,,,,,,,,,,,
112,566.642029,835.697449,131.185623,,,,,,,,,,,,,,,,,,,,,
113,564.629456,836.226990,129.804749,,,,,,,,,,,,,,,,,,,,,
114,562.467834,836.777405,128.605148,,,,,,,,,,,,,,,,,,,,,
115,561.204407,837.542908,126.842239,,,,,,,,,,,,,,,,,,,,,
116,559.679382,838.338745,124.898750,,,,,,,,,,,,,,,,,,,,,
117,557.800781,839.000793,123.345345,,,,,,,,,,,,,,,,,,,,,
118,556.363281,839.546570,122.255486,,,,,,,,,,,,,,,,,,,,,
119,554.915100,840.189819,120.973129,,,,,,,,,,,,,,,,,,,,,
120,553.675842,840.675171,119.542625,,,,,,,,,,,,,,,,,,,,,
121,552.660461,841.086670,117.889481,,,,,,,,,,,,,,,,,,,,,
122,551.853699,841.544312,115.943382,,,,,,,,,,,,,,,,,,,,,
123,550.859375,841.789917,114.164680,,,,,,,,,,,,,,,,,,,,,
124,549.725708,842.085754,113.134331,,,,,,,,,,,,,,,,,,,,,
125,548.727966,842.251221,112.079918,,,,,,,,,,2327.714355,-819.272705,-156.017883,,,,,,,,,
126,548.022644,842.356689,110.579353,,,,,,,,,,,,,,,,,,,,,
127,547.358459,842.459290,109.096626,,,,,,,,,,,,,,,,,,,,,
128,546.604736,842.619080,107.942352,,,,,,,,,,,,,2327.020264,-818.372681,-156.826523,,,,,,
129,545.637329,842.333313,107.127144,,,,,,,,,,,,,,,,,,,,,
130,545.176208,842.170654,105.716850,,,,,,,,,,,,,,,,,,,,,
131,544.935852,842.240356,103.519913,,,,,,,,,,,,,,,,,,,,,
132,544.615601,842.065979,101.406647,,,,,,,,,,,,,,,,,,,,,
133,543.842957,841.622925,100.414955,,,,,,,,,,,,,,,,,,,,,
134,543.735718,841.544922,98.759033,,,,,,,,,,,,,,,,,,,,,
135,543.943176,841.326965,96.570496,,,,,,,,,,,,,,,,,,,,,
136,543.931885,841.309937,95.384293,,,,,,,,,,,,,,,,,,,,,
137,543.665344,841.463989,95.111290,,,,,,,,,,,,,,,,,,,,,
138,543.331482,841.510498,95.274376,,,,,,,,,,,,,,,,,,,,,
139,543.210022,841.683289,95.230743,,,,,,,,,,,,,,,,,,,,,
140,543.113220,841.924744,95.200714,,,,,,,,,,,,,,,,,,,,,
141,543.015686,842.274597,95.269859,,,,,,,,,,,,,,,,,,,,,
142,542.941467,842.584717,95.251617,,,,,,,,,,,,,,,,,,,,,
143,542.865234,842.793518,95.244934,,,,,,,,,,,,,,,,,,,,,
144,542.755188,842.986450,95.175308,,,,,,,,,,,,,,,,,,,,,
145,542.716064,843.298462,94.961128,,,,,,,,,,,,,,,,,,,,,
146,542.719604,843.638062,94.730392,,,,,,,,,,,,,,,,,,,,,
147,542.638672,843.847412,94.670105,,,,,,,,,,,,,,,,,,,,,
148,542.623047,843.933777,94.720062,,,,,,,,,,,,,,,,,,,,,
149,542.559509,844.111938,94.704231,,,,,,,,,,,,,,,,,,,,,
150,542.487854,844.251404,94.809288,,,,,,,,,,,,,,,,,,,,,
151,542.450562,844.354675,94.911171,,,,,,,,,,,,,,,,,,,,,
152,542.356567,844.442749,95.051048,,,,,,,,,,,,,,,,,,,,,
153,542.337036,844.646545,95.251907,,,,,,,,,,,,,,,,,,,,,
154,542.261108,844.797241,95.550003,,,,,,,,,,,,,,,,,,,,,
155,542.224609,844.976135,95.816948,,,,,,,,,,,,,,,,,,,,,
156,542.231140,845.087646,96.086403,,,,,,,,,,,,,,,,,,,,,
157,542.076233,845.139832,96.572426,,,,,,,,,,,,,,,,,,,,,
158,542.021790,845.265869,96.873116,,,,,,,,,,,,,,,,,,,,,
159,541.905884,845.206360,97.182335,,,,,,,,,,,,,,,,,,,,,
160,541.900757,845.227600,97.438866,,,,,,,,,,,,,,,,,,,,,
161,541.927429,845.197510,97.603821,,,,,,,,,,,,,,,,,,,,,
162,541.806885,845.219177,97.845894,,,,,,,,,,,,,,,,,,,,,
163,541.761597,845.137878,98.103271,,,,,,,,,,,,,,,,,,,,,
164,541.750549,845.117615,98.145119,,,,,,,,,,,,,,,,,,,,,
165,541.840820,845.001709,98.181870,,,,,,,,,,,,,,,,,,,,,
166,542.194153,845.050720,97.711388,,,,,,,,,,,,,,,,,,,,,
167,542.407349,844.991577,97.513397,,,,,,,,,,,,,,,,,,,,,
168,542.459534,844.912781,97.462288,,,,,,,,,,,,,,,,,,,,,
169,542.432434,844.730225,97.697754,,,,,,,,,,,,,,,,,,,,,
170,542.477478,844.528931,97.777077,,,,,,,,,,,,,,,,,,,,,
171,542.509216,844.392883,97.887390,,,,,,,,,,,,,,,,,,,,,
172,542.603577,844.363159,97.907211,,,,,,,,,,,,,,,,,,,,,
173,542.754944,844.297546,97.850403,,,,,,,,,,,,,,,,,,,,,
174,542.815430,844.169067,97.892906,,,,,,,,,,,,,,,,,,,,,
175,542.915405,844.146912,97.888466,,,,,,,,,,,,,,,,,,,,,
176,542.955200,844.048706,97.910500,,,,,,,,,,,,,,,,,,,,,
177,543.037292,844.044983,97.863991,,,,,,,,,,,,,,,,,,,,,
178,543.088867,843.958740,97.837585,,,,,,,,,,,,,,,,,,,,,
179,543.065613,843.955933,97.824486,,,,,,,,,,,,,,,,,,,,,
180,543.090332,843.917297,97.948471,,,,,,,,,,,,,,,,,,,,,
181,543.090637,843.895508,97.989616,,,,,,,,,,,,,,,,,,,,,
182,543.060669,843.816223,97.990135,,,,,,,,,,,,,,,,,,,,,
183,543.000366,843.814209,97.944984,,,,,,,,,,,,,,,,,,,,,
184,543.014465,843.810547,97.902382,,,,,,,,,,,,,,,,,,,,,
185,543.026611,843.812439,97.891357,,,,,,,,,,,,,,,,,,,,,
186,543.043762,843.761230,97.843460,,,,,,,,,,,,,,,,,,,,,
187,543.039124,843.789795,97.677994,,,,,,,,,,,,,,,,,,,,,
188,543.025024,843.799683,97.648003,,,,,,,,,,,,,,,,,,,,,
189,542.944824,843.700378,97.680794,,,,,,,,,,,,,,,,,,,,,
190,542.987732,843.654480,97.672302,,,,,,,,,,,,,,,,,,,,,
191,542.857056,843.780518,97.547897,,,,,,,,,,,,,,,,,,,,,
192,542.810913,843.784363,97.553986,,,,,,,,,,,,,,,,,,,,,
193,542.932983,843.744629,97.385262,,,,,,,,,,,,,,,,,,,,,
194,542.841736,843.770935,97.349442,,,,,,,,,,,,,,,,,,,,,
195,542.912781,843.756836,97.220284,,,,,,,,,,,,,,,,,,,,,
196,542.917297,843.759705,97.214447,,,,,,,,,,,,,,,,,,,,,
197,542.878174,843.677551,97.301132,,,,,,,,,,,,,,,,,,,,,
198,542.892395,843.735535,97.271278,,,,,,,,,,,,,,,,,,,,,
199,542.835876,843.688782,97.324051,,,,,,,,,,,,,,,,,,,,,
200,542.927246,843.726379,97.326080,,,,,,,,,,,,,,,,,,,,,
201,543.081299,843.732361,97.306656,,,,,,,,,,,,,,,,,,,,,
202,543.143738,843.739929,97.263031,,,,,,,,,,,,,,,,,,,,,
203,543.136658,843.743408,97.239029,,,,,,,,,,,,,,,,,,,,,
204,542.997986,843.759033,97.305603,,,,,,,,,,,,,,,,,,,,,
205,543.088440,843.734253,97.305222,,,,,,,,,,,,,,,,,,,,,
206,543.175293,843.728149,97.340614,,,,,,,,,,,,,,,,2326.996826,-818.361450,-156.815521,,,
207,543.057922,843.743225,97.372704,,,,,,,,,,,,,,,,,,,,,
208,543.008728,843.744324,97.443443,,,,,,,,,,,,,,,,,,,,,
209,543.013123,843.735107,97.414215,,,,,,,,,,,,,,,,,,,2327.024414,-818.294556,-156.859116
210,543.027893,843.738586,97.389473,,,,,,,,,,,,,,,,,,,,,
211,543.023254,843.746094,97.430801,,,,,,,,,,,,,,,,,,,,,
212,543.023071,843.738342,97.403160,,,,,,,,,,,,,,,,,,,,,
213,543.019958,843.744324,97.434235,,,,,,,,,,,,,,,,,,,,,
214,543.023254,843.738220,97.402229,,,,,,,,,,,,,,,,,,,,,
215,543.020813,843.744690,97.433067,,,,,,,,,,,,,,,,,,,,,
216,543.023499,843.738403,97.401871,,,,,,,,,,,,,,,,,,,,,
217,543.029968,843.739807,97.386322,,,,,,,,,,,,,,,,,,,,,
218,543.070862,843.735046,97.363747,,,,,,,,,,,,,,,,,,,,,
219,543.116760,843.730896,97.268013,,,,,,,,,,,,,,,,,,,,,
220,543.043457,843.664551,97.361450,,,,,,,,,,,,,,,,,,,,,
221,542.990723,843.644653,97.472069,,,,,,,,,,,,,,,,,,,,,
222,542.934021,843.648254,97.400375,,,,,,,,,,,,,,,,,,,,,
223,543.037231,843.641296,97.386467,,,,,,,,,,,,,,,,,,,,,
224,543.065918,843.643311,97.377876,,,,,,,,,,,,,,,,,,,,,
225,543.060791,843.643555,97.379845,,,,,,,,,,,,,,,,,,,,,
226,543.039917,843.558411,97.401329,,,,,,,,,,,,,,,,,,,,,
227,543.020508,843.541504,97.236168,,,,,,,,,,,,,,,,,,,,,
228,543.040833,843.557373,97.177376,,,,,,,,,,,,,,,,,,,,,
229,543.115112,843.634094,97.210381,,,,,,,,,,,,,,,,,,,,,
230,543.092896,843.574341,97.126404,,,,,,,,,,,,,,,,,,,,,
231,543.050598,843.558655,97.168716,,,,,,,,,,,,,,,,,,,,,
232,543.098206,843.553833,97.076942,,,,,,,,,,,,,,,,,,,,,
233,543.049011,843.563049,97.160912,,,,,,,,,,,,,,,,,,,,,
234,543.094727,843.639099,97.093285,,,,,,,,,,,,,,,,,,,,,
235,543.127563,843.662109,97.043709,,,,,,,,,,,,,,,,,,,,,
236,543.146362,843.660400,97.010780,,,,,,,,,,,,,,,,,,,,,
237,543.093994,843.669800,96.961533,,,,,,,,,,,,,,,,,,,,,

