PTP212
Date:,2025/04/16
Time:,14:12:34
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1
Field #,X,Y,Z
1,854.158386,678.583130,153.876511
2,854.410828,678.573669,153.478180
3,854.262756,678.591980,153.661560
4,854.187195,678.665344,153.635468
5,854.167664,678.701721,153.605637
6,854.190002,678.688599,153.692566
7,854.168762,678.635010,153.784622
8,854.139954,678.619812,153.758102
9,854.197510,678.703735,153.745132
10,854.147461,678.715942,153.783539
11,854.169067,678.692810,153.842529
12,854.139893,678.692871,153.787506
13,854.123047,678.627930,153.943390
14,854.146851,678.745911,153.904922
15,854.137146,678.816040,153.826477
16,854.156433,678.795288,153.870117
17,854.153442,678.823364,153.894135
18,854.176392,678.864685,154.049927
19,854.164124,678.911255,154.050369
20,854.163635,679.000427,154.054489
21,854.139343,679.027344,154.143127
22,854.083313,679.124695,154.120865
23,854.036865,679.324463,154.110947
24,853.945679,679.451904,154.170090
25,853.889465,679.674683,154.241577
26,853.790161,679.892151,154.347321
27,853.690430,680.135193,154.521530
28,853.567322,680.350586,154.728149
29,853.321777,680.561890,154.986343
30,853.057312,680.847229,155.430908
31,852.798340,681.167358,155.820694
32,852.310730,681.397827,156.678757
33,851.719299,681.689758,157.531662
34,851.262634,682.032471,158.051208
35,850.943787,682.483887,158.538345
36,850.635437,683.129028,158.997726
37,850.119446,683.733337,159.808975
38,849.555786,684.329041,160.669724
39,849.048767,684.641846,161.972855
40,848.321350,684.999268,163.155106
41,847.557312,685.486938,164.046494
42,846.843079,686.163879,164.616852
43,846.166199,687.286011,165.128998
44,845.122681,688.137878,166.255554
45,844.033203,688.821472,167.421753
46,843.070313,689.364380,168.745544
47,842.257996,690.191895,169.483368
48,841.352844,691.048462,170.631012
49,839.994568,691.916199,172.611633
50,838.457947,692.587463,173.717850
51,837.024841,693.759399,174.149841
52,835.872620,694.968567,175.517242
53,834.267944,696.148621,177.401764
54,832.549255,696.906189,178.291443
55,830.611328,698.374329,179.014923
56,828.890564,699.698792,179.823654
57,827.009644,700.891296,181.685165
58,825.158691,702.248474,182.756302
59,823.021545,704.024475,183.253677
60,820.676147,704.980957,184.671707
61,818.332275,706.311096,186.122253
62,816.368713,708.016907,186.637909
63,813.815430,709.518005,187.466354
64,811.500732,711.190430,188.461914
65,809.436279,712.650452,188.526413
66,806.731140,714.611145,188.710693
67,804.376099,716.409729,189.729584
68,801.376709,718.017517,190.541885
69,798.643921,719.280945,191.847809
70,795.800171,721.219543,191.751907
71,793.417419,723.554565,191.366852
72,790.210266,725.291016,191.824738
73,787.539185,727.303467,192.359650
74,784.602783,728.781250,192.934296
75,781.392517,731.011902,192.686630
76,778.344788,732.922913,193.319046
77,774.951477,735.282104,193.682983
78,771.682434,737.296631,193.621979
79,768.667664,739.612610,193.590607
80,765.340271,741.395386,194.074081
81,761.888062,743.550110,194.052567
82,758.110291,745.920105,193.924835
83,755.076416,748.139587,194.202194
84,751.412598,750.891174,193.774673
85,747.838501,752.902283,193.323318
86,744.681152,755.127808,193.079544
87,741.007813,757.035522,193.493866
88,737.735413,759.458008,193.603745
89,734.192688,761.752075,193.515106
90,730.700806,764.076660,193.008163
91,726.943176,766.549927,192.663422
92,723.155396,768.726501,192.344559
93,719.929199,771.256287,192.154526
94,716.634705,773.954407,191.089935
95,713.092651,775.974182,191.112030
96,708.997314,778.460815,190.867584
97,705.435181,780.933838,190.531601
98,701.944946,783.222168,190.217346
99,698.744080,785.586548,189.508301
100,695.146362,787.608826,189.501480
101,691.502136,790.054321,188.928406
102,688.070068,792.085632,189.032501
103,684.654602,794.708984,188.522873
104,681.196899,796.842651,188.322906
105,677.698181,799.152161,187.531113
106,674.419739,801.250427,187.785950
107,670.908447,803.325378,187.354843
108,667.829285,805.729553,187.001999
109,664.467957,807.932007,186.380600
110,661.183960,810.205994,185.832657
111,658.044434,812.257324,185.799606
112,655.128723,814.119873,185.461655
113,651.747864,816.367371,185.415070
114,648.697510,818.401428,184.979507
115,645.198608,820.019470,185.615158
116,642.447327,821.940002,184.744354
117,639.673706,823.708618,184.560455
118,636.784851,825.747864,183.508011
119,633.680664,827.365540,183.874603
120,630.963562,829.281555,183.109451
121,628.275879,830.647705,182.804657
122,625.274719,832.130798,182.583176
123,622.596741,833.710266,181.959213
124,619.877869,835.062622,181.687775
125,617.445984,836.885681,180.427017
126,614.570007,838.342346,180.060104
127,612.165588,839.629944,179.740311
128,609.564087,841.003052,179.408279
129,606.838867,842.439758,179.032562
130,604.726868,843.865356,178.481216
131,602.123718,845.053223,178.013840
132,599.791626,846.362793,177.515701
133,597.819336,847.753357,176.942947
134,595.519836,849.028931,176.430618
135,593.168945,850.157654,175.659332
136,591.160278,851.448608,175.178787
137,588.914429,852.563782,174.816452
138,586.628845,853.602966,174.431839
139,584.731506,854.595947,173.946869
140,582.538818,855.372498,174.208176
141,580.655884,856.457458,173.262680
142,578.507080,857.179504,173.082687
143,576.639832,857.739502,172.841751
144,574.915466,858.760376,171.548904
145,573.463074,859.810059,170.629745
146,571.729309,860.073303,170.905090
147,569.535950,860.372375,170.967270
148,567.833313,861.332520,170.135757
149,566.387024,861.847290,169.780960
150,564.929932,862.369568,169.384415
151,563.487061,863.043030,168.495850
152,561.908752,863.543762,167.794067
153,560.557861,864.145935,167.057419
154,559.517395,864.639587,166.442764
155,558.080688,865.065674,166.222397
156,556.484375,865.243774,165.892166
157,555.101563,865.380127,165.544556
158,553.964722,865.708923,164.800812
159,552.790527,866.114563,164.206100
160,551.646973,866.381165,163.608139
161,550.449219,866.543030,163.050598
162,549.108643,866.495544,163.401154
163,547.481262,866.537048,163.463348
164,546.578064,867.101440,162.399765
165,545.880249,867.436279,161.487595
166,544.582153,867.178162,161.758759
167,543.239868,867.006226,161.702423
168,541.907654,867.176819,160.987442
169,541.266479,867.500854,159.883026
170,540.596497,867.613892,159.143555
171,539.639099,867.689270,158.824203
172,538.587341,867.695862,158.683197
173,537.552124,867.663879,158.296173
174,536.899109,867.553772,157.466385
175,536.061768,867.480225,156.757187
176,535.448059,867.381104,156.144409
177,534.839966,867.373962,155.660217
178,534.056274,867.371338,155.305634
179,533.128296,867.362244,155.146484
180,532.321045,867.194275,154.738297
181,531.583740,867.082214,154.295181
182,530.903564,866.990662,153.820724
183,530.235352,866.885620,152.968445
184,529.660339,866.881592,152.572845
185,528.836487,866.818970,152.436676
186,528.014832,866.797852,152.378220
187,527.222473,866.677917,152.206070
188,526.904114,866.645874,151.553162
189,526.337402,866.648865,150.785065
190,525.947266,866.515137,149.776993
191,525.505005,866.487366,149.067657
192,524.991211,866.294006,148.737518
193,524.440796,866.203247,148.489944
194,523.842773,866.029663,148.041626
195,523.367249,866.000000,147.694031
196,522.904541,865.964111,147.453857
197,522.541016,865.895447,146.472076
198,522.284912,866.000610,146.027084
199,521.927795,866.070923,145.874893
200,521.391052,866.120850,145.713608
201,521.021484,866.236938,145.524094
202,520.800476,866.353149,145.214127
203,520.547729,866.506226,145.134872
204,520.307861,866.611023,145.106827
205,520.034241,866.728516,145.049026
206,519.728943,866.851990,144.994965
207,519.450012,866.920532,145.107559
208,519.088623,866.905212,145.195969
209,518.716797,867.061768,145.354050
210,518.429260,867.161926,145.426071
211,518.105652,867.172668,145.465256
212,517.882996,867.275452,145.547653
213,517.710754,867.385742,145.573196
214,517.499695,867.479309,145.567490
215,517.369202,867.587219,145.588715
216,517.340332,867.692017,145.601501
217,517.283875,867.709106,145.621872
218,517.180176,867.800598,145.603745
219,517.181335,867.822998,145.588013
220,517.198059,867.906006,145.569687
221,517.133423,868.030579,145.512177
222,517.138794,868.054688,145.487930
223,517.148560,868.133118,145.477982
