PTP203
Date:,2025/04/08
Time:,13:01:49
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1
Field #,X,Y,Z
1,317.603821,688.401855,147.055511
2,317.594116,688.406250,147.084854
3,317.466522,688.368042,147.228836
4,317.454407,688.327026,147.280258
5,317.425140,688.330566,147.273453
6,317.357544,688.299011,147.226151
7,317.350342,688.294983,147.218170
8,317.311096,688.281189,147.200943
9,317.258392,688.212646,147.241760
10,317.098907,688.174744,147.302017
11,316.668518,688.044556,147.855301
12,316.587280,688.025696,147.846619
13,316.445343,687.976440,148.092407
14,316.250732,687.884460,148.175522
15,316.075409,687.759521,148.356171
16,315.960968,687.522339,148.606186
17,315.873413,687.314270,149.068893
18,315.563629,687.027222,149.598267
19,315.194519,686.715454,150.170883
20,314.743988,686.329712,150.826172
21,314.342316,685.953369,151.425629
22,313.866455,685.461060,152.057251
23,313.493195,684.922791,152.594070
24,313.218597,684.354065,153.095337
25,312.630615,683.855225,153.886719
26,311.826385,683.305542,154.825012
27,311.022766,682.774902,155.790253
28,310.343140,681.931091,156.721878
29,309.935699,680.966248,157.436356
30,308.882294,680.173584,158.713379
31,308.098602,679.373718,159.880890
32,307.543884,678.231567,160.779160
33,306.643311,676.994202,162.129059
34,305.367554,675.757385,163.663254
35,304.464905,674.460815,164.763809
36,303.253174,673.084106,166.068359
37,302.041992,671.413452,167.783859
38,300.973785,669.928650,169.187119
39,299.407318,667.952087,171.077316
40,298.427643,666.084656,172.220810
41,297.013702,664.213562,173.972000
42,295.679779,661.892639,175.456558
43,293.957275,659.740906,177.561111
44,292.749298,657.632507,179.080185
45,291.060089,655.174561,181.069244
46,289.563202,652.460205,182.686172
47,287.690674,649.769348,184.803284
48,285.835052,647.102478,186.725983
49,284.183075,644.194153,188.423996
50,282.384949,641.232788,189.916748
51,280.428345,638.243286,191.606079
52,278.483948,634.989502,193.011475
53,276.351074,631.806824,194.848007
54,274.434204,628.438110,196.626297
55,272.644836,625.109985,197.985352
56,271.126556,621.648376,199.180771
57,269.041077,618.349915,200.804565
58,267.179047,614.967712,201.959503
59,265.312103,611.400635,203.169083
60,263.484039,607.645996,204.267990
61,261.870972,603.617126,205.396088
62,260.095612,600.163818,206.543488
63,258.406372,596.401794,207.658829
64,256.441101,592.439026,208.484085
65,254.851501,588.638428,209.523254
66,253.244644,584.791931,210.427475
67,251.209259,580.668213,211.296570
68,249.350845,576.533997,211.912613
69,247.611053,572.651001,212.680542
70,245.940948,568.515503,213.361359
71,244.233566,564.254822,213.853073
72,242.418030,560.039612,214.411224
73,240.699844,555.612976,214.637100
74,239.041992,551.681091,215.187332
75,237.378906,547.171387,215.272247
76,235.618713,542.925659,215.316803
77,233.870804,538.438232,215.824570
78,232.069290,534.116394,216.358932
79,230.611984,529.807617,215.736328
80,228.903854,525.425049,215.827805
81,227.390549,521.034546,216.267441
82,225.446289,516.472107,215.468719
83,224.260422,512.414673,215.600967
84,222.522522,508.143982,215.250534
85,220.867447,503.990295,214.822556
86,219.447128,499.709259,214.806091
87,217.902496,495.358582,213.812668
88,216.285873,491.499725,213.474976
89,214.965561,487.298218,212.901443
90,213.256027,483.164734,211.922867
91,212.057007,479.582489,211.489792
92,210.549301,475.373505,211.026642
93,209.079178,471.847534,209.965714
94,207.968842,467.884003,209.175430
95,206.391037,464.422821,208.626465
96,205.044601,460.813934,208.230820
97,204.340210,457.130768,207.524734
98,203.117584,453.693207,206.816910
99,201.693314,450.183136,206.108932
100,200.939697,447.033813,205.406281
101,200.077789,443.760284,204.990677
102,198.944214,440.397125,203.812698
103,197.689407,437.428925,203.543716
104,197.017838,434.559998,202.953094
105,196.557617,431.415039,201.998764
106,195.595169,428.470825,201.139694
107,194.655319,425.302948,199.825165
108,194.028778,422.601349,199.273560
109,192.963943,419.707916,198.817062
110,191.849091,416.877930,197.630707
111,190.979095,414.088501,196.762741
112,190.165451,411.463837,196.318481
113,189.019012,408.739990,195.086609
114,187.884262,406.080627,194.325729
115,186.991959,403.414032,193.476334
116,185.811874,400.733185,192.373856
117,185.132965,398.336456,191.372269
118,183.962158,395.911255,190.632690
119,182.893784,393.595734,189.419296
120,182.091095,391.127899,188.726730
121,181.144913,389.062927,188.060501
122,180.186066,386.826843,186.384201
123,179.352921,384.943085,185.926956
124,178.588074,382.865204,184.898331
125,177.881805,381.034698,183.548355
126,177.021851,379.134338,182.721466
127,176.413330,377.447357,182.395096
128,175.540878,375.555359,181.079361
129,174.755432,373.827881,180.045120
130,174.094589,372.179321,179.665024
131,173.523560,370.556732,178.642426
132,172.971512,368.948975,177.366867
133,172.166077,367.474701,177.000366
134,171.498123,365.957611,176.645111
135,170.891373,364.893677,175.818176
136,170.174881,363.404999,174.676620
137,169.715103,362.212402,173.957870
138,169.234772,361.037506,173.524872
139,168.856918,359.826721,172.550552
140,168.615891,358.703125,171.479202
141,168.119476,357.556641,170.672104
142,167.706741,356.364532,169.933441
143,167.276855,355.513397,169.385162
144,167.176392,354.503326,168.693863
145,166.943436,353.420837,167.920151
146,166.553223,352.322174,166.994446
147,166.033325,351.427948,166.607773
148,165.709930,350.730011,166.261703
149,165.551254,349.936768,165.540237
150,165.328583,349.236328,164.445679
151,165.137283,348.622589,163.887253
152,164.920670,347.747162,163.573395
153,164.633591,346.959442,163.059128
154,164.391083,346.247955,162.351974
155,164.228027,345.595367,161.564682
156,164.225616,344.856567,160.884094
157,164.261826,344.184814,160.176941
158,164.236008,343.644684,159.828568
159,164.227921,343.107452,159.318024
160,164.201065,342.513367,159.026199
161,164.330261,342.164154,158.579117
162,164.443634,341.842651,158.144241
163,164.491547,341.280457,157.640030
164,164.658417,340.738098,156.882797
165,164.690247,340.220551,156.297470
166,164.838104,339.914703,155.826172
167,164.788361,339.717896,155.571243
168,164.814804,339.294647,155.304657
169,164.850449,338.947357,155.185486
170,164.818954,338.625885,155.136322
171,164.798477,338.386292,155.012054
172,164.902786,337.897156,154.568512
173,164.863510,337.472900,154.234070
174,164.932175,336.923309,153.657318
175,165.031677,336.668518,153.012924
176,165.011688,336.382629,152.576553
177,165.073685,336.049652,152.147720
178,165.116257,335.741425,151.914551
179,165.147095,335.544556,151.697281
180,165.233475,335.256958,151.418747
181,165.305756,335.042694,151.165039
182,165.516281,334.693237,150.582489
183,165.803101,334.369873,150.033218
184,165.864532,334.193542,149.719818
185,165.976654,333.931396,149.296204
186,166.017685,333.832977,148.996414
187,166.040176,333.612274,148.766495
188,166.041794,333.362030,148.557800
189,165.981201,333.125366,148.382431
190,165.995193,332.966553,148.178314
191,165.903809,332.843628,147.772461
192,166.013748,332.780914,147.261658
193,166.089081,332.514008,146.984909
194,165.999420,332.484314,146.706940
195,165.905075,332.486755,146.380127
196,165.959167,332.410339,145.895493
197,166.168167,332.390167,145.446167
198,166.311707,332.457825,145.240631
199,166.425186,332.462677,144.976471
200,166.605988,332.392059,144.760406
201,166.921555,332.398407,144.508957
202,167.085846,332.434418,144.305389
203,167.161407,332.426880,144.204330
204,167.202209,332.470856,144.101120
205,167.323120,332.546967,143.960449
206,167.408859,332.536713,143.887100
207,167.495346,332.584503,143.811600
208,167.601822,332.498505,143.584305
209,167.611633,332.603607,143.577026
210,167.649811,332.619385,143.516266
211,167.822205,332.701691,143.194992
212,167.906708,332.683655,142.691895
213,167.938858,332.847046,142.737350
214,167.982147,332.871368,142.454697
215,168.111176,332.946442,142.556808
216,168.225815,333.018127,142.550262
217,168.290131,333.089722,142.473511
218,168.302429,333.102631,142.387085
219,168.348801,333.189972,142.322922
220,168.396011,333.255920,142.258087
221,168.448135,333.288513,142.248123
222,168.489929,333.289032,142.081207
223,168.302567,333.349701,141.948517
224,168.370239,333.447083,142.077286
225,168.365555,333.485840,142.113159
226,168.315521,333.501984,142.094223
227,168.242416,333.555237,142.052689
228,168.260590,333.606567,142.026001
229,168.238785,333.627319,142.054855
230,168.219940,333.601868,142.051529
231,168.267044,333.660095,142.016739
232,168.208237,333.717285,141.965027
233,168.214966,333.752319,141.926987
234,168.258743,333.740479,141.897919
235,168.300385,333.782471,141.873154
236,168.353561,333.787781,141.851196
237,168.334198,333.779572,141.806747
238,168.348068,333.789215,141.789856
239,168.375778,333.849854,141.749741
240,168.357910,333.867920,141.748901
241,168.396988,333.817566,141.654480
242,168.380341,333.856964,141.749313
243,168.468689,333.875153,141.576645
244,168.427979,333.889801,141.660309
245,168.459396,333.924469,141.665115
246,168.481934,333.823059,141.330063
247,168.605301,333.867188,141.457504
248,168.619629,333.860931,141.470428
249,168.679947,333.801361,141.464386
250,168.722641,333.897339,141.359314
251,168.819962,333.859253,141.403183
252,168.852814,333.831696,141.352722
253,168.870468,333.833221,141.308563
254,168.930939,333.833466,141.263458
255,168.938690,333.833221,141.257385
256,168.935135,333.833130,141.261322
257,168.934113,333.733826,141.227509
258,168.936371,333.729797,141.251755
