Frame;1_X;1_Y;1_Z;2_X;2_Y;2_Z;3_X;3_Y;3_Z;4_X;4_Y;4_Z;5_X;5_Y;5_Z
1;856.824585;739.49115;121.856209;971.912476;919.065552;258.896515;757.759216;670.849854;96.483948;1037.125488;918.233765;450.764008;;;
2;856.868103;739.479797;121.809372;971.861511;919.076721;258.93042;757.83606;670.871765;96.447426;1036.957153;918.272949;450.819946;;;
3;856.803528;739.57843;121.737206;971.830933;919.18689;258.931793;757.855164;670.878662;96.429909;1036.744873;918.278137;450.761536;;;
4;856.826721;739.510559;121.72303;971.81488;919.217896;258.935913;757.847412;670.876282;96.434647;1036.607056;918.260498;450.721283;;;
5;856.821777;739.474976;121.702782;971.777344;919.213989;258.874481;757.837646;670.872498;96.445076;1036.616089;918.229309;450.739349;;;
6;856.881348;739.481689;121.705734;971.759583;919.301086;258.878967;757.833557;670.870728;96.450294;1036.542358;918.211975;450.705627;;;
7;856.870056;739.493286;121.682854;971.736511;919.337708;258.78421;757.833862;670.870789;96.450119;1036.504272;918.133545;450.68985;;;
8;856.821594;739.564026;121.648445;971.706238;919.348633;258.76889;757.835388;670.87146;96.44825;1036.377319;918.166626;450.641693;;;
9;856.83252;739.589172;121.634346;971.656738;919.325684;258.873169;757.82251;670.879395;96.496651;1036.287964;918.133362;450.620453;;;
10;856.861572;739.605652;121.641266;971.560547;919.343445;258.777496;757.789917;670.869019;96.5177;1036.252197;918.130859;450.635742;;;
11;856.927856;739.611816;121.648689;971.529114;919.447266;258.731476;757.811096;670.863647;96.477547;1035.664917;918.335388;450.788635;;;
12;856.869141;739.575073;121.600456;971.532166;919.439636;258.826721;757.822205;670.877747;96.495636;1035.55188;918.086609;450.858734;;;
13;856.841614;739.577759;121.623611;971.365723;919.534851;258.759949;757.769043;670.881775;96.475586;1035.581177;918.021484;450.811035;;;
14;856.820862;739.492859;121.623878;971.264038;919.563904;258.758575;757.812683;670.869812;96.461258;1035.532471;917.97052;450.790863;;;
15;856.899597;739.567688;121.64196;971.084045;919.639343;258.76593;757.825745;670.877991;96.495377;1035.440186;917.849365;450.632721;;;
16;856.88623;739.486816;121.684525;970.839966;919.658997;258.741211;757.76825;670.880432;96.479034;1035.730835;917.682251;450.2836;;;
17;856.863892;739.497864;121.658844;970.654419;919.737122;258.769379;757.775085;670.971863;96.451004;1035.834473;917.589722;450.043396;;;
18;856.931335;739.478027;121.73867;970.459045;919.856323;258.708984;757.845642;670.997681;96.461548;1035.640259;917.472656;450.040039;;;
19;856.9375;739.375122;121.766304;970.276917;920.184937;258.071838;757.791626;671.010925;96.517441;1035.439331;917.297913;449.980591;;;
20;857.044556;739.334473;121.914421;970.379089;920.257385;257.9617;757.662903;671.002869;96.557274;1035.171387;917.123596;449.929749;;;
21;857.215881;739.199097;122.160683;970.308289;920.276489;257.945099;757.742493;671.069824;96.648964;1034.724487;917.139893;450.061188;;;
22;857.315247;739.062439;122.360741;970.05304;920.348511;257.842896;757.828003;671.112671;96.676903;1033.921387;917.201782;450.091949;;;
23;857.447754;738.973633;122.636658;969.758606;920.465454;257.830475;757.875244;671.115417;96.672745;1033.219116;917.235779;450.123535;;;
24;857.548401;738.868713;122.985558;969.637878;920.802063;257.457214;757.954895;671.193115;96.689247;1032.769653;917.143005;450.099945;846.106445;642.120605;85.659111
25;857.704773;738.701843;123.427444;969.484436;921.089478;257.321075;758.05127;671.218323;96.755424;1032.33728;917.055786;450.000885;845.898438;642.263245;85.959686
26;857.718567;738.569824;123.776169;969.248657;921.202393;257.360016;758.104431;671.3172;96.764359;1031.795898;917.148315;450.05368;845.669739;642.314514;86.200768
27;857.677307;738.540161;124.227798;969.014404;921.281982;257.452026;758.153259;671.338989;96.84127;1031.437012;917.068359;450.08963;845.393433;642.329834;86.466576
28;857.679138;738.352051;124.816765;968.783936;921.47168;257.461182;758.151733;671.424011;96.886864;1031.103271;916.977783;449.964508;845.107178;642.358276;86.752304
29;857.600586;738.244263;125.41925;968.529419;921.610657;257.499878;758.200378;671.449951;97.004677;1030.747192;916.852051;449.907928;844.698242;642.505249;87.106644
30;857.363037;738.101074;125.975189;968.353455;921.790344;257.632233;758.037903;671.412415;97.570633;1030.24939;916.758301;449.767548;844.337463;642.770508;87.633026
31;857.257874;737.980286;126.433823;968.210754;921.931458;257.677612;757.939209;671.394165;97.803497;1029.69751;916.614929;449.717072;843.874023;643.012817;88.215919
32;857.046448;737.955505;126.786392;968.048279;922.112366;257.753571;757.901184;671.400146;97.848663;1029.757324;916.419922;448.962097;843.479492;643.02356;88.684441
33;857.011536;737.872986;127.081291;967.826416;922.237061;257.839233;757.909241;671.511475;97.798805;1029.52124;916.130554;448.749786;843.303345;642.969666;89.408058
34;856.900696;737.928955;127.531944;967.476013;922.513428;257.972778;757.858032;671.561218;97.839127;;;;843.068359;642.784119;90.390594
