Weight33
Date:,2025/04/22
Time:,16:07:41
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
57,883.150269,723.468933,133.867813,836.773621,634.165039,109.326149,1058.151489,853.324768,529.204407,,,,,,,,,,,,,,,,,,,760.185364,689.525269,110.225677,1029.103027,809.818604,325.044525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,883.189819,723.414612,133.893906,836.460999,634.234985,109.272362,1057.851440,853.424194,529.166138,,,,,,,,,,,,,,,,,,,760.262024,689.479858,110.293922,1029.094360,809.817810,324.816162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,883.166748,723.435303,133.822800,836.214783,634.358276,109.143547,1057.527466,853.453308,529.155151,,,,,,,,,,,,,,,,,,,760.470154,689.365540,110.277100,1028.968628,809.751770,324.539368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,883.108459,723.465637,133.768204,836.109619,634.402100,109.118294,1057.298096,853.489319,529.045898,,,,,,,,,,,,,,,,,,,760.274902,689.289124,110.321625,1028.865601,809.744812,324.374054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,883.088989,723.355164,133.815262,835.994751,634.343811,109.154747,1057.106812,853.583130,529.019348,,,,,,,,,,,,,,,,,,,760.179871,689.160889,110.317963,1028.766235,809.781982,324.303375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,883.067078,723.325928,133.733704,835.965393,634.201294,109.228569,1056.885864,853.591125,528.942200,,,,,,,,,,,,,,,,,,,760.235291,689.119019,110.333733,1028.608032,809.803040,324.200226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,883.063660,723.289124,133.627304,836.252747,633.401489,109.590240,1056.669067,853.694153,528.882568,,,,,,,,,,,,,,,,,,,760.353638,689.017212,110.322754,1028.454224,809.897949,324.115082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,882.983093,723.334961,133.663239,836.041260,632.978760,109.535164,1056.512085,853.704163,528.765625,,,,,,,,,,,,,,,,,,,760.510681,688.880249,110.397148,1028.351929,810.036499,323.688965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,882.896729,723.481750,133.480820,835.754028,633.029480,109.294289,1056.386963,853.692688,528.542236,,,,,,,,,,,,,,,,,,,760.627563,688.786682,110.535622,1028.301636,810.065796,323.427490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,882.951416,723.427429,133.316025,835.635193,633.041016,108.925415,1056.815430,853.465210,528.142578,,,,,,,,,,,,,,,,,,,760.676758,688.672485,110.597183,1028.213257,810.099915,323.288696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,882.826965,723.462402,133.266632,835.500183,633.085938,108.720078,1056.976929,853.414185,527.791016,,,,,,,,,,,,,,,,,,,760.787415,688.659424,110.709473,1028.118774,810.105164,323.268188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,882.515076,723.502014,133.133469,835.299988,633.138550,108.615402,1056.946655,853.387573,527.562439,,,,,,,,,,,,,,,,,,,760.996521,688.507507,110.542877,1027.886597,810.098267,323.352234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,882.565369,723.392334,133.187897,835.198303,633.221985,108.560356,1056.877197,853.320190,527.438843,,,,,,,,,,,,,,,,,,,761.172363,688.361206,110.425812,1027.695313,810.101685,323.364868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,882.614807,723.366150,133.287460,835.064880,633.255859,108.477020,1056.499512,853.503418,527.286987,,,,,,,,,,,,,,,,,,,761.203186,688.245911,110.452393,1027.562622,810.121765,323.318695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,882.421875,723.423767,133.212738,834.921997,633.390198,108.383293,1056.159180,853.642944,526.927124,,,,,,,,,,,,,,,,,,,761.255005,688.215393,110.445908,1027.384766,810.125549,323.282928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,882.271912,723.482117,133.189514,834.899597,633.494446,108.233894,1055.866211,853.798035,526.676514,,,,,,,,,,,,,,,,,,,761.244263,688.129822,110.434944,1027.162598,810.124329,323.281067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,882.304443,723.445679,133.231735,834.832092,633.566650,108.077141,1055.587646,853.822327,526.537231,,,,,,,,,,,,,,,,,,,761.340027,687.999512,110.420387,1026.894653,810.132935,323.310730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,882.416565,723.426147,132.867279,834.668701,633.669495,108.072304,1055.416870,853.944458,526.575623,,,,,,,,,,,,,,,,,,,761.373474,687.885376,110.435837,1026.718262,810.230896,323.308594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,882.432312,723.463684,132.751465,834.636658,633.760803,108.022575,1054.963745,854.038818,526.716492,,,,,,,,,,,,,,,,,,,761.360474,687.852356,110.452042,1026.462891,810.248413,323.281281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,882.043762,723.460938,133.126068,833.671692,633.735962,108.069550,1054.869385,854.028015,526.782288,,,,,,,,,,,,,,,,,,,761.350708,687.764099,110.474861,1026.132813,810.361877,323.151672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,881.775574,723.458496,133.282761,834.122131,633.747986,108.134895,1054.533691,854.113037,526.563477,,,,,,,,,,,,,,,,,,,761.339783,687.662231,110.483299,1025.905273,810.411621,323.092804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,881.591980,723.490173,133.284821,834.359863,633.809082,108.127937,1054.200073,854.179382,526.489990,,,,,,,,,,,,,,,,,,,761.305908,687.640991,110.445648,1025.698975,810.520691,323.018616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,881.524414,723.587769,133.242737,834.285339,633.964600,108.049210,1053.855347,854.128357,526.409546,,,,,,,,,,,,,,,,,,,761.219421,687.547607,110.445602,1025.412598,810.569824,322.848419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,881.380432,723.591858,133.158325,834.116272,634.080383,108.031158,1053.717285,854.185364,526.057129,,,,,,,,,,,,,,,,,,,761.204407,687.440002,110.478668,1025.109619,810.677856,322.780762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,881.284729,723.560852,133.129456,833.778870,635.681458,106.990334,1053.427490,854.172729,525.862244,,,,,,,,,,,,,,,,,,,761.158203,687.434631,110.442184,1024.835693,810.725708,322.727020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,881.105652,723.654297,133.110901,833.429016,637.951965,105.672028,1053.120728,854.163879,525.802979,,,,,,,,,,,,,,,,,,,761.133606,687.459351,110.383896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,881.026123,723.692444,133.051865,833.253052,639.396912,105.147980,1052.674805,854.155640,525.662537,,,,,,,,,,,,,,,,,,,761.000977,687.472107,110.376411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,880.942383,723.769409,133.015335,833.186523,638.774292,105.784294,1052.342896,854.129089,525.533569,,,,,,,,,,,,,,,,,,,760.848389,687.390930,110.417618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,880.752991,723.803772,133.157410,833.229858,637.015564,106.900925,1052.080322,854.091797,525.416443,,,,,,,,,,,,,,,,,,,760.741272,687.370117,110.361359,,,,1024.370239,811.102051,322.483276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,880.529358,723.821838,133.336777,833.047302,635.544556,107.998169,1051.736938,854.213745,525.306946,,,,,,,,,,,,,,,,,,,760.595947,687.383972,110.322433,,,,1024.183960,811.212341,322.524963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,880.117126,724.033875,133.505890,832.580444,636.488403,107.343193,1051.523193,854.250366,525.248291,,,,,,,,,,,,,,,,,,,760.456360,687.299683,110.295723,,,,1024.102661,811.330139,322.581116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,879.712036,724.234009,133.743607,832.162354,638.293762,106.798325,1051.443481,854.237976,525.240601,,,,,,,,,,,,,,,,,,,760.274292,687.326782,110.240646,,,,1024.056152,811.345093,322.581451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,879.395020,724.415405,133.802521,831.995178,639.096802,106.871368,1051.420410,854.234375,525.204102,,,,,,,,,,,,,,,,,,,760.057922,687.359131,110.223495,,,,1024.018921,811.433044,322.566498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,879.009277,724.529358,134.254028,831.904419,638.803711,107.115936,1051.427734,854.322815,525.182373,,,,,,,,,,,,,,,,,,,759.753113,687.305908,109.893478,,,,1023.981995,811.463562,322.546814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,878.571960,724.647827,134.408676,831.841980,637.805176,107.739021,1051.218994,854.385864,525.181885,,,,,,,,,,,,,,,,,,,759.616394,687.207092,109.790642,,,,1023.904297,811.560181,322.551727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,878.205872,724.828979,134.631638,831.855103,636.600708,108.398514,1051.048584,854.396667,525.182678,,,,,,,,,,,,,,,,,,,759.445129,687.191711,109.781723,,,,1023.776428,811.579895,322.589081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,878.083130,724.907654,134.640198,831.996643,635.273132,108.937332,1050.703613,854.442383,525.297485,,,,,,,,,,,,,,,,,,,759.236145,687.195374,109.742569,,,,1023.741943,811.659912,322.672638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,877.840576,724.994141,134.955994,831.893005,634.517578,109.443535,1050.348877,854.575562,525.403564,,,,,,,,,,,,,,,,,,,758.970642,687.250916,110.077477,,,,1023.719727,811.779602,322.761810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,877.553894,725.155029,134.992538,831.613708,634.340637,109.652733,1050.084106,854.641846,525.426758,,,,,,,,,,,,,,,,,,,759.099365,687.057983,109.684402,,,,1023.565918,811.889587,322.791534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,877.456787,725.514404,134.855225,831.265625,634.441040,109.600418,1049.928345,854.630981,525.436462,,,,,,,,,,,,,,,,,,,758.681213,687.227722,110.050430,,,,1023.471741,811.913330,322.833374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,877.272705,725.521362,135.379852,830.873901,635.742310,108.957664,1049.726807,854.714478,525.461487,,,,,,,,,,,,,,,,,,,758.248108,687.293152,110.468773,,,,1023.461670,811.998352,322.900665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,877.422546,725.361572,135.450165,830.824036,635.963745,109.249565,1049.508667,854.774536,525.301208,,,,,,,,,,,,,,,,,,,757.902344,687.352356,110.596756,,,,1023.430481,812.114014,322.940979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,876.846375,725.558228,135.812790,830.446594,635.639587,109.532883,1049.374634,854.807190,525.127319,,,,,,,,,,,,,,,,,,,757.643738,687.397156,110.543205,,,,1023.283081,812.134827,322.943542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,876.464661,725.755188,136.151520,830.046143,635.411743,110.000977,1049.107544,854.815857,525.017029,,,,,,,,,,,,,,,,,,,757.439880,687.604004,110.550346,,,,1023.150269,812.226929,322.974274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,876.169861,725.840942,136.568817,829.620667,635.246033,110.789085,1048.813477,854.864868,524.932373,,,,,,,,,,,,,,,,,,,757.168701,687.748901,110.493767,,,,1023.056396,812.267212,323.029999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,875.853638,725.996155,136.766953,829.115662,635.772583,110.730278,1048.427490,854.848694,524.911804,,,,,,,,,,,,,,,,,,,756.913208,687.945190,110.437607,,,,1022.983826,812.366821,323.052979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,875.054321,726.509521,137.105316,828.793640,636.072876,110.880295,1048.096069,854.809387,524.942810,,,,,,,,,,,,,,,,,,,756.550049,688.213135,110.443741,,,,1022.824585,812.394043,323.094421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,874.504211,726.789856,137.345749,828.534729,636.285400,111.053177,1047.669678,854.871765,524.929199,,,,,,,,,,,,,,,,,,,756.255066,688.481323,110.505966,,,,1022.723083,812.486450,323.165161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,874.302307,726.778320,137.664474,828.319153,636.549866,111.546532,1047.198364,854.826416,524.770325,,,,,,,,,,,,,,,,,,,755.859558,688.744324,110.449501,,,,1022.505249,812.607056,323.194824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,873.645691,727.025513,137.819122,827.962219,636.736694,111.940109,1046.668945,854.935059,524.816406,,,,,,,,,,,,,,,,,,,755.338440,688.953491,110.329300,,,,1022.388367,812.725769,323.264648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,873.061401,727.221252,137.958405,827.570435,636.994202,112.260033,1046.314819,854.940063,524.964233,,,,,,,,,,,,,,,,,,,755.019043,689.312073,110.555054,,,,1022.216431,812.872437,323.211792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,872.653687,727.455261,138.262405,826.822327,636.066772,112.695412,1046.116455,854.988586,524.957092,,,,,,,,,,,,,,,,,,,754.696106,689.586426,110.784172,,,,1021.970886,812.990723,323.165894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,872.313904,727.585938,138.366852,826.365479,636.176392,113.295273,1046.165161,855.017151,524.958191,,,,,,,,,,,,,,,,,,,754.281677,689.785400,110.931892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,871.962952,727.715820,138.382843,825.782349,637.055786,113.170303,1046.313843,855.057251,524.747070,,,,,,,,,,,,,,,,,,,754.023376,690.027893,111.159500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,871.514282,727.817566,138.492523,825.092102,638.127441,113.139130,1045.837158,855.205872,524.814392,,,,,,,,,,,,,,,,,,,753.715576,690.264404,111.362450,,,,,,,1021.395081,813.454895,323.294434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,870.946106,728.124512,138.763870,824.426453,638.091492,114.159981,1045.173706,855.425659,524.992126,,,,,,,,,,,,,,,,,,,753.204651,690.580505,111.258240,,,,,,,1021.076599,813.661682,323.458405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,870.371887,728.329285,138.943604,823.786743,637.994751,115.185966,1044.456909,855.589844,525.167725,,,,,,,,,,,,,,,,,,,752.764282,690.792786,111.245689,,,,,,,1020.764099,813.878540,323.547119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,870.031494,728.733154,138.886948,823.309387,637.816895,115.780746,1043.408813,855.593994,525.166321,,,,,,,,,,,,,,,,,,,752.032104,691.136963,111.698059,,,,,,,1020.436523,814.085693,323.606567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,869.389709,728.948181,139.540649,822.993408,637.645203,115.898010,1043.332886,855.475220,524.809265,,,,,,,,,,,,,,,,,,,751.094666,691.396729,113.017540,,,,,,,1020.102295,814.375732,323.306458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,868.528381,729.281860,140.121521,822.575378,637.808289,116.047935,1043.313110,855.427185,524.326599,,,,,,,,,,,,,,,,,,,750.558533,691.518372,113.452362,,,,,,,1020.049744,814.543213,323.188538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,868.016296,729.458313,140.694061,822.120667,638.179504,116.094597,1043.137573,855.384949,524.169983,,,,,,,,,,,,,,,,,,,750.180786,691.716553,113.515533,,,,,,,1019.871826,814.726624,323.235870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,868.058105,729.242859,141.069717,821.429688,638.909851,115.685623,1043.010742,855.321899,523.866394,,,,,,,,,,,,,,,,,,,749.817932,692.041748,113.681953,,,,,,,1019.449280,814.925781,323.375610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,867.661621,729.339783,141.423981,820.806824,638.709045,116.495461,1042.304565,855.432739,523.666138,,,,,,,,,,,,,,,,,,,749.208008,692.330322,114.200195,,,,,,,1018.960205,815.145935,323.487762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,866.940796,729.647766,141.823563,819.919250,639.222473,117.136795,1041.703979,855.697571,523.966309,,,,,,,,,,,,,,,,,,,748.548218,692.476257,114.674202,,,,,,,1018.381958,815.383789,323.600647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,865.973694,729.945068,142.288910,819.184082,638.691833,118.668335,1041.119019,855.738831,524.258484,,,,,,,,,,,,,,,,,,,747.807129,692.676270,114.853020,,,,,,,1017.710510,815.586243,324.137024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,865.077454,730.216858,142.666458,818.419556,638.044922,119.987625,1040.552734,855.804810,524.453735,,,,,,,,,,,,,,,,,,,747.095642,692.848267,115.157143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,864.585876,730.408936,143.057465,817.761597,637.724792,120.613785,1039.889771,855.959839,524.429443,,,,,,,,,,,,,,,,,,,746.298157,693.009338,115.878723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,864.160461,730.479126,143.450317,817.082886,637.946289,121.001328,1039.081421,856.129456,524.601563,,,,,,,,,,,,,,,,,,,745.608765,693.169006,116.389961,,,,,,,,,,1016.657227,816.101318,324.211609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,863.448547,730.442688,143.683502,816.175110,638.587341,120.505219,1038.218872,856.214294,524.746765,,,,,,,,,,,,,,,,,,,744.937988,693.376404,116.924782,,,,,,,,,,1016.506653,816.178406,324.202606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,862.567932,730.587952,144.011765,815.326660,638.698547,120.631828,1037.821533,856.217224,524.778137,,,,,,,,,,,,,,,,,,,743.940857,693.524658,117.579903,,,,,,,,,,1016.276917,816.325439,324.117920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
